elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,9.56,673.75,0.00,31.25,5.21
0.054,1.25,9.48,778.75,0.00,27.50,5.21
0.089,1.25,9.96,760.00,0.00,33.75,5.21
0.114,0.00,11.38,650.00,1.52,32.50,5.21
0.140,1.25,9.60,806.25,0.00,31.25,5.21
0.170,0.00,10.07,1.25,0.00,30.00,5.21
0.192,0.00,9.56,383.75,0.00,31.25,5.21
0.221,1.25,10.04,890.00,0.00,28.75,5.21
0.249,1.25,9.99,552.50,0.00,32.50,5.21
0.274,1.25,9.77,888.75,0.00,27.50,5.21
0.297,0.00,11.08,530.00,0.00,531.25,4.69
0.324,1.25,9.86,882.50,0.00,28.75,4.95
0.344,1.25,9.98,36.25,0.00,82.50,4.83
0.364,1.25,9.85,882.50,0.00,31.25,4.98
0.384,1.25,9.36,742.50,1.17,30.00,5.21
0.404,0.00,10.08,446.25,0.00,28.75,4.68
0.424,0.00,9.65,873.75,0.00,26.25,4.69
0.444,16.25,9.98,62.50,0.00,26.25,4.95
0.464,0.00,9.64,868.75,0.00,26.25,5.24
0.484,-1.25,9.99,557.50,0.00,26.25,5.23
0.505,1.25,9.73,873.75,0.00,27.50,5.21
0.525,-5.00,10.00,400.00,1.02,97.50,5.21
0.544,5.00,9.90,801.25,0.00,31.25,5.21
0.564,0.00,9.43,876.25,0.00,27.50,4.86
0.583,1.25,9.98,497.50,0.00,27.50,5.21
0.603,1.25,9.56,466.25,0.00,28.75,5.03
0.623,-1.25,11.50,575.00,0.00,30.00,5.21
0.642,1.25,9.77,781.25,0.00,32.50,5.21
0.662,1.25,10.04,3.75,0.00,30.00,5.21
0.682,0.00,9.82,882.50,0.00,31.25,5.21
0.704,1.25,9.36,378.75,0.00,30.00,5.21
0.723,0.00,11.47,890.00,0.00,30.00,5.21
0.743,0.00,9.48,792.50,0.00,30.00,5.21
0.762,1.25,10.63,427.50,0.00,32.50,5.21
0.782,1.25,9.69,882.50,0.00,30.00,5.21
0.801,11.25,9.98,571.25,0.00,30.00,5.21
0.822,1.25,9.80,800.00,0.00,31.25,5.21
0.841,1.25,9.38,407.50,1.54,32.50,5.21
0.861,8.75,9.97,537.50,0.00,32.50,5.21
0.880,0.00,9.48,797.50,0.00,31.25,5.21
0.900,7.50,11.61,497.50,1.26,31.25,5.21
0.919,1.25,9.63,562.50,0.00,31.25,5.21
0.939,0.00,10.12,638.75,0.00,31.25,5.21
0.959,0.00,9.76,806.25,0.00,31.25,5.21
0.978,0.00,10.00,57.50,0.00,31.25,5.21
0.998,0.00,10.11,887.50,0.00,31.25,5.21
1.017,1.25,9.48,840.00,0.00,31.25,5.21
1.037,3.75,10.05,-8.75,0.00,31.25,5.21
1.057,0.00,9.67,877.50,0.00,31.25,5.21
1.076,0.00,9.98,41.25,0.00,30.00,5.21
1.097,1.25,9.88,876.25,0.00,32.50,5.21
1.118,10.00,9.98,17.50,0.00,27.50,5.21
1.148,1.25,9.59,870.00,0.00,31.25,5.21
1.169,1.25,10.05,363.75,0.00,32.50,5.21
1.188,0.00,9.74,882.50,0.00,31.25,5.21
1.210,2.50,9.99,57.50,0.00,31.25,5.21
1.230,1.25,9.92,842.50,0.00,31.25,5.21
1.250,0.00,9.42,758.75,1.33,31.25,5.21
1.270,1.25,9.99,445.00,0.00,32.50,5.21
1.290,0.00,9.45,872.50,0.00,30.00,5.21
1.313,2.50,11.35,875.00,0.00,30.00,5.21
1.338,0.00,9.56,813.75,0.30,1173.75,5.06
1.362,-1.25,10.19,261.25,0.00,628.75,5.13
1.383,1.25,9.55,825.00,0.26,386.25,5.14
1.403,0.00,10.04,492.50,0.00,60.00,5.12
1.424,0.00,9.53,785.00,0.00,493.75,5.23
1.445,1.25,10.01,61.25,0.00,823.75,4.60
1.466,0.00,9.61,876.25,0.00,1811.25,4.60
1.487,1.25,10.10,333.75,0.00,1268.75,5.17
1.506,1.25,9.87,883.75,0.00,1290.00,5.20
1.526,1.25,10.00,28.75,0.00,1132.50,5.21
1.546,0.00,9.88,675.00,0.00,888.75,5.24
1.565,0.00,9.51,838.75,0.00,26.25,5.21
1.585,2.50,9.97,563.75,0.00,145.00,5.21
1.604,1.25,9.59,692.50,0.00,331.25,5.21
1.625,0.00,10.34,578.75,2.16,30.00,5.21
1.645,1.25,9.72,650.00,0.00,31.25,5.21
1.665,2.50,11.18,646.25,0.00,27.50,5.21
1.684,3.75,9.84,825.00,0.00,28.75,5.21
1.704,1.25,9.38,620.00,0.00,25.00,5.21
1.723,1.25,10.56,708.75,0.00,31.25,5.21
1.743,1.25,9.55,820.00,0.00,31.25,5.21
1.762,2.50,10.29,25.00,0.00,32.50,5.21
1.782,1.25,9.84,877.50,0.00,30.00,5.21
1.802,-6.25,9.97,570.00,0.00,31.25,5.21
1.822,0.00,9.84,887.50,0.00,31.25,5.21
1.841,1.25,9.36,501.25,0.37,31.25,5.21
1.861,0.00,10.17,542.50,0.00,31.25,5.21
1.881,0.00,9.64,875.00,0.00,31.25,5.21
1.901,13.75,9.97,528.75,0.48,28.75,5.21
1.920,1.25,9.68,572.50,0.00,32.50,5.21
1.940,1.25,11.39,607.50,0.00,31.25,5.21
1.959,2.50,9.80,777.50,0.00,30.00,5.21
1.979,0.00,9.34,336.25,0.00,31.25,5.21
1.998,1.25,11.46,841.25,0.00,28.75,5.21
2.018,1.25,9.52,811.25,0.00,32.50,5.21
2.037,1.25,10.06,223.75,0.00,30.00,5.21
2.057,0.00,9.73,843.75,0.00,32.50,5.21
2.076,3.75,9.99,225.00,0.00,32.50,5.21
2.096,1.25,9.85,572.50,0.00,32.50,5.21
2.117,0.00,9.53,580.00,0.00,31.25,5.21
2.137,-1.25,9.98,663.75,0.00,32.50,5.21
2.156,1.25,9.54,872.50,0.00,30.00,5.21
2.176,1.25,9.98,37.50,0.00,30.00,5.21
2.195,0.00,9.64,721.25,0.00,31.25,5.21
2.215,0.00,11.52,667.50,0.00,31.25,5.21
2.236,0.00,9.72,463.75,0.00,31.25,5.21
2.256,0.00,11.67,665.00,0.00,31.25,5.21
2.275,3.75,9.90,778.75,0.00,31.25,5.21
2.295,1.25,9.44,453.75,0.00,32.50,5.21
2.314,0.00,11.34,655.00,0.00,31.25,5.21
2.334,1.25,9.55,828.75,0.00,1480.00,4.79
2.353,0.00,9.99,27.50,0.00,816.25,4.97
2.373,1.25,9.77,865.00,0.00,630.00,5.03
2.393,0.00,10.00,30.00,0.00,397.50,5.11
2.414,1.25,9.96,881.25,0.00,66.25,5.21
2.434,1.25,9.35,745.00,0.00,31.25,5.21
2.455,1.25,10.04,892.50,0.00,31.25,5.21
2.475,0.00,9.42,763.75,0.46,30.00,5.21
2.496,2.50,11.21,655.00,0.00,31.25,5.21
2.519,0.00,9.50,531.25,0.00,32.50,5.21
2.542,10.00,9.98,298.75,0.00,30.00,5.21
2.563,1.25,9.55,567.50,0.00,27.50,4.99
2.583,-7.50,9.99,561.25,1.89,27.50,5.05
2.604,0.00,9.68,880.00,0.00,1131.25,5.21
2.626,11.25,9.98,316.25,0.88,32.50,5.21
2.645,0.00,9.76,496.25,0.00,26.25,5.23
2.665,1.25,10.19,658.75,0.92,26.25,5.21
2.684,21.25,9.88,817.50,0.00,27.50,5.21
2.704,0.00,9.47,488.75,0.00,30.00,5.21
