Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.014,3752.5,11.557500000000001,1.25,,-1.25,0.0025
0.024,3750.0,11.55375,1.25,,-1.25,0.0025
0.035,3751.25,11.555,-1.25,0.01,-1.25,0.0025
0.045,3751.25,11.557500000000001,,,-1.25,0.0025
0.055,3751.25,11.56,-1.25,0.00125,-1.25,0.0025
0.066,3750.0,11.5475,,0.015,-1.25,0.00375
0.076,3748.75,11.5475,-1.25,,-1.25,0.00375
0.086,3752.5,11.55375,-1.25,0.0125,-1.25,0.00375
0.097,3752.5,11.55375,,,-1.25,0.00375
0.107,3751.25,11.55625,1.25,,-1.25,0.00375
0.117,3751.25,11.55,-1.25,0.01,,0.005
0.128,3751.25,11.555,,,,0.005
0.138,3751.25,11.555,-1.25,0.01625,,0.005
0.148,3745.0,11.55125,-1.25,0.0025,,0.005
0.158,3750.0,11.55875,-1.25,,,0.005
0.169,3748.75,11.55375,,0.01125,,0.00375
0.179,3750.0,11.5525,-1.25,,,0.00375
0.189,3750.0,11.5525,,0.01125,,0.00375
0.199,3750.0,11.55,-1.25,0.01125,,0.00375
0.210,3750.0,11.55875,,,,0.00375
0.220,3751.25,11.5525,,0.00875,,0.005
0.230,3750.0,11.55,-1.25,0.0025,,0.005
0.241,3751.25,11.5525,,0.00375,,0.005
0.251,3747.5,11.5525,,0.005,,0.005
0.261,3747.5,11.5525,,,,
0.271,3750.0,11.55125,,0.00375,,
0.281,3751.25,11.5525,1.25,,,
0.292,3750.0,11.55375,,0.00625,,
0.302,3752.5,11.555,,0.0125,,
0.312,3752.5,11.555,-1.25,,-1.25,0.0025
0.322,3751.25,11.55125,-1.25,0.0025,-1.25,0.0025
0.333,3747.5,11.5475,,0.01125,-1.25,0.0025
0.344,3747.5,11.5525,-1.25,,-1.25,0.0025
0.354,3746.25,11.557500000000001,,0.0125,-1.25,0.0025
0.365,3750.0,11.55125,-1.25,,,0.00375
0.375,3752.5,11.5525,-1.25,,,0.00375
0.385,3752.5,11.55,-1.25,,,0.00375
0.395,3751.25,11.56,,0.00125,,0.00375
0.406,3752.5,11.555,1.25,0.01125,,0.00375
0.416,3747.5,11.55625,-1.25,,-1.25,0.00125
0.426,3750.0,11.555,,,-1.25,0.00125
0.436,3751.25,11.55125,-1.25,,-1.25,0.00125
0.447,3747.5,11.56125,-1.25,0.00875,-1.25,0.00125
0.457,3751.25,11.55125,,,-1.25,0.00125
0.467,3750.0,11.555,-1.25,0.0125,,
0.478,3750.0,11.5525,,,,
0.488,3753.75,11.5525,1.25,0.00875,,
0.498,3743.75,11.5525,,0.00625,,
0.508,3751.25,11.555,,,,
0.519,3748.75,11.557500000000001,-1.25,0.015,,
0.529,3752.5,11.5525,,,,
0.539,3751.25,11.54875,-2.5,0.0025,,
0.549,3750.0,11.56,-1.25,0.01125,,
0.560,3746.25,11.557500000000001,,,-2.5,
0.570,3750.0,11.557500000000001,,0.0175,-2.5,
0.580,3750.0,11.5525,,0.0025,-2.5,
0.590,3748.75,11.555,2.5,,-2.5,
0.600,3751.25,11.56125,,0.01625,-2.5,
0.611,3750.0,11.55375,-1.25,,-1.25,
0.621,3746.25,11.55625,-1.25,,-1.25,
0.631,3750.0,11.55625,,0.0125,-1.25,
0.642,3752.5,11.55375,-1.25,,-1.25,
0.652,3752.5,11.55375,-1.25,0.01125,-1.25,
0.662,3752.5,11.54875,-1.25,0.00875,1.25,0.005
0.672,3751.25,11.55625,-1.25,0.005,1.25,0.005
0.683,3751.25,11.55625,,0.0125,1.25,0.005
0.693,3750.0,11.55625,,,1.25,0.005
0.704,3750.0,11.555,-1.25,0.015,1.25,0.005
0.714,3750.0,11.555,-1.25,,-2.5,0.0025
0.725,3752.5,11.555,,,-2.5,0.0025
0.735,3750.0,11.557500000000001,1.25,0.01,-2.5,0.0025
0.745,3750.0,11.557500000000001,,,-2.5,0.0025
0.755,3755.0,11.55375,-1.25,0.005,-2.5,0.0025
0.766,3753.75,11.55125,1.25,0.0125,,0.00375
0.776,3751.25,11.55375,,,,0.00375
0.786,3753.75,11.55625,-1.25,0.015,,0.00375
0.796,3747.5,11.55125,,,,0.00375
0.807,3747.5,11.55125,,0.00625,,0.00375
0.817,3751.25,11.55125,,0.01125,,0.005
0.827,3751.25,11.55375,,,,0.005
0.838,3751.25,11.55125,,0.0125,,0.005
0.848,3750.0,11.54875,,,,0.005
0.858,3751.25,11.55875,-1.25,0.00625,,0.005
0.868,3751.25,11.55875,,0.0125,,0.00375
0.879,3752.5,11.55375,-1.25,,,0.00375
0.889,3752.5,11.5525,,0.01,,0.00375
0.899,3748.75,11.5525,,,,0.00375
0.910,3751.25,11.54875,-1.25,0.005,,0.00375
0.920,3751.25,11.54875,-1.25,0.005,,0.0025
0.930,3750.0,11.55375,,,,0.0025
0.941,3750.0,11.55125,-2.5,,,0.0025
0.951,3751.25,11.55125,-1.25,,,0.0025
0.961,3752.5,11.557500000000001,-1.25,,,0.0025
0.972,3752.5,11.557500000000001,,0.0125,-1.25,0.00375
0.982,3755.0,11.54625,,0.00125,-1.25,0.00375
0.992,3747.5,11.5525,-1.25,0.00375,-1.25,0.00375
1.002,3751.25,11.55375,,0.00625,-1.25,0.00375
1.013,3750.0,11.55375,,,-1.25,0.00375
1.023,3750.0,11.55125,,0.0025,,0.0025
1.033,3751.25,11.55,,0.0125,,0.0025
1.043,3752.5,11.55,,0.0025,,0.0025
1.054,3757.5,11.55,,0.0025,,0.0025
1.065,3750.0,11.555,,0.01625,-1.25,0.005
1.075,3748.75,11.555,-1.25,,-1.25,0.005
1.085,3751.25,11.55625,-1.25,0.0025,-1.25,0.005
1.095,3748.75,11.54875,,0.00625,-1.25,0.005
1.106,3747.5,11.555,,,-1.25,0.005
1.116,3747.5,11.555,,,,0.00375
1.126,3753.75,11.55875,-1.25,0.00125,,0.00375
1.136,3751.25,11.5475,,0.02,,0.00375
1.147,3747.5,11.55375,,,,0.00375
1.157,3751.25,11.55125,,,,0.00375
1.167,3747.5,11.55875,,,1.25,0.00375
1.177,3751.25,11.55375,-1.25,0.005,1.25,0.00375
1.188,3747.5,11.55,,,1.25,0.00375
1.198,3750.0,11.5525,,0.01375,1.25,0.00375
1.208,3750.0,11.55375,-2.5,,1.25,0.00375
1.218,3750.0,11.55,-2.5,,1.25,0.0075
1.229,3748.75,11.5525,,0.01,1.25,0.0075
1.239,3751.25,11.557500000000001,1.25,,1.25,0.0075
1.249,3746.25,11.55375,,0.01125,1.25,0.0075
1.259,3382.5,12.0875,1.25,,1.25,0.0075
1.270,1.25,12.4925,,,,0.0025
1.280,1.25,12.475,-2.5,0.0075,,0.0025
1.290,-1.25,12.446250000000001,,,,0.0025
1.301,,12.481250000000001,,0.01375,,0.0025
1.311,-1.25,12.48875,-1.25,,,0.0025
1.321,1.25,12.48,-1.25,,-1.25,0.00375
1.332,1.25,12.485,,0.0075,-1.25,0.00375
1.342,1.25,12.47625,,,-1.25,0.00375
1.352,1.25,12.48875,,0.01375,-1.25,0.00375
1.363,1.25,12.48875,,,-1.25,0.00375
1.373,,12.4975,-1.25,,,0.005
1.383,2.5,12.47375,,0.01125,,0.005
1.394,,12.47375,,,,0.005
1.404,,12.47375,-1.25,0.01125,,0.005
1.414,,12.485,,,,0.00375
1.425,1.25,12.48625,,,,0.00375
1.435,1.25,12.4875,,0.01,,0.00375
1.445,,12.495000000000001,,,,0.00375
1.455,1.25,12.4725,1.25,0.01125,,0.00375
1.466,1.25,12.4725,1.25,0.0025,,0.005
1.476,1.25,12.477500000000001,1.25,,,0.005
1.486,1.25,12.47125,,0.00875,,0.005
1.497,1.25,12.48875,-1.25,,,0.005
1.507,1.25,12.49125,-1.25,0.0025,,0.005
1.517,1.25,12.49125,-1.25,0.01125,-1.25,0.00125
1.527,1.25,12.4875,1.25,,-1.25,0.00125
1.538,1.25,12.477500000000001,,0.00875,-1.25,0.00125
1.548,1.25,12.495000000000001,1.25,,-1.25,0.00125
1.558,1.25,12.4725,,,-1.25,0.00125
1.569,2.5,12.485,-1.25,0.01125,1.25,0.0025
1.579,1.25,12.47375,,,1.25,0.0025
1.589,1.25,12.49125,-2.5,0.01,1.25,0.0025
1.599,1.25,12.463750000000001,,,1.25,0.0025
1.610,1.25,12.4875,,,1.25,0.0025
1.620,,12.49375,,,-1.25,0.00375
1.630,,12.477500000000001,-1.25,0.01125,-1.25,0.00375
1.641,,12.4875,-1.25,,-1.25,0.00375
1.651,1.25,12.49,-1.25,0.005,-1.25,0.00375
1.661,1.25,12.477500000000001,,0.0025,,0.00125
1.671,,12.48875,,,,0.00125
1.682,,12.48375,,,,0.00125
1.692,,12.48375,-1.25,0.00875,,0.00125
1.702,2.5,12.48875,-1.25,,,0.00125
1.712,2.5,12.49625,-1.25,,,0.00125
1.723,2.5,12.49625,,0.0075,,
1.733,1.25,12.46875,,,,
1.743,,12.46625,-1.25,0.0025,,
1.753,1.25,12.481250000000001,,,,
1.764,,12.49375,,,,
1.774,,12.4975,-1.25,0.0125,,0.00375
1.784,1.25,12.4825,-1.25,0.00375,,0.00375
1.795,,12.495000000000001,-2.5,0.00375,,0.00375
1.805,,12.47125,-1.25,,,0.00375
1.815,1.25,12.47625,-1.25,,,0.00375
1.825,,12.4975,,,,0.00125
1.836,,12.47875,,,,0.00125
1.846,,12.49,,0.0125,,0.00125
1.856,,12.46875,-2.5,,,0.00125
1.866,-1.25,12.47625,-2.5,,-1.25,0.00125
1.877,1.25,12.48625,1.25,,-1.25,0.00125
1.887,1.25,12.47125,,,-1.25,0.00125
1.897,1.25,12.48875,-1.25,0.00875,-1.25,0.00125
1.908,1.25,12.47875,-1.25,,-1.25,0.00125
1.918,1.25,12.463750000000001,-1.25,,,
1.928,,12.48,,0.00625,,
1.939,1.25,12.463750000000001,-1.25,,,
1.949,1.25,12.48,,0.01125,,
1.960,1.25,12.4925,1.25,,,
1.970,1.25,12.4975,1.25,,,
1.980,1.25,12.46875,,0.01125,,
1.990,1.25,12.4925,-1.25,,,
2.000,1.25,12.47,-1.25,0.01375,,
2.011,1.25,12.48,,,,
2.021,,12.48625,,,-1.25,0.0025
2.031,1.25,12.465,,0.0125,-1.25,0.0025
2.042,1.25,12.48375,,,-1.25,0.0025
2.052,,12.48875,,0.0125,-1.25,0.0025
2.062,2.5,12.47125,-1.25,0.00125,-1.25,0.0025
2.072,,12.477500000000001,1.25,,,0.00125
2.083,2.5,12.49625,-1.25,0.01375,,0.00125
2.093,1.25,12.4725,-1.25,,,0.00125
2.103,1.25,12.49125,-1.25,0.0075,,0.00125
2.114,2.5,12.467500000000001,,0.0075,,0.00125
2.125,1.25,12.46875,-1.25,,-1.25,0.005
2.135,,12.47,,0.0125,-1.25,0.005
2.145,,12.48875,,,-1.25,0.005
2.155,1.25,12.481250000000001,,0.0075,-1.25,0.005
2.166,1.25,12.481250000000001,,0.0125,-1.25,0.005
2.176,1.25,12.4975,-1.25,,,
2.186,,12.48,,0.0075,,
2.197,-1.25,12.475,-1.25,,,
2.208,2.5,12.495000000000001,-1.25,,,
2.218,1.25,12.47,,,-1.25,0.005
2.228,2.5,12.4825,,0.00875,-1.25,0.005
2.239,1.25,12.4925,,,-1.25,0.005
2.249,1.25,12.47125,-1.25,0.00375,-1.25,0.005
2.259,1.25,12.4825,,,-1.25,0.005
2.269,1.25,12.47875,-1.25,,-1.25,0.0025
2.280,,12.4725,,0.01125,-1.25,0.0025
2.290,,12.485,,,-1.25,0.0025
2.300,1.25,12.4725,1.25,0.00625,-1.25,0.0025
2.311,2.5,12.47875,,,-1.25,0.0025
2.321,1.25,12.49125,,,-1.25,0.005
2.331,1.25,12.46875,,0.01125,-1.25,0.005
2.342,1.25,12.47875,-1.25,,-1.25,0.005
2.352,1.25,12.49125,,0.00875,-1.25,0.005
2.362,,12.465,,0.00875,-1.25,0.005
2.372,1.25,12.465,-1.25,0.0125,-1.25,
2.383,,12.495000000000001,1.25,0.0125,-1.25,
2.393,1.25,12.47125,,,-1.25,
2.403,2.5,12.47875,-1.25,,-1.25,
2.413,-1.25,12.4975,-1.25,,-1.25,
2.424,-1.25,12.4975,-2.5,0.005,-2.5,
2.434,1.25,12.48,,,-2.5,
2.445,1.25,12.498750000000001,-1.25,0.00125,-2.5,
2.455,1.25,12.47625,-1.25,,-2.5,
2.466,,12.49375,-1.25,0.01125,,0.0025
2.476,2.5,12.47,-2.5,,,0.0025
2.486,1.25,12.477500000000001,,0.0025,,0.0025
2.496,,12.49125,,0.00375,,0.0025
