elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,9.67,673.75,0.00,31.25,5.21
0.056,1.25,10.22,715.00,0.00,318.75,5.21
0.087,-1.25,10.00,823.75,0.00,661.25,5.22
0.124,1.25,10.27,895.00,0.00,31.25,5.21
0.157,0.00,10.30,375.00,1.01,31.25,5.17
0.179,1.25,10.30,902.50,0.00,25.00,5.19
0.201,1.25,9.59,8.75,0.00,25.00,5.25
0.223,0.00,10.19,797.50,0.00,643.75,5.21
0.244,1.25,9.72,672.50,0.00,32.50,5.21
0.267,33.75,10.20,448.75,0.00,32.50,5.21
0.291,-1.25,9.68,826.25,0.00,31.25,5.21
0.312,-1.25,10.48,660.00,0.00,30.00,5.21
0.332,1.25,9.80,840.00,0.00,28.75,5.21
0.355,0.00,11.62,673.75,0.00,32.50,5.21
0.376,0.00,9.92,520.00,0.00,32.50,5.21
0.397,1.25,11.73,677.50,0.00,32.50,5.21
0.418,0.00,10.03,787.50,0.00,31.25,5.21
0.440,0.00,10.94,610.00,1.90,31.25,4.81
0.461,1.25,10.11,900.00,0.00,31.25,5.21
0.481,1.25,9.60,478.75,1.09,641.25,4.95
0.502,-1.25,10.35,401.25,0.00,31.25,5.21
0.523,0.00,9.88,881.25,0.00,1093.75,5.20
0.544,0.00,10.37,17.50,0.00,32.50,5.21
0.564,-1.25,10.09,815.00,0.00,945.00,5.21
0.585,0.00,10.32,10.00,0.00,32.50,5.21
0.606,-2.50,10.11,903.75,0.00,30.00,5.21
0.627,-2.50,10.30,40.00,0.00,32.50,5.21
0.647,1.25,10.12,858.75,0.00,31.25,5.21
0.668,-1.25,9.64,-12.50,0.00,32.50,5.21
0.691,10.00,10.20,621.25,0.00,31.25,5.21
0.715,1.25,9.65,500.00,0.00,30.00,5.21
0.735,0.00,10.30,18.75,0.00,30.00,5.21
0.758,-1.25,9.75,798.75,0.00,31.25,4.94
0.779,1.25,11.68,686.25,0.00,26.25,5.21
0.801,1.25,9.82,775.00,0.00,215.00,5.21
0.822,2.50,11.19,672.50,0.00,30.00,5.21
0.842,1.25,9.98,810.00,0.00,646.25,5.20
0.862,1.25,11.50,695.00,0.00,31.25,5.21
0.883,1.25,10.09,817.50,0.00,1108.75,5.20
0.904,0.00,9.60,581.25,0.00,30.00,5.21
0.924,32.50,10.25,778.75,0.00,927.50,5.21
0.945,0.00,9.75,497.50,0.00,31.25,5.21
0.966,-13.75,10.25,585.00,0.00,32.50,5.21
0.988,-1.25,9.88,893.75,0.00,31.25,5.21
1.009,0.00,10.24,23.75,0.00,31.25,5.21
1.029,0.00,10.02,893.75,0.00,31.25,5.21
1.050,8.75,10.24,601.25,0.00,31.25,5.21
1.070,0.00,10.13,887.50,0.00,31.25,5.21
1.092,1.25,9.57,35.00,0.00,32.50,5.21
1.113,0.00,10.90,907.50,0.00,31.25,5.21
1.135,0.00,9.69,618.75,0.00,30.00,5.21
1.156,1.25,10.84,673.75,0.00,31.25,5.21
1.176,0.00,9.81,817.50,0.00,30.00,5.21
1.198,-1.25,10.25,637.50,0.74,31.25,5.21
1.218,1.25,9.92,731.25,0.00,31.25,5.21
1.240,0.00,11.54,523.75,0.00,31.25,5.17
1.260,0.00,10.04,395.00,0.00,32.50,5.21
1.280,1.25,11.66,691.25,0.00,26.25,5.03
1.301,8.75,10.24,777.50,0.00,25.00,5.21
1.321,0.00,9.74,891.25,0.00,83.75,5.21
1.342,1.25,10.25,147.50,0.00,28.75,5.21
1.362,0.00,9.88,846.25,0.00,423.75,5.21
1.383,-5.00,10.24,582.50,0.00,28.75,5.21
