elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,9.53,635.00,1.15,0.00,1.35
0.566,1.25,9.44,73.75,0.00,0.00,1.36
1.131,0.00,10.06,726.25,0.00,1.25,1.37
1.8281.797,0.00,11.11,440.00,0.00,-1.25,12.5862.618,0.00,9.66,-78.75,0.00,-1.25,1.3.182,0.00,10.23,381.25,0.00,-1.25,1.09
3.880,0.00,9.95,863.75,0.00,1.25,1.35
4.464.457,1.25,10.11,686.25,0.00,-1.25,5.048,5.123,4056.25,10.19,136.25,0.00,-1.5.737,0.05.827,0.00,10.34,332.50,0.00,0.6.419,4041.25,9.19,472.50,0.00,0.00,1.32
7.140,4186.27.167,3866.25,9.15,71.25,0.00,7.753,4155.7.827,4138.75,9.64,313.75,0.00,8.342,3917.50,9.98,-1.25,0.00,0.00,1.32
9.496,4075.00,9.20,371.25,0.00,0.00,1.35
10.399,3687.50,9.17,470.00,0.65,0.00,1.31
11.175,3726.25,9.62,-251.25,0.00,-1.25,1.31
11.937,76.25,11.42,353.75,0.00,-1.25,1.37
12.786,3267.50,10.10,467.50,0.00,0.00,1.34
13.649,3.75,9.96,581.25,0.00,0.00,1.32
14.413,14.463,4065.00,9.96,-7.50,0.00,1.2515.126,15.215,3945.00,10.04,581.25,0.00,0.015.768,315.879,4071.25,9.22,200.00,0.41,0.0016.365,16.467,3658.75,9.61,423.75,0.16,0.00,17.01417.102,4073.75,9.17,471.25,0.48,-1.2517.921,18.355,7.50,9.54,473.75,0.00,0.00,1.318.922,1.25,9.52,677.50,2.13,-1.25,1.35
19.719.762,3443.75,9.95,-47.50,0.47,0.00,1.320.20.568,0.00,9.79,20.00,0.00,0.00,1.3121.585,3723.75,9.37,475.00,0.42,-1.25,1.35
22.419,4056.25,10.06,435.00,0.00,0.00,1.37
23.402,4062.50,9.49,365.00,0.00,0.00,1.39
24.158,3800.00,10.09,-112.50,0.00,0.00,1.322424.912,1.25,9.54,881.25,0.98,-1.25,1.34
25.505,0.00,10.71,888.75,0.97,-1.25,1.34
26.147,1.25,9.94,733.75,0.00,-1.25,1.40
26.981,4118.75,9.43,370.00,0.00,-2.50,1.37
27.592,4035.00,9.16,481.25,0.77,0.00,1.32
28.162,4043.75,9.24,481.25,0.00,-1.25,1.39229.145,3890.00,9.15,81.25,0.00,-1.25,1.34
29.829,3.75,9.57,705.00,0.00,-1.25,1.31
30.504,4023.75,10.05,347.50,0.00,-1.25,1.363031.108,3082.50,9.16,347.50,0.00,-1.25,1.383131.693,4170.00,9.13,328.75,0.00,-2.50,1.36
32.799,4036.25,9.15,-43.75,0.00,0.00,1.38
33.522,4030.00,10.07,-7.50,0.00,0.00,1.33.534.234,4027.50,9.15,470.00,0.00,-1.25,34.26135.056,4037.50,11.63,522.50,0.00,0.0035.197,35.826,0.00,11.62,887.50,0.00,-1.2535.996,36.592,3845.00,9.26,438.75,0.47,0.36.736,3937.367,2.50,9.65,762.50,0.00,-1.2537.486,38.014,4136.25,9.58,480.00,0.43,0.38.122,4038.748,3666.25,10.02,480.00,0.50,-38.839,387739.399,4017.50,9.16,46.25,0.00,039.463,40240.056,4020.00,10.16,30.00,0.58,-40.111,387240.718,4020.00,9.75,-25.00,0.49,-40.766,385741.341,0.00,9.61,156.25,0.42,0.00,1.34
41.996,0.00,10.15,542.50,0.00,0.00,1.32
42.656,4137.50,9.13,62.50,0.00,-1.25,1.36
43.262,0.00,10.46,448.75,0.00,0.00,1.39
43.886,3553.75,9.55,-22.50,0.10,1.25,1.31
44.483,3832.50,9.63,185.00,0.00,1.25,1.33
45.078,0.00,10.00,750.00,0.00,-1.25,1.34
45.871,0.00,10.14,882.50,0.00,0.00,1.31
46.646,1.25,10.03,398.75,0.00,0.00,1.36
47.259,1.25,9.40,551.25,0.00,0.00,1.31
47.931,1.25,11.36,525.00,0.00,-147.944,1.248.509,-1.25,10.00,726.25,0.00,0.00,1.33
49.195,1.25,11.51,510.00,0.00,-1.25,1.36
49.837,-3.75,10.53,886.25,0.49.871,1.25,1050.486,0.00,11.50,721.25,0.50.580,1.25,9.51.138,0.00,9.81,811.25,0.00,0.00,1.36
52.102,0.00,10.23,876.25,0.00,0.00,1.33
52.875,1.25,9.95,715.00,0.00,-1.25,1.32
53.464,0.00,9.87,706.25,0.00,-1.25,1.38
54.097,1.25,9.56,842.50,0.00,0.00,1.31
54.907,7.50,9.99,375.00,0.00,0.00,1.32
55.520,10.00,10.02,761.25,0.00,0.00,1.31
56.113,73.75,10.41,695.00,0.056.083,1.25,957.004,0.00,10.14,878.75,0.57.175,0.00,1157.671,0.00,9.99,692.50,0.0057.906,1.25,958.350,1.25,10.15,763.75,0.58.827,1.25,11.59.062,0.00,10.29,875.00,59.519,0.00,9.6159.743,0.00,9.43,-18.75,60.555,0.00,10.03,698.75,0.00,0.00,1.36
61.221,0.00,9.61.208,0.00,9.77,712.50,0.61.875,0.00,1061.896,1.25,10.18,562.50,0.62.499,1.25,10.08,763.75,0.00,0.00,1.32
63.353,1.25,10.14,847.50,1.92,-1.25,1.33
63.997,1.25,10.14,453.75,0.00,0.00,1.36
64.776,1.25,9.81,696.25,0.00,0.00,1.33
65.439,0.00,10.02,183.75,0.00,-1.25,1.32
66.141,1.25,9.65,858.75,2.38,0.00,1.34
66.705,1.25,10.30,467.50,0.52,-1.25,1.37
67.326,1.25,10.02,891.25,0.00,0.00,1.31
67.900,1.25,9.69,536.25,0.00,-1.25,1.37
68.560,1.25,11.20,772.50,0.00,0.00,1.33
69.213,1.25,9.97,467.50,0.00,-1.25,1.39
69.818,1.25,9.66,883.75,0.00,0.00,1.33
70.526,2.50,11.64,691.25,0.00,-2.50,1.36
71.212,0.00,10.79,757.50,0.00,0.00,1.35
71.892,1.25,10.11,670.00,0.00,0.00,1.36
72.518,2.50,11.61,236.25,0.00,-1.25,1.33
73.165,8.75,9.50,710.00,0.00,0.00,1.39
73.829,1.25,11.62,670.00,0.00,0.00,1.31
74.468,0.00,9.50,712.50,0.00,-1.25,1.31
75.327,52.50,9.58,446.25,1.31,0.00,1.34
76.009,1.25,10.70,861.25,0.00,-1.25,1.36
76.741,1.25,10.42,877.50,0.00,0.00,1.34
77.374,0.00,977.098,2.50,9.50,712.50,0.078.887,0.00,178.945,1.25,11.16,431.25,0.079.824,1.25,979.950,0.00,11.34,751.25,0.80.658,2.50,1080.691,3.75,9.50,888.75,0.081.595,1.25,181.954,1.25,10.12,650.00,0.0082.616,1.25,82.807,0.00,9.46,600.00,0.0083.590,0.00,10.02,882.50,0.00,-1.25,0.99
84.463,-1.25,10.04,825.00,0.00,-1.25,0.96
85.400,1.25,9.77,528.75,0.00,0.00,0.94
86.326,-318.75,9.73,736.25,2.25,1.25,0.93
86.924,1.25,10.02,751.25,0.00,1.25,0.92
87.503,1.25,10.02,775.00,0.00,1.25,0.91
88.193,0.00,9.80,846.25,0.00,0.00,0.90
88.803,-1.25,10.10,656.25,0.00,0.00,0.90
89.498,1.25,9.57,863.75,2.39,1.25,0.89
90.092,1.25,9.46,687.50,0.00,-1.25,0.88
90.687,0.00,10.95,471.25,0.00,1.25,0.87
91.405,1.25,9.45,677.50,0.00,-1.25,0.87
92.130,1.25,9.84,885.00,0.00,0.00,0.86
92.714,120.00,10.09,886.25,0.00,0.00,0.85
93.411,1.25,10.62,683.75,0.00,0.00,0.85
94.017,0.00,10.54,721.25,0.00,0.00,0.84
94.854,0.00,11.56,796.25,0.00,0.00,0.83
95.545,1.25,9.47,477.50,0.00,0.00,0.83
96.194,1.25,11.72,723.75,0.00,-1.25,0.82
96.914,0.00,9.47,525.00,1.68,-1.25,0.82
