Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.004,,,,,,
0.021,0.0,9.91375,3772.5,10.5875,1.25,0.0025
0.038,0.0,9.91375,3772.5,10.5875,1.25,0.0025
0.049,-1.25,9.90625,3792.5,10.0825,1.25,0.0025
0.059,0.0,9.91375,3748.75,9.775,1.25,0.0025
0.070,1.25,9.9125,3698.75,9.77875,0.0,0.0
0.080,2.5,9.9175,3518.75,9.776250000000001,0.0,0.0
0.090,1.25,9.90625,3780.0,9.77875,0.0,0.0
0.101,0.0,9.91625,3795.0,9.62375,0.0,0.0
0.111,0.0,9.91625,3795.0,9.62375,0.0,0.0
0.121,2.5,9.90625,3823.75,9.7725,0.0,0.00125
0.131,-1.25,9.90625,3578.75,9.7825,0.0,0.00125
0.142,1.25,9.9,3796.25,9.81625,0.0,0.00125
0.152,1.25,9.915000000000001,3737.5,10.0525,0.0,0.00125
0.162,1.25,9.915000000000001,3786.25,9.78875,0.0,0.00125
0.172,0.0,9.91125,3786.25,9.78875,0.0,0.00125
0.183,3.75,9.82625,3798.75,9.89125,0.0,0.00125
0.193,2778.75,9.14,3826.25,10.6525,0.0,0.00125
0.203,3331.25,9.11375,3521.25,9.5975,0.0,0.00125
0.214,3262.5,9.168750000000001,3521.25,9.5975,0.0,0.0
0.224,2402.5,9.17,3762.5,9.77125,0.0,0.0
0.234,3193.75,9.09,3752.5,9.76875,0.0,0.0
0.244,3517.5,9.09,3745.0,9.86625,0.0,0.0
0.255,3517.5,9.09,3336.25,8.77125,0.0,0.0
0.265,3510.0,9.09125,3778.75,9.9425,1.25,0.0
0.276,3515.0,9.0825,3763.75,10.72875,1.25,0.0
0.286,3338.75,9.08125,3790.0,9.776250000000001,1.25,0.0
0.296,3386.25,9.085,3026.25,9.305,1.25,0.0
0.306,3513.75,9.065,3185.0,9.77,1.25,0.0
0.317,3513.75,9.065,3795.0,9.81625,1.25,0.0
0.327,3390.0,9.08,3741.25,9.585,1.25,0.0
0.337,3527.5,9.0775,3785.0,10.47875,1.25,0.0
0.348,3516.25,9.07375,3756.25,7.72875,1.25,0.0
0.358,3522.5,9.0625,2972.5,9.776250000000001,1.25,0.0
0.368,3410.0,9.06125,3742.5,10.42,-1.25,0.0
0.378,3340.0,9.08375,3773.75,9.7675,-1.25,0.0
0.389,3397.5,9.085,3782.5,9.68875,-1.25,0.0
0.399,3528.75,9.0775,3103.75,9.18625,-1.25,0.0
0.409,3523.75,9.0675,3182.5,9.7775,-1.25,0.0
0.419,3523.75,9.0675,3833.75,9.61625,-1.25,0.0
0.430,3337.5,9.08375,3778.75,8.0975,-1.25,0.0
0.440,3505.0,9.08375,3665.0,9.65875,-1.25,0.0
0.450,3533.75,9.07875,3167.5,9.7875,-1.25,0.0
0.460,3517.5,9.0875,3812.5,9.765,-1.25,0.0
0.471,3481.25,9.0925,3767.5,9.7775,-1.25,0.0
0.481,3481.25,9.0925,3772.5,9.7825,-1.25,0.0
0.491,3518.75,9.0625,3736.25,9.765,-1.25,0.0
0.502,3535.0,9.095,1373.75,10.6475,-1.25,0.0
0.512,3530.0,9.0725,-2.5,10.64,-1.25,0.0
0.523,3403.75,9.09125,-5.0,10.2525,-1.25,0.0
0.533,3441.25,9.085,15.0,11.2875,-1.25,0.0
0.544,3537.5,9.0725,15.0,11.2875,-1.25,0.0
0.554,3541.25,9.08125,-18.75,10.57875,-1.25,0.0
0.564,3532.5,9.088750000000001,0.0,10.37125,-1.25,0.0
0.575,3506.25,9.07875,-6.25,10.05125,-1.25,0.0
0.585,3526.25,9.0875,-35.0,10.63125,-1.25,0.0
0.595,3522.5,9.07875,0.0,10.635,-1.25,0.0
0.606,3530.0,9.07875,-1.25,10.46625,-1.25,0.0
0.616,3498.75,9.09375,-1.25,10.46625,1.25,0.0
0.626,3531.25,9.0925,-12.5,10.0975,1.25,0.0
0.636,3522.5,9.07,-5.0,10.635,1.25,0.0
0.647,3520.0,9.06875,-5.0,10.635,1.25,0.0
