elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,9.65,27.50,0.00,910.00,5.21
0.067,0.00,10.33,483.75,0.00,31.25,5.21
0.114,0.00,10.48,678.75,0.00,23.75,5.21
0.165,1.25,10.25,41.25,0.09,32.50,5.21
0.205,0.00,10.19,682.50,1.11,31.25,5.21
0.254,1.25,10.27,572.50,0.00,32.50,5.21
0.296,0.00,9.60,372.50,1.01,1488.75,4.86
0.340,0.00,9.73,732.50,0.99,33.75,5.21
0.379,0.00,9.97,860.00,0.00,30.00,4.79
0.418,0.00,10.14,892.50,0.00,31.25,5.21
0.457,1.25,10.25,617.50,0.00,31.25,5.21
0.495,2.50,11.35,70.00,0.00,32.50,5.21
0.535,1.25,9.61,691.25,0.99,32.50,5.21
0.572,1.25,9.99,816.25,0.00,32.50,5.21
0.610,6.25,10.06,900.00,0.00,30.00,5.21
0.649,1.25,10.25,611.25,0.00,32.50,5.21
0.687,0.00,11.58,530.00,0.00,31.25,5.21
0.726,1.25,10.09,660.00,2.08,30.00,5.21
0.766,-1.25,9.61,712.50,0.92,32.50,5.21
0.807,0.00,9.84,685.00,1.01,27.50,5.21
0.845,-1.25,10.08,843.75,0.00,26.25,5.21
0.881,1.25,11.85,450.00,0.00,32.50,5.21
0.920,0.00,11.32,541.25,0.00,32.50,5.21
0.958,-1.25,9.59,666.25,2.10,30.00,5.21
0.997,1.25,9.77,776.25,0.00,31.25,5.21
1.039,0.00,9.88,650.00,0.76,32.50,5.21
1.080,1.25,10.00,452.50,0.00,30.00,5.21
1.124,1.25,10.13,900.00,0.00,30.00,5.21
1.165,0.00,10.42,322.50,0.00,32.50,5.21
1.205,0.00,11.69,492.50,0.00,31.25,5.21
1.244,0.00,10.34,681.25,0.00,33.75,5.21
1.285,1.25,9.62,512.50,0.00,28.75,5.21
1.329,0.00,9.73,1.25,0.51,821.25,5.07
1.372,1.25,9.80,493.75,0.09,30.00,5.21
1.418,1.25,9.69,583.75,2.13,1603.75,5.21
1.465,0.00,9.83,705.00,0.00,405.00,5.21
1.504,0.00,10.10,820.00,0.00,887.50,5.21
1.544,26.25,10.32,846.25,0.00,22.50,5.21
1.582,1.25,10.25,48.75,0.00,30.00,5.21
1.619,0.00,10.69,693.75,0.00,31.25,5.21
1.655,0.00,9.98,826.25,0.00,30.00,5.21
1.692,2.50,10.05,458.75,0.00,31.25,5.21
1.729,-2.50,11.66,791.25,0.00,31.25,5.21
1.765,0.00,10.25,25.00,0.00,32.50,5.21
1.804,1.25,9.65,577.50,0.00,31.25,5.21
1.840,0.00,9.94,845.00,0.00,31.25,5.21
1.877,13.75,10.15,901.25,0.00,30.00,5.15
1.916,0.00,10.24,898.75,0.00,30.00,5.21
1.955,-1.25,11.53,596.25,0.00,32.50,5.21
1.993,0.00,9.62,691.25,0.18,31.25,5.21
2.030,0.00,9.99,552.50,1.28,27.50,5.21
2.081,0.00,9.73,760.00,0.00,30.00,5.21
2.118,0.00,9.98,890.00,0.00,31.25,5.21
2.157,1.25,10.25,456.25,0.00,31.25,5.21
2.195,1.25,10.31,437.50,0.00,31.25,5.21
2.233,0.00,10.28,658.75,0.12,31.25,5.21
2.271,1.25,9.81,596.25,0.00,31.25,5.21
2.310,1.25,9.92,893.75,0.00,31.25,5.21
2.348,0.00,10.08,583.75,0.00,905.00,4.94
2.387,11.25,11.87,797.50,0.00,430.00,5.21
2.425,0.00,10.24,397.50,0.90,27.50,5.21
2.462,1.25,9.70,62.50,0.00,26.25,5.21
2.502,1.25,9.92,817.50,0.00,281.25,5.21
2.545,-1.25,9.92,681.25,0.00,32.50,5.21
2.590,0.00,9.95,376.25,0.00,32.50,5.21
2.630,1.25,10.08,781.25,0.00,28.75,5.21
2.668,0.00,10.25,690.00,0.00,616.25,5.21
2.705,1.25,11.74,578.75,0.00,290.00,5.21
2.742,1.25,9.66,595.00,0.83,30.00,5.21
2.780,1.25,9.98,741.25,0.00,32.50,5.21
2.818,10.00,10.14,896.25,0.00,31.25,5.21
2.856,1.25,10.65,478.75,0.00,31.25,5.21
2.894,-158.75,10.33,662.50,0.00,31.25,5.21
2.931,0.00,9.64,30.00,0.44,31.25,5.21
2.970,0.00,9.89,852.50,0.00,31.25,5.21
3.007,0.00,10.33,808.75,0.00,26.25,5.21
3.042,-7.50,10.29,671.25,0.00,26.25,5.21
3.082,0.00,10.25,675.00,1.44,31.25,5.21
3.120,2.50,9.63,615.00,0.00,32.50,5.21
3.160,0.00,9.81,867.50,0.00,28.75,5.21
3.195,0.00,10.12,836.25,0.00,31.25,5.21
3.233,1.25,10.25,903.75,0.00,31.25,5.21
3.270,1.25,11.58,482.50,0.00,31.25,5.21
3.308,1.25,9.61,682.50,0.00,31.25,5.21
3.348,1.25,9.79,345.00,0.00,930.00,4.92
3.387,-1.25,10.02,846.25,0.00,1093.75,5.21
3.425,0.00,10.23,903.75,0.00,546.25,5.20
3.464,0.00,10.86,-17.50,0.00,30.00,5.15
3.501,1.25,10.77,667.50,1.20,31.25,5.13
3.538,0.00,9.72,728.75,0.00,32.50,4.98
3.578,1.25,10.00,843.75,0.00,31.25,4.83
3.618,0.00,10.14,898.75,0.00,30.00,5.21
3.655,1.25,11.86,677.50,0.00,32.50,5.21
3.692,0.00,10.33,656.25,0.00,30.00,5.21
3.730,0.00,9.74,153.75,0.00,31.25,5.21
3.769,0.00,9.85,806.25,0.00,30.00,5.21
3.808,-1.25,10.06,898.75,0.00,32.50,5.21
3.846,0.00,11.22,848.75,0.00,31.25,5.21
3.886,12.50,10.71,670.00,0.00,33.75,5.21
3.923,0.00,10.29,26.25,1.72,26.25,5.21
3.961,0.00,9.74,815.00,0.00,30.00,5.21
3.999,1.25,9.95,730.00,0.00,31.25,5.21
4.037,0.00,10.21,828.75,0.00,32.50,5.21
4.077,13.75,10.33,795.00,0.00,31.25,5.21
4.115,1.25,10.25,477.50,0.00,31.25,5.21
4.153,2.50,9.68,591.25,0.00,31.25,5.21
4.190,0.00,9.86,416.25,1.52,30.00,5.21
4.228,3.75,10.11,788.75,0.00,30.00,5.21
4.265,1.25,10.25,147.50,0.00,22.50,5.21
4.301,1.25,10.26,677.50,0.00,31.25,5.22
4.339,1.25,9.61,666.25,1.43,1100.00,4.68
4.379,0.00,9.78,736.25,0.00,32.50,5.17
4.417,2.50,10.02,888.75,0.00,31.25,5.21
4.455,2.50,10.24,480.00,0.00,30.00,5.21
4.493,7.50,10.32,423.75,0.00,31.25,5.21
4.532,1.25,10.25,668.75,0.34,32.50,5.21
4.570,0.00,9.86,547.50,0.00,32.50,5.21
