Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.004,,,,,,
0.025,0.0,9.975,3.75,10.37375,1.25,0.0
0.037,0.0,9.975,3.75,10.37375,1.25,0.0
0.050,0.0,9.97125,-1.25,10.67875,1.25,0.0
0.060,0.0,9.97375,0.0,10.415000000000001,1.25,0.0
0.070,0.0,9.97125,1216.25,4.75,0.0,0.00125
0.081,0.0,9.96875,835.0,9.87125,0.0,0.00125
0.091,1.25,9.9675,3435.0,9.77,0.0,0.00125
0.101,3.75,9.97125,3435.0,9.77,0.0,0.00125
0.111,3.75,9.97125,3566.25,9.87875,0.0,0.00125
0.122,0.0,9.9875,3407.5,9.91,0.0,0.0
0.132,0.0,9.9575,3418.75,9.88125,0.0,0.0
0.142,-1.25,9.963750000000001,3481.25,9.85375,0.0,0.0
0.153,0.0,9.977500000000001,3828.75,9.805,0.0,0.0
0.163,0.0,9.977500000000001,3828.75,9.805,0.0,0.0
0.173,1.25,9.96875,3758.75,9.7875,-1.25,0.0025
0.183,1.25,9.96875,3848.75,10.2475,-1.25,0.0025
0.194,3615.0,9.13125,3867.5,9.80625,-1.25,0.0025
0.204,3520.0,9.18125,3858.75,10.78875,-1.25,0.0025
0.215,3520.0,9.18125,3750.0,9.5625,1.25,0.0
0.225,3590.0,9.0925,3086.25,10.1175,1.25,0.0
0.235,3520.0,9.09875,3853.75,9.8025,1.25,0.0
0.245,3542.5,9.0925,3853.75,9.8025,1.25,0.0
0.256,3802.5,9.1,3113.75,10.3225,1.25,0.0
0.266,3795.0,9.08,3130.0,9.79875,-1.25,0.00375
0.277,3756.25,9.0775,3886.25,9.80125,-1.25,0.00375
0.287,3678.75,9.09125,3833.75,10.15625,-1.25,0.00375
0.297,3782.5,9.08375,3493.75,9.92125,-1.25,0.00375
0.308,3796.25,9.0925,3493.75,9.92125,-1.25,0.00375
0.318,3596.25,9.09125,3348.75,9.80875,1.25,0.00375
0.328,3555.0,9.08625,3893.75,9.793750000000001,1.25,0.00375
0.338,3600.0,9.08125,3843.75,10.09125,1.25,0.00375
0.349,3813.75,9.0775,3845.0,8.67875,1.25,0.00375
0.359,3813.75,9.0725,3257.5,9.805,1.25,0.00375
0.369,3553.75,9.08125,3257.5,9.805,-1.25,0.0025
0.379,3505.0,9.08375,3868.75,9.29875,-1.25,0.0025
0.390,3617.5,9.088750000000001,3913.75,9.925,-1.25,0.0025
0.400,3818.75,9.07625,3413.75,9.69375,-1.25,0.0025
0.410,3815.0,9.07375,3413.75,9.69375,-1.25,0.0025
0.420,3575.0,9.07875,3867.5,9.82875,0.0,0.0025
0.431,3798.75,9.09125,3886.25,10.9475,0.0,0.0025
0.441,3803.75,9.0925,3798.75,9.46125,0.0,0.0025
0.451,3821.25,9.06625,3473.75,9.8,0.0,0.0025
0.462,3813.75,9.07625,3473.75,9.8,0.0,0.0025
0.472,3815.0,9.08625,3880.0,9.795,0.0,0.005
0.482,3652.5,9.0775,3806.25,9.80875,0.0,0.005
0.492,3815.0,9.0875,1620.0,10.60375,0.0,0.005
0.503,3811.25,9.0925,-2.5,10.668750000000001,0.0,0.005
0.513,3813.75,9.09375,78.75,10.68,0.0,0.00625
0.523,3725.0,9.07625,2.5,10.63625,0.0,0.00625
0.533,3807.5,9.0925,-2.5,10.463750000000001,0.0,0.00625
0.544,3807.5,9.0925,11.25,10.57375,0.0,0.00625
0.554,3811.25,9.07875,0.0,10.64125,0.0,0.00625
0.564,3806.25,9.085,1.25,10.51625,-1.25,0.00125
0.575,3813.75,9.075000000000001,-5.0,10.633750000000001,-1.25,0.00125
0.586,3807.5,9.08625,-2.5,10.727500000000001,-1.25,0.00125
0.596,3813.75,9.0875,-92.5,10.46,-1.25,0.00125
0.606,3825.0,9.07375,-11.25,10.455,-1.25,0.00125
0.616,3825.0,9.07375,-1.25,10.66125,0.0,0.0025
0.627,3823.75,9.08625,-3.75,10.68125,0.0,0.0025
0.637,3811.25,9.085,-1.25,10.565,0.0,0.0025
0.647,3807.5,9.085,-12.5,10.32375,0.0,0.0025
0.658,3816.25,9.07375,-3.75,10.675,0.0,0.0025
0.668,3816.25,9.07375,-2.5,10.67,-1.25,0.0
0.678,3822.5,9.0875,-1.25,10.67,-1.25,0.0
0.689,3815.0,9.09375,1.25,10.57375,-1.25,0.0
0.699,3821.25,9.07875,35.0,10.338750000000001,-1.25,0.0
0.709,3786.25,9.085,0.0,10.055,-1.25,0.0
0.719,3786.25,9.085,-5.0,10.66625,-1.25,0.00125
0.730,3821.25,9.09625,-1.25,10.67,-1.25,0.00125
0.740,3791.25,9.07375,7.5,10.668750000000001,-1.25,0.00125
0.750,3811.25,9.0775,1.25,10.52375,-1.25,0.00125
0.760,3737.5,9.08625,0.0,10.28875,-1.25,0.00125
0.771,3737.5,9.08625,-1.25,10.682500000000001,-1.25,0.0
0.781,3805.0,9.08625,-6.25,10.67,-1.25,0.0
0.791,3798.75,9.0875,0.0,10.665000000000001,-1.25,0.0
0.802,3802.5,9.07875,-1.25,10.5475,-1.25,0.0
0.812,3803.75,9.0825,-1.25,10.5475,-1.25,0.0
0.822,3818.75,9.088750000000001,-13.75,10.1575,-1.25,0.0025
0.833,3822.5,9.0775,-3.75,10.675,-1.25,0.0025
0.843,3817.5,9.08625,-5.0,10.67,-1.25,0.0025
0.853,3641.25,9.08125,-2.5,10.651250000000001,-1.25,0.0025
0.864,3638.75,9.057500000000001,-2.5,10.651250000000001,-1.25,0.0025
0.874,3831.25,9.085,-2.5,10.335,0.0,0.0
0.884,3811.25,9.09125,-1.25,10.68375,0.0,0.0
0.894,3812.5,9.08125,-2.5,10.67375,0.0,0.0
0.905,3786.25,9.088750000000001,-1.25,10.3725,0.0,0.0
0.915,3827.5,9.088750000000001,-1.25,10.3725,0.0,0.0
0.925,3823.75,9.08625,5.0,10.395,0.0,0.0
0.936,3802.5,9.08375,-1.25,10.10875,0.0,0.0
0.946,3818.75,9.075000000000001,1.25,10.675,0.0,0.0
0.956,3767.5,9.0825,-1.25,10.94875,0.0,0.0
0.966,3827.5,9.0775,-1.25,10.94875,-1.25,0.0025
0.977,3821.25,9.07875,30.0,10.51625,-1.25,0.0025
0.987,3796.25,9.08125,-11.25,10.29625,-1.25,0.0025
0.997,3825.0,9.08625,-3.75,10.08625,-1.25,0.0025
1.007,3706.25,9.0825,-1.25,10.7325,-1.25,0.0025
1.018,3823.75,9.07625,-1.25,10.7325,0.0,0.00125
1.028,3826.25,9.08125,-1.25,10.67875,0.0,0.00125
1.038,3783.75,9.09,-1.25,10.665000000000001,0.0,0.00125
1.049,3808.75,9.08,-1.25,10.24,0.0,0.00125
1.059,3821.25,9.08375,-77.5,9.8025,0.0,0.00125
1.069,3795.0,9.0825,-77.5,9.8025,-1.25,0.00125
1.079,3830.0,9.07375,0.0,10.6725,-1.25,0.00125
1.090,3727.5,9.07875,1.25,10.668750000000001,-1.25,0.00125
1.100,3683.75,9.085,0.0,10.48375,-1.25,0.00125
1.111,3683.75,9.085,0.0,10.18,-1.25,0.00125
1.121,3811.25,9.09,0.0,10.68,0.0,0.0025
1.132,3818.75,9.085,-3.75,10.67,0.0,0.0025
1.142,3793.75,9.07875,-1.25,10.651250000000001,0.0,0.0025
1.152,3825.0,9.0825,1.25,10.70375,0.0,0.0025
1.162,3825.0,9.0825,2.5,10.39375,0.0,0.0025
1.173,3802.5,9.0775,0.0,10.44,0.0,0.0
1.183,3822.5,9.085,-3.75,10.80625,0.0,0.0
1.193,3827.5,9.08125,-5.0,10.65,0.0,0.0
1.203,3811.25,9.07875,-2.5,10.545,0.0,0.0
1.214,3811.25,9.07875,15.0,10.63125,0.0,0.0
1.224,3808.75,9.0775,0.0,10.1675,1.25,0.0
1.234,3713.75,9.0825,0.0,10.075000000000001,1.25,0.0
1.244,3740.0,9.08625,2.5,10.82375,1.25,0.0
1.255,3813.75,9.0825,-5.0,10.6925,1.25,0.0
1.265,3813.75,9.0825,-77.5,10.66625,-1.25,0.00125
1.275,3803.75,9.08625,-3.75,10.46,-1.25,0.00125
1.286,3836.25,9.08375,0.0,10.28,-1.25,0.00125
1.296,3826.25,9.10875,-71.25,9.88625,-1.25,0.00125
1.306,3823.75,9.085,-2.5,10.665000000000001,-1.25,0.00125
1.316,3823.75,9.085,-3.75,10.66625,-1.25,0.00125
1.327,3820.0,9.088750000000001,-11.25,10.59,0.0,0.0
1.337,3811.25,9.08375,-3.75,10.36,0.0,0.0
1.347,3818.75,9.07875,-2.5,10.135,0.0,0.0
1.357,3822.5,9.10125,-226.25,10.682500000000001,0.0,0.0
1.368,3630.0,9.0625,-3.75,10.696250000000001,0.0,0.0
1.378,3817.5,9.08375,-5.0,10.6,0.0,0.0
1.388,3808.75,9.0875,-11.25,10.6,0.0,0.0
1.399,3806.25,9.07875,2.5,10.36875,0.0,0.0
1.409,3820.0,9.07875,-3.75,10.151250000000001,0.0,0.0
1.419,3810.0,9.08,-1.25,10.68,-1.25,0.0
1.429,3818.75,9.0825,0.0,10.713750000000001,-1.25,0.0
1.440,3810.0,9.07875,-20.0,10.61125,-1.25,0.0
1.450,3822.5,9.08625,-7.5,10.39125,-1.25,0.0
1.460,3813.75,9.0725,-7.5,10.39125,-1.25,0.0
1.471,3757.5,9.07625,-1.25,10.05625,-1.25,0.0
1.481,3818.75,9.075000000000001,3.75,10.55875,-1.25,0.0
1.491,3827.5,9.07875,-2.5,10.5925,-1.25,0.0
1.501,3817.5,9.07625,11.25,10.51,-1.25,0.0
1.512,3815.0,9.08375,11.25,10.51,-1.25,0.0
1.522,3818.75,9.0875,-52.5,10.68,1.25,0.0
1.532,3813.75,9.0875,-3.75,10.67,1.25,0.0
1.542,3811.25,9.06875,-1.25,10.6725,1.25,0.0
1.553,3815.0,9.075000000000001,0.0,10.571250000000001,1.25,0.0
1.563,3805.0,9.07875,0.0,10.571250000000001,1.25,0.0
1.573,3815.0,9.085,0.0,10.18625,0.0,0.0
1.584,3797.5,9.07375,-7.5,10.68,0.0,0.0
1.594,3782.5,9.085,-1.25,10.401250000000001,0.0,0.0
