Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.017,0.0,9.977500000000001,,,,
0.030,0.0,9.977500000000001,3.75,10.58,-1.25,0.0
0.050,0.0,9.97875,-1.25,10.05875,-1.25,0.0
0.061,0.0,9.96875,-17.5,10.65625,-1.25,0.0
0.071,1.25,9.981250000000001,-5.0,10.66125,-1.25,0.0
0.081,1.25,9.9725,3345.0,9.89,-1.25,0.0
0.092,0.0,9.97625,3596.25,9.8825,-1.25,0.0
0.102,1.25,9.97625,3400.0,10.0625,-1.25,0.0
0.112,1.25,9.97625,3292.5,9.88625,0.0,0.0
0.123,-1.25,9.975,3522.5,9.86375,0.0,0.0
0.133,-1.25,9.97875,3558.75,10.137500000000001,0.0,0.0
0.143,0.0,9.97375,3676.25,9.0725,0.0,0.0
0.154,1.25,9.97625,3676.25,9.8225,0.0,0.0
0.164,0.0,9.981250000000001,3640.0,9.7825,0.0,0.0
0.174,2.5,9.977500000000001,3787.5,9.81625,0.0,0.0
0.184,0.0,9.981250000000001,3781.25,9.793750000000001,0.0,0.0
0.195,1.25,9.97,3753.75,10.25125,0.0,0.0
0.205,1.25,9.97875,3815.0,9.8,0.0,0.0
0.215,1.25,9.97875,3795.0,10.03625,-1.25,0.00125
0.225,1.25,9.981250000000001,3831.25,9.54875,-1.25,0.00125
0.236,-1.25,9.975,3768.75,9.60375,-1.25,0.00125
0.246,1.25,9.9675,3727.5,9.79125,-1.25,0.00125
0.257,2.5,9.97125,3675.0,9.80625,-1.25,0.00125
0.267,2.5,9.97125,3752.5,9.7775,-2.5,0.0025
0.277,1.25,9.97625,3795.0,10.555,-2.5,0.0025
0.287,1.25,9.9825,3776.25,9.81875,-2.5,0.0025
0.298,0.0,9.98625,3470.0,9.31625,-2.5,0.0025
0.308,-1.25,9.98,3158.75,9.790000000000001,-2.5,0.0025
0.318,0.0,9.9825,3790.0,9.450000000000001,-1.25,0.0025
0.329,-1.25,9.98,3757.5,10.1125,-1.25,0.0025
0.339,-1.25,9.9675,3846.25,9.81,-1.25,0.0025
0.349,3.75,9.9725,3778.75,9.8,-1.25,0.0025
0.359,0.0,9.977500000000001,3778.75,9.8,-1.25,0.0025
0.369,1.25,9.9825,3797.5,9.81125,-1.25,0.00125
0.380,1.25,9.9625,3433.75,9.78875,-1.25,0.00125
0.390,0.0,9.9825,3557.5,9.7925,-1.25,0.00125
0.400,0.0,9.97625,3833.75,9.84625,-1.25,0.00125
0.411,1.25,9.97125,3833.75,9.84625,-1.25,0.00125
0.421,1.25,9.9725,3817.5,9.81,0.0,0.0
0.431,1.25,9.97625,3643.75,9.42,0.0,0.0
0.442,0.0,9.981250000000001,3457.5,9.79875,0.0,0.0
0.452,1.25,9.97625,3797.5,9.815,0.0,0.0
0.462,1.25,9.98625,3797.5,9.815,0.0,0.0
0.472,1.25,9.98625,3658.75,9.8975,0.0,0.00125
0.483,0.0,9.30375,3815.0,9.946250000000001,0.0,0.00125
0.493,3270.0,9.133750000000001,3802.5,10.74375,0.0,0.00125
0.504,3602.5,9.14875,3291.25,9.30375,0.0,0.00125
0.514,2948.75,9.375,3291.25,9.30375,0.0,0.0
0.524,3343.75,9.09625,3737.5,9.805,0.0,0.0
0.535,3491.25,9.1075,3813.75,9.985,0.0,0.0
0.545,3616.25,9.08125,3777.5,10.6525,0.0,0.0
0.556,3523.75,9.07875,3771.25,9.32375,0.0,0.0
0.566,3853.75,9.075000000000001,3175.0,9.80875,0.0,0.0
0.576,3856.25,9.06375,3781.25,9.79875,0.0,0.0
0.586,3806.25,9.07625,3732.5,10.05875,0.0,0.0
0.597,3753.75,9.071250000000001,3.75,10.66375,0.0,0.0
0.607,3860.0,9.075000000000001,-10.0,10.55375,0.0,0.0
0.618,3865.0,9.0625,-23.75,10.63875,0.0,0.0
0.628,3848.75,9.07375,0.0,10.65875,0.0,0.0
0.638,3820.0,9.07,-1.25,10.5925,0.0,0.0
0.649,3862.5,9.075000000000001,-18.75,10.33375,0.0,0.0
0.659,3866.25,9.07375,13.75,10.16,0.0,0.0
0.669,3843.75,9.08625,0.0,10.65875,0.0,0.0
0.679,3846.25,9.0775,-2.5,10.6625,0.0,0.0
0.690,3846.25,9.0775,1.25,10.64625,0.0,0.0
0.700,3710.0,9.085,-6.25,10.30375,0.0,0.0
0.711,3866.25,9.0825,-2.5,10.1,0.0,0.0
0.722,3858.75,9.08,1.25,10.60375,0.0,0.0025
0.732,3850.0,9.08,-1.25,10.4425,0.0,0.0025
0.742,3865.0,9.0825,0.0,10.7225,0.0,0.0025
0.752,3850.0,9.10375,-5.0,10.387500000000001,0.0,0.0025
0.763,3850.0,9.10375,1.25,10.1225,0.0,0.0025
0.773,3813.75,9.08,-2.5,10.79125,0.0,0.0025
0.783,3717.5,9.0875,1.25,10.7025,0.0,0.0025
0.794,3853.75,9.08375,-6.25,10.66125,0.0,0.0025
0.804,3861.25,9.07,3.75,10.5,0.0,0.0025
0.814,3861.25,9.07,2.5,10.24875,0.0,0.0
0.824,3586.25,9.08375,-1.25,10.65375,0.0,0.0
0.835,3780.0,9.0775,3.75,10.67,0.0,0.0
0.845,3861.25,9.08125,-5.0,10.633750000000001,0.0,0.0
0.855,3851.25,9.09,3.75,10.526250000000001,0.0,0.0
0.865,3851.25,9.09,0.0,10.2425,0.0,0.0025
0.876,3815.0,9.0625,-1.25,10.57625,0.0,0.0025
0.886,3856.25,9.09125,-13.75,10.66625,0.0,0.0025
0.896,3846.25,9.06625,-12.5,10.655,0.0,0.0025
0.907,3830.0,9.07625,-3.75,10.63625,0.0,0.0025
0.917,3855.0,9.06875,-1.25,10.365,0.0,0.0
0.927,3850.0,9.06875,0.0,10.20625,0.0,0.0
0.937,3866.25,9.0925,0.0,10.555,0.0,0.0
0.948,3863.75,9.07375,-7.5,10.651250000000001,0.0,0.0
0.958,3832.5,9.07625,-147.5,10.64625,0.0,0.0
0.968,3863.75,9.06875,-1.25,10.06625,-1.25,0.0025
0.978,3858.75,9.0875,1.25,10.14875,-1.25,0.0025
0.989,3857.5,9.0675,-8.75,10.6625,-1.25,0.0025
0.999,3866.25,9.06875,-23.75,10.66,-1.25,0.0025
1.009,3853.75,9.07375,0.0,10.65375,-1.25,0.0025
1.020,3858.75,9.0675,-1.25,10.370000000000001,1.25,0.00125
1.030,3863.75,9.0725,2.5,10.21625,1.25,0.00125
1.040,3858.75,9.08125,-5.0,10.6525,1.25,0.00125
1.050,3858.75,9.0725,1.25,10.64875,1.25,0.00125
1.061,3720.0,9.08125,1.25,10.64875,1.25,0.00125
1.071,3855.0,9.0775,12.5,10.432500000000001,0.0,0.00375
1.082,3865.0,9.06625,0.0,10.08125,0.0,0.00375
1.092,3857.5,9.085,1.25,10.66625,0.0,0.00375
1.102,3838.75,9.0875,-2.5,10.6575,0.0,0.00375
1.113,3813.75,9.08125,-3.75,10.65375,-1.25,0.0
1.123,3873.75,9.0775,-162.5,10.43,-1.25,0.0
1.133,3860.0,9.08,7.5,10.1425,-1.25,0.0
1.144,3840.0,9.07625,-1.25,10.65625,-1.25,0.0
1.154,3836.25,9.071250000000001,-1.25,10.651250000000001,-1.25,0.0
1.164,3843.75,9.0675,-1.25,10.651250000000001,-1.25,0.0
1.174,3835.0,9.07625,-3.75,10.526250000000001,-1.25,0.0025
1.185,3847.5,9.08125,-2.5,10.145,-1.25,0.0025
1.195,3828.75,9.0725,-1.25,10.387500000000001,-1.25,0.0025
1.205,3535.0,9.071250000000001,-1.25,10.70125,-1.25,0.0025
1.216,3777.5,9.07875,-1.25,10.70125,0.0,0.0025
1.226,3851.25,9.08375,0.0,10.40375,0.0,0.0025
