Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.014,0.0,10.145,0.0,9.008750000000001,0.0,0.0
0.027,1.25,10.13625,0.0,9.008750000000001,0.0,0.0
0.038,2.5,10.13625,-2.5,8.4525,0.0,0.0
0.050,2.5,10.12875,-1.25,9.0025,0.0,0.0
0.063,2.5,10.12875,-1.25,9.0025,0.0,0.0
0.074,1.25,10.135,-1.25,8.4725,0.0,0.00375
0.085,1.25,10.137500000000001,-2.5,9.005,0.0,0.00375
0.100,0.0,10.13625,0.0,8.932500000000001,0.0,0.00375
0.113,0.0,10.133750000000001,-1.25,8.5675,0.0,0.00375
0.123,1.25,10.135,0.0,9.0025,0.0,0.00125
0.134,1.25,10.13125,-6.25,9.015,0.0,0.00125
0.144,0.0,10.135,0.0,8.793750000000001,0.0,0.00125
0.154,1.25,10.1325,0.0,8.58625,0.0,0.00125
0.165,1.25,10.13875,0.0,9.0025,0.0,0.00125
0.175,0.0,10.14,-5.0,8.8825,0.0,0.0
0.185,0.0,10.133750000000001,-1.25,8.7175,0.0,0.0
0.196,0.0,10.13875,-1.25,8.51,0.0,0.0
0.206,0.0,10.137500000000001,-1.25,9.00625,0.0,0.0
0.216,0.0,10.135,1.25,8.8975,0.0,0.00375
0.226,1.25,10.13625,0.0,8.635,0.0,0.00375
0.237,1.25,10.13625,0.0,8.49,0.0,0.00375
0.247,1.25,10.13625,1.25,9.008750000000001,0.0,0.00375
0.257,1.25,10.133750000000001,0.0,8.88875,0.0,0.00375
0.268,1.25,10.133750000000001,-2.5,8.62375,-1.25,0.0025
0.278,0.0,10.137500000000001,1.25,9.0325,-1.25,0.0025
0.288,2.5,10.1325,-1.25,9.012500000000001,-1.25,0.0025
0.299,0.0,10.13625,0.0,8.695,-1.25,0.0025
0.309,1.25,10.1325,0.0,8.695,-1.25,0.0025
0.319,1.25,10.13,-1.25,9.0775,0.0,0.00125
0.329,1.25,10.13875,-1.25,9.01125,0.0,0.00125
0.340,1.25,10.133750000000001,-1.25,8.67375,0.0,0.00125
0.350,1.25,10.13625,-1.25,8.4175,0.0,0.00125
0.360,1.25,10.135,-1.25,8.4175,0.0,0.00125
0.370,1.25,10.13125,-3.75,9.015,0.0,0.00125
0.381,1.25,10.133750000000001,2.5,8.637500000000001,0.0,0.00125
0.391,1.25,10.13875,-2.5,9.00625,0.0,0.00125
0.401,0.0,10.13875,-1.25,9.0,0.0,0.00125
0.411,1.25,10.137500000000001,-1.25,9.0,0.0,0.00125
0.422,0.0,10.133750000000001,-5.0,8.731250000000001,0.0,0.00375
0.432,0.0,10.135,-1.25,9.040000000000001,0.0,0.00375
0.442,0.0,10.1425,-1.25,9.01375,0.0,0.00375
0.452,1.25,10.13625,-1.25,9.01375,0.0,0.00375
0.463,-1.25,10.133750000000001,-1.25,8.74625,0.0,0.00375
0.473,0.0,10.135,1.25,8.4875,-1.25,0.0025
0.483,1.25,10.13125,2.5,9.0075,-1.25,0.0025
