Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.021,1.25,10.13625,0.0,9.02875,-1.25,0.0
0.065,0.0,10.13625,0.0,9.02875,-1.25,0.0
0.094,0.0,10.13625,-2.5,8.74125,-1.25,0.0
0.120,2.5,10.135,-2.5,8.74125,0.0,0.0025
0.145,1.25,10.14125,-1.25,8.557500000000001,0.0,0.0025
0.172,1.25,10.14125,-1.25,8.557500000000001,0.0,0.005
0.189,-1.25,10.13625,0.0,8.98,0.0,0.005
0.206,-1.25,10.13625,2.5,9.01625,-1.25,0.0025
0.217,1.25,10.13625,2.5,9.01625,-1.25,0.0025
0.235,2.5,10.133750000000001,-2.5,8.70125,-1.25,0.0025
0.253,2.5,10.133750000000001,1.25,9.008750000000001,0.0,0.0
0.271,1.25,10.14,1.25,9.008750000000001,0.0,0.0
0.288,1.25,10.1325,-1.25,8.51,0.0,0.0
0.309,1.25,10.1325,-1.25,8.51,-1.25,0.0
0.327,0.0,10.135,-1.25,8.555,-1.25,0.0
0.344,0.0,10.137500000000001,-1.25,8.77875,-1.25,0.0
0.362,1.25,10.13125,-1.25,8.77875,0.0,0.00125
0.380,1.25,10.13125,-3.75,9.0,0.0,0.00125
0.397,2.5,10.13,-1.25,8.602500000000001,0.0,0.00125
0.415,0.0,10.133750000000001,-1.25,8.602500000000001,-1.25,0.0
0.429,0.0,10.133750000000001,0.0,8.9425,-1.25,0.0
0.447,1.25,10.133750000000001,0.0,8.985,-1.25,0.0
0.464,2.5,10.133750000000001,0.0,8.985,0.0,0.0
0.482,2.5,10.133750000000001,-1.25,8.6075,0.0,0.0
0.500,1.25,10.135,-1.25,8.96125,0.0,0.0
0.517,1.25,10.135,3.75,8.43875,1.25,0.0
0.535,0.0,10.12875,3.75,8.43875,1.25,0.0
0.552,2.5,10.14125,0.0,8.67,1.25,0.0
0.570,2.5,10.14125,-1.25,9.01125,-1.25,0.0
0.581,-1.25,10.13125,-1.25,9.01125,-1.25,0.0
0.599,0.0,10.137500000000001,-1.25,8.49125,-1.25,0.0
0.617,0.0,10.137500000000001,-1.25,8.885,1.25,0.0025
