elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,11.60,892.50,0.00,1.25,1.37
0.065,1.25,9.90,693.75,0.00,-1.25,1.38
0.149,0.00,9.51,686.25,0.00,1.25,1.34
0.302,0.00,9.59,537.50,0.00,-1.25,1.40
0.527,0.00,9.83,878.75,0.00,-1.25,1.31
0.597,0.00,10.11,628.75,0.00,0.00,1.40
0.683,0.00,9.53,563.75,0.00,0.00,1.35
0.773,2.50,9.88,673.75,0.00,1.25,1.40
0.920,3966.25,9.40,346.25,0.00,0.00,1.34
1.136,0.00,9.70,631.25,0.00,-1.25,1.35
1.325,1.25,10.10,352.50,0.00,-1.25,1.38
1.556,3.75,9.71,688.75,0.00,0.00,1.39
1.694,0.00,10.10,361.25,0.00,0.00,1.34
1.799,0.00,9.71,6.25,0.00,-1.25,1.31
1.926,4147.50,9.59,-11.25,0.00,-1.25,1.31
2.019,3860.00,9.22,470.00,0.00,0.00,1.34
2.136,3751.25,10.20,440.00,0.64,0.00,1.32
2.308,4170.00,10.18,373.75,0.00,-1.25,1.33
2.462,0.00,10.07,-30.00,0.00,0.00,1.33
2.523,2.50,10.08,697.50,0.00,-1.25,1.37
2.585,-1.25,9.67,801.25,0.05,-1.25,1.32
2.654,0.00,9.89,686.25,0.00,0.00,1.34
2.717,3582.50,9.22,481.25,0.00,0.00,1.39
2.784,3806.25,10.01,460.00,0.00,-1.25,1.34
2.851,4213.75,9.74,486.25,0.49,0.00,1.36
2.907,4156.25,9.18,1.25,0.00,0.00,1.39
2.963,3832.50,9.29,43.75,0.00,-1.25,1.34
3.047,3600.00,9.24,485.00,0.43,-1.25,1.31
3.119,4247.50,10.12,465.00,0.00,-1.25,1.33
3.254,3856.25,9.79,190.00,0.45,0.00,1.36
3.368,4241.25,9.20,460.00,0.94,-1.25,1.34
3.444,4233.75,9.56,-2.50,0.48,-1.25,1.34
3.531,3628.75,9.45,493.75,0.00,-1.25,1.32
3.624,4246.25,10.07,242.50,0.76,-1.25,1.39
3.684,4247.50,9.17,453.75,0.00,-1.25,1.37
3.748,3153.75,9.46,1.25,0.96,0.00,1.34
3.849,4170.00,10.14,226.25,0.83,0.00,1.31
3.990,4177.50,9.24,42.50,0.00,0.00,1.40
4.065,3896.25,9.76,466.25,0.00,0.00,1.35
4.132,3830.00,10.09,491.25,0.50,-1.25,1.34
4.372,4133.75,9.20,17.50,0.00,0.00,1.36
4.431,4173.75,9.19,197.50,0.57,0.00,1.33
4.518,4173.75,10.05,131.25,0.62,-1.25,1.31
4.669,3493.75,10.23,257.50,0.00,1.25,1.37
4.845,3867.50,9.22,37.50,0.00,1.25,1.38
4.944,4168.75,9.18,7.50,0.00,0.00,1.36
5.033,4078.75,9.19,475.00,0.58,-1.25,1.40
5.186,4171.25,9.18,3.75,0.00,-1.25,1.38
5.309,4003.75,10.13,411.25,1.11,-1.25,1.31
5.448,3793.75,10.15,148.75,0.50,1.25,1.36
5.508,4170.00,9.17,262.50,0.00,0.00,1.34
5.596,4166.25,10.13,467.50,0.00,0.00,1.31
5.657,3805.00,9.52,487.50,0.00,-1.25,1.40
