Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.004,,,,,,
0.015,0.0,10.11375,,,,
0.028,0.0,10.11375,-3.75,9.09875,0.0,0.0
0.045,1.25,10.115,-5.0,9.14125,0.0,0.0
0.061,1.25,10.11875,-3.75,8.92125,0.0,0.00625
0.072,2.5,10.115,-2.5,8.60375,0.0,0.00625
0.082,0.0,10.120000000000001,-1.25,9.14,0.0,0.00625
0.092,0.0,10.12125,-6.25,9.09,0.0,0.00625
0.102,0.0,10.120000000000001,0.0,8.79875,0.0,0.00625
0.113,-1.25,10.11,0.0,8.535,-1.25,0.005
0.123,1.25,10.115,1.25,9.12625,-1.25,0.005
0.133,0.0,10.1225,0.0,9.07875,-1.25,0.005
0.143,-1.25,10.115,-1.25,8.80375,-1.25,0.005
0.154,0.0,10.115,-3.75,8.543750000000001,-1.25,0.005
0.164,0.0,10.115,-3.75,8.543750000000001,0.0,0.00125
0.174,0.0,10.115,-1.25,9.14,0.0,0.00125
0.184,0.0,10.11875,0.0,8.7325,0.0,0.00125
0.195,2.5,10.120000000000001,-1.25,9.15875,0.0,0.00125
0.205,2.5,10.11125,3.75,9.115,0.0,0.00125
0.215,0.0,10.120000000000001,3.75,9.115,-1.25,0.00125
0.226,1.25,10.115,-1.25,8.7375,-1.25,0.00125
0.236,0.0,10.1175,-1.25,9.18,-1.25,0.00125
0.247,1.25,10.11875,0.0,9.151250000000001,-1.25,0.00125
0.257,0.0,10.120000000000001,0.0,8.9625,-1.25,0.00125
0.267,0.0,10.1175,0.0,8.9625,1.25,0.0025
0.278,0.0,10.11375,3.75,9.17,1.25,0.0025
0.288,0.0,10.1125,-1.25,9.12375,1.25,0.0025
0.298,3.75,10.11625,0.0,8.93,1.25,0.0025
0.309,0.0,10.1175,-2.5,8.72,1.25,0.0025
0.319,1.25,10.1175,0.0,9.14375,0.0,0.0
0.329,0.0,10.1175,1.25,9.14,0.0,0.0
0.339,1.25,10.11625,-1.25,8.946250000000001,0.0,0.0
0.350,1.25,10.11375,-1.25,8.7325,0.0,0.0
0.360,1.25,10.115,-1.25,9.15,0.0,0.0
0.370,0.0,10.11625,1.25,9.17,0.0,0.0025
0.380,0.0,10.11125,0.0,8.9425,0.0,0.0025
0.391,1.25,10.11625,-1.25,8.72625,0.0,0.0025
0.401,1.25,10.1125,-1.25,9.137500000000001,0.0,0.0025
0.411,0.0,10.11625,-5.0,9.13875,0.0,0.0025
0.422,1.25,10.11625,-1.25,8.875,0.0,0.0
0.432,-1.25,10.1225,0.0,8.6625,0.0,0.0
0.442,0.0,10.11875,0.0,9.12625,0.0,0.0
0.452,1.25,10.115,2.5,9.13625,0.0,0.0
0.463,-1.25,10.11875,-2.5,8.88125,0.0,0.00375
0.473,0.0,10.120000000000001,-1.25,8.6625,0.0,0.00375
0.483,-1.25,10.11625,0.0,9.13625,0.0,0.00375
0.493,-1.25,10.11625,-6.25,9.12375,0.0,0.00375
0.504,1.25,10.11625,-1.25,8.9225,0.0,0.00375
0.514,1.25,10.11625,2.5,8.66,0.0,0.00375
0.524,1.25,10.12125,0.0,9.133750000000001,1.25,0.0
0.534,0.0,10.11875,0.0,9.15,1.25,0.0
0.545,0.0,10.11375,-1.25,8.92,1.25,0.0
0.555,1.25,10.11375,1.25,8.7125,1.25,0.0
0.566,1.25,10.11375,-5.0,9.15375,1.25,0.0
0.576,2.5,10.1175,-1.25,9.03875,2.5,0.0
0.587,1.25,10.12125,-1.25,8.81875,2.5,0.0
