elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,9.72,498.75,0.35,31.25,5.21
0.054,0.00,9.65,896.25,0.72,27.50,5.20
0.091,-5.00,9.98,898.75,0.00,30.00,5.21
0.121,-11.25,10.19,587.50,0.00,27.50,5.19
0.146,1.25,9.77,595.00,0.00,32.50,5.21
0.177,-1.25,10.83,681.25,0.00,32.50,5.21
0.198,0.00,9.73,761.25,0.00,31.25,4.32
0.219,1.25,11.38,676.25,0.00,30.00,4.61
0.239,-1.25,9.84,827.50,0.00,27.50,4.86
0.260,0.00,10.25,546.25,0.00,26.25,4.88
0.279,-1.25,10.01,806.25,0.00,31.25,5.04
0.299,0.00,9.57,337.50,0.00,30.00,4.71
0.318,0.00,10.50,550.00,0.00,30.00,4.55
0.338,-1.25,9.90,831.25,0.00,32.50,4.45
0.360,2.50,10.26,663.75,0.00,32.50,4.11
0.379,1.25,9.88,800.00,0.00,30.00,4.61
0.400,0.00,10.20,43.75,0.00,28.75,4.78
0.420,1.25,10.09,898.75,0.00,27.50,5.01
0.439,2.50,9.54,631.25,0.00,31.25,5.03
0.459,0.00,10.26,592.50,0.00,32.50,5.04
0.478,-1.25,9.80,897.50,0.00,31.25,5.21
0.497,-1.25,10.19,197.50,0.00,30.00,5.21
0.517,1.25,9.96,657.50,0.00,31.25,5.21
0.536,1.25,11.23,668.75,0.00,31.25,5.21
0.556,5.00,10.19,825.00,0.00,31.25,5.21
0.576,0.00,9.68,670.00,0.00,31.25,5.21
0.595,3.75,11.23,671.25,0.00,32.50,5.21
0.616,0.00,9.83,607.50,0.00,30.00,5.03
0.638,13.75,10.18,476.25,0.89,32.50,5.03
0.659,1.25,9.94,496.25,0.00,30.00,4.71
0.679,0.00,11.63,642.50,1.56,31.25,4.85
0.699,5.00,10.11,748.75,0.00,30.00,4.45
0.720,1.25,9.64,877.50,0.00,32.50,4.76
0.740,-6.25,10.18,640.00,0.00,28.75,4.58
0.759,0.00,9.80,746.25,0.00,27.50,5.20
0.779,0.00,11.67,676.25,0.06,33.75,5.17
0.798,1.25,9.96,850.00,0.00,32.50,5.03
0.817,0.00,9.54,282.50,0.00,30.00,5.21
0.837,1.25,11.47,898.75,0.00,32.50,5.21
0.856,1.25,9.69,831.25,0.00,31.25,4.85
0.879,1.25,11.68,678.75,0.80,31.25,4.45
0.899,-1.25,9.81,798.75,0.00,32.50,4.75
0.919,1.25,11.32,681.25,0.00,30.00,5.21
0.939,0.00,9.99,892.50,0.00,31.25,5.20
0.958,1.25,9.58,442.50,0.00,31.25,5.13
0.978,0.00,10.23,897.50,0.00,31.25,5.21
0.997,1.25,9.71,888.75,0.00,31.25,5.21
1.016,0.00,10.20,542.50,0.00,31.25,5.21
1.037,1.25,10.00,888.75,0.00,31.25,5.21
1.058,0.00,10.28,57.50,0.00,28.75,4.79
1.079,1.25,10.21,796.25,0.00,31.25,4.40
1.100,1.25,10.36,358.75,0.00,28.75,4.85
1.121,1.25,11.27,816.25,0.00,27.50,4.80
1.141,0.00,9.63,655.00,0.00,1172.50,5.20
1.162,1.25,10.88,667.50,0.00,26.25,5.24
1.181,1.25,9.81,847.50,0.00,22.50,5.24
1.201,1.25,10.51,46.25,0.00,27.50,5.25
1.220,1.25,10.15,885.00,0.00,30.00,4.85
1.239,1.25,9.56,551.25,1.84,31.25,4.44
1.259,1.25,10.30,95.00,0.00,31.25,4.76
1.279,1.25,9.67,710.00,0.00,31.25,5.20
1.311,1.25,10.02,788.75,0.00,30.00,5.21
1.336,1.25,11.18,715.00,0.00,30.00,5.11
1.358,1.25,10.10,840.00,0.00,28.75,5.20
1.386,2.50,11.83,680.00,0.00,30.00,5.21
1.406,17.50,10.04,825.00,0.00,30.00,5.21
1.426,1.25,9.57,675.00,0.00,31.25,5.21
1.446,0.00,11.50,593.75,0.00,31.25,5.21
1.466,0.00,9.78,810.00,0.00,32.50,5.20
1.485,0.00,11.98,701.25,0.00,33.75,5.21
1.506,0.00,9.89,793.75,0.00,31.25,5.21
1.527,1.25,10.18,95.00,1.84,33.75,5.21
1.551,1.25,10.10,882.50,0.00,31.25,5.21
1.577,1.25,10.26,667.50,0.00,31.25,5.21
1.597,2.50,9.97,773.75,0.00,28.75,5.21
1.617,1.25,10.01,118.75,0.00,32.50,4.73
1.642,1.25,10.05,897.50,0.00,25.00,5.21
1.664,2.50,9.63,35.00,0.00,31.25,5.21
1.688,0.00,10.04,838.75,0.00,30.00,5.21
1.708,-1.25,9.56,832.50,0.00,32.50,5.21
1.729,0.00,11.62,685.00,0.00,32.50,5.21
1.748,0.00,9.73,782.50,0.00,31.25,5.21
1.767,1.25,10.22,137.50,0.00,31.25,5.21
1.787,2.50,10.09,883.75,0.00,32.50,5.21
1.806,1.25,10.23,661.25,0.88,32.50,5.21
1.826,2.50,10.15,507.50,0.00,32.50,5.21
1.845,2.50,9.71,863.75,0.79,27.50,5.20
1.865,-15.00,10.18,343.75,0.98,27.50,5.21
1.884,1.25,9.88,501.25,0.00,27.50,5.21
1.905,0.00,11.23,670.00,0.66,30.00,5.20
1.924,1.25,10.04,772.50,0.00,938.75,5.21
1.943,0.00,9.58,515.00,0.00,616.25,5.21
1.963,3.75,11.92,651.25,0.00,231.25,5.21
1.982,1.25,9.76,751.25,0.00,431.25,5.21
2.002,0.00,11.00,82.50,0.00,705.00,5.21
2.022,1.25,9.96,886.25,0.00,980.00,5.20
2.042,1.25,10.30,328.75,0.00,1196.25,5.20
2.062,1.25,11.22,898.75,0.00,27.50,5.24
2.081,0.00,9.63,838.75,0.00,25.00,5.24
2.101,1.25,10.97,690.00,0.00,877.50,5.23
2.122,0.00,9.80,812.50,0.00,86.25,5.23
2.142,2.50,10.31,8.75,0.00,235.00,5.22
2.162,0.00,10.15,900.00,0.00,441.25,5.21
2.183,1.25,10.75,25.00,0.00,698.75,5.21
2.203,0.00,10.69,891.25,0.00,977.50,5.20
2.222,0.00,9.67,815.00,0.00,1192.50,5.20
2.242,0.00,10.29,447.50,0.00,26.25,5.22
2.261,1.25,9.96,888.75,0.00,25.00,5.23
2.280,16.25,10.18,75.00,0.75,26.25,5.22
2.300,5.00,10.11,786.25,0.00,31.25,4.84
2.320,0.00,9.64,885.00,0.00,32.50,4.78
2.340,18.75,10.19,615.00,0.00,32.50,4.76
2.361,1.25,9.80,848.75,0.00,31.25,4.88
2.380,-3.75,11.20,590.00,1.58,28.75,4.97
2.399,1.25,9.94,532.50,0.00,27.50,5.11
2.420,1.25,11.58,687.50,0.00,26.25,5.10
2.439,10.00,10.13,795.00,0.00,30.00,5.02
2.458,0.00,9.64,545.00,0.00,30.00,4.92
2.478,1.25,11.50,678.75,0.00,33.75,5.21
2.497,0.00,9.84,808.75,0.00,33.75,5.21
2.517,1.25,10.32,22.50,0.00,31.25,5.21
2.536,-1.25,10.24,897.50,0.00,28.75,5.21
2.556,0.00,9.54,835.00,1.59,32.50,5.21
2.575,0.00,10.24,13.75,0.00,31.25,5.21
2.595,1.25,9.82,888.75,0.00,30.00,5.21
2.614,3.75,10.18,61.25,1.58,32.50,5.21
2.634,1.25,9.95,510.00,0.00,32.50,5.21
2.654,1.25,10.81,697.50,0.00,33.75,5.21
2.675,0.00,10.09,898.75,0.00,30.00,4.77
2.699,2.50,10.27,123.75,0.00,31.25,4.76
2.721,1.25,10.94,888.75,0.00,721.25,5.21
2.741,0.00,9.65,747.50,0.00,995.00,5.21
2.762,1.25,10.19,695.00,0.03,1205.00,5.20
2.785,2.50,9.73,882.50,0.00,28.75,5.21
2.805,-5.00,10.18,592.50,0.00,27.50,5.21
2.826,0.00,9.91,820.00,0.00,28.75,5.20
2.846,1.25,11.82,573.75,1.54,31.25,5.20
2.866,-2.50,10.07,801.25,0.00,32.50,5.21
2.885,0.00,9.59,822.50,0.00,-1.25,5.21
