Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.019,1.25,10.0975,4058.75,9.97,0.0,0.0025
0.036,-1.25,10.0975,4058.75,9.97,0.0,0.0025
0.050,-2.5,10.09125,4068.75,9.9675,0.0,0.0025
0.060,2.5,10.088750000000001,4083.75,9.99,-1.25,0.0
0.070,-1.25,10.10125,3701.25,9.96,-1.25,0.0
0.081,0.0,10.0925,4115.0,9.932500000000001,-1.25,0.0
0.091,2.5,10.0975,4053.75,10.115,-1.25,0.0
0.101,2.5,10.09625,4047.5,10.085,-1.25,0.0
0.112,0.0,10.09625,3725.0,9.9675,-1.25,0.0
0.122,3.75,10.1,4092.5,9.97375,-1.25,0.0025
0.132,0.0,10.0975,4046.25,9.875,-1.25,0.0025
0.143,1.25,10.1,4052.5,9.6925,-1.25,0.0025
0.153,-1.25,10.102500000000001,3540.0,9.96875,-1.25,0.0025
0.163,-1.25,10.102500000000001,4038.75,9.7775,-1.25,0.0025
0.173,0.0,10.09375,4038.75,9.7775,0.0,0.00875
0.184,2.5,10.09125,3785.0,9.93875,0.0,0.00875
0.194,0.0,10.09125,4081.25,9.6275,0.0,0.00875
0.205,5.0,10.095,4006.25,9.96625,0.0,0.00875
0.215,1.25,10.03375,3468.75,10.0625,0.0,0.00875
0.225,3198.75,9.25,4042.5,8.807500000000001,0.0,0.00625
0.235,3676.25,9.2775,4072.5,9.981250000000001,0.0,0.00625
0.246,3165.0,9.24375,3371.25,9.98375,0.0,0.00625
0.256,3850.0,9.1475,3010.0,9.9825,0.0,0.00625
0.266,4103.75,9.1125,3337.5,9.97,-1.25,0.00375
0.277,3928.75,9.1125,4043.75,9.87625,-1.25,0.00375
0.287,3851.25,9.13,3780.0,9.98375,-1.25,0.00375
0.297,3706.25,9.11375,2540.0,9.97125,-1.25,0.00375
0.308,4123.75,9.11625,2540.0,9.97125,-1.25,0.00375
0.318,4126.25,9.115,4062.5,10.115,0.0,0.00125
0.328,4042.5,9.115,3370.0,9.97375,0.0,0.00125
0.339,4117.5,9.12375,3186.25,10.90625,0.0,0.00125
0.349,4112.5,9.105,-170.0,10.90625,0.0,0.00125
0.359,4131.25,9.12875,-2.5,10.895,0.0,0.00125
0.370,4112.5,9.11375,-6.25,10.905,0.0,0.005
0.380,3965.0,9.12375,-3.75,10.9075,0.0,0.005
0.390,4125.0,9.115,0.0,10.758750000000001,0.0,0.005
0.401,4107.5,9.1175,0.0,10.53125,0.0,0.005
0.411,4106.25,9.12125,0.0,10.53125,0.0,0.005
0.421,3983.75,9.11625,1.25,10.90875,-2.5,0.005
0.432,4113.75,9.13125,3.75,10.91125,-2.5,0.005
0.442,4117.5,9.12875,2.5,10.918750000000001,-2.5,0.005
0.452,4110.0,9.115,1.25,10.68375,-2.5,0.005
0.463,4121.25,9.1225,1.25,10.68375,0.0,0.0025
0.473,4122.5,9.1225,-6.25,10.91375,0.0,0.0025
0.483,4112.5,9.137500000000001,-157.5,10.9025,0.0,0.0025
0.493,4122.5,9.11875,0.0,10.90625,0.0,0.0025
0.504,4101.25,9.11875,-2.5,10.887500000000001,0.0,0.0025
0.514,4101.25,9.11875,6.25,10.55125,-1.25,0.0
0.524,4120.0,9.12125,-6.25,10.338750000000001,-1.25,0.0
0.534,4107.5,9.1125,3.75,10.91,-1.25,0.0
0.545,4106.25,9.120000000000001,-1.25,10.901250000000001,-1.25,0.0
0.555,4037.5,9.115,-2.5,10.925,-1.25,0.0
0.565,4037.5,9.115,22.5,10.696250000000001,0.0,0.0025
0.575,4118.75,9.1225,-5.0,10.52875,0.0,0.0025
0.586,4127.5,9.1225,-8.75,10.3125,0.0,0.0025
0.596,4111.25,9.12625,0.0,10.9575,0.0,0.0025
0.607,4070.0,9.12375,1.25,10.852500000000001,0.0,0.0025
0.617,4070.0,9.12375,7.5,10.89875,1.25,0.00375
0.627,4113.75,9.13,-6.25,10.731250000000001,1.25,0.00375
0.637,4125.0,9.1175,0.0,10.51875,1.25,0.00375
0.648,4128.75,9.133750000000001,-1.25,10.3,1.25,0.00375
0.658,4066.25,9.11625,0.0,10.9225,0.0,0.0
0.668,4112.5,9.12375,-26.25,10.696250000000001,0.0,0.0
0.679,4121.25,9.115,-1.25,10.91375,0.0,0.0
0.689,4102.5,9.12125,-1.25,10.74625,0.0,0.0
0.699,4090.0,9.12125,0.0,10.46875,0.0,0.0
0.710,4048.75,9.11375,-2.5,10.93625,0.0,0.0
0.721,4121.25,9.1125,-1.25,10.887500000000001,0.0,0.0
0.731,4106.25,9.11375,-1.25,10.88,0.0,0.0
0.741,4121.25,9.120000000000001,-1.25,10.605,0.0,0.0
0.752,4007.5,9.11,0.0,10.405,0.0,0.0
0.763,4036.25,9.12875,5.0,10.8325,-1.25,0.0
0.773,4111.25,9.1225,0.0,10.91125,-1.25,0.0
0.784,4123.75,9.12625,0.0,10.918750000000001,-1.25,0.0
0.794,4118.75,9.12375,2.5,10.7525,-1.25,0.0
0.804,4126.25,9.120000000000001,-2.5,10.53875,-1.25,0.0
0.815,4126.25,9.120000000000001,-6.25,10.585,-1.25,0.0
0.825,4112.5,9.12875,3.75,10.94875,-1.25,0.0
0.835,4097.5,9.11,-2.5,10.90375,-1.25,0.0
0.846,3987.5,9.1175,-3.75,10.8925,-1.25,0.0
0.856,4128.75,9.12125,-5.0,10.68375,-1.25,0.0
0.866,4117.5,9.1175,-1.25,10.3975,-1.25,0.0
0.877,4110.0,9.10875,-1.25,10.9125,-1.25,0.0
0.887,4107.5,9.10875,-1.25,10.9125,-1.25,0.0
0.897,4091.25,9.1125,-10.0,10.89,-1.25,0.0
0.908,4112.5,9.11875,0.0,10.80875,-1.25,0.0
0.918,4117.5,9.11375,-1.25,10.58375,-1.25,0.0
0.928,4123.75,9.120000000000001,1.25,10.30125,-1.25,0.0
0.939,4100.0,9.106250000000001,-3.75,10.9125,-1.25,0.0
0.949,4112.5,9.11625,-7.5,10.8925,-1.25,0.0
0.959,4123.75,9.115,-32.5,10.88,-1.25,0.0
0.969,4108.75,9.12125,6.25,10.72625,-1.25,0.0
0.980,4110.0,9.11875,-1.25,10.51125,-1.25,0.0
0.990,4061.25,9.1275,0.0,10.92125,-1.25,0.0
1.000,4125.0,9.1175,7.5,10.9125,-1.25,0.0
1.010,4125.0,9.1175,-2.5,10.91375,-1.25,0.0
1.021,4062.5,9.1225,-2.5,10.835,0.0,0.00125
1.031,4062.5,9.11875,3.75,10.62375,0.0,0.00125
1.042,4113.75,9.11875,2.5,10.3675,0.0,0.00125
1.052,4111.25,9.125,-8.75,10.91,0.0,0.00125
1.062,4111.25,9.125,6.25,10.97,0.0,0.00125
1.073,4107.5,9.11875,-6.25,10.8725,-1.25,0.00625
1.083,4073.75,9.11875,-3.75,10.70625,-1.25,0.00625
1.093,4125.0,9.12125,-5.0,10.50625,-1.25,0.00625
1.104,4102.5,9.12375,-8.75,10.325000000000001,-1.25,0.00625
1.114,4078.75,9.12625,0.0,10.92625,0.0,0.0025
1.124,4021.25,9.1225,0.0,10.90875,0.0,0.0025
1.135,4058.75,9.125,-6.25,10.3675,0.0,0.0025
1.145,4116.25,9.12375,7.5,10.605,0.0,0.0025
1.156,4111.25,9.1325,-1.25,10.38875,0.0,0.0025
1.166,4001.25,9.1225,-1.25,10.89875,0.0,0.0
1.176,4085.0,9.11625,6.25,10.915000000000001,0.0,0.0
1.187,4108.75,9.11625,0.0,10.90875,0.0,0.0
1.197,4113.75,9.115,-15.0,10.75125,0.0,0.0
1.207,4121.25,9.12125,6.25,10.48625,0.0,0.0
1.217,4081.25,9.1175,1.25,10.4025,-1.25,0.0075
1.228,4120.0,9.11875,-177.5,10.91125,-1.25,0.0075
1.238,4117.5,9.125,2.5,10.91,-1.25,0.0075
1.248,4123.75,9.1225,-1.25,10.91125,-1.25,0.0075
1.259,4018.75,9.115,0.0,10.655,-1.25,0.0075
1.269,4125.0,9.11125,0.0,10.3975,-2.5,0.00625
1.279,4127.5,9.12125,-15.0,10.915000000000001,-2.5,0.00625
1.290,4115.0,9.115,-1.25,10.92625,-2.5,0.00625
1.300,4113.75,9.11375,1.25,10.905,-2.5,0.00625
1.310,4122.5,9.120000000000001,1.25,10.905,-2.5,0.00625
1.321,4120.0,9.11625,5.0,10.55375,0.0,0.005
1.331,4113.75,9.11375,0.0,10.91125,0.0,0.005
1.341,4102.5,9.1125,3.75,10.91,0.0,0.005
1.352,4086.25,9.1125,-2.5,10.92125,0.0,0.005
1.362,4113.75,9.11375,-2.5,10.92125,0.0,0.005
1.373,4112.5,9.12125,0.0,10.57625,0.0,0.0025
1.383,4100.0,9.11125,0.0,10.31,0.0,0.0025
1.393,4118.75,9.1175,0.0,10.901250000000001,0.0,0.0025
1.404,3887.5,9.11625,-1.25,10.9025,0.0,0.0025
1.414,4065.0,9.11625,-1.25,10.89875,0.0,0.0025
1.424,4117.5,9.1225,-1.25,10.725,-1.25,0.0025
1.434,4105.0,9.1175,-1.25,10.55125,-1.25,0.0025
1.444,4088.75,9.11625,0.0,10.32375,-1.25,0.0025
1.455,4112.5,9.12125,-2.5,10.905,-1.25,0.0025
1.465,4110.0,9.1175,-2.5,10.905,-1.25,0.0025
1.475,4085.0,9.11375,0.0,10.8775,0.0,0.0075
1.486,4082.5,9.1075,0.0,10.68625,0.0,0.0075
1.496,4088.75,9.115,-1.25,10.44,0.0,0.0075
1.506,3953.75,9.11875,-1.25,10.9025,0.0,0.0075
1.517,4111.25,9.1125,8.75,10.9125,0.0,0.0075
1.527,4077.5,9.125,-5.0,10.75125,0.0,0.00625
1.537,4088.75,9.115,-1.25,10.9125,0.0,0.00625
1.547,4120.0,9.115,1.25,10.685,0.0,0.00625
