elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,10.00,885.00,0.00,2467.50,4.01
0.042,0.00,10.17,446.25,0.00,31.25,4.51
0.080,8.75,10.63,463.75,0.00,32.50,5.21
0.118,0.00,9.98,33.75,0.00,30.00,5.21
0.155,1.25,9.68,826.25,0.00,31.25,5.21
0.193,0.00,9.88,623.75,0.00,31.25,5.21
0.231,0.00,10.44,815.00,0.00,1767.50,5.20
0.269,1.25,10.25,683.75,0.00,305.00,5.25
0.305,1.25,10.74,587.50,0.00,31.25,5.24
0.343,-1.25,9.68,791.25,0.00,30.00,5.19
0.380,0.00,9.85,878.75,0.00,31.25,5.21
0.418,1.25,10.09,417.50,0.00,32.50,5.21
0.455,2.50,10.24,515.00,0.00,31.25,5.21
0.492,1.25,10.16,658.75,0.00,31.25,5.21
0.532,1.25,9.50,-27.50,1.77,32.50,5.21
0.573,1.25,9.72,768.75,0.00,28.75,5.21
0.610,1.25,9.92,885.00,0.00,716.25,5.21
0.647,-12.50,11.36,895.00,0.00,31.25,5.21
0.685,0.00,10.55,-38.75,0.00,31.25,4.96
0.721,2.50,9.51,672.50,1.45,32.50,5.21
0.758,0.00,9.70,881.25,0.00,32.50,4.81
0.801,3830.00,9.40,483.75,0.00,227.50,5.01
0.846,3966.25,10.05,463.75,0.00,30.00,5.25
0.885,4351.25,9.26,460.00,0.52,31.25,5.23
0.923,4372.50,10.44,25.00,0.00,30.00,5.23
0.962,4388.75,9.33,458.75,0.00,31.25,4.89
1.001,4383.75,9.25,487.50,0.00,31.25,5.20
1.046,3941.25,10.32,53.75,0.00,2321.25,4.89
1.098,1.25,11.12,886.25,0.00,516.25,5.07
1.136,17.50,11.34,795.00,0.00,31.25,5.21
1.178,0.00,10.16,651.25,1.16,31.25,5.21
1.215,1.25,9.53,496.25,0.00,31.25,5.21
1.252,0.00,9.73,825.00,0.18,27.50,5.21
1.290,1.25,9.98,832.50,0.00,26.25,5.21
1.328,0.00,10.12,846.25,0.00,30.00,5.21
1.373,0.00,10.15,670.00,0.00,32.50,5.21
1.412,1.25,10.71,637.50,0.00,26.25,5.21
1.450,1.25,10.19,353.75,0.14,30.00,5.21
1.489,1.25,9.64,497.50,0.00,1528.75,5.21
1.530,1256.25,0.00,0.00,0.11,3565.00,4.06
1.570,4135.00,9.40,486.25,0.00,1538.75,5.05
1.610,4328.75,9.29,40.00,0.00,2403.75,5.21
1.647,3768.75,9.33,512.50,0.00,22.50,4.66
1.685,4395.00,9.25,185.00,0.15,30.00,5.12
1.723,4093.75,10.50,482.50,0.00,32.50,4.23
1.760,4338.75,9.27,451.25,0.45,31.25,5.21
1.798,4210.00,9.96,371.25,0.00,32.50,5.21
1.836,4387.50,9.25,110.00,0.45,31.25,5.21
1.873,4396.25,10.24,433.75,0.00,30.00,5.21
1.911,3848.75,9.28,442.50,0.00,1503.75,4.80
1.952,0.00,9.99,692.50,0.00,635.00,5.10
1.989,1.25,10.03,810.00,0.00,2652.50,5.26
2.027,2.50,9.90,888.75,0.00,31.25,5.21
2.065,0.00,10.03,781.25,0.30,402.50,5.19
2.106,0.00,9.72,466.25,0.00,28.75,5.22
2.143,0.00,9.86,470.00,0.00,31.25,5.20
2.185,12.50,10.01,102.50,0.70,2340.00,4.82
2.230,3707.50,9.46,225.00,0.00,1848.75,5.04
2.271,3713.75,9.88,476.25,0.00,567.50,5.21
2.314,4385.00,10.00,466.25,0.00,28.75,5.20
2.351,4383.75,9.24,98.75,0.00,2357.50,5.20
2.388,3755.00,9.26,472.50,0.00,57.50,5.19
2.425,4397.50,9.43,40.00,0.00,30.00,4.81
2.462,4395.00,9.22,440.00,0.95,31.25,5.21
2.499,4393.75,10.52,151.25,0.00,31.25,5.21
2.536,4181.25,9.23,-143.75,0.82,30.00,5.21
2.574,4385.00,10.48,498.75,0.00,30.00,5.21
2.614,4052.50,9.77,412.50,0.00,30.00,5.21
2.652,4395.00,9.24,86.25,0.22,32.50,5.21
2.688,4098.75,9.27,477.50,0.00,32.50,5.21
2.727,4406.25,9.22,452.50,0.79,23.75,5.21
2.764,3917.50,10.13,372.50,0.00,30.00,5.21
2.801,4387.50,9.53,6.25,0.75,31.25,5.21
2.839,3710.00,10.59,486.25,0.00,32.50,5.21
2.875,4390.00,10.50,270.00,0.00,31.25,5.21
2.912,4236.25,9.20,-78.75,0.00,32.50,5.21
2.949,4393.75,10.58,306.25,0.00,25.00,5.21
2.987,4050.00,9.23,480.00,0.00,31.25,5.21
3.025,4381.25,10.50,171.25,0.00,31.25,5.21
3.063,3747.50,9.28,448.75,0.63,31.25,5.21
3.101,4390.00,9.22,470.00,0.73,31.25,5.21
3.139,4386.25,10.25,241.25,0.00,30.00,5.21
3.177,4333.75,9.21,117.50,0.04,31.25,5.21
3.218,1.25,10.12,465.00,0.00,2352.50,4.80
3.259,3198.75,9.27,61.25,0.00,348.75,5.21
3.297,4096.25,9.74,296.25,0.00,32.50,5.21
3.337,4383.75,9.26,461.25,0.00,31.25,5.21
3.375,4381.25,9.84,242.50,0.00,32.50,5.21
3.412,4392.50,9.26,452.50,0.63,27.50,5.21
3.450,4382.50,9.32,21.25,0.00,30.00,5.21
3.488,4335.00,9.30,455.00,0.00,26.25,5.21
3.525,4385.00,9.22,168.75,0.00,30.00,5.21
3.562,4222.50,9.20,457.50,0.94,31.25,5.21
3.598,3621.25,10.51,398.75,0.00,32.50,5.21
3.638,4008.75,9.22,476.25,0.00,31.25,5.21
3.676,4391.25,10.46,61.25,0.00,31.25,5.21
3.713,3907.50,9.27,452.50,0.44,31.25,5.21
3.751,4387.50,9.84,77.50,0.00,31.25,5.21
3.788,3882.50,9.25,460.00,0.00,27.50,5.21
3.825,4383.75,9.38,55.00,0.00,32.50,5.21
3.863,4381.25,9.27,456.25,0.00,31.25,5.21
3.900,4395.00,9.22,106.25,0.00,28.75,5.21
3.941,4028.75,10.42,455.00,0.00,33.75,5.21
3.977,4343.75,9.21,365.00,1.19,31.25,5.21
4.014,4007.50,9.81,271.25,0.00,30.00,5.21
4.053,4382.50,9.25,456.25,0.73,31.25,5.21
4.091,4363.75,9.81,451.25,0.00,32.50,5.21
4.129,4360.00,9.26,462.50,0.00,31.25,5.21
4.168,4378.75,9.38,-122.50,0.00,25.00,5.21
4.205,4280.00,9.28,470.00,0.75,32.50,5.21
4.246,3780.00,9.47,460.00,0.00,1033.75,4.63
4.286,4387.50,9.23,458.75,0.76,28.75,5.05
4.324,4217.50,10.27,453.75,0.00,30.00,4.70
4.362,3716.25,9.27,430.00,0.00,32.50,4.90
4.400,4376.25,9.78,243.75,0.00,32.50,5.21
4.438,4371.25,9.22,460.00,0.83,28.75,5.21
4.475,4385.00,10.47,463.75,0.00,31.25,5.21
4.512,4291.25,9.19,436.25,0.98,28.75,5.21
4.550,4378.75,9.21,103.75,0.00,797.50,5.20
4.588,4155.00,9.19,466.25,0.93,31.25,5.21
4.625,4382.50,10.54,196.25,0.00,31.25,5.21
4.664,3908.75,9.92,430.00,0.00,31.25,5.17
4.701,4373.75,9.21,-18.75,0.12,31.25,5.21
4.739,4373.75,10.25,467.50,0.00,30.00,5.21
4.778,4312.50,9.19,-8.75,0.00,30.00,5.21
4.813,4350.00,9.25,456.25,0.65,28.75,5.21
4.851,4386.25,9.26,27.50,0.71,30.00,5.21
4.889,3721.25,9.30,412.50,0.00,1128.75,5.21
4.927,4372.50,9.20,135.00,0.00,28.75,5.21
4.964,3872.50,9.48,345.00,0.00,31.25,4.80
5.002,4383.75,9.21,373.75,1.07,1083.75,5.21
5.040,4040.00,9.95,336.25,0.00,32.50,5.21
5.079,3837.50,9.28,450.00,0.00,31.25,5.21
5.117,4385.00,9.83,-105.00,0.00,31.25,5.21
5.157,4383.75,10.23,320.00,0.00,30.00,5.21
5.196,4340.00,9.19,456.25,0.51,30.00,5.21
5.233,4376.25,10.48,323.75,0.00,31.25,5.21
5.274,0.00,11.61,83.75,0.00,32.50,5.21
5.313,0.00,9.75,880.00,0.00,622.50,5.02
5.348,13.75,10.02,813.75,0.00,27.50,5.21
5.385,1.25,10.11,291.25,0.00,32.50,5.21
5.424,1.25,10.36,47.50,0.00,30.00,4.62
5.461,1.25,9.51,643.75,1.25,31.25,4.51
5.500,0.00,9.82,765.00,0.25,31.25,4.57
5.542,1.25,9.81,881.25,0.00,1961.25,5.21
5.589,-5.00,9.88,891.25,0.00,26.25,5.21
5.626,0.00,11.54,510.00,0.00,31.25,5.20
5.665,1.25,11.44,600.00,0.00,32.50,4.45
5.701,1.25,9.50,535.00,0.08,31.25,4.19
5.741,4098.75,10.55,451.25,0.00,31.25,5.21
5.778,4173.75,9.22,447.50,0.00,290.00,5.21
5.819,4360.00,9.22,473.75,0.69,31.25,5.21
5.859,4372.50,10.42,-7.50,0.00,31.25,5.21
5.898,4358.75,10.00,385.00,0.00,30.00,5.21
5.937,4370.00,9.22,88.75,0.61,31.25,5.21
5.975,4363.75,9.41,92.50,0.00,31.25,5.21
6.015,3538.75,10.58,30.00,0.00,31.25,5.21
6.055,4233.75,9.52,473.75,0.00,31.25,5.21
6.093,4378.75,9.21,441.25,0.00,30.00,5.21
6.137,1.25,10.17,661.25,0.00,757.50,5.21
6.177,1.25,9.55,567.50,0.00,30.00,5.21
6.216,0.00,9.82,820.00,0.00,28.75,5.20
6.253,1.25,10.01,426.25,0.00,27.50,5.21
6.290,8.75,10.17,341.25,0.00,2341.25,5.20
6.327,1.25,10.14,48.75,0.00,32.50,5.21
6.364,0.00,9.63,883.75,0.00,32.50,4.33
6.405,3527.50,9.24,472.50,0.00,712.50,5.01
6.445,4118.75,9.23,448.75,0.93,32.50,4.85
6.483,4385.00,10.04,435.00,0.00,32.50,4.74
6.520,4302.50,9.21,10.00,0.12,32.50,5.21
6.557,3827.50,10.30,478.75,0.00,30.00,5.21
6.594,4375.00,9.23,50.00,0.00,30.00,5.21
6.631,3630.00,9.33,456.25,0.00,1103.75,5.21
6.668,4386.25,9.22,147.50,0.84,990.00,5.21
6.707,3851.25,9.58,442.50,0.00,97.50,5.21
6.746,4070.00,9.25,457.50,0.59,32.50,5.21
6.784,4382.50,10.27,112.50,0.74,32.50,5.21
6.821,4378.75,9.25,383.75,1.05,31.25,5.21
6.858,4386.25,10.16,272.50,0.00,28.75,5.21
6.894,4296.25,9.19,-66.25,0.00,31.25,5.21
6.931,3551.25,10.33,301.25,0.00,31.25,5.21
6.969,4373.75,9.27,47.50,0.89,31.25,5.21
7.006,3785.00,9.34,490.00,0.00,26.25,5.21
7.045,4248.75,9.20,121.25,0.68,31.25,5.21
7.083,4387.50,10.51,358.75,0.00,31.25,5.21
7.121,4386.25,9.22,480.00,0.76,31.25,5.21
7.159,4386.25,9.20,61.25,0.00,31.25,5.21
7.198,4380.00,10.08,21.25,0.00,31.25,5.21
7.240,4045.00,10.19,258.75,0.00,32.50,5.21
7.280,4021.25,9.38,312.50,0.00,31.25,5.21
7.319,4381.25,9.21,456.25,1.07,32.50,5.21
7.358,4055.00,10.53,257.50,0.00,32.50,5.21
7.396,4137.50,9.88,312.50,0.00,32.50,4.97
7.440,4113.75,10.51,460.00,0.00,28.75,5.21
7.479,4182.50,9.21,450.00,0.48,32.50,5.21
7.518,4355.00,9.22,-193.75,0.79,31.25,5.21
7.556,3447.50,9.49,480.00,0.00,32.50,5.21
7.593,4361.25,9.21,1.25,0.00,30.00,5.21
7.631,4258.75,9.66,447.50,0.66,26.25,5.21
7.666,3271.25,10.66,315.00,0.00,31.25,5.21
7.704,4351.25,9.24,465.00,0.00,32.50,5.21
7.742,4293.75,9.94,222.50,0.00,31.25,5.21
7.779,4261.25,9.20,452.50,0.77,31.25,5.21
7.816,4362.50,10.03,366.25,0.00,31.25,5.21
7.854,4320.00,9.21,456.25,0.68,30.00,5.21
7.891,4363.75,10.39,475.00,0.00,31.25,5.21
7.928,4358.75,9.19,187.50,0.71,26.25,5.21
7.968,4366.25,9.21,-12.50,0.00,25.00,5.21
8.006,4048.75,9.20,463.75,0.65,32.50,5.21
8.042,4358.75,10.64,38.75,0.00,30.00,5.21
8.080,3806.25,9.27,462.50,0.12,30.00,5.21
8.118,4366.25,9.99,328.75,0.00,32.50,5.21
8.155,4357.50,9.25,465.00,0.68,33.75,5.21
8.192,4360.00,9.55,83.75,1.03,30.00,5.21
8.233,4361.25,10.43,353.75,0.00,31.25,5.21
8.272,4217.50,9.43,451.25,0.00,30.00,5.21
8.310,4361.25,10.44,35.00,0.00,25.00,5.21
8.347,4085.00,9.23,420.00,0.00,28.75,5.21
8.383,3788.75,10.57,257.50,0.00,28.75,5.21
8.420,4367.50,9.21,455.00,0.00,31.25,5.18
8.461,4357.50,9.20,395.00,0.00,32.50,5.06
8.501,4363.75,10.35,251.25,0.00,31.25,5.21
8.539,4251.25,9.21,466.25,0.87,31.25,5.21
8.576,4372.50,9.20,47.50,0.00,761.25,5.21
8.614,4316.25,9.19,437.50,0.00,31.25,5.21
8.651,4363.75,10.60,217.50,0.00,2291.25,5.20
8.688,4078.75,9.20,460.00,0.78,33.75,5.21
8.726,4363.75,9.20,0.00,0.98,31.25,5.20
8.765,4387.50,9.92,461.25,0.00,28.75,4.97
8.803,4361.25,9.20,-62.50,0.00,31.25,5.14
8.839,3883.75,9.24,465.00,0.79,31.25,5.21
8.878,4365.00,9.18,52.50,0.77,30.00,5.21
8.916,3670.00,9.25,401.25,0.00,32.50,5.21
8.952,4361.25,9.21,23.75,0.37,27.50,5.21
8.990,3900.00,9.44,475.00,0.21,1321.25,5.21
9.027,4366.25,9.20,77.50,0.00,32.50,5.23
9.063,4350.00,9.23,62.50,0.57,31.25,5.21
9.099,4130.00,9.61,327.50,0.00,30.00,5.21
9.138,3923.75,9.23,440.00,0.00,32.50,5.21
9.176,4358.75,10.09,45.00,0.00,32.50,5.21
9.215,4352.50,10.49,395.00,0.00,866.25,5.21
9.253,4356.25,9.20,430.00,1.07,31.25,5.21
9.292,4356.25,9.20,256.25,0.00,30.00,5.21
9.331,3746.25,9.41,316.25,0.00,-28.75,5.20
9.369,4353.75,9.21,28.75,1.02,22.50,5.20
