elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,7.50,9.70,880.00,0.00,31.25,5.21
0.055,1.25,9.62,341.25,0.00,30.00,5.21
0.089,1.25,9.98,833.75,0.00,32.50,5.21
0.114,0.00,9.47,725.00,0.00,31.25,5.21
0.139,1.25,9.79,887.50,0.00,25.00,5.21
0.169,1.25,10.05,-48.75,0.00,885.00,5.20
0.192,1.25,9.69,776.25,0.00,30.00,5.21
0.215,15.00,9.98,382.50,0.00,31.25,5.21
0.243,0.00,9.58,802.50,0.00,32.50,5.21
0.269,-1.25,10.06,857.50,0.00,31.25,5.21
0.295,1.25,9.57,795.00,1.81,1288.75,4.86
0.322,0.00,9.84,838.75,0.00,1717.50,4.69
0.343,0.00,9.42,152.50,0.00,1007.50,4.92
0.364,0.00,11.27,888.75,0.00,667.50,5.01
0.383,1.25,9.50,893.75,0.00,542.50,5.22
0.403,0.00,10.04,-102.50,0.00,31.25,5.21
0.423,0.00,9.58,771.25,0.00,31.25,5.21
0.446,1.25,11.05,86.25,0.00,32.50,5.21
0.466,1.25,9.72,880.00,0.00,31.25,5.21
0.485,1.25,10.00,295.00,0.00,31.25,5.18
0.506,0.00,9.99,885.00,0.00,28.75,5.21
0.526,0.00,9.38,625.00,0.00,32.50,5.21
0.545,1.25,10.02,818.75,0.00,31.25,5.21
0.565,0.00,9.69,878.75,0.00,32.50,5.21
0.584,18.75,9.98,585.00,0.00,33.75,5.21
0.604,2.50,9.70,886.25,0.00,31.25,5.21
0.623,0.00,10.15,645.00,0.20,30.00,5.21
0.643,-1.25,9.84,835.00,0.00,30.00,5.21
0.663,0.00,9.42,677.50,0.00,32.50,5.21
0.682,1.25,11.30,861.25,0.00,31.25,5.21
0.709,0.00,9.38,226.25,0.00,25.00,4.68
0.729,1.25,10.31,882.50,0.00,26.25,4.97
0.749,0.00,9.66,876.25,0.00,32.50,4.88
0.768,3.75,9.98,542.50,0.00,32.50,4.82
0.788,2.50,9.66,887.50,0.00,30.00,5.21
0.807,0.00,10.00,658.75,0.00,26.25,4.74
0.828,1.25,9.79,597.50,0.00,31.25,5.21
0.847,0.00,11.03,586.25,0.00,31.25,5.18
0.867,13.75,9.98,820.00,0.00,31.25,5.13
0.886,1.25,9.49,615.00,0.00,32.50,5.21
0.906,1.25,11.25,625.00,0.00,32.50,5.21
0.925,1.25,9.61,778.75,0.00,30.00,5.21
0.947,1.25,11.68,657.50,0.00,31.25,5.21
0.967,0.00,9.75,863.75,0.00,30.00,5.21
0.986,1.25,10.02,118.75,0.00,31.25,5.21
1.006,1.25,9.99,893.75,0.00,31.25,5.21
1.025,1.25,9.41,816.25,0.00,31.25,5.21
1.045,1.25,10.65,723.75,0.00,32.50,5.21
1.065,0.00,9.54,872.50,0.00,31.25,5.21
1.085,-1.25,10.03,578.75,0.00,32.50,5.21
1.105,1.25,9.76,878.75,0.00,32.50,5.21
1.126,0.00,10.05,68.75,0.00,30.00,5.21
1.157,1.25,9.67,763.75,0.00,31.25,5.21
1.178,1.25,9.99,30.00,0.00,32.50,5.21
1.197,0.00,9.71,883.75,0.00,30.00,5.21
1.218,-1.25,10.07,111.25,0.00,31.25,5.21
1.239,1.25,9.80,883.75,0.00,27.50,5.21
1.259,0.00,10.01,36.25,0.00,32.50,5.21
1.279,1.25,9.91,882.50,0.00,32.50,5.21
1.299,0.00,9.37,195.00,0.00,31.25,5.21
1.326,1.25,9.83,773.75,0.00,350.00,4.73
1.350,1.25,10.00,563.75,1.74,391.25,4.94
1.371,0.00,9.88,885.00,0.00,401.25,5.06
1.391,1.25,9.37,611.25,0.11,323.75,5.09
1.412,1.25,10.38,562.50,0.00,241.25,5.11
1.432,1.25,9.61,857.50,0.00,175.00,5.21
1.453,0.00,10.05,102.50,0.00,26.25,5.20
1.473,2.50,9.58,881.25,0.00,1936.25,4.79
1.494,6.25,10.01,0.00,0.00,336.25,5.22
1.514,0.00,9.77,875.00,0.00,1546.25,5.16
1.533,6.25,9.99,520.00,1.22,32.50,5.21
1.553,0.00,9.90,480.00,0.00,26.25,5.20
1.572,1.25,9.45,872.50,0.00,1216.25,5.21
1.592,-13.75,9.99,351.25,0.00,1018.75,5.20
1.611,0.00,9.56,442.50,0.00,31.25,5.21
1.631,2.50,11.38,672.50,0.59,31.25,5.21
1.653,0.00,9.64,768.75,0.00,32.50,5.21
1.673,2.50,10.58,482.50,0.16,31.25,5.21
1.693,2.50,9.77,826.25,0.00,31.25,5.21
1.713,1.25,10.52,577.50,0.00,32.50,5.21
1.732,1.25,11.65,778.75,0.00,31.25,5.21
1.752,2.50,9.48,822.50,0.00,32.50,5.21
1.771,1.25,10.31,583.75,0.00,31.25,5.21
1.791,0.00,9.60,768.75,0.00,32.50,5.21
1.811,1.25,10.22,-18.75,0.00,31.25,5.21
1.831,0.00,9.89,885.00,0.00,28.75,5.21
1.851,1.25,10.02,430.00,1.09,28.75,5.21
1.870,0.00,9.88,422.50,0.00,30.00,5.21
1.890,1.25,9.52,870.00,0.37,27.50,5.21
1.909,3.75,9.98,22.50,0.00,31.25,5.21
1.931,0.00,9.69,868.75,0.00,31.25,5.21
1.950,-18.75,9.99,576.25,0.00,26.25,5.21
1.970,1.25,9.72,773.75,0.00,26.25,5.21
1.989,1.25,11.12,630.00,0.01,26.25,5.21
2.009,2.50,9.84,803.75,0.00,30.00,5.21
2.028,0.00,9.39,365.00,0.00,31.25,5.21
2.048,0.00,10.37,821.25,0.00,30.00,5.21
2.068,-1.25,9.51,823.75,0.00,32.50,5.21
2.087,0.00,10.08,511.25,0.00,30.00,5.21
2.107,1.25,9.82,800.00,0.00,31.25,5.21
2.128,0.00,10.71,-27.50,0.00,31.25,5.21
2.147,0.00,9.85,875.00,0.00,30.00,5.21
2.168,0.00,9.80,521.25,0.00,31.25,5.21
2.187,0.00,10.08,887.50,0.00,31.25,5.21
2.207,1.25,9.62,881.25,0.00,30.00,5.21
2.226,1.25,9.98,23.75,0.00,32.50,5.21
2.247,0.00,9.64,882.50,0.00,31.25,5.21
2.267,0.00,9.99,527.50,0.05,31.25,5.21
2.286,0.00,9.76,540.00,0.00,30.00,5.21
2.307,50.00,10.38,595.00,2.05,31.25,5.21
2.327,0.00,9.89,702.50,0.00,32.50,5.05
2.347,0.00,9.43,682.50,0.00,1008.75,4.86
2.367,-3.75,9.99,872.50,0.00,657.50,5.00
2.388,0.00,9.52,873.75,0.00,457.50,5.10
2.407,1.25,9.98,352.50,0.25,31.25,5.21
2.427,0.00,9.68,842.50,0.00,31.25,5.21
2.446,1.25,11.38,653.75,0.00,31.25,5.21
2.467,1.25,9.75,815.00,0.00,31.25,4.61
2.490,0.00,10.46,515.00,1.27,26.25,4.63
2.510,0.00,9.85,386.25,0.00,1723.75,5.20
2.531,0.00,9.64,616.25,0.00,891.25,5.21
2.552,0.00,9.94,758.75,0.00,1507.50,5.22
2.573,1.25,9.56,873.75,0.00,1566.25,5.16
2.593,17.50,9.99,-5.00,0.00,1591.25,5.22
2.614,-1.25,9.69,872.50,0.00,805.00,5.21
2.635,1.25,9.99,567.50,0.00,1616.25,5.22
2.654,0.00,9.67,883.75,0.00,1621.25,5.22
2.674,1.25,9.99,261.25,0.30,1618.75,5.21
2.694,2.50,9.80,838.75,0.00,1617.50,4.90
2.713,0.00,9.38,660.00,0.00,1468.75,5.02
2.733,0.00,10.00,817.50,0.00,1527.50,5.15
2.753,0.00,9.49,587.50,0.00,1436.25,5.21
2.774,1.25,9.98,91.25,0.00,1075.00,5.21
2.794,1.25,9.59,710.00,0.00,1606.25,5.22
2.814,1.25,11.59,647.50,0.00,1621.25,5.22
2.833,2.50,9.77,837.50,0.00,1622.50,4.73
2.853,-1.25,10.03,153.75,0.00,1281.25,4.80
2.872,1.25,9.98,891.25,0.00,1393.75,4.91
2.892,0.00,9.42,818.75,1.04,1477.50,4.69
2.911,0.00,10.66,85.00,0.00,68.75,4.68
2.931,0.00,9.63,870.00,0.00,205.00,4.68
2.950,-8.75,9.98,571.25,1.59,396.25,4.77
2.970,0.00,9.75,703.75,0.00,27.50,4.74
2.989,0.00,11.31,675.00,0.21,27.50,4.72
3.009,0.00,9.87,813.75,0.00,25.00,4.70
3.029,1.25,9.42,870.00,0.00,26.25,4.69
3.049,-7.50,9.98,583.75,0.00,25.00,5.04
3.069,0.00,9.54,842.50,0.00,32.50,4.95
3.088,2.50,10.04,647.50,0.00,31.25,4.87
3.109,0.00,9.66,772.50,0.00,32.50,4.81
3.128,1.25,10.23,6.25,0.00,30.00,4.77
3.148,0.00,9.98,878.75,0.00,31.25,5.21
3.167,-1.25,9.38,705.00,0.78,31.25,5.21
3.187,1.25,10.04,330.00,0.00,31.25,5.17
3.207,0.00,9.50,878.75,0.00,33.75,5.12
3.227,0.00,10.01,36.25,0.00,31.25,5.04
3.247,0.00,9.72,875.00,0.00,31.25,5.21
3.267,16.25,9.99,562.50,0.00,30.00,5.21
3.286,0.00,9.77,731.25,0.00,32.50,5.21
3.306,0.00,9.38,575.00,0.22,30.00,5.21
3.325,8.75,9.98,795.00,0.00,32.50,5.21
3.345,0.00,9.50,872.50,0.00,1032.50,4.92
3.364,1.25,11.49,641.25,0.00,616.25,5.02
3.384,0.00,9.61,821.25,0.00,412.50,5.09
3.404,1.25,10.57,550.00,0.00,261.25,5.20
3.425,1.25,9.74,776.25,0.00,31.25,5.21
3.445,1.25,10.42,75.00,0.00,31.25,5.21
3.465,2.50,10.09,886.25,0.00,28.75,5.21
3.484,1.25,9.41,715.00,0.00,28.75,5.21
3.504,0.00,10.28,13.75,0.00,30.00,5.21
3.523,0.00,9.69,877.50,0.00,31.25,5.21
3.543,15.00,9.98,20.00,0.00,32.50,5.21
3.562,1.25,9.73,425.00,0.00,30.00,5.21
3.582,1.25,10.03,662.50,0.00,32.50,5.21
3.601,1.25,9.87,782.50,0.00,31.25,5.21
3.621,1.25,9.45,852.50,0.00,30.00,5.21
3.640,0.00,11.10,666.25,0.00,30.00,5.21
3.660,0.00,9.57,795.00,0.00,31.25,5.21
3.679,0.00,11.43,663.75,0.00,30.00,5.21
3.699,0.00,9.70,886.25,0.00,31.25,5.21
3.719,1.25,9.99,470.00,0.00,31.25,5.21
3.739,1.25,9.93,893.75,0.00,33.75,5.21
3.759,0.00,9.37,598.75,0.00,30.00,5.21
3.779,1.25,11.37,668.75,0.00,32.50,5.21
3.799,0.00,9.49,838.75,0.00,32.50,5.21
3.820,2.50,10.07,8.75,0.00,31.25,5.21
3.839,0.00,9.74,880.00,0.00,32.50,5.21
3.859,16.25,9.99,46.25,0.00,28.75,5.21
3.878,0.00,9.82,610.00,0.00,31.25,5.21
3.898,1.25,9.46,596.25,0.00,30.00,5.21
3.917,10.00,9.97,827.50,0.00,31.25,5.21
3.937,1.25,9.47,610.00,0.00,31.25,5.21
3.956,1.25,10.87,645.00,0.27,31.25,5.21
3.976,1.25,9.64,826.25,0.00,31.25,5.21
3.995,1.25,10.71,50.00,0.00,30.00,5.21
4.015,1.25,9.86,878.75,0.00,30.00,5.21
4.035,1.25,9.75,518.75,0.00,31.25,5.21
4.056,1.25,9.94,888.75,0.00,30.00,5.21
4.075,1.25,9.44,766.25,0.00,28.75,5.21
4.095,1.25,10.48,168.75,0.00,30.00,5.21
4.114,2.50,9.69,866.25,0.00,30.00,5.21
4.134,5.00,9.99,518.75,0.51,31.25,5.21
4.153,0.00,9.77,600.00,0.00,31.25,5.21
4.173,0.00,10.54,603.75,0.00,30.00,5.21
4.192,3.75,9.90,775.00,0.00,31.25,5.21
4.212,1.25,9.43,530.00,0.00,31.25,5.21
4.232,2.50,9.99,615.00,0.00,27.50,5.21
4.251,1.25,9.60,740.00,0.00,32.50,5.21
4.271,0.00,10.06,161.25,0.00,31.25,5.21
4.291,0.00,9.76,853.75,0.00,31.25,5.21
4.311,1.25,10.06,55.00,0.00,26.25,5.21
4.330,1.25,9.91,882.50,0.00,26.25,5.21
4.350,0.00,9.39,576.25,1.08,85.00,4.69
4.371,0.00,10.05,885.00,0.00,600.00,4.92
4.390,0.00,9.57,760.00,0.00,203.75,5.04
4.410,5.00,10.00,43.75,0.00,430.00,5.08
4.429,-1.25,9.69,870.00,0.00,26.25,5.09
4.449,12.50,9.99,507.50,1.29,23.75,5.10
4.469,1.25,9.79,407.50,0.00,26.25,5.29
4.490,0.00,9.99,615.00,1.00,25.00,4.59
4.510,2.50,9.92,797.50,0.00,27.50,4.59
4.529,1.25,9.48,873.75,0.00,91.25,4.84
4.549,8.75,9.98,652.50,0.00,31.25,4.87
4.569,1.25,9.62,777.50,0.00,28.75,4.75
4.588,0.00,10.06,631.25,0.15,28.75,5.21
4.608,0.00,9.76,796.25,0.00,31.25,5.20
4.627,0.00,10.05,21.25,0.00,31.25,5.16
4.647,1.25,10.10,878.75,0.00,32.50,5.21
4.666,1.25,9.50,817.50,0.00,33.75,5.21
4.686,0.00,10.05,531.25,0.00,31.25,5.21
4.706,0.00,9.67,887.50,0.00,30.00,5.21
4.726,0.00,9.98,52.50,0.00,31.25,5.21
4.745,1.25,9.75,866.25,0.00,31.25,5.21
4.765,1.25,10.77,492.50,1.41,31.25,5.21
4.785,10.00,9.87,447.50,0.00,32.50,5.21
4.805,0.00,9.45,862.50,0.00,31.25,5.21
4.824,-20.00,9.99,525.00,0.00,31.25,5.21
