Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.019,0.0,10.13125,-1.25,8.51375,0.0,0.0025
0.036,0.0,10.13125,-1.25,8.51375,0.0,0.0025
0.050,1.25,10.13875,2.5,8.77125,0.0,0.0025
0.061,1.25,10.137500000000001,0.0,9.07375,-1.25,0.0
0.071,-1.25,10.12875,5.0,9.012500000000001,-1.25,0.0
0.081,1.25,10.1275,2873.75,8.34,-1.25,0.0
0.091,0.0,10.14,3261.25,8.305,-1.25,0.0
0.102,2.5,10.13875,3246.25,8.30875,-1.25,0.0
0.112,-1.25,10.135,3322.5,8.29375,-1.25,0.0
0.123,0.0,10.133750000000001,3336.25,8.30125,-1.25,0.0
0.133,0.0,10.1275,3390.0,8.2975,-1.25,0.0
0.143,1.25,10.1425,-3.75,9.0625,-1.25,0.0
0.154,1.25,10.1425,-3.75,9.0625,-1.25,0.0
0.164,1.25,10.133750000000001,-2.5,9.0625,-1.25,0.0
0.174,1.25,10.14,0.0,8.8675,-1.25,0.0
0.185,0.0,10.13875,-2.5,8.66375,-1.25,0.0
0.195,2.5,10.13625,-1.25,8.78125,-1.25,0.0
0.205,0.0,10.135,3.75,8.93875,-1.25,0.0
0.216,1.25,10.13625,0.0,8.72375,-1.25,0.00125
0.226,1.25,10.137500000000001,-1.25,8.455,-1.25,0.00125
0.236,1.25,10.14,-1.25,8.455,-1.25,0.00125
0.246,0.0,10.137500000000001,0.0,9.05125,-1.25,0.00125
0.257,0.0,10.135,1.25,8.8725,-1.25,0.00125
0.267,0.0,10.135,0.0,8.605,-1.25,0.0
0.277,0.0,10.14125,-1.25,9.045,-1.25,0.0
0.287,0.0,10.137500000000001,0.0,9.008750000000001,-1.25,0.0
0.298,0.0,10.137500000000001,0.0,8.7925,-1.25,0.0
0.308,1.25,10.14125,1.25,8.53875,-1.25,0.0
0.318,1.25,10.135,-2.5,9.043750000000001,1.25,0.0
0.329,2.5,10.135,0.0,8.92875,1.25,0.0
0.339,1.25,10.14125,0.0,8.71125,1.25,0.0
0.350,-1.25,10.14,-1.25,8.5075,1.25,0.0
0.360,1.25,10.135,-1.25,9.06375,1.25,0.0
0.370,0.0,10.13875,0.0,8.9075,1.25,0.0
0.381,1.25,10.13625,0.0,8.485,1.25,0.0
0.391,-1.25,10.13625,-2.5,9.0525,1.25,0.0
0.401,2.5,10.13875,-2.5,8.93,1.25,0.0
0.411,2.5,10.13875,-2.5,8.93,1.25,0.0
0.422,0.0,10.13875,-1.25,8.56375,-1.25,0.0
0.432,0.0,10.1575,-2.5,9.07375,-1.25,0.0
0.442,0.0,10.1425,0.0,8.90375,-1.25,0.0
0.452,1.25,10.135,0.0,8.64,-1.25,0.0
0.463,1.25,10.135,0.0,8.64,-1.25,0.0
0.473,0.0,10.137500000000001,-1.25,9.03,0.0,0.0
0.483,1.25,10.13625,1.25,8.8225,0.0,0.0
0.494,1.25,10.137500000000001,-2.5,8.6075,0.0,0.0
0.504,2.5,10.1325,-1.25,9.0725,0.0,0.0
0.515,0.0,10.13125,-1.25,9.0725,0.0,0.0
0.525,1.25,10.1325,-1.25,8.79625,0.0,0.0
0.535,1.25,10.14,1.25,8.5975,0.0,0.0
0.546,1.25,10.14,-2.5,9.06125,0.0,0.0
0.556,1.25,10.1325,0.0,9.04125,0.0,0.0
0.566,1.25,10.13875,0.0,9.04125,-1.25,0.0
0.576,1.25,10.14,1.25,8.5075,-1.25,0.0
0.587,1.25,10.13,-1.25,9.05375,-1.25,0.0
0.597,0.0,10.135,0.0,9.0175,-1.25,0.0
0.608,1.25,10.13875,0.0,8.74125,-1.25,0.0
0.618,2.5,10.1425,0.0,8.53,0.0,0.0
0.628,0.0,10.135,0.0,9.0425,0.0,0.0
0.638,1.25,10.13625,1.25,9.03375,0.0,0.0
0.649,1.25,10.13625,2.5,8.75625,0.0,0.0
0.659,1.25,10.13875,1.25,8.505,0.0,0.00125
0.669,0.0,10.13875,-1.25,9.057500000000001,0.0,0.00125
0.680,0.0,10.137500000000001,-1.25,9.01,0.0,0.00125
0.690,1.25,10.13625,2.5,8.7375,0.0,0.00125
0.700,0.0,10.13625,-1.25,8.5275,0.0,0.00125
0.711,0.0,10.13625,0.0,9.05,-1.25,0.0
0.721,0.0,10.137500000000001,1.25,8.93625,-1.25,0.0
0.731,0.0,10.13125,-1.25,8.7125,-1.25,0.0
0.741,0.0,10.14125,1.25,8.455,-1.25,0.0
0.752,-1.25,10.135,1.25,9.057500000000001,-1.25,0.0
0.762,-1.25,10.135,1.25,8.838750000000001,-1.25,0.0
0.772,1.25,10.14,-3.75,8.575000000000001,0.0,0.0
0.782,-1.25,10.13625,2.5,9.0525,0.0,0.0
0.793,0.0,10.14,-6.25,9.04625,0.0,0.0
0.803,1.25,10.13625,3.75,8.87125,0.0,0.0
0.813,1.25,10.13625,0.0,8.55375,0.0,0.0
0.824,1.25,10.137500000000001,1.25,9.055,0.0,0.0
0.834,0.0,10.1425,-2.5,9.05125,0.0,0.0
0.844,0.0,10.137500000000001,-1.25,8.7975,0.0,0.0
0.854,-1.25,10.137500000000001,0.0,8.5825,0.0,0.0
0.865,-1.25,10.137500000000001,0.0,9.05625,1.25,0.0
0.875,0.0,10.14,-3.75,8.9825,1.25,0.0
0.885,0.0,10.13875,-2.5,8.825000000000001,1.25,0.0
0.896,1.25,10.135,1.25,8.56625,1.25,0.0
0.906,2.5,10.13625,-1.25,9.03875,1.25,0.0
0.916,2.5,10.13625,0.0,8.950000000000001,0.0,0.0
0.926,1.25,10.13875,-3.75,8.682500000000001,0.0,0.0
0.937,0.0,10.14,1.25,8.52875,0.0,0.0
0.947,1.25,10.133750000000001,0.0,9.043750000000001,0.0,0.0
0.957,0.0,10.135,0.0,8.981250000000001,0.0,0.0
0.968,0.0,10.135,1.25,8.665000000000001,1.25,0.0
0.978,1.25,10.13625,2.5,9.08125,1.25,0.0
0.988,-1.25,10.14125,0.0,9.0675,1.25,0.0
0.998,1.25,10.14125,2.5,8.95375,1.25,0.0
1.009,0.0,10.137500000000001,1.25,8.685,1.25,0.0
1.019,0.0,10.137500000000001,0.0,9.06375,-1.25,0.0
1.029,0.0,10.13625,0.0,9.0425,-1.25,0.0
1.039,0.0,10.13625,-1.25,8.71125,-1.25,0.0
1.050,1.25,10.137500000000001,-1.25,8.71125,-1.25,0.0
1.060,0.0,10.133750000000001,0.0,8.48125,-1.25,0.0
1.070,0.0,10.133750000000001,-1.25,8.54125,0.0,0.00375
1.081,1.25,10.13875,3047.5,8.34125,0.0,0.00375
1.091,1.25,10.13875,3300.0,8.31,0.0,0.00375
1.101,0.0,10.12875,3240.0,8.2875,0.0,0.00375
1.112,0.0,10.13625,3095.0,8.3,0.0,0.00375
1.122,0.0,10.137500000000001,3365.0,8.31375,1.25,0.0
1.132,-1.25,10.1325,3377.5,8.285,1.25,0.0
1.143,1.25,10.13625,2911.25,8.35,1.25,0.0
1.153,0.0,10.135,0.0,9.05375,1.25,0.0
1.163,0.0,10.135,-1.25,9.05875,1.25,0.0
