Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.019,0.0,10.13125,-1.25,8.46875,0.0,0.00125
0.030,1.25,10.1325,0.0,8.97125,0.0,0.00125
0.041,2.5,10.12625,-2.5,8.65,0.0,0.00125
0.051,0.0,10.12875,1328.75,2.1325,0.0,0.00125
0.062,1.25,10.1225,2710.0,8.32375,0.0,0.0
0.072,0.0,10.13125,2710.0,8.32375,0.0,0.0
0.082,1.25,10.135,3252.5,8.31125,0.0,0.0
0.093,2.5,10.1275,3243.75,8.93125,0.0,0.0
0.103,1.25,10.1275,0.0,9.04875,0.0,0.0
0.113,1.25,10.13125,-2.5,9.03875,1.25,0.005
0.123,0.0,10.13125,-1.25,8.96125,1.25,0.005
0.133,0.0,10.13125,-1.25,8.81,1.25,0.005
0.144,0.0,10.13,-1.25,8.81,1.25,0.005
0.154,0.0,10.1225,0.0,9.03375,1.25,0.005
0.164,1.25,10.1325,0.0,8.89625,2.5,0.0
0.175,1.25,10.12875,-2.5,8.75,2.5,0.0
0.185,0.0,10.13,-1.25,8.98625,2.5,0.0
0.195,0.0,10.13125,-3.75,8.865,2.5,0.0
0.205,1.25,10.12375,1.25,8.735,1.25,0.00375
0.216,1.25,10.1325,-1.25,8.99875,1.25,0.00375
0.226,1.25,10.1325,-1.25,8.99875,1.25,0.00375
0.236,1.25,10.12875,0.0,8.8425,1.25,0.00375
0.247,1.25,10.135,0.0,8.69875,1.25,0.00375
0.257,0.0,10.12875,-1.25,8.995000000000001,1.25,0.00375
0.267,1.25,10.13125,-1.25,8.80875,1.25,0.00375
0.277,0.0,10.12875,0.0,9.0625,-1.25,0.0025
0.288,0.0,10.12875,-5.0,8.98625,-1.25,0.0025
0.298,0.0,10.12875,-1.25,8.85,-1.25,0.0025
0.308,1.25,10.12875,1.25,8.70875,-1.25,0.0025
0.319,1.25,10.1275,-5.0,9.012500000000001,0.0,0.0
0.329,-1.25,10.1275,5.0,8.8775,0.0,0.0
0.339,1.25,10.12625,-1.25,8.75625,0.0,0.0
0.349,0.0,10.13125,0.0,9.025,0.0,0.0
