elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,2.50,11.78,792.50,0.00,33.75,5.21
0.064,0.00,11.67,-8.75,0.00,27.50,5.21
0.112,3.75,11.67,685.00,0.00,31.25,5.21
0.159,1.25,10.37,46.25,0.00,30.00,5.21
0.200,1.25,11.39,132.50,0.00,31.25,5.21
0.260,8.75,10.28,892.50,0.00,31.25,5.21
0.346,-1.25,11.15,498.75,0.00,31.25,5.21
0.415,0.00,10.40,851.25,0.00,31.25,5.21
0.453,2.50,10.47,658.75,0.00,32.50,5.21
0.493,1.25,10.37,660.00,0.00,31.25,5.21
0.534,0.00,10.33,25.00,1.40,32.50,5.21
0.576,1.25,9.85,761.25,0.00,32.50,5.21
0.617,0.00,9.98,493.75,1.46,31.25,5.21
0.658,2.50,10.30,816.25,0.00,31.25,5.21
0.699,0.00,10.52,571.25,0.00,31.25,5.21
0.739,-18.75,11.37,68.75,0.00,31.25,5.21
0.782,0.00,10.36,651.25,0.00,30.00,5.21
0.826,0.00,10.36,688.75,0.00,31.25,5.21
0.868,1.25,9.73,478.75,0.06,28.75,5.21
0.907,1.25,10.04,815.00,0.00,31.25,5.21
0.945,1.25,10.26,900.00,0.00,31.25,5.21
0.985,-7.50,10.37,795.00,0.00,32.50,5.21
1.025,0.00,10.36,678.75,0.00,30.00,5.21
1.070,0.00,10.48,665.00,1.24,31.25,5.21
1.112,0.00,10.38,657.50,0.00,32.50,5.21
1.154,-1.25,9.79,346.25,0.00,31.25,5.21
1.194,1.25,10.05,898.75,0.00,30.00,5.21
1.233,0.00,10.19,421.25,0.00,32.50,5.21
1.275,1.25,11.29,791.25,0.00,30.00,5.21
1.315,-13.75,11.94,622.50,0.00,30.00,5.21
1.357,0.00,11.62,191.25,0.82,31.25,5.21
1.401,2.50,10.42,667.50,1.04,32.50,5.21
1.442,1.25,9.77,-12.50,1.13,31.25,5.21
1.483,0.00,10.07,822.50,0.00,32.50,5.21
1.520,0.00,10.30,897.50,0.00,32.50,5.21
1.559,-1.25,10.36,61.25,0.00,30.00,5.21
1.595,1.25,10.41,681.25,1.38,32.50,5.21
1.633,1.25,11.66,-2.50,0.00,31.25,5.21
1.681,1.25,9.92,847.50,0.00,31.25,5.21
1.718,1.25,10.28,790.00,0.00,32.50,5.21
1.757,0.00,11.12,807.50,0.00,30.00,5.21
1.795,0.00,10.37,683.75,0.78,31.25,5.21
1.834,1.25,10.43,368.75,0.00,31.25,5.21
1.872,-1.25,9.89,897.50,0.00,26.25,5.21
1.909,0.00,10.36,425.00,0.00,32.50,5.21
1.947,1.25,10.86,900.00,0.00,30.00,5.21
1.985,1.25,10.36,305.00,0.00,30.00,5.21
2.021,1.25,9.78,595.00,0.00,30.00,5.21
2.059,1.25,10.09,846.25,0.00,30.00,5.21
2.097,15.00,10.32,902.50,0.00,32.50,5.21
2.135,2.50,10.49,205.00,0.00,28.75,5.21
2.173,1.25,11.39,58.75,0.00,28.75,5.21
2.212,0.00,9.81,625.00,1.07,26.25,5.21
2.250,1.25,9.99,902.50,0.21,28.75,5.21
2.289,-7.50,10.27,877.50,0.00,30.00,5.21
2.327,1.25,10.36,173.75,0.00,32.50,5.21
2.366,0.00,11.31,482.50,0.00,31.25,5.21
2.404,0.00,9.78,566.25,2.00,32.50,5.21
2.440,0.00,10.10,852.50,0.00,31.25,5.21
2.478,0.00,10.35,907.50,0.00,31.25,5.21
2.519,0.00,10.36,675.00,0.00,31.25,5.21
2.560,0.00,10.37,677.50,1.39,31.25,5.21
2.602,-1.25,10.13,670.00,0.00,31.25,5.21
2.642,1.25,9.89,845.00,0.00,31.25,5.21
2.677,1.25,10.15,503.75,0.00,31.25,5.21
2.715,5.00,11.76,801.25,0.00,31.25,5.21
2.753,0.00,10.36,676.25,1.32,31.25,5.21
2.793,2.50,9.68,110.00,0.00,32.50,5.21
2.831,0.00,9.95,808.75,0.00,31.25,5.21
2.872,1.25,10.09,903.75,0.00,31.25,5.21
2.911,0.00,10.35,420.00,0.00,25.00,5.21
2.949,1.25,11.54,446.25,0.00,31.25,5.21
2.988,2.50,10.47,670.00,0.98,31.25,5.21
3.025,0.00,9.95,841.25,0.00,32.50,5.21
3.063,0.00,10.16,898.75,0.00,31.25,5.21
3.101,0.00,10.36,640.00,0.00,30.00,5.21
3.140,7.50,10.43,623.75,0.00,30.00,5.21
3.178,-1.25,9.69,233.75,0.00,32.50,5.21
3.216,0.00,9.95,815.00,0.00,30.00,5.21
3.254,1.25,10.17,903.75,0.00,30.00,5.21
3.293,0.00,10.69,827.50,0.00,31.25,5.21
3.331,-56.25,10.62,653.75,0.00,30.00,5.21
3.369,0.00,9.69,7.50,1.68,31.25,5.21
3.408,-1.25,10.06,850.00,0.00,32.50,5.21
3.447,-2.50,10.15,901.25,0.00,31.25,5.21
3.485,1.25,10.35,571.25,0.00,31.25,5.21
3.524,-1.25,10.44,102.50,0.00,32.50,5.21
3.562,0.00,10.42,666.25,0.98,32.50,5.21
3.601,1.25,9.90,627.50,0.00,31.25,5.21
3.639,-1.25,10.17,852.50,0.00,32.50,5.21
3.677,0.00,10.36,660.00,0.00,32.50,5.21
3.715,-50.00,10.36,701.25,0.00,30.00,5.21
3.772,-1.25,10.46,793.75,0.00,31.25,5.21
3.813,1.25,10.37,586.25,0.00,30.00,5.21
3.853,1.25,10.38,661.25,0.00,32.50,5.21
3.895,-1.25,9.76,588.75,0.00,32.50,5.21
3.938,1.25,9.86,167.50,0.00,31.25,5.21
3.982,0.00,10.05,825.00,0.00,31.25,5.21
4.021,0.00,10.24,393.75,0.00,31.25,5.21
4.055,0.00,10.43,657.50,0.00,31.25,5.21
4.093,1.25,10.06,32.50,0.00,32.50,5.21
4.131,1.25,9.87,893.75,0.00,26.25,5.21
4.169,1.25,10.12,210.00,0.00,31.25,5.21
4.207,-1.25,10.55,768.75,0.00,32.50,5.21
4.244,0.00,10.37,31.25,0.17,30.00,5.21
4.282,1.25,9.75,697.50,0.00,31.25,5.21
4.320,1.25,9.95,431.25,1.30,31.25,5.21
4.358,1.25,10.35,778.75,0.00,32.50,5.21
4.398,16.25,10.90,887.50,0.00,31.25,5.21
4.436,1.25,10.37,90.00,0.14,30.00,5.21
4.474,0.00,9.75,588.75,0.00,32.50,5.21
4.511,1.25,10.00,895.00,0.00,26.25,5.21
4.549,0.00,10.31,875.00,0.00,32.50,5.21
4.587,1.25,10.36,323.75,0.00,27.50,5.21
4.625,1.25,11.12,223.75,0.00,31.25,5.21
4.663,0.00,9.80,571.25,0.00,31.25,5.21
4.701,0.00,10.04,803.75,0.00,31.25,5.21
4.738,-1.25,10.36,907.50,0.00,31.25,5.21
4.777,2.50,10.37,678.75,0.00,30.00,5.21
4.817,2.50,12.20,563.75,0.13,31.25,5.21
4.856,1.25,9.79,597.50,0.00,30.00,5.21
4.895,0.00,10.01,888.75,0.00,30.00,5.21
4.932,12.50,10.35,901.25,0.00,31.25,5.21
4.969,0.00,10.37,438.75,0.00,30.00,5.21
5.007,3.75,10.08,76.25,0.00,30.00,5.21
5.045,0.00,9.92,230.00,1.37,32.50,5.21
5.084,0.00,10.06,771.25,0.00,28.75,5.21
5.123,-7.50,10.41,902.50,0.00,31.25,5.21
5.161,-1.25,10.37,22.50,0.00,31.25,5.21
5.199,1.25,11.23,506.25,0.00,31.25,5.21
5.237,-1.25,9.89,885.00,0.53,32.50,5.21
5.275,1.25,10.11,802.50,0.00,31.25,5.21
5.314,10.00,10.77,855.00,0.00,30.00,5.21
5.352,0.00,10.37,302.50,0.00,31.25,5.21
5.391,0.00,12.12,-42.50,0.00,32.50,5.21
5.432,0.00,9.89,886.25,0.99,30.00,5.21
5.468,1.25,10.30,783.75,0.00,32.50,5.21
5.506,17.50,10.46,907.50,0.00,32.50,5.21
5.544,1.25,10.37,-21.25,0.00,31.25,5.21
5.583,-1.25,9.81,495.00,0.00,32.50,5.21
5.621,1.25,9.92,895.00,0.46,32.50,5.21
5.658,0.00,10.31,847.50,0.00,30.00,5.21
5.696,1.25,10.37,907.50,0.00,32.50,5.21
5.734,0.00,12.01,247.50,0.00,31.25,5.21
5.773,0.00,9.72,702.50,0.00,33.75,5.21
5.811,0.00,9.96,465.00,0.00,23.75,5.21
5.849,0.00,10.26,816.25,0.00,31.25,5.21
5.887,0.00,10.36,677.50,0.00,33.75,5.21
5.926,1.25,10.37,93.75,0.00,31.25,5.21
5.965,1.25,9.77,590.00,0.00,30.00,5.21
6.002,0.00,10.01,900.00,0.00,30.00,5.21
6.041,0.00,10.28,868.75,0.00,31.25,5.21
6.079,1.25,10.37,701.25,0.00,30.00,5.21
6.120,0.00,10.48,96.25,0.00,31.25,5.21
6.168,1.25,10.37,428.75,0.18,31.25,5.21
6.208,1.25,10.43,240.00,0.00,31.25,5.21
6.247,1.25,9.89,861.25,0.00,31.25,5.21
6.286,0.00,10.13,896.25,0.00,31.25,5.21
6.328,2.50,10.32,903.75,0.00,28.75,5.21
6.372,-11.25,10.43,795.00,0.00,31.25,5.21
6.413,1.25,10.85,343.75,0.00,31.25,5.21
6.461,0.00,10.37,426.25,0.00,31.25,5.21
6.500,-1.25,11.36,552.50,0.00,30.00,5.21
6.538,1.25,9.88,590.00,0.00,32.50,5.21
6.576,1.25,10.09,803.75,0.00,31.25,5.21
6.615,1.25,10.87,910.00,0.00,32.50,5.21
6.651,1.25,10.37,36.25,0.00,30.00,5.21
6.690,-1.25,9.70,586.25,0.00,25.00,5.21
6.728,0.00,9.93,851.25,0.00,32.50,5.21
6.767,2.50,10.24,838.75,0.00,31.25,5.21
6.804,2.50,10.36,917.50,0.00,31.25,5.21
6.842,0.00,11.11,66.25,0.00,32.50,5.21
6.880,1.25,9.74,715.00,0.00,31.25,5.21
6.918,1.25,9.97,833.75,0.00,31.25,5.21
6.957,-8.75,10.35,793.75,0.00,31.25,5.21
6.996,2.50,10.37,690.00,0.00,32.50,5.21
7.034,0.00,12.07,545.00,0.00,31.25,5.21
7.072,0.00,9.77,586.25,0.95,27.50,5.21
7.111,1.25,9.97,890.00,0.00,30.00,5.21
7.152,-1.25,10.18,423.75,0.00,32.50,5.21
7.191,11.25,11.49,807.50,0.00,30.00,5.21
7.227,2.50,10.37,77.50,0.00,32.50,5.21
7.265,0.00,9.77,610.00,0.00,30.00,5.21
7.303,1.25,9.96,893.75,0.00,32.50,5.21
7.344,1.25,10.17,893.75,0.00,31.25,5.21
7.384,1.25,11.05,398.75,0.00,32.50,5.21
7.424,27.50,11.21,577.50,0.00,28.75,5.21
7.462,0.00,10.97,675.00,0.00,31.25,5.21
7.505,1.25,9.75,623.75,0.00,31.25,5.21
7.547,0.00,9.96,892.50,0.00,26.25,5.21
7.588,1.25,10.07,822.50,0.00,31.25,5.21
7.633,0.00,10.28,831.25,0.00,30.00,5.21
7.671,1.25,10.36,855.00,0.00,27.50,5.21
7.709,0.00,11.90,48.75,0.00,30.00,5.21
7.747,1.25,9.77,635.00,1.15,31.25,5.21
7.785,2.50,10.19,751.25,0.00,32.50,5.21
7.824,0.00,10.25,888.75,0.00,31.25,5.21
7.862,1.25,10.36,112.50,0.00,32.50,5.21
7.900,0.00,11.54,306.25,0.00,31.25,5.21
7.939,0.00,9.80,642.50,0.00,30.00,5.21
7.978,1.25,10.01,461.25,1.81,30.00,5.21
8.016,-1.25,10.30,823.75,0.00,32.50,5.21
8.054,3.75,10.37,680.00,0.00,31.25,5.21
8.092,0.00,11.91,55.00,0.00,31.25,5.21
8.130,1.25,9.83,603.75,1.27,31.25,5.21
8.168,0.00,10.00,893.75,0.00,30.00,5.21
8.208,0.00,10.34,863.75,0.00,32.50,5.21
8.245,1.25,10.36,667.50,0.00,32.50,5.21
8.286,0.00,10.37,653.75,0.97,31.25,5.21
8.325,1.25,9.81,58.75,0.00,30.00,5.21
8.366,0.00,9.94,802.50,0.00,32.50,5.21
8.407,1.25,10.11,832.50,0.00,32.50,5.21
8.448,12.50,10.31,850.00,0.00,26.25,5.21
8.488,2.50,10.36,585.00,0.00,30.00,5.21
8.527,1.25,10.37,-41.25,1.49,30.00,5.21
8.572,1.25,10.42,658.75,0.57,31.25,5.21
8.609,0.00,9.91,790.00,0.00,26.25,5.21
8.651,2.50,9.98,822.50,0.00,25.00,5.21
8.690,13.75,10.26,910.00,0.00,32.50,5.21
8.726,0.00,10.37,40.00,0.00,31.25,5.21
