elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,-17.50,10.55,913.75,0.00,27.50,5.21
0.056,6.25,10.54,575.00,0.00,31.25,5.21
0.086,0.00,10.03,751.25,0.00,31.25,5.21
0.120,0.00,10.16,767.50,0.00,30.00,5.21
0.156,-2.50,11.69,697.50,0.00,31.25,5.21
0.178,2.50,10.03,583.75,0.00,31.25,5.21
0.200,10.00,11.97,628.75,1.92,30.00,5.21
0.220,0.00,10.21,896.25,0.00,32.50,5.21
0.242,57.50,10.46,476.25,1.14,31.25,5.21
0.262,0.00,10.35,373.75,0.00,31.25,5.21
0.282,1.25,9.84,45.00,1.20,31.25,5.21
0.304,-1.25,11.49,643.75,0.00,30.00,5.21
0.325,0.00,10.00,842.50,0.00,31.25,5.21
0.345,-1.25,11.28,660.00,0.00,31.25,5.21
0.368,1.25,10.14,810.00,0.00,31.25,5.21
0.389,1.25,11.69,441.25,0.00,30.00,5.21
0.409,1.25,10.30,830.00,0.00,32.50,5.21
0.431,-1.25,11.74,603.75,0.00,32.50,5.21
0.451,20.00,10.47,596.25,0.00,32.50,5.21
0.471,1.25,9.97,516.25,0.00,31.25,5.21
0.492,2.50,10.47,656.25,0.99,32.50,5.21
0.512,0.00,10.18,900.00,0.00,31.25,5.21
0.533,0.00,10.48,541.25,1.03,32.50,5.21
0.554,0.00,10.37,340.00,0.00,28.75,5.21
0.575,1.25,9.78,672.50,0.06,30.00,5.21
0.596,1.25,10.53,663.75,0.00,31.25,5.21
0.619,0.00,9.90,786.25,0.00,30.00,5.21
0.640,1.25,12.05,575.00,1.05,30.00,5.21
0.661,1.25,10.05,616.25,0.00,31.25,5.21
0.682,1.25,11.66,420.00,0.73,28.75,5.21
0.703,1.25,10.25,482.50,0.00,30.00,5.21
0.723,-1.25,10.59,662.50,0.82,31.25,5.21
0.744,1.25,10.48,683.75,0.00,31.25,5.21
0.765,0.00,9.99,903.75,0.00,31.25,5.21
0.785,0.00,10.46,88.75,0.00,33.75,5.21
0.806,0.00,10.23,905.00,0.00,31.25,5.21
0.826,16.25,10.47,496.25,1.18,31.25,5.21
0.846,1.25,10.29,908.75,0.00,31.25,5.21
0.870,1.25,10.95,70.00,0.00,30.00,5.21
0.890,0.00,10.43,903.75,0.00,31.25,5.21
0.910,1.25,9.87,792.50,0.00,31.25,5.21
0.930,1.25,11.33,653.75,0.00,31.25,5.21
0.951,1.25,10.08,663.75,0.00,31.25,5.21
