elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,10.18,583.75,0.00,31.25,5.21
0.067,1.25,9.91,690.00,0.00,31.25,5.21
0.116,2.50,9.87,893.75,0.61,28.75,5.21
0.164,0.00,10.04,738.75,0.00,31.25,5.21
0.205,12.50,10.15,407.50,0.00,32.50,5.21
0.253,0.00,10.01,896.25,0.00,32.50,5.21
0.294,1.25,10.13,896.25,0.00,1315.00,4.48
0.335,-1.25,10.26,685.00,0.00,31.25,4.84
0.373,-1.25,11.85,198.75,0.00,32.50,5.21
0.410,0.00,9.60,693.75,0.00,31.25,5.21
0.450,0.00,9.75,676.25,0.00,32.50,5.21
0.489,-1.25,9.99,807.50,0.00,31.25,5.21
0.529,18.75,10.15,898.75,0.00,31.25,5.21
0.566,0.00,10.25,597.50,0.00,31.25,5.21
0.604,2.50,10.31,690.00,0.00,600.00,5.21
0.641,0.00,9.65,8.75,1.54,58.75,5.21
0.681,0.00,9.99,791.25,0.00,1346.25,5.21
0.720,-1.25,10.00,796.25,0.00,1392.50,5.21
0.761,0.00,10.19,865.00,0.00,820.00,5.21
0.801,0.00,10.23,330.00,0.00,998.75,5.21
0.840,-2.50,11.23,236.25,0.00,26.25,5.21
0.877,0.00,9.63,682.50,1.31,31.25,5.21
0.916,1.25,9.79,632.50,0.08,31.25,5.21
0.954,-1.25,10.04,897.50,0.00,31.25,4.73
0.992,0.00,10.25,516.25,0.00,32.50,5.21
1.030,1.25,11.29,526.25,0.00,32.50,5.21
1.067,1.25,9.57,506.25,0.32,33.75,5.21
1.107,2.50,9.72,472.50,0.87,31.25,5.21
1.151,0.00,9.80,887.50,0.00,30.00,4.74
1.193,1.25,9.96,896.25,0.00,31.25,5.21
1.231,6.25,10.57,878.75,0.00,31.25,5.21
1.269,18.75,10.37,675.00,0.00,32.50,5.21
1.311,1.25,11.84,-123.75,0.00,1047.50,4.95
1.358,1.25,10.25,412.50,0.00,346.25,5.07
1.399,1.25,10.24,631.25,0.00,31.25,5.21
1.444,0.00,10.64,690.00,0.00,946.25,5.21
1.484,0.00,9.68,601.25,0.89,-30.00,5.20
1.523,-1.25,9.99,850.00,0.00,28.75,5.21
1.561,-1.25,10.14,895.00,0.00,1091.25,5.21
1.599,2.50,11.74,545.00,0.00,26.25,5.21
1.637,0.00,10.32,643.75,0.00,31.25,5.21
1.675,0.00,9.59,186.25,1.04,32.50,5.21
1.716,0.00,9.82,723.75,0.00,28.75,5.07
1.753,1.25,10.00,898.75,0.00,31.25,5.08
1.791,0.00,10.25,515.00,0.00,31.25,5.21
1.829,2.50,10.67,681.25,0.00,30.00,5.21
1.869,0.00,10.28,660.00,1.30,32.50,5.21
