elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,12.01,402.50,0.00,32.50,5.21
0.068,135.00,12.10,-2.50,0.00,30.00,5.21
0.111,0.00,14.04,298.75,0.00,31.25,5.21
0.164,0.00,12.02,186.25,0.14,32.50,5.21
0.204,1.25,12.02,58.75,0.50,32.50,5.21
0.245,1.25,13.99,627.50,0.19,31.25,5.21
0.285,3.75,12.14,716.25,0.00,28.75,5.21
0.323,1.25,12.02,728.75,0.68,31.25,5.21
0.360,48.75,12.33,641.25,0.00,31.25,5.21
0.397,1.25,12.06,226.25,0.16,27.50,5.21
0.435,8.75,12.10,180.00,0.00,32.50,5.21
0.474,1.25,12.03,716.25,0.00,26.25,5.21
0.513,0.00,13.71,602.50,0.00,32.50,5.21
0.550,13.75,12.10,692.50,0.00,32.50,5.21
0.588,-1.25,14.09,25.00,0.00,31.25,5.21
0.627,-1.25,12.18,587.50,0.00,32.50,5.21
0.665,1.25,12.01,470.00,0.27,32.50,5.21
0.703,0.00,12.51,63.75,0.00,31.25,5.21
0.741,1.25,12.02,558.75,0.00,31.25,5.21
0.784,-7.50,12.10,700.00,0.00,32.50,5.21
0.823,1.25,12.02,717.50,3.63,28.75,5.21
0.862,1.25,13.35,547.50,0.00,32.50,5.21
0.899,1.25,12.01,500.00,0.00,31.25,5.21
0.937,1.25,12.64,58.75,0.00,30.00,5.21
0.974,0.00,12.02,741.25,3.41,27.50,5.21
1.012,0.00,12.84,310.00,0.00,31.25,5.21
1.051,-5.00,12.10,715.00,0.00,31.25,5.21
1.090,1.25,12.03,705.00,0.00,30.00,5.21
1.132,-1.25,12.17,715.00,0.00,27.50,5.21
1.172,0.00,12.01,47.50,3.85,33.75,5.21
1.211,0.00,12.94,527.50,0.00,31.25,5.21
1.251,8.75,12.09,270.00,0.00,30.00,5.21
1.293,13.75,12.72,591.25,0.00,30.00,5.21
1.332,1.25,12.47,347.50,0.00,30.00,5.21
1.375,5.00,13.28,656.25,0.00,31.25,5.21
1.417,26.25,12.10,447.50,0.00,31.25,5.21
1.458,1.25,12.58,723.75,0.00,32.50,5.21
1.497,0.00,12.02,13.75,2.77,31.25,5.21
1.536,1.25,13.78,30.00,0.00,31.25,5.21
1.575,-2.50,12.26,735.00,0.00,26.25,5.21
1.613,1.25,12.15,12.50,0.17,31.25,5.21
1.651,5.00,12.10,343.75,0.00,31.25,5.21
1.688,2.50,12.03,62.50,0.00,31.25,5.21
1.726,17.50,13.50,622.50,0.00,30.00,5.21
1.766,-5.00,12.11,715.00,0.00,31.25,5.21
1.806,1.25,12.01,705.00,0.92,31.25,5.21
1.844,1.25,13.12,623.75,0.00,31.25,5.21
1.881,0.00,12.02,196.25,0.11,31.25,5.21
1.919,6.25,12.62,161.25,0.00,31.25,5.21
1.957,0.00,12.01,700.00,3.50,32.50,5.21
1.994,5.00,12.92,591.25,0.00,32.50,5.21
2.032,-5.00,12.06,730.00,0.00,27.50,5.21
2.071,0.00,12.02,25.00,0.00,31.25,5.21
2.110,-2.50,12.91,556.25,0.00,32.50,5.21
2.147,1.25,12.01,520.00,0.29,31.25,5.21
2.186,0.00,12.73,57.50,0.00,31.25,5.21
2.224,1.25,12.02,30.00,3.24,31.25,5.21
2.261,2.50,12.81,518.75,0.00,31.25,5.21
2.298,1.25,12.02,695.00,0.00,32.50,5.21
2.337,1.25,12.01,737.50,0.00,31.25,5.21
2.388,0.00,12.02,11.25,0.00,30.00,5.21
2.426,1.25,12.40,596.25,0.00,31.25,5.21
2.464,1.25,12.01,717.50,0.00,32.50,5.21
2.506,0.00,12.02,692.50,0.00,31.25,5.21
2.547,0.00,12.02,717.50,0.00,32.50,5.21
2.590,1.25,12.23,735.00,0.00,30.00,5.21
2.630,0.00,12.02,716.25,2.94,32.50,5.21
2.670,1.25,12.87,100.00,0.00,31.25,5.21
2.709,0.00,12.58,716.25,0.00,28.75,5.21
2.747,1.25,12.02,-15.00,2.75,31.25,5.21
2.786,8.75,14.01,73.75,0.00,31.25,5.21
2.825,12.50,13.18,606.25,0.00,33.75,5.21
2.867,11.25,12.12,530.00,0.00,31.25,5.21
2.905,2.50,12.02,642.50,0.00,32.50,5.21
2.944,1.25,13.14,628.75,0.06,33.75,5.21
2.983,-2.50,12.09,712.50,0.00,32.50,5.21
3.022,1.25,12.02,26.25,0.00,32.50,5.21
3.060,-1.25,13.10,728.75,0.00,31.25,5.21
3.099,1.25,12.14,715.00,0.00,31.25,5.21
3.139,0.00,12.01,666.25,0.00,32.50,5.21
3.176,12.50,12.76,618.75,0.07,32.50,5.21
3.216,-6.25,12.04,735.00,2.82,30.00,5.21
3.254,0.00,12.02,35.00,0.00,31.25,5.21
3.292,0.00,12.73,723.75,0.00,27.50,5.21
3.331,2.50,12.16,708.75,0.00,23.75,5.21
3.372,1.25,12.59,71.25,0.00,31.25,5.21
3.411,0.00,12.02,615.00,0.00,33.75,5.21
3.451,0.00,12.09,737.50,0.00,30.00,5.21
3.489,1.25,12.03,712.50,0.00,31.25,5.21
3.530,1.25,12.02,21.25,3.57,32.50,5.21
3.569,1.25,12.40,481.25,0.00,30.00,5.21
3.607,18.75,12.33,726.25,0.00,30.00,5.21
3.646,0.00,12.02,-46.25,0.12,32.50,5.21
3.685,0.00,12.89,93.75,0.00,30.00,5.21
3.725,-2.50,12.54,622.50,0.00,32.50,5.21
3.767,-17.50,12.10,601.25,0.00,32.50,5.21
3.807,-2.50,13.39,613.75,0.00,32.50,5.21
3.849,0.00,12.12,653.75,0.00,31.25,5.21
3.889,1.25,12.01,375.00,0.00,30.00,5.21
3.927,0.00,13.43,601.25,0.00,28.75,5.21
3.965,-15.00,12.10,710.00,3.06,30.00,5.21
4.002,5.00,14.07,556.25,0.00,31.25,5.21
4.038,0.00,12.02,587.50,0.00,32.50,5.21
4.079,1.25,13.25,-65.00,0.00,30.00,5.21
4.120,0.00,12.03,67.50,0.00,30.00,5.21
4.158,21.25,12.59,725.00,0.00,31.25,5.21
4.196,-2.50,12.02,-11.25,0.05,32.50,5.21
4.234,3.75,12.09,521.25,0.00,26.25,5.21
4.272,1.25,12.02,627.50,0.00,32.50,5.21
4.310,1.25,12.77,641.25,0.00,31.25,5.21
4.349,0.00,12.14,568.75,0.00,30.00,5.21
4.389,1.25,12.01,646.25,0.00,30.00,5.21
4.427,1.25,12.77,618.75,0.00,31.25,5.21
4.466,-1.25,12.02,-21.25,0.16,33.75,5.21
4.501,1.25,13.73,370.00,0.00,31.25,5.21
4.541,12.50,12.03,718.75,0.00,31.25,5.21
4.580,2.50,12.02,10.00,2.40,33.75,5.21
4.619,0.00,13.13,62.50,0.00,28.75,5.21
4.657,2.50,12.36,741.25,0.00,30.00,5.21
4.695,0.00,12.02,633.75,0.18,31.25,5.21
4.733,3.75,12.10,733.75,0.00,26.25,5.21
4.771,1.25,12.02,727.50,0.99,31.25,5.21
4.809,2.50,12.60,635.00,0.00,32.50,5.21
4.847,1.25,12.02,706.25,0.00,31.25,5.21
4.888,-1.25,14.13,32.50,0.00,30.00,5.21
4.925,-7.50,12.22,646.25,0.00,31.25,5.21
4.963,1.25,12.52,285.00,0.12,31.25,5.21
5.000,-7.50,12.11,703.75,0.00,31.25,5.21
5.038,1.25,12.02,18.75,3.40,31.25,5.21
5.076,7.50,13.34,578.75,0.00,32.50,5.21
5.114,0.00,12.08,477.50,0.28,25.00,5.21
5.151,8.75,12.08,67.50,0.00,28.75,5.21
5.189,0.00,12.01,735.00,3.58,30.00,5.21
5.227,0.00,12.95,522.50,0.00,31.25,5.21
5.264,1.25,12.02,706.25,0.78,31.25,5.21
5.302,1.25,12.66,62.50,0.00,30.00,5.21
5.340,85.00,12.55,726.25,0.00,30.00,5.21
5.379,0.00,12.02,690.00,0.00,31.25,5.21
5.420,1.25,13.79,70.00,0.00,31.25,5.21
5.457,-7.50,12.03,720.00,0.00,32.50,5.21
5.496,1.25,12.01,215.00,0.00,26.25,5.21
5.533,-5.00,12.16,698.75,0.00,31.25,5.21
5.571,1.25,12.87,138.75,0.00,30.00,5.21
5.608,1.25,12.44,748.75,0.00,31.25,5.21
5.646,1.25,12.02,708.75,2.20,30.00,5.21
5.685,0.00,13.34,111.25,0.00,31.25,5.21
5.723,-3.75,12.02,715.00,0.00,32.50,5.21
5.762,1.25,12.01,12.50,0.00,32.50,5.21
5.800,11.25,12.20,673.75,0.00,32.50,5.21
5.837,-1.25,12.01,380.00,0.00,31.25,5.21
5.875,25.00,12.26,718.75,0.00,26.25,5.21
5.914,0.00,12.02,735.00,0.00,28.75,5.21
5.954,2.50,12.02,427.50,0.00,30.00,5.21
5.992,-7.50,12.61,726.25,0.00,31.25,5.21
6.027,1.25,13.46,618.75,0.00,30.00,5.21
6.065,5.00,12.10,722.50,2.90,30.00,5.21
6.105,1.25,12.08,736.25,0.00,32.50,5.21
