elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,2.50,9.51,496.25,0.00,31.25,3.77
0.067,1.25,10.33,677.50,0.00,31.25,5.00
0.125,0.00,9.93,885.00,0.00,25.00,5.28
0.166,5.00,10.75,662.50,0.00,31.25,5.21
0.197,1.25,10.09,158.75,0.00,32.50,5.21
0.233,0.00,9.75,662.50,0.00,32.50,5.21
0.256,2.50,10.08,502.50,0.00,28.75,5.06
0.282,1.25,9.70,765.00,0.00,1230.00,5.20
0.304,0.00,11.77,602.50,1.60,32.50,5.21
0.327,0.00,9.77,878.75,0.00,31.25,5.21
0.349,-5.00,10.08,53.75,0.00,32.50,5.21
0.372,0.00,9.75,832.50,0.00,32.50,5.21
0.394,2.50,11.01,653.75,0.05,32.50,5.21
0.416,1.25,9.87,516.25,0.00,30.00,5.21
0.438,0.00,10.09,540.00,0.00,26.25,5.07
0.462,1.25,9.82,898.75,0.00,31.25,5.21
0.485,1.25,10.45,667.50,0.00,30.00,5.21
0.510,0.00,9.83,386.25,0.00,32.50,5.21
0.533,7.50,10.08,-3.75,0.00,32.50,5.21
0.557,1.25,9.83,808.75,0.00,31.25,4.79
0.580,-1.25,11.65,676.25,0.27,30.00,5.21
0.602,0.00,9.90,885.00,0.00,31.25,5.21
0.628,1.25,10.90,667.50,0.00,31.25,5.21
0.651,0.00,9.80,888.75,0.00,30.00,5.21
0.674,7.50,10.12,125.00,0.00,32.50,5.21
0.697,0.00,9.83,651.25,0.00,37.50,5.23
0.722,3.75,10.08,475.00,1.02,31.25,5.21
0.747,1.25,9.71,801.25,0.00,32.50,5.21
0.769,1.25,11.29,668.75,0.00,28.75,5.21
0.791,1.25,9.79,660.00,0.00,32.50,5.21
0.813,0.00,11.75,377.50,0.97,32.50,5.21
0.835,-1.25,9.90,891.25,0.00,32.50,5.21
0.858,0.00,10.11,565.00,0.00,32.50,5.00
0.879,-1.25,10.08,895.00,0.00,32.50,5.21
0.901,-1.25,9.73,457.50,0.00,141.25,5.21
0.922,15.00,11.62,811.25,0.00,30.00,5.21
0.944,1.25,9.51,710.00,0.20,18.75,5.21
0.966,-3.75,10.08,616.25,0.00,31.25,5.21
0.988,1.25,9.72,880.00,0.00,30.00,5.21
1.009,0.00,10.16,73.75,0.00,32.50,5.21
1.031,0.00,9.73,881.25,0.00,31.25,5.21
1.052,0.00,10.82,645.00,0.00,30.00,5.21
1.074,0.00,9.71,783.75,0.00,31.25,5.21
1.095,1.25,10.21,655.00,0.08,31.25,4.80
1.120,1.25,9.89,883.75,0.00,30.00,5.21
1.142,-1.25,10.17,641.25,0.00,27.50,5.21
1.167,0.00,9.75,873.75,0.00,30.00,5.21
1.192,1.25,10.16,680.00,0.00,31.25,5.21
1.220,-1.25,9.51,792.50,1.90,902.50,5.20
1.247,-5.00,9.99,772.50,0.00,31.25,5.21
1.275,1.25,10.22,210.00,0.00,30.00,5.21
1.299,2.50,9.93,825.00,0.00,553.75,5.21
1.323,1.25,10.10,585.00,0.00,30.00,5.21
1.349,0.00,9.83,877.50,0.00,31.25,5.21
1.381,1.25,11.35,843.75,0.00,32.50,5.21
1.414,0.00,10.13,27.50,0.00,31.25,5.22
1.446,1.25,9.71,800.00,0.00,-1.25,5.21
1.488,0.00,9.77,662.50,0.00,31.25,5.21
1.520,1.25,11.23,658.75,0.00,31.25,5.21
1.547,1.25,9.56,752.50,0.00,30.00,5.21
1.573,6.25,10.08,722.50,0.00,31.25,4.99
1.600,1.25,9.70,476.25,0.00,32.50,5.21
1.626,1.25,9.88,586.25,0.00,31.25,5.21
1.650,1.25,10.11,33.75,0.00,31.25,4.89
1.681,0.00,9.65,772.50,0.00,31.25,5.21
1.705,2.50,11.46,606.25,1.46,31.25,5.21
1.729,1.25,9.83,872.50,0.00,32.50,5.21
1.751,1.25,10.47,48.75,0.00,31.25,5.21
1.772,1.25,9.71,740.00,0.00,31.25,5.21
1.796,0.00,11.60,561.25,1.74,30.00,5.21
1.818,1.25,9.78,880.00,0.00,31.25,5.21
1.840,27.50,10.08,535.00,0.00,558.75,5.21
1.862,1.25,9.96,897.50,0.00,31.25,5.21
1.884,0.00,10.65,70.00,0.00,27.50,5.21
1.906,1.25,9.88,833.75,0.00,31.25,5.21
1.930,1.25,11.59,653.75,0.87,31.25,5.21
1.952,0.00,9.95,788.75,0.00,31.25,5.21
1.974,0.00,9.69,567.50,0.00,31.25,5.21
1.999,0.00,9.87,837.50,0.00,31.25,4.80
2.021,0.00,10.08,556.25,0.00,31.25,5.21
2.050,1.25,9.80,492.50,0.00,31.25,5.21
2.072,1.25,10.08,556.25,0.00,31.25,5.21
2.093,1.25,9.89,602.50,0.00,31.25,5.21
2.114,0.00,10.12,616.25,2.22,31.25,5.21
2.135,1.25,10.00,885.00,0.00,32.50,5.21
2.158,1.25,9.86,196.25,0.00,31.25,4.84
2.181,-5.00,9.97,773.75,0.00,30.00,5.21
2.203,0.00,9.60,672.50,0.00,22.50,5.20
2.225,1.25,10.12,463.75,0.00,30.00,5.21
2.249,1.25,9.48,378.75,0.00,31.25,5.21
2.273,-13.75,10.07,802.50,0.00,31.25,5.21
2.295,1.25,9.54,888.75,0.36,31.25,5.21
2.317,1.25,11.18,895.00,0.00,50.00,5.21
2.342,0.00,9.49,398.75,0.00,32.50,5.21
2.364,1.25,10.08,781.25,0.00,33.75,5.21
2.386,0.00,9.56,873.75,0.00,31.25,5.21
2.409,0.00,10.15,15.00,0.00,30.00,5.21
2.433,0.00,9.55,808.75,0.00,31.25,5.21
2.456,6.25,10.07,716.25,0.00,31.25,5.21
2.478,1.25,9.70,885.00,0.00,30.00,4.98
2.500,-1.25,10.65,302.50,0.00,23.75,5.21
2.523,0.00,9.60,836.25,0.00,268.75,5.21
2.546,1.25,10.08,322.50,0.00,31.25,5.21
2.577,0.00,10.67,605.00,0.00,32.50,5.21
2.606,0.00,9.83,323.75,0.00,31.25,5.21
2.632,-13.75,10.08,125.00,0.00,30.00,5.21
2.655,1.25,9.77,636.25,0.00,31.25,5.21
2.687,2.50,11.35,450.00,0.00,32.50,5.21
2.717,1.25,10.42,662.50,0.59,363.75,5.21
2.744,1.25,9.95,896.25,0.00,31.25,5.21
2.771,-13.75,10.08,127.50,0.00,32.50,5.21
2.801,0.00,9.55,877.50,0.00,31.25,5.21
2.829,5.00,10.08,618.75,0.00,31.25,5.21
2.855,0.00,9.69,573.75,0.88,30.00,5.21
2.878,0.00,11.43,893.75,0.00,31.25,5.21
2.902,2.50,9.51,765.00,0.00,28.75,5.21
2.923,-5.00,10.08,896.25,0.00,30.00,5.21
2.949,1.25,9.46,377.50,0.00,31.25,5.21
2.970,1.25,11.71,890.00,0.00,31.25,5.21
2.991,0.00,9.56,828.75,0.00,31.25,5.21
3.013,1.25,10.08,647.50,0.00,31.25,5.21
3.035,1.25,9.64,872.50,0.00,31.25,5.21
3.057,16.25,10.08,412.50,0.00,31.25,5.21
3.079,0.00,9.78,798.75,0.00,32.50,4.80
3.101,1.25,10.22,3.75,0.00,31.25,5.21
3.123,-1.25,9.76,816.25,0.00,31.25,5.21
3.150,2.50,11.70,680.00,0.00,32.50,5.12
3.182,0.00,10.01,642.50,0.76,31.25,5.21
3.214,-1.25,9.54,390.00,0.00,27.50,4.83
3.266,1.25,9.66,885.00,0.00,31.25,5.21
3.294,1.25,10.07,536.25,0.00,28.75,5.21
3.328,2.50,11.78,213.75,0.00,31.25,5.21
3.360,1.25,9.66,860.00,0.00,32.50,5.21
3.392,1.25,10.10,831.25,0.00,571.25,5.21
3.432,10.00,10.10,892.50,0.00,31.25,5.21
3.467,2.50,11.20,131.25,0.00,27.50,5.20
3.507,1.25,9.44,666.25,0.00,31.25,5.21
3.537,1.25,9.80,897.50,0.00,32.50,5.21
3.574,10.00,10.20,418.75,0.00,61.25,5.21
3.603,0.00,10.07,536.25,0.00,31.25,5.21
3.636,-1.25,9.76,801.25,0.00,30.00,5.21
3.664,8.75,11.12,580.00,0.00,31.25,5.21
3.696,0.00,10.12,26.25,0.00,1248.75,5.20
3.728,0.00,9.89,767.50,0.00,30.00,5.21
3.757,-2.50,10.16,782.50,0.00,31.25,5.21
3.789,1.25,10.10,666.25,0.00,31.25,5.21
3.820,1.25,9.72,597.50,0.00,28.75,5.21
3.850,-1.25,11.74,828.75,0.00,31.25,5.18
3.878,1.25,9.52,875.00,0.65,27.50,5.21
3.903,0.00,9.91,717.50,0.00,32.50,5.21
3.934,0.00,11.82,142.50,0.00,30.00,5.21
3.967,1.25,9.59,876.25,0.00,32.50,5.21
4.000,-2.50,9.89,881.25,0.00,30.00,5.21
4.031,5.00,10.08,655.00,0.00,31.25,5.21
4.058,0.00,9.67,808.75,0.00,31.25,5.21
4.077,1.25,10.15,332.50,0.00,32.50,5.21
4.097,1.25,9.83,833.75,0.00,31.25,5.21
4.117,1.25,10.56,32.50,0.00,31.25,5.21
4.136,0.00,10.77,683.75,0.00,31.25,5.21
