Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.018,,,0.0,8.68875,,
0.030,1.25,10.115,0.0,8.68875,0.0,0.0025
0.049,1.25,10.1175,2.5,8.95375,0.0,0.0025
0.060,0.0,10.115,-1.25,9.1225,0.0,0.0025
0.070,2.5,10.11625,-1.25,9.14375,-1.25,0.0
0.080,2.5,10.11625,1.25,8.90375,-1.25,0.0
0.091,1.25,10.11625,1.25,8.90375,-1.25,0.0
0.101,0.0,10.11625,0.0,9.15375,-1.25,0.0
0.111,0.0,10.1125,0.0,9.15375,-1.25,0.0
0.121,0.0,10.120000000000001,-1.25,9.07375,1.25,0.0
0.132,2.5,10.115,1.25,8.63625,1.25,0.0
0.142,0.0,10.120000000000001,-1.25,9.1425,1.25,0.0
0.152,1.25,10.11375,-3.75,9.1075,1.25,0.0
0.163,1.25,10.11625,-3.75,9.1075,-1.25,0.0
0.173,-1.25,10.120000000000001,-2.5,8.793750000000001,-1.25,0.0
0.183,1.25,10.11375,0.0,9.13125,-1.25,0.0
0.194,1.25,10.11875,-1.25,9.1275,-1.25,0.0
0.204,1.25,10.11875,-2.5,8.838750000000001,-1.25,0.0
0.214,0.0,10.1125,-2.5,8.838750000000001,0.0,0.0
0.225,1.25,10.11875,-3.75,9.13875,0.0,0.0
0.235,0.0,10.11375,0.0,9.155,0.0,0.0
0.245,0.0,10.11625,0.0,8.945,0.0,0.0
0.255,0.0,10.115,0.0,8.66625,0.0,0.0
0.265,1.25,10.1175,1.25,9.1625,-1.25,0.0025
0.276,1.25,10.11125,-2.5,9.13875,-1.25,0.0025
0.286,1.25,10.115,1.25,8.93625,-1.25,0.0025
0.296,2.5,10.11375,0.0,8.665000000000001,-1.25,0.0025
0.306,1.25,10.1225,0.0,9.17125,0.0,0.00375
0.317,0.0,10.11375,0.0,9.10375,0.0,0.00375
0.327,1.25,10.115,-1.25,8.945,0.0,0.00375
0.337,0.0,10.11625,0.0,8.67125,0.0,0.00375
0.347,0.0,10.115,1.25,9.1525,0.0,0.00375
0.358,0.0,10.115,0.0,9.15,0.0,0.005
0.368,1.25,10.115,-2.5,8.9475,0.0,0.005
0.378,2.5,10.1175,2.5,8.6725,0.0,0.005
0.388,2.5,10.10875,0.0,9.18,0.0,0.005
0.399,1.25,10.1175,-2.5,9.1425,0.0,0.005
0.409,-1.25,10.11875,0.0,8.93625,-1.25,0.0025
0.420,-1.25,10.11875,0.0,8.66625,-1.25,0.0025
0.430,0.0,10.120000000000001,0.0,9.1425,-1.25,0.0025
0.441,1.25,10.11625,-1.25,9.10875,-1.25,0.0025
0.451,0.0,10.11875,0.0,8.8775,-1.25,0.0025
0.461,1.25,10.12375,-1.25,8.67,-1.25,0.00375
0.471,1.25,10.11125,-2.5,9.165000000000001,-1.25,0.00375
0.482,1.25,10.11625,0.0,9.10375,-1.25,0.00375
0.492,1.25,10.1175,0.0,8.66125,-1.25,0.00375
0.502,1.25,10.1175,-3.75,9.11,-1.25,0.00375
0.512,1.25,10.115,-3.75,9.11,0.0,0.00125
0.523,-1.25,10.11875,0.0,9.105,0.0,0.00125
0.533,0.0,10.120000000000001,1.25,8.875,0.0,0.00125
0.544,1.25,10.11375,1.25,8.606250000000001,0.0,0.00125
0.554,1.25,10.11875,1.25,9.10375,0.0,0.00125
0.564,2.5,10.115,1.25,9.10375,0.0,0.00125
0.574,1.25,10.10875,-2.5,8.81875,0.0,0.00125
