Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.377,,12.445,-1.25,0.00375,-1.25,0.00375
0.387,1.25,12.47125,1.25,0.00125,-1.25,0.00375
0.397,1.25,12.475,1.25,0.00125,-1.25,0.00375
0.408,1.25,12.475,,0.0075,-1.25,0.00375
0.418,2.5,12.48,,,-1.25,0.00375
0.428,1.25,12.48625,,,-1.25,0.00375
0.438,2.5,12.47125,,,-1.25,0.00375
0.449,,12.48625,,0.00875,-1.25,0.00375
0.459,,12.48625,,0.00875,-1.25,0.00375
0.470,1.25,12.47125,-2.5,0.00625,,0.00375
0.480,1.25,12.48625,,,,0.00375
0.490,1.25,12.47125,,,,0.00375
0.500,1.25,12.47125,,0.0075,,0.00375
0.511,1.25,12.48625,,,,
0.521,1.25,12.46875,,0.01,,
0.531,,12.475,-1.25,,,
0.541,,12.48375,,0.0025,,
0.554,,12.4925,-1.25,0.005,,
0.564,,12.4925,-1.25,0.005,,
0.575,1.25,12.481250000000001,-1.25,0.0075,-1.25,0.005
0.585,,12.48625,-1.25,0.00625,-1.25,0.005
0.596,,12.49625,-1.25,,-1.25,0.005
0.606,,12.46875,-2.5,0.0025,-1.25,0.005
0.616,1.25,12.485,,,-1.25,
0.626,,12.495000000000001,-1.25,,-1.25,
0.637,1.25,12.47125,-1.25,0.00875,-1.25,
0.647,-1.25,12.47375,-1.25,,-1.25,
0.657,1.25,12.48375,-1.25,,-1.25,
0.668,1.25,12.48375,-1.25,,,0.00375
0.678,2.5,12.467500000000001,,,,0.00375
0.688,1.25,12.481250000000001,-1.25,0.00375,,0.00375
0.698,1.25,12.49625,,0.00625,,0.00375
0.709,1.25,12.467500000000001,,,,0.00375
0.719,1.25,12.467500000000001,1.25,0.00125,,0.005
0.729,1.25,12.48625,1.25,,,0.005
0.739,1.25,12.465,-1.25,0.00125,,0.005
0.750,,12.47375,-1.25,0.00625,,0.005
0.760,1.25,12.49,,,,0.005
0.770,1.25,12.49,,0.005,,0.0025
0.780,,12.47875,-1.25,0.0025,,0.0025
0.791,,12.4875,,0.0025,,0.0025
0.802,,12.467500000000001,,0.01125,,0.0025
0.812,,12.467500000000001,-1.25,,,0.0025
0.822,1.25,12.46875,,,-1.25,0.00125
0.833,1.25,12.495000000000001,,0.0075,-1.25,0.00125
0.843,2.5,12.47125,-1.25,,-1.25,0.00125
0.853,,12.4825,,0.00875,-1.25,0.00125
0.864,1.25,12.495000000000001,-1.25,,-1.25,0.00125
0.874,1.25,12.47,-1.25,0.00125,,0.00375
0.884,,12.481250000000001,,0.00875,,0.00375
0.895,1.25,12.5,,,,0.00375
0.905,,12.46875,,0.0075,,0.00375
0.915,1.25,12.47625,-2.5,0.00125,,0.00375
0.925,1.25,12.49375,-1.25,,,0.005
0.936,1.25,12.47,-1.25,0.00875,,0.005
0.946,-1.25,12.48625,1.25,,,0.005
0.956,-1.25,12.5,-1.25,0.00875,,0.005
0.967,-1.25,12.5,-1.25,0.00125,-1.25,0.00375
0.977,-1.25,12.481250000000001,,,-1.25,0.00375
0.987,,12.495000000000001,,0.00875,-1.25,0.00375
0.997,,12.4725,-1.25,,-1.25,0.00375
1.007,,12.4825,,0.00875,-1.25,0.00375
1.018,,12.4825,,0.00625,-1.25,0.00375
1.028,1.25,12.46625,-1.25,,-1.25,0.00375
1.038,,12.48625,-3.75,0.00875,-1.25,0.00375
1.049,1.25,12.498750000000001,-2.5,,-1.25,0.00375
1.059,2.5,12.47,1.25,0.0075,-1.25,0.00375
1.069,1.25,12.47625,1.25,0.00875,1.25,0.00375
1.080,,12.49125,,,1.25,0.00375
1.090,,12.46875,-1.25,0.00875,1.25,0.00375
1.100,1.25,12.48625,-1.25,0.00875,1.25,0.00375
1.111,1.25,12.477500000000001,-1.25,0.00875,1.25,0.00375
1.121,1.25,12.4725,1.25,0.0025,-1.25,0.00375
1.131,1.25,12.48625,,0.01,-1.25,0.00375
1.142,-1.25,12.49625,,,-1.25,0.00375
1.152,,12.467500000000001,-1.25,0.0025,-1.25,0.00375
