Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.016,1.25,10.1075,,,,
0.033,1.25,10.1075,3395.0,8.3325,1.25,0.00375
0.050,-1.25,10.09875,3378.75,8.35125,1.25,0.00375
0.060,0.0,10.10375,3277.5,8.3325,1.25,0.005
0.070,0.0,10.10125,3300.0,8.32875,1.25,0.005
0.081,0.0,10.10125,3406.25,8.46125,1.25,0.005
0.091,0.0,10.1075,3395.0,8.265,1.25,0.005
0.102,0.0,10.1175,3415.0,8.16,1.25,0.005
0.112,0.0,10.1175,3382.5,9.10375,-1.25,0.00125
0.123,1.25,10.105,0.0,9.0975,-1.25,0.00125
0.133,0.0,10.11125,0.0,9.10125,-1.25,0.00125
0.143,1.25,10.10375,-3.75,9.08625,-1.25,0.00125
0.153,0.0,10.10875,-1.25,8.92875,-1.25,0.00125
0.164,0.0,10.10875,1.25,8.6125,-1.25,0.00125
0.175,2.5,10.106250000000001,-2.5,9.10375,0.0,0.0
0.185,1.25,10.106250000000001,-1.25,9.07375,0.0,0.0
0.195,1.25,10.1075,-1.25,8.852500000000001,0.0,0.0
0.206,0.0,10.11125,0.0,8.645,0.0,0.0
0.216,0.0,10.11125,-1.25,9.09875,-1.25,0.00375
0.226,1.25,10.11,-5.0,9.08,-1.25,0.00375
0.237,-1.25,10.1075,1.25,8.86375,-1.25,0.00375
0.247,0.0,10.10875,0.0,8.64875,-1.25,0.00375
0.257,2.5,10.10875,0.0,9.0925,-1.25,0.00375
0.267,1.25,10.10875,0.0,9.02875,1.25,0.0
0.278,1.25,10.10375,-2.5,8.8125,1.25,0.0
0.288,-1.25,10.1075,0.0,8.65375,1.25,0.0
0.299,1.25,10.106250000000001,1.25,9.11375,1.25,0.0
0.309,2.5,10.11,0.0,9.115,1.25,0.0
0.319,2.5,10.105,0.0,8.825000000000001,0.0,0.0
0.329,1.25,10.10875,0.0,8.6075,0.0,0.0
0.340,1.25,10.11,0.0,9.105,0.0,0.0
0.350,1.25,10.10875,0.0,9.09875,0.0,0.0
0.360,1.25,10.1075,-1.25,8.887500000000001,0.0,0.0
0.370,0.0,10.10875,-1.25,8.5675,0.0,0.0
0.381,0.0,10.10875,-7.5,9.10125,0.0,0.0
0.391,0.0,10.106250000000001,1.25,9.09625,0.0,0.0
0.401,1.25,10.106250000000001,-1.25,8.88875,0.0,0.0
0.412,1.25,10.1075,-1.25,8.668750000000001,0.0,0.00625
0.422,1.25,10.1,-6.25,9.07625,0.0,0.00625
0.432,1.25,10.1075,-2.5,8.90375,0.0,0.00625
0.443,2.5,10.1125,0.0,8.69125,0.0,0.00625
0.453,1.25,10.1075,-2.5,9.106250000000001,0.0,0.00625
0.463,1.25,10.1,-2.5,9.106250000000001,0.0,0.0
0.473,1.25,10.105,0.0,9.0875,0.0,0.0
0.484,0.0,10.10375,-1.25,8.65375,0.0,0.0
0.494,0.0,10.10375,-1.25,9.1125,0.0,0.0
0.504,-1.25,10.11125,-3.75,9.09625,0.0,0.0
0.515,0.0,10.106250000000001,-3.75,9.09625,-3.75,0.00125
0.525,2.5,10.106250000000001,-1.25,8.6725,-3.75,0.00125
0.535,0.0,10.10375,-1.25,9.13625,-3.75,0.00125
0.545,0.0,10.106250000000001,-1.25,9.10125,-3.75,0.00125
0.556,0.0,10.11,0.0,8.93625,-3.75,0.00125
0.566,0.0,10.11,0.0,8.93625,-1.25,0.0
0.576,0.0,10.11,2.5,9.12875,-1.25,0.0
0.587,1.25,10.115,-1.25,9.07625,-1.25,0.0
0.597,1.25,10.115,0.0,9.01625,-1.25,0.0
0.607,-1.25,10.11,0.0,8.695,-1.25,0.0
0.617,0.0,10.1075,0.0,8.695,-1.25,0.0
0.628,1.25,10.10125,-1.25,9.0975,-1.25,0.0
0.638,0.0,10.1075,-1.25,8.97375,-1.25,0.0
0.648,-1.25,10.11375,0.0,8.70375,-1.25,0.0
0.659,0.0,10.11125,-3.75,8.52375,-1.25,0.0
0.669,1.25,10.11,-3.75,8.52375,1.25,0.0
0.679,0.0,10.105,-1.25,8.93375,1.25,0.0
0.689,0.0,10.105,-1.25,8.72,1.25,0.0
0.700,-1.25,10.10875,-2.5,8.5125,1.25,0.0
0.710,1.25,10.106250000000001,-3.75,9.105,-2.5,0.00625
0.720,1.25,10.10875,3.75,8.98875,-2.5,0.00625
0.730,-1.25,10.105,0.0,8.7725,-2.5,0.00625
0.741,1.25,10.11125,0.0,9.14125,-2.5,0.00625
0.751,0.0,10.105,-2.5,9.1,-2.5,0.00625
0.761,0.0,10.105,0.0,8.94,-2.5,0.00625
0.771,0.0,10.105,-1.25,8.62375,0.0,0.0
0.782,0.0,10.102500000000001,-1.25,9.1625,0.0,0.0
0.792,1.25,10.11,-6.25,9.1,0.0,0.0
0.802,2.5,10.11125,-1.25,9.0175,0.0,0.0
0.812,2.5,10.11125,-1.25,8.696250000000001,0.0,0.0
0.823,0.0,10.10375,2.5,9.106250000000001,-1.25,0.0
0.833,1.25,10.1125,0.0,9.09875,-1.25,0.0
0.843,1.25,10.09875,0.0,9.03625,-1.25,0.0
0.854,-1.25,10.1075,0.0,8.75625,-1.25,0.0
0.864,-1.25,10.1075,0.0,9.11625,-1.25,0.0
0.874,1.25,10.102500000000001,-3.75,9.10375,-1.25,0.0
0.884,1.25,10.10375,0.0,8.9875,-1.25,0.0
0.895,1.25,10.105,0.0,8.77375,-1.25,0.0
0.905,1.25,10.10375,1.25,8.5625,-1.25,0.0
0.915,1.25,10.10375,0.0,9.1125,0.0,0.0
0.926,1.25,10.106250000000001,-3.75,8.946250000000001,0.0,0.0
0.936,1.25,10.106250000000001,-1.25,8.727500000000001,0.0,0.0
0.946,1.25,10.1075,0.0,8.5225,0.0,0.0
0.957,1.25,10.106250000000001,2738.75,8.46125,0.0,0.0
0.967,1.25,10.106250000000001,3233.75,8.39,-1.25,0.0
0.977,1.25,10.106250000000001,2497.5,8.4275,-1.25,0.0
