elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,2.50,10.72,822.50,0.00,30.00,5.21
0.071,1.25,10.18,826.25,0.00,32.50,4.52
0.118,0.00,10.21,791.25,0.00,28.75,5.21
0.168,0.00,10.17,845.00,0.00,32.50,5.21
0.208,-1.25,10.24,906.25,0.00,31.25,5.21
0.256,3.75,10.30,802.50,0.00,132.50,5.21
0.302,0.00,10.25,902.50,0.00,2760.00,5.16
0.343,1.25,10.25,85.00,0.00,1692.50,5.21
0.381,0.00,10.87,513.75,0.00,23.75,5.21
0.421,1.25,9.67,678.75,0.00,27.50,5.21
0.461,0.00,9.83,461.25,0.00,31.25,5.21
0.499,-1.25,10.06,808.75,0.00,32.50,5.02
0.537,2.50,10.25,900.00,0.00,31.25,5.21
0.578,0.00,10.25,21.25,0.00,32.50,5.21
0.617,1.25,11.54,285.00,0.00,30.00,5.21
0.656,1.25,9.69,632.50,0.00,31.25,5.21
0.693,0.00,9.84,461.25,0.00,30.00,5.21
0.731,0.00,10.08,895.00,0.00,32.50,5.21
0.770,0.00,10.35,906.25,0.00,33.75,5.21
0.809,1.25,11.24,53.75,0.00,31.25,5.21
0.849,1.25,11.67,501.25,0.00,32.50,5.21
0.887,1.25,9.70,665.00,1.14,32.50,5.21
0.925,1.25,9.98,860.00,0.00,1171.25,5.21
0.963,0.00,10.16,892.50,0.00,38.75,5.21
1.002,0.00,11.53,512.50,0.00,31.25,5.21
1.039,0.00,10.31,621.25,0.00,31.25,5.20
1.082,0.00,11.36,512.50,0.00,27.50,5.21
1.127,1.25,9.70,665.00,1.45,31.25,5.21
1.169,1.25,9.67,440.00,0.32,31.25,5.21
1.208,1.25,10.00,813.75,0.00,30.00,5.21
1.248,11.25,10.03,848.75,0.00,31.25,5.21
1.288,1.25,10.19,782.50,0.00,32.50,5.02
1.339,-1.25,10.06,778.75,0.00,33.75,5.21
1.380,11.25,10.26,837.50,0.00,32.50,5.21
1.419,0.00,10.25,686.25,0.00,28.75,5.21
1.461,0.00,10.25,482.50,0.00,23.75,5.21
1.500,0.00,9.62,555.00,0.00,32.50,5.22
1.538,0.00,9.79,887.50,1.60,30.00,4.80
1.576,1.25,9.96,805.00,0.00,31.25,5.21
1.615,0.00,10.72,905.00,0.00,31.25,5.21
1.655,16.25,10.34,668.75,0.00,31.25,5.21
1.693,1.25,11.18,57.50,0.00,31.25,5.21
1.732,1.25,9.63,556.25,0.00,31.25,5.21
1.771,2.50,9.80,888.75,1.76,31.25,5.21
1.809,1.25,10.13,792.50,0.00,31.25,5.21
1.846,1.25,10.25,906.25,0.00,858.75,5.21
1.884,0.00,11.55,572.50,0.00,262.50,5.21
1.923,0.00,10.36,540.00,0.00,555.00,5.21
1.961,1.25,9.71,771.25,0.00,28.75,5.20
1.999,1.25,9.95,891.25,0.00,30.00,5.24
2.037,1.25,10.18,443.75,0.00,31.25,5.21
2.086,2.50,10.12,900.00,0.00,32.50,5.21
2.126,0.00,11.72,837.50,0.00,841.25,5.21
2.161,2.50,10.25,475.00,0.00,31.25,5.20
2.199,1.25,9.63,612.50,0.00,30.00,4.97
2.236,1.25,9.83,451.25,1.56,31.25,5.21
2.274,-1.25,10.10,791.25,0.00,31.25,5.21
2.312,2.50,10.25,902.50,0.00,1308.75,5.17
2.354,-2.50,10.25,661.25,0.00,31.25,5.21
2.391,0.00,10.35,547.50,0.00,31.25,5.21
2.429,0.00,9.70,890.00,0.00,30.00,5.21
2.467,0.00,10.09,836.25,0.00,31.25,5.21
2.508,0.00,10.12,783.75,0.00,31.25,5.21
2.548,11.25,11.82,831.25,0.00,31.25,5.21
2.590,-6.25,11.43,777.50,0.00,31.25,5.21
2.635,2.50,10.25,160.00,0.00,32.50,5.21
2.673,1.25,10.33,650.00,0.00,30.00,5.21
2.712,0.00,9.64,352.50,1.08,31.25,5.21
2.750,0.00,9.90,810.00,0.00,32.50,5.21
2.788,1.25,10.09,898.75,0.00,31.25,5.21
2.826,1.25,11.27,852.50,0.00,32.50,5.21
2.864,0.00,10.74,673.75,0.00,30.00,5.21
2.902,0.00,10.31,57.50,0.00,25.00,5.21
2.940,0.00,9.74,816.25,0.00,31.25,5.21
2.979,1.25,9.96,770.00,0.00,33.75,5.21
3.017,0.00,10.20,562.50,0.00,31.25,5.21
3.056,10.00,10.33,837.50,0.00,31.25,5.21
3.095,0.00,10.24,468.75,0.00,31.25,5.21
3.134,1.25,10.30,-28.75,0.00,31.25,5.21
3.173,1.25,9.73,805.00,0.00,30.00,5.21
3.211,0.00,9.95,790.00,0.00,31.25,5.21
3.247,8.75,10.25,902.50,0.00,31.25,5.21
3.285,0.00,11.67,50.00,0.00,28.75,5.21
3.324,1.25,10.81,547.50,0.00,32.50,5.21
3.371,6.25,10.25,85.00,0.00,32.50,5.21
3.427,1.25,10.25,18.75,0.00,30.00,5.21
3.465,2.50,10.72,561.25,0.00,32.50,5.21
3.503,1.25,9.64,436.25,0.21,28.75,5.21
3.541,2.50,9.95,823.75,0.00,31.25,5.21
3.579,1.25,10.07,895.00,0.00,32.50,5.21
3.619,0.00,10.25,798.75,0.00,31.25,5.21
3.659,1.25,11.40,145.00,0.00,31.25,5.21
3.696,2.50,10.59,663.75,1.39,31.25,5.21
3.734,-1.25,9.68,350.00,0.00,32.50,5.21
3.772,1.25,9.92,892.50,0.00,28.75,5.21
3.810,1.25,10.13,422.50,0.00,31.25,5.21
3.847,0.00,10.71,785.00,0.00,31.25,5.21
3.887,1.25,10.31,310.00,0.00,32.50,5.21
3.923,1.25,9.69,592.50,1.38,33.75,5.21
3.958,0.00,10.05,857.50,0.00,31.25,5.21
3.993,1.25,10.25,627.50,0.00,33.75,5.21
4.031,8.75,11.18,670.00,0.00,31.25,5.21
4.069,0.00,10.26,35.00,0.00,32.50,5.21
4.107,0.00,9.73,803.75,0.00,28.75,5.21
4.148,-1.25,9.89,890.00,0.00,31.25,5.21
4.187,2.50,10.05,897.50,0.00,28.75,5.21
4.225,1.25,11.65,832.50,0.00,32.50,5.21
4.263,-8.75,10.26,676.25,0.00,27.50,5.21
4.301,1.25,10.01,28.75,0.00,31.25,5.21
4.339,1.25,9.79,896.25,0.00,30.00,5.21
4.374,1.25,10.10,781.25,0.00,31.25,5.21
4.413,0.00,10.49,897.50,0.00,31.25,5.21
4.451,0.00,10.25,577.50,0.00,31.25,5.21
4.489,0.00,10.37,673.75,0.00,31.25,5.21
4.527,2.50,9.75,747.50,0.00,31.25,5.21
4.565,1.25,9.99,896.25,0.00,32.50,5.21
4.603,1.25,10.17,898.75,0.00,31.25,5.21
4.642,1.25,10.25,43.75,0.00,31.25,5.21
4.682,0.00,11.44,583.75,0.00,33.75,5.21
4.720,0.00,9.60,143.75,1.03,31.25,5.21
4.758,0.00,9.89,778.75,0.00,31.25,5.21
4.796,0.00,10.05,895.00,0.00,32.50,5.21
4.834,0.00,11.43,855.00,0.00,33.75,5.21
4.873,0.00,10.30,362.50,0.00,31.25,5.21
4.912,0.00,10.29,665.00,0.65,30.00,5.21
4.950,1.25,9.74,587.50,0.00,33.75,5.21
4.987,1.25,9.97,693.75,0.00,31.25,5.21
5.025,1.25,10.27,820.00,0.00,31.25,5.21
5.063,1.25,10.65,666.25,0.00,31.25,5.21
5.101,-1.25,10.25,572.50,0.00,31.25,5.21
5.139,0.00,9.67,618.75,0.00,31.25,5.21
5.179,1.25,9.83,890.00,0.97,31.25,5.21
5.217,1.25,10.19,801.25,0.00,31.25,5.21
5.256,-1.25,10.35,901.25,0.00,32.50,5.21
5.293,-1.25,10.66,32.50,0.00,31.25,5.21
5.331,2.50,10.28,517.50,0.00,32.50,5.21
5.369,-1.25,9.75,791.25,0.00,31.25,5.21
5.406,0.00,9.99,836.25,0.00,31.25,5.21
5.445,1.25,10.17,415.00,0.00,30.00,5.21
5.484,1.25,11.83,483.75,0.00,32.50,5.21
5.522,-1.25,10.35,665.00,0.00,31.25,5.21
5.560,1.25,9.72,-21.25,0.00,30.00,5.21
5.598,1.25,9.85,806.25,0.00,31.25,5.21
5.636,1.25,10.05,898.75,0.00,32.50,5.21
5.675,0.00,10.24,383.75,0.00,31.25,5.21
5.715,5.00,10.72,490.00,0.00,30.00,5.21
5.753,1.25,10.32,661.25,0.87,31.25,5.21
