elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,6.25,10.00,385.00,0.00,1156.25,4.86
0.023,1.25,9.98,51.25,0.00,3307.50,4.28
0.044,1.25,10.57,610.00,0.00,2493.75,4.82
0.065,0.00,9.58,840.00,0.27,167.50,5.21
0.086,1.25,10.15,673.75,0.00,31.25,5.21
0.106,1.25,9.69,892.50,0.00,776.25,5.22
0.126,1.25,10.11,45.00,0.00,2.50,5.21
0.145,1.25,9.91,881.25,0.00,31.25,5.21
0.165,0.00,9.53,640.00,0.78,32.50,5.21
0.184,7.50,10.18,872.50,0.00,31.25,5.21
0.204,1.25,9.62,881.25,0.00,31.25,5.21
0.224,-6.25,10.11,318.75,0.71,31.25,5.21
0.243,-1.25,9.81,847.50,0.00,32.50,5.21
0.264,0.00,10.55,662.50,0.63,32.50,5.20
0.283,0.00,9.93,823.75,0.00,31.25,5.21
0.303,1.25,9.50,197.50,0.00,32.50,5.20
0.324,13.75,10.11,830.00,0.00,30.00,5.21
0.345,0.00,9.61,873.75,0.00,31.25,5.21
0.365,0.00,10.84,547.50,0.00,31.25,5.21
0.387,0.00,9.72,886.25,0.00,31.25,5.21
0.406,1.25,10.11,666.25,0.78,32.50,5.21
0.426,0.00,9.91,767.50,0.00,31.25,5.21
0.445,1.25,11.02,648.75,0.00,32.50,5.21
0.465,15.00,11.11,818.75,0.00,32.50,5.21
0.484,1.25,9.62,808.75,0.00,31.25,5.21
0.504,1.25,10.96,651.25,0.06,31.25,5.21
0.524,0.00,9.80,815.00,0.00,1471.25,4.79
0.543,1.25,10.71,31.25,0.00,848.75,4.95
0.563,0.00,10.09,891.25,0.00,32.50,5.21
0.583,0.00,9.43,671.25,0.00,31.25,5.21
0.608,10.00,10.03,788.75,0.00,30.00,5.21
0.628,1.25,9.55,877.50,0.00,31.25,5.21
0.650,-6.25,10.10,567.50,0.00,31.25,5.21
0.670,1.25,9.69,887.50,0.00,32.50,5.21
0.690,5.00,10.10,287.50,0.14,33.75,5.21
0.709,1.25,9.88,848.75,0.00,31.25,5.21
0.728,0.00,10.47,688.75,0.00,32.50,5.21
0.748,0.00,10.07,825.00,0.00,31.25,5.21
0.767,1.25,9.55,817.50,0.00,30.00,5.21
0.787,1.25,10.17,656.25,0.00,32.50,5.21
0.806,0.00,9.79,773.75,0.00,32.50,5.21
0.826,-1.25,10.12,218.75,0.00,30.00,5.21
0.849,-1.25,9.90,838.75,0.00,31.25,5.21
0.868,0.00,9.83,177.50,0.00,32.50,5.21
0.888,1.25,11.41,906.25,0.00,31.25,5.21
0.910,0.00,9.52,766.25,0.00,377.50,5.23
0.937,1.25,10.03,897.50,0.00,757.50,5.23
0.957,1.25,9.52,671.25,0.00,1240.00,5.21
0.977,0.00,10.19,473.75,0.00,1775.00,5.21
0.997,1.25,9.87,835.00,0.00,2213.75,5.20
1.017,0.00,10.18,643.75,1.25,32.50,5.20
1.044,2087.50,0.08,-1.25,0.26,1181.25,4.84
1.064,2782.50,9.33,363.75,0.81,816.25,5.21
1.087,3643.75,10.88,-35.00,0.00,32.50,4.29
1.117,4281.25,9.35,200.00,0.00,1682.50,5.27
1.141,3547.50,9.26,108.75,0.00,32.50,5.21
1.166,3997.50,9.23,245.00,0.00,31.25,5.21
1.189,4115.00,9.22,363.75,0.00,30.00,5.21
1.211,4310.00,10.47,293.75,0.00,31.25,5.21
1.231,3643.75,9.22,347.50,0.62,30.00,5.21
1.252,4320.00,9.22,481.25,0.74,31.25,4.28
1.275,4325.00,9.26,7.50,0.00,410.00,4.41
1.296,4318.75,10.62,450.00,0.25,31.25,4.42
1.315,3685.00,9.21,116.25,0.77,30.00,4.63
1.335,4317.50,9.22,15.00,0.00,28.75,5.21
1.357,4222.50,9.21,481.25,0.97,27.50,5.04
1.376,4321.25,9.27,52.50,0.00,26.25,5.27
1.397,4025.00,10.70,451.25,0.82,22.50,5.25
1.417,4331.25,9.23,6.25,0.00,1535.00,5.20
1.438,4321.25,10.35,442.50,0.00,122.50,5.24
1.457,3747.50,9.19,256.25,0.00,402.50,5.23
1.477,4325.00,9.26,428.75,0.00,798.75,5.22
1.496,4325.00,10.70,448.75,0.00,28.75,4.63
1.516,3552.50,9.20,240.00,0.00,26.25,4.81
1.535,4321.25,9.77,483.75,0.96,26.25,5.20
1.561,40.00,10.67,423.75,0.00,1380.00,4.75
1.581,3610.00,9.25,365.00,0.96,926.25,4.90
1.602,3163.75,9.85,467.50,0.00,30.00,5.21
1.624,3182.50,9.19,487.50,0.07,31.25,5.21
1.644,4332.50,9.83,65.00,0.00,31.25,5.20
1.665,4157.50,9.20,121.25,0.00,31.25,5.21
1.686,4345.00,10.52,457.50,0.00,31.25,5.21
1.706,3695.00,9.19,495.00,0.41,30.00,5.21
1.726,4335.00,9.25,93.75,0.00,30.00,5.21
1.745,4335.00,9.90,446.25,0.00,32.50,5.21
1.765,4091.25,9.20,391.25,0.54,31.25,5.21
1.784,4336.25,9.24,77.50,0.00,31.25,5.21
1.804,4315.00,10.40,457.50,0.00,30.00,5.21
1.824,3787.50,9.18,485.00,0.62,31.25,5.21
1.843,4333.75,9.87,-16.25,0.00,30.00,5.20
1.863,4326.25,10.47,445.00,0.00,33.75,5.21
1.882,3691.25,9.19,336.25,0.71,32.50,5.21
1.902,4335.00,9.48,206.25,0.01,28.75,5.21
1.925,3432.50,9.18,210.00,0.00,32.50,5.21
1.945,4340.00,9.75,451.25,0.00,31.25,5.21
