Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.020,1.25,9.895,2163.75,5.91875,,
0.039,1.25,9.895,2163.75,5.91875,0.0,0.0
0.049,3.75,9.8925,2216.25,5.88625,0.0,0.0
0.060,0.0,9.89125,2197.5,5.9025,-1.25,0.00375
0.070,1.25,9.8925,1952.5,5.62,-1.25,0.00375
0.080,2.5,9.89125,2060.0,5.90875,-1.25,0.00375
0.091,2.5,9.8925,2202.5,5.88,-1.25,0.00375
0.101,0.0,9.89375,2201.25,5.89375,-1.25,0.00375
0.111,2.5,9.88625,2202.5,5.89,-1.25,0.00375
0.122,0.0,9.89625,2212.5,5.89875,0.0,0.0
0.132,1.25,9.89375,2207.5,5.91125,0.0,0.0
0.142,1.25,9.883750000000001,2206.25,6.22,0.0,0.0
0.153,0.0,9.883750000000001,2205.0,5.71,0.0,0.0
0.163,1.25,9.8925,2201.25,5.8950000000000005,0.0,0.0
0.174,0.0,9.88875,2212.5,5.88875,-1.25,0.0
0.184,101.25,9.345,2200.0,5.5512500000000005,-1.25,0.0
0.194,3416.25,9.040000000000001,2232.5,5.88875,-1.25,0.0
0.204,3361.25,9.08625,2081.25,5.9037500000000005,-1.25,0.0
0.215,3136.25,9.055,2210.0,5.7162500000000005,1.25,0.00125
0.225,3683.75,9.01625,2198.75,5.89625,1.25,0.00125
0.235,3687.5,9.00625,2156.25,5.3725000000000005,1.25,0.00125
0.245,3716.25,9.02125,1602.5,4.775,1.25,0.00125
0.256,3606.25,9.01125,2152.5,5.87375,1.25,0.00125
0.266,3736.25,9.008750000000001,2207.5,5.88,-1.25,0.005
0.276,3750.0,9.01625,2197.5,5.8925,-1.25,0.005
0.286,3746.25,9.01625,2196.25,6.53625,-1.25,0.005
0.297,3745.0,9.01375,11.25,6.31625,-1.25,0.005
0.307,3745.0,9.01375,12.5,6.39375,-1.25,0.005
0.317,3711.25,9.01375,2.5,6.3812500000000005,0.0,0.0025
0.327,3745.0,9.02125,0.0,6.215,0.0,0.0025
0.338,3750.0,9.012500000000001,50.0,6.0687500000000005,0.0,0.0025
0.348,3753.75,9.01125,87.5,6.3875,0.0,0.0025
0.359,3753.75,9.01125,1.25,6.315,0.0,0.0025
0.369,3746.25,9.0175,-11.25,5.9425,1.25,0.00375
0.379,3748.75,9.008750000000001,65.0,6.390000000000001,1.25,0.00375
0.389,3745.0,9.01125,1.25,6.3175,1.25,0.00375
0.400,3728.75,9.01,1.25,6.0600000000000005,1.25,0.00375
0.410,3728.75,9.01,0.0,5.94875,0.0,0.0025
0.420,3753.75,9.02,53.75,6.1000000000000005,0.0,0.0025
0.431,3733.75,9.005,-140.0,6.1775,0.0,0.0025
0.441,3750.0,9.0075,0.0,6.390000000000001,0.0,0.0025
0.451,3663.75,9.01125,0.0,6.390000000000001,0.0,0.0025
0.462,3663.75,9.01125,1.25,6.32125,0.0,0.0025
0.472,3745.0,9.01375,-1.25,5.9575000000000005,0.0,0.00125
0.482,3752.5,9.00625,32.5,6.39375,0.0,0.00125
0.493,3716.25,9.015,-1.25,6.335,0.0,0.00125
0.503,3752.5,9.0225,-2.5,5.8625,0.0,0.00125
0.513,3737.5,9.0025,-3.75,6.03125,-1.25,0.00375
0.523,3763.75,9.01375,-1.25,6.33625,-1.25,0.00375
0.534,3751.25,8.9975,-2.5,6.14625,-1.25,0.00375
0.544,3751.25,8.99375,-2.5,5.9675,-1.25,0.00375
0.554,3756.25,9.00625,-1.25,6.70125,-1.25,0.00375
0.565,3752.5,9.005,-5.0,6.205,0.0,0.0025
0.575,3733.75,9.01625,-1.25,5.97875,0.0,0.0025
0.585,3680.0,9.00625,0.0,6.37,0.0,0.0025
0.595,3738.75,9.015,0.0,6.06375,0.0,0.0025
0.606,3755.0,9.015,0.0,6.06375,0.0,0.0025
0.616,3755.0,9.015,-6.25,5.89625,0.0,0.00125
0.627,3607.5,9.008750000000001,0.0,6.31375,0.0,0.00125
0.637,3750.0,9.008750000000001,-2.5,6.18625,0.0,0.00125
0.647,3763.75,9.0075,2.5,6.3125,0.0,0.00125
0.657,3753.75,9.00375,-1.25,5.2875000000000005,0.0,0.00125
0.668,3753.75,9.00375,-171.25,6.171250000000001,-1.25,0.0
0.678,3755.0,9.02375,-1.25,5.9975000000000005,-1.25,0.0
0.688,3753.75,9.026250000000001,-8.75,6.4350000000000005,-1.25,0.0
0.699,3745.0,9.008750000000001,2.5,6.21375,-1.25,0.0
0.709,3752.5,9.01,2.5,5.525,-1.25,0.0
0.719,3742.5,9.00375,-1.25,6.3975,0.0,0.00625
0.729,3708.75,9.01125,-1.25,6.25,0.0,0.00625
0.739,3751.25,9.0,-3.75,6.05,0.0,0.00625
0.750,3746.25,8.99875,0.0,6.38625,0.0,0.00625
0.760,3767.5,9.01,0.0,6.38625,0.0,0.00625
0.771,3757.5,9.00125,1.25,6.1937500000000005,0.0,0.0
0.781,3745.0,9.0,1.25,7.62875,0.0,0.0
0.791,3756.25,8.9925,1.25,6.1275,0.0,0.0
0.801,3750.0,9.00625,-1.25,6.1225000000000005,0.0,0.0
0.812,3648.75,9.01375,-1.25,6.1225000000000005,0.0,0.0
0.822,3753.75,9.00375,11.25,5.855,1.25,0.0
0.832,3760.0,9.0,-1.25,6.17375,1.25,0.0
0.843,3745.0,8.9975,11.25,6.0,1.25,0.0
0.853,3755.0,9.005,-2.5,6.39625,1.25,0.0
0.863,3716.25,9.02,1.25,6.2525,1.25,0.0
0.874,3753.75,9.015,-5.0,6.02375,1.25,0.0
0.884,3756.25,9.01125,0.0,6.4262500000000005,1.25,0.0
0.894,3735.0,9.005,-161.25,6.1425,1.25,0.0
0.905,3630.0,9.01,1973.75,5.9350000000000005,1.25,0.0
0.915,3572.5,9.01375,2095.0,5.5175,0.0,0.0
0.925,3751.25,8.97875,2028.75,5.96,0.0,0.0
0.936,3770.0,9.01875,1882.5,4.65875,0.0,0.0
0.946,3757.5,8.9975,1098.75,6.0,0.0,0.0
0.956,3750.0,9.01,1796.25,6.07875,0.0,0.0
0.967,3650.0,9.0025,1727.5,5.97,0.0,0.0
0.977,3750.0,9.01,1650.0,5.9075,-1.25,0.0
0.988,3740.0,9.01,2030.0,5.9075,-1.25,0.0
0.998,3596.25,9.01375,2178.75,6.25875,-1.25,0.0
1.008,3748.75,8.99875,2161.25,5.8975,-1.25,0.0
1.019,3748.75,8.99875,2161.25,5.8975,-1.25,0.0
1.029,3751.25,9.00375,2170.0,4.85375,-1.25,0.0
1.039,3755.0,9.01,2181.25,5.89625,-1.25,0.0
1.049,0.0,9.901250000000001,2188.75,5.8950000000000005,-1.25,0.0
1.060,2.5,9.8975,2181.25,5.88875,-1.25,0.0
1.070,1.25,9.89375,2190.0,5.8825,0.0,0.0
1.080,1.25,9.8975,2186.25,6.16125,0.0,0.0
1.091,1.25,9.89625,1983.75,5.8975,0.0,0.0
1.101,1.25,9.89625,2242.5,5.9125000000000005,0.0,0.0
1.111,-1.25,9.89625,2242.5,5.9125000000000005,0.0,0.0
1.122,1.25,9.8925,2185.0,5.925,-1.25,0.0075
1.132,-1.25,9.88625,2181.25,5.89375,-1.25,0.0075
1.142,0.0,9.8925,2181.25,5.89375,-1.25,0.0075
1.153,3.75,9.8925,2188.75,5.88875,-1.25,0.0075
1.163,3.75,9.8925,2181.25,5.99125,-1.25,0.0075
1.173,3073.75,9.0625,2180.0,5.89,0.0,0.0
1.184,3417.5,9.11625,1766.25,5.9037500000000005,0.0,0.0
1.194,3195.0,9.02875,2323.75,5.9,0.0,0.0
1.204,3643.75,9.02,2185.0,6.42375,0.0,0.0
1.214,3643.75,9.02,2185.0,6.42375,0.0,0.0
1.225,3728.75,9.01625,2262.5,5.9,0.0,0.0
1.235,3672.5,9.0075,2198.75,6.046250000000001,0.0,0.0
1.245,3573.75,9.00375,2192.5,5.8975,0.0,0.0
1.255,3756.25,9.005,2192.5,5.8975,0.0,0.0
1.266,3756.25,9.005,1573.75,4.85875,0.0,0.0
1.276,3752.5,8.9975,22.5,6.405,0.0,0.0
1.287,3691.25,9.00125,-1.25,6.4075,0.0,0.0
1.297,3607.5,9.005,-10.0,6.32125,0.0,0.0
1.307,3765.0,9.0025,16.25,6.19875,0.0,0.0
1.318,3753.75,9.008750000000001,16.25,6.19875,0.0,0.00375
1.328,3563.75,9.0,-1.25,6.34375,0.0,0.00375
1.338,3656.25,9.008750000000001,0.0,6.28625,0.0,0.00375
1.349,3760.0,9.00625,1.25,5.93,0.0,0.00375
1.359,3757.5,8.99875,-53.75,6.390000000000001,0.0,0.00375
1.369,3727.5,9.00625,0.0,6.195,-1.25,0.00125
1.380,3760.0,9.0075,0.0,6.0325,-1.25,0.00125
1.390,3741.25,9.00625,-7.5,6.57625,-1.25,0.00125
1.400,3763.75,9.035,-5.0,7.09875,-1.25,0.00125
1.411,3766.25,9.0,85.0,6.06375,-1.25,0.00125
1.421,3727.5,9.005,0.0,7.045,-1.25,0.0025
