Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.016,2.5,10.1125,-5.0,9.085,,
0.032,2.5,10.1125,-5.0,9.085,0.0,0.0
0.048,2.5,10.12375,3.75,9.1675,0.0,0.0
0.060,0.0,10.1225,0.0,8.99125,0.0,0.0
0.070,1.25,10.11625,1067.5,6.49,0.0,0.00125
0.081,1.25,10.11625,2771.25,8.59625,0.0,0.00125
0.091,-1.25,10.12125,3458.75,8.37875,0.0,0.00125
0.101,-1.25,10.12125,3458.75,8.37875,0.0,0.00125
0.112,0.0,10.1175,3536.25,8.401250000000001,0.0,0.00125
0.122,0.0,10.12125,3560.0,8.355,0.0,0.0025
0.132,1.25,10.14375,3617.5,8.3825,0.0,0.0025
0.143,0.0,10.11875,3631.25,8.355,0.0,0.0025
0.153,-1.25,10.12375,3618.75,8.37125,0.0,0.0025
0.163,1.25,10.11875,-6.25,9.1525,0.0,0.0025
0.174,-1.25,10.10875,-1.25,9.14,0.0,0.0025
0.184,1.25,10.1175,0.0,9.137500000000001,0.0,0.0025
0.194,1.25,10.120000000000001,-1.25,8.95625,0.0,0.0025
0.204,-1.25,10.11875,0.0,8.69,0.0,0.0025
0.215,0.0,10.10875,0.0,9.151250000000001,0.0,0.0025
0.225,0.0,10.1175,0.0,9.055,-1.25,0.0
0.235,0.0,10.12125,-1.25,8.84125,-1.25,0.0
0.246,0.0,10.11125,-2.5,8.635,-1.25,0.0
0.256,-1.25,10.1225,0.0,9.182500000000001,-1.25,0.0
0.267,1.25,10.120000000000001,-1.25,9.0375,0.0,0.00125
0.277,1.25,10.12375,0.0,8.82,0.0,0.00125
0.288,1.25,10.11875,-1.25,8.61375,0.0,0.00125
0.298,1.25,10.12125,7.5,9.16,0.0,0.00125
0.308,1.25,10.11875,1.25,9.06,0.0,0.00125
0.318,0.0,10.11875,1.25,8.7475,0.0,0.0
0.329,0.0,10.120000000000001,-5.0,9.18375,0.0,0.0
0.339,1.25,10.12625,0.0,9.15375,0.0,0.0
0.349,0.0,10.115,-2.5,9.045,0.0,0.0
0.359,0.0,10.1175,0.0,8.8275,0.0,0.0
0.370,2.5,10.12625,-1.25,9.155,0.0,0.0
0.380,1.25,10.12125,-3.75,9.155,0.0,0.0
0.390,0.0,10.11625,-1.25,8.96,0.0,0.0
0.400,0.0,10.11375,0.0,8.7475,0.0,0.0
0.411,1.25,10.1225,-1.25,9.1525,0.0,0.0
0.421,0.0,10.12125,1.25,9.16375,0.0,0.005
0.431,0.0,10.11375,-5.0,8.9425,0.0,0.005
0.441,2.5,10.11875,3.75,8.731250000000001,0.0,0.005
0.452,1.25,10.11625,1.25,9.15875,0.0,0.005
0.462,0.0,10.11625,-1.25,9.1475,0.0,0.005
0.472,0.0,10.120000000000001,1.25,8.86625,0.0,0.00125
0.482,0.0,10.12125,1.25,8.65375,0.0,0.00125
0.493,-1.25,10.1175,1.25,9.1075,0.0,0.00125
0.503,0.0,10.1175,0.0,9.14875,0.0,0.00125
0.513,0.0,10.1175,-2.5,8.9225,-1.25,0.00625
0.523,1.25,10.11625,-2.5,8.60125,-1.25,0.00625
0.534,1.25,10.12375,1.25,9.1525,-1.25,0.00625
0.544,0.0,10.115,0.0,9.13875,-1.25,0.00625
0.555,1.25,10.1175,1.25,8.90875,-1.25,0.00625
0.565,0.0,10.1175,-1.25,8.6475,1.25,0.0
0.575,1.25,10.115,1.25,9.16,1.25,0.0
0.586,0.0,10.120000000000001,0.0,8.955,1.25,0.0
0.596,0.0,10.120000000000001,1.25,8.68625,1.25,0.0
0.606,1.25,10.11875,1.25,8.68625,1.25,0.0
0.617,1.25,10.11875,-3.75,9.168750000000001,1.25,0.00125
0.627,2.5,10.11875,0.0,8.90375,1.25,0.00125
0.637,0.0,10.120000000000001,0.0,8.62625,1.25,0.00125
0.647,1.25,10.120000000000001,1.25,9.14375,1.25,0.00125
0.658,1.25,10.11875,1.25,9.14375,1.25,0.00125
0.668,1.25,10.11875,-3.75,9.105,-1.25,0.00125
0.678,0.0,10.11875,0.0,8.82875,-1.25,0.00125
0.689,1.25,10.115,-3.75,9.17625,-1.25,0.00125
0.699,0.0,10.115,1.25,9.182500000000001,-1.25,0.00125
0.709,0.0,10.1275,0.0,8.93625,-1.25,0.005
0.720,1.25,10.120000000000001,-1.25,8.615,-1.25,0.005
0.730,-1.25,10.120000000000001,1212.5,8.7525,-1.25,0.005
0.741,2.5,10.11875,3320.0,8.395,-1.25,0.005
0.751,1.25,10.125,3520.0,8.3125,-1.25,0.005
0.761,0.0,10.120000000000001,3520.0,8.3125,-1.25,0.005
0.771,0.0,10.120000000000001,3277.5,8.3775,0.0,0.0
0.782,1.25,10.11875,3552.5,8.35375,0.0,0.0
0.792,0.0,10.12125,3070.0,8.3575,0.0,0.0
0.803,0.0,10.11875,3606.25,8.35625,0.0,0.0
0.813,2.5,10.120000000000001,3623.75,8.345,0.0,0.0
0.823,0.0,10.11375,3.75,9.165000000000001,-1.25,0.00125
0.834,2.5,10.1125,-2.5,9.16125,-1.25,0.00125
0.844,2.5,10.1125,-1.25,9.151250000000001,-1.25,0.00125
0.855,0.0,10.1175,-2.5,8.946250000000001,-1.25,0.00125
0.865,1.25,10.125,-1.25,8.68125,-1.25,0.00125
0.875,0.0,10.11375,0.0,9.155,0.0,0.0
0.886,1.25,10.12375,0.0,9.11875,0.0,0.0
0.896,2.5,10.11875,-2.5,8.89125,0.0,0.0
0.906,1.25,10.11875,0.0,8.685,0.0,0.0
0.917,1.25,10.11625,-2.5,9.16375,0.0,0.0
0.927,0.0,10.12125,0.0,9.105,0.0,0.0
0.937,1.25,10.11625,-1.25,8.88125,0.0,0.0
0.948,0.0,10.120000000000001,0.0,8.61625,0.0,0.0
0.958,1.25,10.11625,0.0,9.24125,0.0,0.0
0.968,-1.25,10.11875,-3.75,9.025,-2.5,0.0
0.979,0.0,10.1175,-2.5,8.80875,-2.5,0.0
0.989,1.25,10.11875,-1.25,8.60125,-2.5,0.0
0.999,1.25,10.120000000000001,-1.25,9.16125,-2.5,0.0
1.009,0.0,10.11625,-5.0,9.07875,-2.5,0.0
1.020,0.0,10.12375,-1.25,8.8,1.25,0.0
1.030,1.25,10.11625,1.25,8.8925,1.25,0.0
1.040,1.25,10.1225,0.0,9.16,1.25,0.0
1.050,-1.25,10.11375,2.5,9.05375,1.25,0.0
1.061,1.25,10.12125,2.5,8.835,1.25,0.0
1.071,1.25,10.115,0.0,9.16125,0.0,0.0
1.081,1.25,10.11625,2.5,9.1625,0.0,0.0
1.092,-1.25,10.1225,-1.25,9.05,0.0,0.0
1.102,0.0,10.11875,0.0,8.61125,0.0,0.0
1.112,0.0,10.11875,0.0,8.61125,0.0,0.0
1.122,1.25,10.12125,0.0,9.1625,1.25,0.005
1.133,1.25,10.12125,0.0,8.82625,1.25,0.005
1.143,0.0,10.11375,0.0,8.56125,1.25,0.005
1.153,0.0,10.11625,0.0,9.16,1.25,0.005
1.164,1.25,10.11625,0.0,9.16,-1.25,0.00375
1.174,1.25,10.1175,-2.5,8.80875,-1.25,0.00375
1.184,0.0,10.120000000000001,-1.25,8.70375,-1.25,0.00375
1.194,2.5,10.115,1.25,9.1525,-1.25,0.00375
1.205,1.25,10.1175,0.0,9.02,-1.25,0.00375
1.215,1.25,10.1175,0.0,9.02,-1.25,0.0025
1.225,0.0,10.12125,-3.75,8.6975,-1.25,0.0025
1.236,0.0,10.120000000000001,5.0,9.17625,-1.25,0.0025
1.246,1.25,10.11625,-1.25,8.94,-1.25,0.0025
1.256,2.5,10.1175,-2.5,8.72875,-1.25,0.0025
1.266,2.5,10.1175,-2.5,8.72875,-1.25,0.0025
1.277,0.0,10.12375,-3.75,9.18,-1.25,0.0025
1.287,0.0,10.12375,-5.0,8.93125,-1.25,0.0025
1.297,1.25,10.1175,0.0,8.72,-1.25,0.0025
1.307,1.25,10.11625,-7.5,9.15875,-1.25,0.0025
1.318,1.25,10.11625,-7.5,9.15875,1.25,0.0
1.328,2.5,10.115,1.25,9.08,1.25,0.0
1.338,1.25,10.11875,-1.25,8.651250000000001,1.25,0.0
1.349,1.25,10.11875,-1.25,9.14125,1.25,0.0
1.359,1.25,10.11625,0.0,9.11875,1.25,0.0
1.369,1.25,10.11875,0.0,9.11875,-1.25,0.00125
1.380,1.25,10.11875,-1.25,8.8375,-1.25,0.00125
1.390,0.0,10.11125,113.75,8.70375,-1.25,0.00125
1.400,1.25,10.115,3145.0,8.40875,-1.25,0.00125
1.411,0.0,10.120000000000001,3145.0,8.40875,-1.25,0.00125
1.421,0.0,10.120000000000001,3408.75,8.39125,-1.25,0.0
1.431,1.25,10.12125,3521.25,8.370000000000001,-1.25,0.0
1.442,2.5,10.12125,3548.75,8.35625,-1.25,0.0
1.452,-1.25,10.12125,3533.75,8.37375,-1.25,0.0
1.462,1.25,10.11125,3588.75,8.37375,-1.25,0.0
1.473,3.75,10.11875,3338.75,9.19125,0.0,0.0
1.483,-1.25,10.11375,-3.75,9.1625,0.0,0.0
1.494,2.5,10.120000000000001,0.0,9.195,0.0,0.0
1.504,1.25,10.120000000000001,-1.25,9.11625,0.0,0.0
1.514,0.0,10.11875,0.0,8.7475,0.0,0.0
1.524,1.25,10.12875,-1.25,9.1525,1.25,0.0
1.535,1.25,10.11375,0.0,9.13125,1.25,0.0
1.545,0.0,10.11625,-1.25,8.90875,1.25,0.0
1.555,0.0,10.11875,0.0,8.7525,1.25,0.0
1.566,0.0,10.12125,-3.75,9.15,1.25,0.0
1.576,1.25,10.12375,1.25,9.088750000000001,1.25,0.0
1.586,1.25,10.1175,0.0,8.93125,1.25,0.0
