Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.014,1.25,9.93875,,,,
0.027,1.25,9.93875,1.25,10.335,-1.25,0.0025
0.043,0.0,9.94125,-7.5,10.7675,-1.25,0.0025
0.064,1.25,9.94,-1.25,10.405,0.0,0.00125
0.074,1.25,9.94,476.25,10.11125,0.0,0.00125
0.084,1.25,9.93125,3637.5,9.895,0.0,0.00125
0.094,0.0,9.94875,3610.0,10.262500000000001,0.0,0.00125
0.105,0.0,9.94,3431.25,9.87125,0.0,0.00125
0.115,1.25,9.93625,3431.25,9.87125,0.0,0.0025
0.125,3.75,9.94125,3606.25,10.01,0.0,0.0025
0.135,-3.75,9.94125,3965.0,9.870000000000001,0.0,0.0025
0.146,0.0,9.9475,3832.5,9.8175,0.0,0.0025
0.156,1.25,9.945,3577.5,9.83125,0.0,0.0025
0.167,1.25,9.94375,3577.5,9.83125,-1.25,0.0
0.177,0.0,9.9175,3977.5,9.870000000000001,-1.25,0.0
0.187,1505.0,9.27375,3946.25,9.455,-1.25,0.0
0.198,3503.75,9.09875,3967.5,9.22625,-1.25,0.0
0.208,3493.75,9.11875,3961.25,9.83,-1.25,0.0
0.218,2727.5,9.34625,3970.0,10.2525,0.0,0.00375
0.228,3510.0,9.0925,3947.5,9.94,0.0,0.00375
0.239,3542.5,9.11375,3392.5,9.80625,0.0,0.00375
0.249,3730.0,9.0725,2927.5,9.82875,0.0,0.00375
0.259,3721.25,9.07,3998.75,9.82875,0.0,0.00375
0.270,3457.5,9.0775,3936.25,9.92375,-1.25,0.0025
0.280,3668.75,9.07875,4078.75,9.3975,-1.25,0.0025
0.290,3743.75,9.05,2820.0,8.307500000000001,-1.25,0.0025
0.300,3733.75,9.0725,3420.0,9.821250000000001,-1.25,0.0025
0.311,3552.5,9.07875,3795.0,9.97375,-1.25,0.0025
0.321,3736.25,9.08625,3795.0,9.97375,1.25,0.00375
0.331,3738.75,9.06875,3431.25,9.825000000000001,1.25,0.00375
0.342,3740.0,9.0525,3251.25,9.81625,1.25,0.00375
0.352,3743.75,9.0725,4007.5,9.81375,1.25,0.00375
0.362,3577.5,9.0775,4040.0,9.56875,1.25,0.00375
0.373,3741.25,9.07625,3155.0,9.82875,-1.25,0.005
0.383,3750.0,9.06875,3737.5,9.825000000000001,-1.25,0.005
0.393,3747.5,9.07875,3567.5,9.835,-1.25,0.005
0.404,3481.25,9.071250000000001,3996.25,9.8325,-1.25,0.005
0.414,3652.5,9.07375,4030.0,9.83,-1.25,0.005
0.424,3736.25,9.0725,3800.0,9.83125,0.0,0.005
0.435,3408.75,9.0775,3220.0,9.86,0.0,0.005
0.445,3592.5,9.06375,3988.75,9.8175,0.0,0.005
0.455,3755.0,9.075000000000001,4013.75,10.668750000000001,0.0,0.005
0.466,3753.75,9.0725,4025.0,9.80875,0.0,0.005
0.476,3593.75,9.0825,3515.0,10.18375,-1.25,0.005
0.486,3745.0,9.055,4000.0,7.705,-1.25,0.005
0.497,3748.75,9.0525,3981.25,9.65375,-1.25,0.005
0.507,3746.25,9.0625,0.0,10.89875,-1.25,0.005
0.517,3742.5,9.0825,0.0,10.89875,-1.25,0.0
0.527,3743.75,9.0675,-1.25,10.74375,-1.25,0.0
0.538,3542.5,9.09,-1.25,10.700000000000001,-1.25,0.0
0.548,3751.25,9.0775,-2.5,10.61625,-1.25,0.0
0.558,3747.5,9.07625,0.0,10.46,-1.25,0.0
0.569,3676.25,9.085,0.0,10.46,0.0,0.00375
0.579,3601.25,9.08,0.0,10.4275,0.0,0.00375
0.589,3755.0,9.0875,0.0,10.84,0.0,0.00375
0.600,3752.5,9.07,2.5,10.78375,0.0,0.00375
0.610,3752.5,9.07625,1.25,10.5075,0.0,0.00375
0.620,3763.75,9.09125,0.0,10.18125,1.25,0.00375
0.631,3746.25,9.065,-2.5,10.4275,1.25,0.00375
0.641,3752.5,9.088750000000001,3.75,10.588750000000001,1.25,0.00375
0.651,3731.25,9.06375,2.5,10.72375,1.25,0.00375
0.662,3750.0,9.06625,1.25,10.24125,1.25,0.00375
0.672,3745.0,9.07375,-8.75,10.22,0.0,0.005
0.683,3756.25,9.07375,1.25,10.78875,0.0,0.005
0.693,3743.75,9.07875,-3.75,10.43125,0.0,0.005
0.703,3741.25,9.0725,62.5,10.7175,0.0,0.005
0.713,3713.75,9.08,-7.5,10.60875,-1.25,0.0
0.723,3738.75,9.08625,-1.25,10.39875,-1.25,0.0
0.734,3736.25,9.0675,-2.5,10.11,-1.25,0.0
0.744,3743.75,9.07625,8.75,10.727500000000001,-1.25,0.0
0.754,3696.25,9.0825,0.0,10.725,-1.25,0.0
0.765,3737.5,9.07,0.0,10.62375,-1.25,0.0
0.775,3755.0,9.075000000000001,-170.0,10.34,-1.25,0.005
0.785,3740.0,9.0725,-6.25,10.1275,-1.25,0.005
0.795,3693.75,9.0725,43.75,10.727500000000001,-1.25,0.005
