Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.020,1.25,10.1225,-2.5,8.7775,-1.25,0.00375
0.030,0.0,10.125,-5.0,9.05,-1.25,0.00375
0.041,0.0,10.125,-2.5,9.0425,-1.25,0.00375
0.051,2.5,10.12625,1133.75,6.4662500000000005,-1.25,0.00375
0.061,1.25,10.125,-42.5,0.105,-1.25,0.0
0.071,1.25,10.11375,-42.5,0.105,-1.25,0.0
0.081,1.25,10.11375,3011.25,8.37625,-1.25,0.0
0.092,1.25,10.1325,3318.75,8.32875,-1.25,0.0
0.102,1.25,10.1275,3318.75,8.3175,-1.25,0.0
0.112,-1.25,10.12125,0.0,9.005,0.0,0.00125
0.123,1.25,10.1325,0.0,9.0825,0.0,0.00125
0.133,1.25,10.1225,-6.25,9.04125,0.0,0.00125
0.143,0.0,10.12375,0.0,8.88625,0.0,0.00125
0.154,2.5,10.13125,0.0,8.76125,0.0,0.00125
0.164,1.25,10.125,-1.25,9.06125,-1.25,0.00375
0.174,0.0,10.12625,0.0,8.89625,-1.25,0.00375
0.184,0.0,10.12375,0.0,8.7725,-1.25,0.00375
0.195,1.25,10.12125,0.0,9.0975,-1.25,0.00375
0.205,0.0,10.12375,0.0,8.950000000000001,-1.25,0.00375
0.215,0.0,10.12375,-1.25,8.79625,1.25,0.005
0.226,1.25,10.125,-3.75,9.06875,1.25,0.005
0.236,1.25,10.11875,-1.25,8.94125,1.25,0.005
0.246,1.25,10.12625,0.0,8.7925,1.25,0.005
0.257,0.0,10.1275,0.0,9.071250000000001,1.25,0.005
0.267,0.0,10.13,-2.5,8.93625,1.25,0.005
0.277,1.25,10.125,-2.5,8.785,0.0,0.0
0.287,0.0,10.120000000000001,0.0,9.07625,0.0,0.0
0.298,1.25,10.125,-2.5,8.985,0.0,0.0
0.308,0.0,10.12125,-6.25,8.83125,0.0,0.0
0.318,3.75,10.1225,-2.5,9.07,-1.25,0.0025
0.329,1.25,10.12375,1.25,8.9725,-1.25,0.0025
0.339,2.5,10.1275,1.25,8.885,-1.25,0.0025
0.349,0.0,10.12125,2.5,8.735,-1.25,0.0025
0.360,1.25,10.1325,1.25,9.055,-1.25,0.00375
0.370,1.25,10.12375,0.0,8.87625,-1.25,0.00375
0.380,0.0,10.12375,0.0,8.755,-1.25,0.00375
0.391,-1.25,10.1225,0.0,9.0725,-1.25,0.00375
0.401,1.25,10.12375,-3.75,8.925,-1.25,0.00375
0.411,1.25,10.12375,-1.25,8.80625,-1.25,0.00375
0.421,2.5,10.13,-6.25,9.071250000000001,0.0,0.00375
0.431,1.25,10.12125,1.25,8.946250000000001,0.0,0.00375
0.442,0.0,10.125,-1.25,8.82875,0.0,0.00375
0.452,1.25,10.1325,0.0,9.10125,0.0,0.00375
0.467,0.0,10.1225,1.25,9.01125,0.0,0.00375
0.478,1.25,10.12375,0.0,8.7325,-1.25,0.005
0.488,1.25,10.125,0.0,8.7325,-1.25,0.005
0.498,0.0,10.12625,0.0,8.99375,-1.25,0.005
0.509,0.0,10.1275,0.0,8.870000000000001,-1.25,0.005
0.519,0.0,10.1275,-2.5,8.731250000000001,0.0,0.00125
0.529,1.25,10.12625,-1.25,8.9225,0.0,0.00125
0.540,2.5,10.12625,-1.25,8.765,0.0,0.00125
0.550,0.0,10.12625,0.0,9.06375,0.0,0.00125
0.560,0.0,10.12625,0.0,9.06375,0.0,0.00125
0.570,1.25,10.13,-5.0,8.9175,-1.25,0.0
