Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.019,0.0,10.13,3356.25,8.276250000000001,0.0,0.00375
0.035,0.0,10.13,3356.25,8.276250000000001,0.0,0.00375
0.048,2.5,10.1325,3377.5,8.28,0.0,0.00375
0.059,1.25,10.13625,3403.75,8.27375,-1.25,0.0
0.069,1.25,10.13625,3377.5,8.28,-1.25,0.0
0.079,2.5,10.13875,3387.5,8.3,-1.25,0.0
0.090,0.0,10.14,3321.25,8.2775,-1.25,0.0
0.100,2.5,10.137500000000001,3352.5,8.26875,-1.25,0.0
0.110,1.25,10.13625,3393.75,8.276250000000001,0.0,0.0025
0.121,2.5,10.137500000000001,3386.25,8.46875,0.0,0.0025
0.131,0.0,10.1325,3352.5,8.27375,0.0,0.0025
0.141,2.5,10.13875,3071.25,8.275,0.0,0.0025
0.151,2.5,10.13875,3080.0,8.265,0.0,0.0025
0.162,0.0,10.1425,3383.75,8.25625,0.0,0.0025
0.172,1.25,10.137500000000001,3363.75,8.285,-1.25,0.0
0.182,1.25,10.135,3321.25,8.275,-1.25,0.0
0.193,1.25,10.13875,3393.75,8.28875,-1.25,0.0
0.203,1.25,10.13875,3386.25,8.27875,-1.25,0.0
0.213,2.5,10.1425,3375.0,8.28125,-1.25,0.0025
0.223,1.25,10.13875,3305.0,8.27,-1.25,0.0025
0.234,2.5,10.13625,3030.0,8.27375,-1.25,0.0025
0.244,-1.25,10.1325,3145.0,8.28125,-1.25,0.0025
0.254,2.5,10.14125,3386.25,8.285,-1.25,0.0025
0.264,2.5,10.14125,3362.5,8.290000000000001,-1.25,0.0025
0.275,0.0,10.14,3362.5,8.28375,-1.25,0.0025
0.285,-1.25,10.14375,3273.75,8.27,-1.25,0.0025
0.295,0.0,10.1425,3392.5,8.28125,-1.25,0.0025
0.305,1.25,10.133750000000001,3392.5,8.28125,-1.25,0.0025
0.316,1.25,10.133750000000001,3385.0,8.25625,0.0,0.0
0.326,0.0,10.13875,3023.75,8.26375,0.0,0.0
0.336,1.25,10.14125,3390.0,8.26875,0.0,0.0
0.346,0.0,10.13,3392.5,8.42375,0.0,0.0
0.357,0.0,10.13625,3331.25,8.2775,0.0,0.0
0.367,1.25,10.14375,3110.0,8.28375,0.0,0.00375
0.377,0.0,10.13625,3027.5,8.2825,0.0,0.00375
0.388,0.0,10.1225,3385.0,8.26625,0.0,0.00375
0.398,-1.25,10.14,3371.25,8.28,0.0,0.00375
0.408,1.25,10.137500000000001,3238.75,8.275,0.0,0.00375
0.418,0.0,10.137500000000001,3372.5,8.275,-1.25,0.0025
0.429,2.5,10.133750000000001,3385.0,8.27,-1.25,0.0025
0.439,0.0,10.13875,3380.0,8.28625,-1.25,0.0025
0.449,1.25,10.13,3373.75,8.12125,-1.25,0.0025
0.459,0.0,10.1425,3373.75,8.12125,-1.25,0.0025
0.470,0.0,10.14,3348.75,8.27,0.0,0.0
0.480,2.5,10.14,3381.25,8.29875,0.0,0.0
0.490,0.0,10.13875,3376.25,8.27375,0.0,0.0
0.500,1.25,10.14,3342.5,8.28875,0.0,0.0
0.511,1.25,10.137500000000001,3343.75,8.2925,0.0,0.0
0.521,0.0,10.137500000000001,3366.25,8.2875,0.0,0.0
0.531,-1.25,10.14875,3380.0,8.4225,0.0,0.0
0.542,1.25,10.14125,3377.5,8.2775,0.0,0.0
0.552,0.0,10.14,3355.0,8.27875,0.0,0.0
0.562,0.0,10.145,3310.0,8.2825,0.0,0.0
0.572,0.0,10.15375,3376.25,8.28,0.0,0.0
0.583,-1.25,10.1425,3382.5,8.35125,0.0,0.0
0.593,1.25,10.145,3385.0,8.28875,0.0,0.0
0.603,0.0,10.137500000000001,3081.25,8.28375,0.0,0.0
0.615,2.5,10.14,2981.25,8.27,-1.25,0.005
0.625,0.0,10.137500000000001,3252.5,8.29625,-1.25,0.005
0.635,0.0,10.137500000000001,3398.75,8.28625,-1.25,0.005
0.645,-1.25,10.1425,3342.5,8.2975,-1.25,0.005
0.655,1.25,10.125,3330.0,8.2825,-1.25,0.005
0.666,1.25,10.13875,3367.5,8.295,0.0,0.0025
0.676,1.25,10.133750000000001,3356.25,8.29375,0.0,0.0025
0.686,1.25,10.137500000000001,3375.0,8.26875,0.0,0.0025
0.697,1.25,10.135,3375.0,8.28625,0.0,0.0025
0.707,2.5,10.13625,3395.0,8.285,0.0,0.0025
0.717,1.25,10.14,3377.5,8.28375,0.0,0.00375
0.728,1.25,10.14,3377.5,8.28375,0.0,0.00375
0.738,1.25,10.1325,3380.0,8.44875,0.0,0.00375
0.748,-1.25,10.1325,3286.25,8.2825,0.0,0.00375
0.758,1.25,10.135,3377.5,8.275,0.0,0.00375
0.769,-1.25,10.13875,3390.0,8.2775,1.25,0.0
0.779,1.25,10.13875,3362.5,8.290000000000001,1.25,0.0
0.789,0.0,10.1325,3322.5,8.28375,1.25,0.0
0.800,0.0,10.145,3321.25,8.28875,1.25,0.0
0.810,0.0,10.145,3377.5,8.275,1.25,0.0
0.820,1.25,10.14,3422.5,8.275,0.0,0.0
0.831,0.0,10.1275,3365.0,8.27875,0.0,0.0
0.841,0.0,10.1325,3210.0,8.285,0.0,0.0
0.851,1.25,10.14375,3372.5,8.275,0.0,0.0
0.862,-1.25,10.13875,3386.25,8.2375,0.0,0.0
0.872,1.25,10.12875,3361.25,8.27125,-1.25,0.00125
0.882,0.0,10.135,3361.25,8.27125,-1.25,0.00125
0.893,1.25,10.14,3393.75,8.30625,-1.25,0.00125
0.903,1.25,10.13625,3376.25,8.26875,-1.25,0.00125
0.913,1.25,10.133750000000001,3373.75,8.2775,-1.25,0.00125
0.924,1.25,10.133750000000001,3376.25,8.26375,0.0,0.0
0.934,0.0,10.135,3380.0,8.2725,0.0,0.0
0.944,0.0,10.133750000000001,3390.0,8.29625,0.0,0.0
0.954,3.75,10.13875,3375.0,8.26875,0.0,0.0
0.965,1.25,10.1425,3375.0,8.26875,0.0,0.0
0.975,0.0,10.135,3387.5,8.27125,0.0,0.0
0.986,1.25,10.13625,3377.5,8.28125,0.0,0.0
0.996,0.0,10.137500000000001,3370.0,8.258750000000001,0.0,0.0
1.006,0.0,10.135,3396.25,8.255,0.0,0.0
1.016,0.0,10.135,3396.25,8.255,-1.25,0.00625
1.027,0.0,10.14,3391.25,8.290000000000001,-1.25,0.00625
1.037,0.0,10.14125,3383.75,8.28375,-1.25,0.00625
1.047,0.0,10.1325,3398.75,8.345,-1.25,0.00625
1.057,-1.25,10.13875,3353.75,8.285,-1.25,0.00625
1.068,0.0,10.13875,3353.75,8.285,-1.25,0.0
1.078,0.0,10.14,3385.0,8.28375,-1.25,0.0
1.088,2.5,10.133750000000001,3378.75,8.3,-1.25,0.0
1.099,-1.25,10.133750000000001,3365.0,8.2725,-1.25,0.0
1.109,1.25,10.137500000000001,3143.75,8.28125,-1.25,0.0
1.119,2.5,10.137500000000001,3366.25,8.26125,1.25,0.0
1.129,0.0,10.12875,3397.5,8.285,1.25,0.0
1.140,2.5,10.137500000000001,3375.0,8.290000000000001,1.25,0.0
1.150,1.25,10.14125,3373.75,8.1875,1.25,0.0
1.160,1.25,10.13625,2995.0,8.2775,1.25,0.0
1.171,-2.5,10.135,3382.5,8.2775,-1.25,0.0025
1.181,1.25,10.137500000000001,3377.5,8.276250000000001,-1.25,0.0025
1.191,0.0,10.133750000000001,3298.75,8.2825,-1.25,0.0025
1.202,0.0,10.13125,3378.75,8.44875,-1.25,0.0025
1.212,0.0,10.12875,3367.5,8.27125,-1.25,0.0025
1.222,1.25,10.13625,3380.0,8.2725,0.0,0.0025
1.233,1.25,10.14125,3385.0,8.4375,0.0,0.0025
1.243,2.5,10.135,3363.75,8.25375,0.0,0.0025
1.253,2.5,10.135,2930.0,8.28,0.0,0.0025
1.264,1.25,10.14125,3256.25,8.28625,0.0,0.0025
1.274,-2.5,10.14125,3356.25,8.275,-1.25,0.0
1.284,0.0,10.133750000000001,3396.25,8.29625,-1.25,0.0
1.295,1.25,10.13875,3343.75,8.2925,-1.25,0.0
1.305,0.0,10.1325,3190.0,8.285,-1.25,0.0
1.315,0.0,10.1325,3413.75,8.27875,1.25,0.0
1.326,1.25,10.133750000000001,3392.5,8.275,1.25,0.0
1.336,1.25,10.137500000000001,3393.75,8.1225,1.25,0.0
1.346,2.5,10.135,3326.25,8.2725,1.25,0.0
1.357,1.25,10.135,3297.5,8.30125,1.25,0.0
1.367,-2.5,10.133750000000001,3392.5,8.29375,-1.25,0.00375
1.377,0.0,10.137500000000001,3356.25,8.28,-1.25,0.00375
1.387,2.5,10.14,3361.25,8.285,-1.25,0.00375
1.398,1.25,10.13125,3101.25,8.285,-1.25,0.00375
1.408,2.5,10.12875,3030.0,8.28375,-1.25,0.00375
1.418,2.5,10.12875,3378.75,8.07625,-1.25,0.0
1.428,1.25,10.14,3326.25,8.2575,-1.25,0.0
1.439,2.5,10.1475,2993.75,8.2925,-1.25,0.0
1.449,0.0,10.135,3400.0,8.2675,-1.25,0.0
1.459,-1.25,10.1325,3368.75,8.2725,-1.25,0.0
1.470,-1.25,10.1325,3383.75,8.485,0.0,0.0
1.480,0.0,10.14125,3365.0,8.28625,0.0,0.0
1.490,1.25,10.15,3013.75,8.27375,0.0,0.0
1.500,3.75,10.133750000000001,3206.25,8.2725,0.0,0.0
1.511,1.25,10.135,3371.25,8.27875,0.0,0.0
1.521,1.25,10.135,3393.75,8.275,-2.5,0.0
1.531,1.25,10.13625,3411.25,8.27125,-2.5,0.0
1.542,1.25,10.1425,3141.25,8.27875,-2.5,0.0
1.552,1.25,10.12625,3406.25,8.28125,-2.5,0.0
1.562,1.25,10.13,3406.25,8.28125,-2.5,0.0
1.573,0.0,10.13,3367.5,8.28875,0.0,0.0
1.583,0.0,10.137500000000001,3342.5,8.28625,0.0,0.0
1.593,0.0,10.135,3387.5,8.27125,0.0,0.0
1.603,0.0,10.133750000000001,3387.5,8.2725,0.0,0.0
1.615,0.0,10.14,3385.0,8.2875,1.25,0.0
1.625,0.0,10.1425,3208.75,8.2525,1.25,0.0
1.636,0.0,10.1475,2951.25,8.2925,1.25,0.0
1.646,-1.25,10.13125,3326.25,8.2775,1.25,0.0
1.656,1.25,10.14,3395.0,8.28,1.25,0.0
1.666,1.25,10.13875,3395.0,8.28,0.0,0.0025
1.677,2.5,10.1425,3398.75,8.28,0.0,0.0025
1.687,0.0,10.1275,3375.0,8.27875,0.0,0.0025
1.697,0.0,10.12625,3400.0,8.27125,0.0,0.0025
1.707,5.0,10.137500000000001,3370.0,8.28,0.0,0.0025
1.718,1.25,10.13625,3370.0,8.28,0.0,0.0025
1.728,1.25,10.133750000000001,3380.0,8.28875,1.25,0.0
1.738,2.5,10.14,3383.75,8.27125,1.25,0.0
1.749,0.0,10.13625,3348.75,8.275,1.25,0.0
1.759,0.0,10.135,3350.0,8.275,1.25,0.0
1.769,0.0,10.14125,3382.5,8.276250000000001,1.25,0.0
1.779,0.0,10.137500000000001,3403.75,8.27375,1.25,0.0
1.790,0.0,10.1425,3400.0,8.2675,1.25,0.0
1.800,1.25,10.13875,3378.75,8.28,1.25,0.0
1.810,-1.25,10.135,3335.0,8.28875,1.25,0.0
1.821,1.25,10.13875,3208.75,8.28,1.25,0.0
1.831,1.25,10.13625,3386.25,8.28375,1.25,0.0
1.841,1.25,10.14,3385.0,8.26,1.25,0.0
1.851,-1.25,10.12875,3371.25,8.2875,1.25,0.0
1.862,-1.25,10.12875,3365.0,8.24,1.25,0.0
