elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,12.04,718.75,0.00,31.25,5.21
0.057,1.25,12.13,701.25,0.00,31.25,5.21
0.095,0.00,12.13,-38.75,0.00,30.00,5.21
0.126,0.00,12.12,545.00,0.00,32.50,5.21
0.161,1.25,12.15,255.00,0.00,28.75,5.20
0.182,0.00,14.02,652.50,3.09,31.25,5.21
0.203,1.25,12.46,-70.00,0.00,31.25,5.21
0.224,1.25,13.71,546.25,0.53,32.50,5.21
0.245,2.50,12.09,31.25,0.00,32.50,5.21
0.265,1.25,12.06,700.00,1.66,31.25,5.21
0.286,1.25,12.05,693.75,0.00,30.00,5.21
0.307,-8.75,12.03,565.00,1.98,32.50,5.21
0.328,0.00,12.15,26.25,0.00,31.25,5.21
0.349,1.25,13.76,722.50,0.88,31.25,5.21
0.370,0.00,12.43,508.75,0.00,31.25,5.21
0.392,0.00,12.01,562.50,3.61,30.00,5.21
0.413,0.00,12.09,722.50,0.00,31.25,5.21
0.435,7.50,12.01,-7.50,0.00,32.50,5.21
0.456,-1.25,14.04,706.25,0.00,30.00,5.21
0.476,10.00,12.02,622.50,0.00,28.75,5.06
0.497,0.00,12.65,726.25,0.00,27.50,5.21
0.518,1.25,12.02,65.00,0.47,26.25,5.25
0.538,1.25,13.01,713.75,0.00,25.00,5.21
0.559,-7.50,12.01,631.25,0.00,35.00,5.23
0.580,1.25,12.11,675.00,0.00,30.00,5.21
0.601,11.25,12.02,62.50,0.00,31.25,5.21
0.623,0.00,14.04,582.50,3.60,30.00,5.21
0.644,1.25,12.09,-33.75,0.00,32.50,5.21
0.666,0.00,13.43,228.75,0.00,32.50,5.21
0.687,2.50,12.59,321.25,0.00,31.25,5.21
0.709,8.75,12.01,605.00,0.00,30.00,5.21
0.731,0.00,13.64,686.25,0.00,31.25,5.21
0.751,27.50,12.02,37.50,0.00,31.25,5.21
0.772,1.25,13.56,722.50,0.00,31.25,5.21
0.793,0.00,12.13,626.25,0.00,31.25,5.21
0.813,1.25,12.78,712.50,0.00,30.00,5.21
0.833,3.75,12.01,486.25,2.39,32.50,5.21
0.854,1.25,12.56,698.75,0.00,31.25,5.15
0.875,11.25,12.29,606.25,0.00,31.25,5.21
0.896,0.00,12.10,528.75,0.00,31.25,5.01
0.916,1.25,12.01,598.75,3.59,31.25,5.21
0.937,1.25,12.13,22.50,0.00,31.25,4.87
0.957,1.25,13.56,712.50,0.00,286.25,5.21
0.979,0.00,12.12,333.75,0.00,31.25,5.21
0.999,0.00,12.02,650.00,3.11,761.25,5.21
1.020,1.25,12.55,17.50,0.00,31.25,5.21
1.040,1.25,12.84,572.50,0.00,1162.50,5.20
1.061,0.00,12.09,105.00,0.00,30.00,5.21
1.083,0.00,12.03,73.75,1.90,31.25,5.21
1.105,2.50,13.32,706.25,0.00,32.50,5.21
1.125,-3.75,12.02,531.25,1.73,31.25,5.21
1.147,1.25,12.54,742.50,0.01,32.50,5.21
1.169,1.25,12.06,18.75,0.00,32.50,5.21
1.189,1.25,12.87,703.75,0.00,30.00,5.21
1.210,0.00,12.13,551.25,0.00,31.25,5.21
1.232,-1.25,14.05,647.50,3.09,31.25,5.21
1.252,43.75,12.01,58.75,0.00,32.50,5.21
1.273,2.50,13.76,703.75,0.00,30.00,5.21
1.293,-6.25,12.05,630.00,0.00,31.25,5.21
1.313,3.75,12.77,691.25,0.00,32.50,5.21
1.334,10.00,12.01,47.50,0.00,31.25,5.21
1.355,1.25,12.82,722.50,0.00,31.25,5.21
1.375,3.75,12.02,638.75,0.00,31.25,5.21
1.396,1.25,12.97,698.75,0.00,32.50,5.21
1.425,1.25,12.01,603.75,0.00,31.25,5.21
1.445,1.25,12.17,343.75,0.00,32.50,5.21
1.466,3.75,12.02,651.25,0.00,32.50,5.21
1.488,2.50,12.37,705.00,0.00,30.00,5.21
1.508,3.75,12.01,573.75,0.00,31.25,5.21
1.528,-1.25,12.09,140.00,0.00,32.50,5.21
1.549,0.00,12.96,687.50,2.21,32.50,5.21
1.570,0.00,12.65,113.75,0.00,31.25,5.21
1.590,-2.50,12.02,527.50,0.00,30.00,5.21
1.611,0.00,12.13,-51.25,0.00,33.75,5.21
1.632,-7.50,12.03,717.50,1.08,32.50,5.21
