elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,0.65,68.75,0.00,-1.25,0.17
0.056,-11.25,0.00,0.00,0.03,-1.25,0.20
0.085,0.00,0.00,508.75,0.65,-1.25,0.25
0.111,1.25,0.01,377.50,0.15,-1.25,0.27
0.143,0.00,0.66,0.00,0.00,0.00,0.32
0.175,-26.25,0.00,0.00,4.04,-1.25,0.35
0.197,0.00,4.87,-1.25,0.00,0.00,0.37
0.218,2.50,0.05,393.75,0.00,0.00,0.39
0.239,1.25,0.00,13.75,0.66,0.00,0.41
0.260,-16.25,0.37,0.00,0.14,-1.25,0.44
0.281,1.25,3.29,1.25,0.00,-1.25,0.46
0.302,0.00,0.00,176.25,0.43,0.00,0.48
0.324,-3.75,0.00,0.00,4.50,0.00,0.50
0.346,1.25,4.54,1.25,0.00,1.25,0.54
0.372,0.00,0.00,0.00,2.66,-7.50,0.56
0.394,-18.75,0.28,-1.25,0.95,-5.00,0.58
0.415,1.25,4.66,-1.25,0.00,0.00,0.60
0.437,0.00,0.00,20.00,4.55,-1.25,0.62
0.460,-22.50,0.23,-2.50,0.28,-1.25,0.64
0.482,0.00,4.72,0.00,0.00,-1.25,0.66
0.503,0.00,0.00,277.50,0.29,-2.50,0.68
0.524,-1.25,0.00,-1.25,3.47,-1.25,0.69
0.545,1.25,2.18,-1.25,0.00,1.25,0.71
0.567,1.25,1.96,0.00,0.00,-1.25,0.73
0.588,0.00,0.00,18.75,0.67,0.00,0.74
0.609,-21.25,0.00,-1.25,4.74,-1.25,0.78
0.630,1.25,4.77,0.00,0.00,-1.25,0.80
0.651,2.50,0.28,181.25,0.00,-12.50,0.81
0.673,-18.75,0.00,-1.25,0.00,0.00,0.83
0.699,1.25,2.66,0.00,0.00,0.00,0.84
0.722,0.00,0.00,-1.25,2.48,1.25,0.86
0.744,-7.50,0.54,1.25,0.00,-1.25,0.88
0.766,1.25,3.05,0.00,0.00,0.00,0.89
0.788,1.25,0.00,-1.25,4.53,0.00,0.92
0.811,1.25,0.92,-1.25,0.31,-8.75,0.93
