elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,10.13,590.00,0.00,28.75,4.24
0.069,0.00,10.03,825.00,0.00,2568.75,5.21
0.111,-1.25,10.27,788.75,0.00,27.50,5.21
0.163,-1.25,9.97,408.75,0.00,32.50,5.21
0.202,30.00,10.20,768.75,0.00,31.25,4.44
0.244,1.25,10.16,892.50,0.00,28.75,5.21
0.291,25.00,10.29,900.00,0.00,3476.25,4.62
0.331,0.00,10.25,703.75,0.00,27.50,5.21
0.372,1.25,10.26,595.00,0.00,422.50,5.21
0.410,2.50,9.57,82.50,0.00,31.25,5.21
0.451,0.00,9.80,867.50,0.00,2906.25,5.21
0.489,1.25,10.01,813.75,0.00,32.50,5.22
0.526,0.00,10.32,905.00,0.00,30.00,4.54
0.564,0.00,10.25,672.50,0.00,30.00,4.40
0.604,1.25,10.69,208.75,0.06,33.75,4.77
0.643,1.25,9.68,65.00,0.00,30.00,5.21
0.681,1.25,9.86,618.75,0.00,31.25,5.21
0.720,1.25,10.23,828.75,0.00,32.50,5.21
0.760,0.00,11.81,787.50,0.00,31.25,5.21
0.800,-2.50,10.26,673.75,0.00,32.50,5.21
0.839,0.00,10.24,223.75,0.00,30.00,5.21
0.875,1.25,9.74,887.50,0.00,31.25,5.21
0.914,1.25,9.96,653.75,0.00,396.25,5.21
0.951,-5.00,10.21,857.50,0.00,1335.00,5.21
0.988,-1.25,10.25,563.75,0.00,30.00,5.21
1.026,-1.25,10.33,677.50,0.00,30.00,5.23
1.065,1.25,9.66,595.00,0.00,28.75,5.21
1.108,1.25,9.72,51.25,0.00,32.50,5.21
1.157,1.25,9.72,438.75,0.00,31.25,5.21
1.199,0.00,9.85,892.50,0.00,31.25,5.21
1.238,0.00,10.02,487.50,0.00,30.00,5.21
1.278,-1.25,11.02,782.50,0.00,32.50,5.21
1.320,1.25,10.44,905.00,0.00,31.25,5.19
1.363,2.50,10.25,716.25,0.00,26.25,5.21
1.408,-7.50,10.31,150.00,0.00,27.50,5.21
1.450,1.25,10.38,532.50,0.00,390.00,5.21
1.490,1.25,9.61,558.75,0.00,1372.50,5.21
1.529,1.25,9.79,503.75,0.00,28.75,5.21
1.568,1.25,10.03,870.00,0.00,26.25,5.21
1.608,-3.75,10.23,910.00,0.00,32.50,5.21
1.645,3.75,11.80,110.00,0.00,30.00,5.21
1.682,1.25,10.33,662.50,1.56,32.50,5.21
1.720,0.00,9.78,798.75,0.00,31.25,5.21
1.757,1.25,9.99,898.75,0.00,32.50,5.21
1.795,0.00,10.18,860.00,0.00,32.50,5.21
1.833,7.50,11.79,657.50,0.00,30.00,5.21
1.873,1.25,10.24,666.25,0.62,28.75,5.21
1.911,0.00,9.74,53.75,0.00,2390.00,5.21
1.949,1.25,9.86,885.00,1.11,28.75,5.21
1.987,1.25,10.28,737.50,0.00,32.50,5.21
2.025,17.50,10.31,815.00,0.00,31.25,5.21
2.074,0.00,10.24,907.50,0.00,31.25,5.21
2.115,1.25,10.24,667.50,0.00,32.50,5.21
2.155,0.00,10.25,408.75,0.00,30.00,5.21
2.197,1.25,11.73,576.25,0.00,31.25,5.21
2.243,0.00,11.09,497.50,0.00,31.25,5.21
2.287,0.00,9.74,20.00,0.00,31.25,5.23
2.326,1.25,9.80,811.25,0.00,31.25,5.21
2.368,1.25,9.92,810.00,0.00,31.25,5.21
2.406,1.25,10.12,902.50,0.00,32.50,4.82
2.445,0.00,10.27,848.75,0.00,31.25,4.97
2.483,8.75,10.52,537.50,0.00,31.25,5.22
2.525,0.00,10.34,632.50,0.00,31.25,5.21
2.566,-1.25,9.61,528.75,0.00,30.00,5.21
2.609,0.00,9.68,-10.00,0.00,31.25,5.21
2.653,2.50,9.89,802.50,0.00,28.75,5.21
2.693,0.00,10.02,823.75,0.00,977.50,5.21
2.732,0.00,10.21,895.00,0.00,933.75,5.21
2.770,6.25,11.87,538.75,0.00,27.50,5.21
2.807,0.00,10.31,592.50,0.00,30.00,5.21
2.846,0.00,9.79,828.75,0.00,32.50,5.22
2.886,0.00,9.89,881.25,0.00,32.50,4.40
2.924,0.00,10.09,900.00,0.00,31.25,5.21
2.962,-1.25,11.05,817.50,0.00,31.25,5.21
2.999,0.00,10.24,661.25,1.56,31.25,5.21
