elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,10.24,895.00,0.00,31.25,5.21
0.066,1.25,10.12,752.50,0.00,32.50,5.21
0.114,2.50,10.12,405.00,0.00,32.50,5.21
0.162,0.00,10.06,807.50,0.00,31.25,5.21
0.202,18.75,10.23,742.50,0.00,33.75,5.21
0.265,1.25,9.84,896.25,0.00,31.25,5.21
0.312,1.25,10.34,668.75,0.00,31.25,5.21
0.373,0.00,10.30,658.75,1.03,31.25,5.21
0.414,1.25,9.64,685.00,1.02,30.00,5.21
0.456,0.00,9.80,893.75,0.00,31.25,5.21
0.496,1.25,10.09,846.25,0.00,31.25,5.21
0.534,5.00,10.34,793.75,0.00,31.25,5.21
0.573,0.00,10.25,73.75,0.00,32.50,5.21
0.610,0.00,11.46,616.25,0.00,32.50,5.21
0.657,0.00,10.25,640.00,0.00,31.25,5.21
0.697,1.25,9.62,43.75,0.00,31.25,5.21
0.737,1.25,9.87,788.75,0.00,32.50,5.21
0.774,0.00,10.08,896.25,0.00,32.50,5.21
0.812,0.00,11.82,838.75,0.00,31.25,5.21
0.850,1.25,10.24,662.50,1.24,32.50,5.21
0.890,1.25,10.28,673.75,0.00,30.00,5.21
0.931,1.25,9.67,3.75,0.00,31.25,5.21
0.968,1.25,9.92,787.50,0.00,31.25,5.21
1.006,0.00,10.12,890.00,0.00,31.25,5.21
1.045,0.00,11.41,840.00,0.00,31.25,5.21
1.082,0.00,10.25,660.00,0.00,31.25,5.21
1.135,8.75,11.71,97.50,0.00,30.00,5.21
1.178,3.75,10.89,393.75,0.00,31.25,5.21
1.216,0.00,9.60,657.50,0.00,30.00,5.21
1.255,0.00,9.77,417.50,0.00,32.50,5.21
1.294,1.25,10.06,767.50,0.00,28.75,5.21
1.338,0.00,10.01,406.25,0.00,25.00,5.21
1.379,1.25,11.04,711.25,0.00,31.25,5.21
1.426,-3.75,10.24,841.25,0.00,31.25,5.21
1.469,-8.75,11.66,766.25,0.00,32.50,5.21
1.508,8.75,10.26,691.25,0.00,32.50,5.21
1.546,1.25,10.05,583.75,0.00,31.25,5.21
1.583,1.25,9.78,892.50,1.36,28.75,5.21
1.621,-1.25,10.04,732.50,0.00,27.50,5.21
1.658,-1.25,10.45,883.75,0.00,31.25,5.21
1.695,0.00,11.71,592.50,0.00,32.50,5.21
1.733,1.25,9.59,671.25,0.51,32.50,5.21
1.771,0.00,9.75,658.75,0.00,33.75,5.21
1.810,1.25,9.99,847.50,0.00,32.50,5.21
1.848,1.25,10.24,713.75,0.00,31.25,5.21
1.883,8.75,10.32,565.00,0.00,31.25,5.21
1.921,1.25,10.29,96.25,1.56,30.00,5.21
1.962,0.00,9.69,585.00,0.00,30.00,5.21
2.000,1.25,9.92,896.25,0.00,26.25,5.21
2.037,0.00,10.14,502.50,0.00,31.25,5.21
2.075,0.00,10.25,682.50,0.00,30.00,5.21
2.112,-2.50,10.25,407.50,0.00,32.50,5.21
2.152,0.00,9.65,588.75,0.00,32.50,5.21
2.190,0.00,9.87,888.75,1.60,32.50,5.21
2.228,0.00,10.12,810.00,0.00,31.25,5.21
2.265,1.25,10.25,907.50,0.00,31.25,5.21
2.303,1.25,10.45,78.75,0.00,32.50,5.21
2.341,2.50,9.58,682.50,0.00,30.00,5.21
2.381,1.25,9.80,896.25,0.89,30.00,5.21
2.420,1.25,10.09,837.50,0.00,23.75,5.21
2.460,3.75,10.15,811.25,0.00,26.25,5.21
2.501,8.75,10.45,805.00,0.00,32.50,5.21
2.542,-2.50,10.36,528.75,0.00,30.00,5.21
2.583,6.25,10.31,662.50,0.00,31.25,5.21
2.622,0.00,9.57,666.25,1.47,31.25,5.21
2.661,-1.25,9.85,887.50,0.00,31.25,5.21
2.697,1.25,10.06,847.50,0.00,31.25,5.21
2.735,10.00,10.30,911.25,0.00,32.50,5.21
2.774,0.00,10.25,690.00,0.11,28.75,5.21
2.811,-1.25,9.61,530.00,0.00,31.25,5.21
2.846,1.25,9.90,762.50,0.56,32.50,5.21
2.884,10.00,10.10,878.75,0.00,33.75,5.21
2.922,1.25,10.25,402.50,0.00,31.25,5.21
2.961,62.50,11.34,523.75,0.00,23.75,5.21
3.001,0.00,10.34,650.00,0.00,26.25,5.21
3.039,1.25,9.73,485.00,0.00,31.25,5.21
3.076,0.00,10.02,890.00,0.00,32.50,5.21
3.113,1.25,11.54,657.50,0.00,30.00,5.21
3.151,-28.75,10.87,620.00,0.00,31.25,5.21
3.189,1.25,10.26,327.50,0.00,31.25,5.21
3.227,2.50,9.73,586.25,0.00,31.25,5.21
3.264,1.25,9.98,553.75,0.00,31.25,5.21
3.302,-5.00,10.30,823.75,0.00,26.25,5.21
3.339,1.25,10.25,92.50,0.00,30.00,5.21
3.376,0.00,9.57,678.75,0.00,32.50,5.21
3.413,1.25,9.73,393.75,1.50,32.50,5.21
3.454,1.25,9.96,806.25,0.00,32.50,5.21
3.494,15.00,10.11,888.75,0.00,31.25,5.21
3.531,0.00,10.24,162.50,0.00,31.25,5.21
3.569,1.25,11.26,527.50,0.00,32.50,5.21
3.607,1.25,9.59,693.75,0.00,31.25,5.21
3.645,2.50,9.96,836.25,0.12,31.25,5.21
3.683,0.00,10.06,896.25,0.00,31.25,5.21
3.723,0.00,10.24,900.00,0.00,32.50,5.21
3.761,1.25,11.22,668.75,0.00,28.75,5.21
3.796,0.00,9.65,602.50,0.06,30.00,5.21
3.833,2.50,9.80,896.25,0.00,32.50,5.21
3.872,0.00,10.04,700.00,0.00,31.25,5.21
3.910,22.50,10.59,875.00,0.00,30.00,5.21
3.948,0.00,10.26,677.50,0.00,28.75,5.21
3.989,1.25,10.25,697.50,0.14,31.25,5.21
4.027,1.25,9.67,618.75,0.00,32.50,5.21
4.065,1.25,9.89,578.75,0.00,32.50,5.21
4.102,1.25,10.14,797.50,0.00,30.00,5.21
4.140,1.25,10.25,902.50,0.00,28.75,5.21
4.177,0.00,11.70,555.00,0.00,30.00,5.21
4.215,1.25,9.60,696.25,0.35,30.00,5.21
4.254,1.25,9.82,625.00,0.00,30.00,5.21
4.292,1.25,10.12,892.50,0.00,31.25,5.21
4.329,0.00,10.23,751.25,0.00,30.00,5.21
4.369,1.25,10.31,221.25,0.00,32.50,5.21
4.406,1.25,9.58,676.25,1.54,33.75,5.21
4.444,1.25,9.83,787.50,0.00,32.50,5.21
4.485,1.25,9.96,816.25,0.00,30.00,5.21
4.524,1.25,10.21,470.00,0.00,32.50,5.21
4.559,0.00,10.70,685.00,0.00,32.50,5.21
4.596,0.00,10.26,415.00,0.00,31.25,5.21
4.633,0.00,9.77,898.75,0.00,31.25,5.21
4.670,0.00,10.15,850.00,0.00,30.00,5.21
4.708,2.50,10.27,515.00,0.00,32.50,5.21
4.745,-1.25,11.38,217.50,0.00,31.25,5.21
4.783,0.00,10.39,632.50,0.00,31.25,5.21
4.821,1.25,9.75,445.00,0.00,31.25,5.21
4.859,0.00,9.97,896.25,0.00,30.00,5.21
4.897,1.25,10.24,618.75,0.00,32.50,5.21
4.934,11.25,10.31,592.50,0.00,32.50,5.21
4.972,1.25,10.29,378.75,0.56,31.25,5.21
5.013,1.25,9.84,55.00,0.00,30.00,5.21
5.051,0.00,9.91,838.75,0.00,30.00,5.21
5.088,0.00,10.21,681.25,0.00,33.75,5.21
5.126,-1.25,10.38,603.75,0.00,31.25,5.21
5.161,1.25,11.50,591.25,0.00,28.75,5.21
