Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.014,0.0,10.1125,,,,
0.032,0.0,10.1125,-1.25,9.13,-1.25,0.0
0.051,1.25,10.11875,-1.25,9.1275,-1.25,0.0
0.062,1.25,10.115,0.0,8.875,0.0,0.00125
0.072,2.5,10.11875,0.0,8.7325,0.0,0.00125
0.082,-1.25,10.120000000000001,-2.5,9.16,0.0,0.00125
0.093,1.25,10.120000000000001,1.25,9.08375,0.0,0.00125
0.103,0.0,10.11875,0.0,8.8625,0.0,0.00125
0.113,0.0,10.11875,-2.5,8.55875,-1.25,0.0
0.124,-1.25,10.11125,1.25,9.155,-1.25,0.0
0.134,0.0,10.120000000000001,2.5,9.05125,-1.25,0.0
0.144,0.0,10.11625,2.5,8.8425,-1.25,0.0
0.154,-1.25,10.1175,0.0,8.63,-1.25,0.0
0.165,-1.25,10.1175,-1.25,9.14875,-1.25,0.0
0.175,0.0,10.11875,-2.5,8.98625,-1.25,0.0
0.185,0.0,10.12125,0.0,8.82,-1.25,0.0
0.196,0.0,10.12125,-1.25,8.61125,-1.25,0.0
0.206,2.5,10.115,1.25,9.15875,-1.25,0.0
0.216,2.5,10.115,1.25,8.95375,0.0,0.0
0.227,1.25,10.115,-2.5,8.74375,0.0,0.0
0.237,0.0,10.12125,-1.25,8.5875,0.0,0.0
0.247,1.25,10.1175,-1.25,9.15,0.0,0.0
0.257,0.0,10.1175,-1.25,9.04625,0.0,0.0
0.268,0.0,10.11125,0.0,8.725,0.0,0.0
0.278,0.0,10.1175,0.0,9.168750000000001,0.0,0.0
0.288,-1.25,10.12375,-1.25,9.15625,0.0,0.0
0.299,0.0,10.11875,-2.5,9.01625,0.0,0.0
0.309,1.25,10.11125,-1.25,8.73875,0.0,0.0
0.319,1.25,10.11375,0.0,9.16375,-1.25,0.0
0.329,1.25,10.11875,1.25,9.1325,-1.25,0.0
0.340,0.0,10.11625,-1.25,8.93625,-1.25,0.0
0.350,-1.25,10.1175,-1.25,9.17,-1.25,0.0
0.360,2.5,10.11875,-1.25,9.17,-1.25,0.0
0.370,0.0,10.11,-6.25,9.07625,1.25,0.0
0.381,0.0,10.1075,2.5,8.71,1.25,0.0
0.391,1.25,10.11875,0.0,9.17125,1.25,0.0
0.401,-1.25,10.12125,0.0,9.17125,1.25,0.0
0.411,0.0,10.120000000000001,0.0,9.12375,1.25,0.0
0.422,1.25,10.11375,0.0,8.838750000000001,0.0,0.0
0.432,2.5,10.12375,0.0,9.16375,0.0,0.0
0.442,1.25,10.11625,1.25,9.14875,0.0,0.0
0.452,-3.75,10.11625,1.25,9.14875,0.0,0.0
0.463,0.0,10.11625,0.0,8.865,1.25,0.0
0.473,0.0,10.11875,3.75,8.56125,1.25,0.0
0.483,1.25,10.1175,-1.25,9.12125,1.25,0.0
0.493,1.25,10.120000000000001,1.25,8.84625,1.25,0.0
0.504,-1.25,10.1175,2.5,8.64125,1.25,0.0
0.514,-1.25,10.1175,2.5,8.64125,-1.25,0.0
0.524,1.25,10.115,0.0,9.13125,-1.25,0.0
0.535,0.0,10.11375,1.25,8.883750000000001,-1.25,0.0
0.545,1.25,10.115,-2.5,8.615,-1.25,0.0
0.555,1.25,10.11875,-3.75,9.17625,-1.25,0.0
0.565,-1.25,10.115,-3.75,9.17625,-1.25,0.0
0.576,1.25,10.11375,0.0,8.79125,-1.25,0.0
0.586,0.0,10.1175,-2.5,8.58375,-1.25,0.0
0.596,0.0,10.11375,-1.25,9.14,-1.25,0.0
0.607,0.0,10.11375,1.25,9.106250000000001,-1.25,0.0
0.617,0.0,10.1175,1.25,9.106250000000001,0.0,0.0
0.627,0.0,10.11125,0.0,9.196250000000001,0.0,0.0
0.637,1.25,10.11625,-1.25,9.13875,0.0,0.0
0.648,1.25,10.1125,-1.25,9.015,0.0,0.0
0.658,1.25,10.1125,-1.25,8.8025,0.0,0.0
0.668,1.25,10.11625,-1.25,9.135,0.0,0.0
0.679,0.0,10.11625,0.0,9.15,0.0,0.0
0.689,2.5,10.11375,0.0,9.00625,0.0,0.0
0.699,0.0,10.125,-1.25,8.790000000000001,0.0,0.0
0.709,1.25,10.120000000000001,-1.25,8.58,0.0,0.00125
0.720,0.0,10.120000000000001,0.0,9.14125,0.0,0.00125
0.730,2.5,10.120000000000001,-1.25,9.02,0.0,0.00125
0.740,1.25,10.1225,-2.5,8.755,0.0,0.00125
0.750,0.0,10.1075,-3.75,9.1575,0.0,0.00125
0.761,0.0,10.1075,6.25,9.145,0.0,0.00125
0.771,0.0,10.120000000000001,6.25,9.145,-1.25,0.0
0.781,0.0,10.11625,-1.25,8.585,-1.25,0.0
0.792,2.5,10.12125,1.25,9.145,-1.25,0.0
0.802,1.25,10.12125,-1.25,9.13875,-1.25,0.0
0.812,1.25,10.12125,-1.25,8.821250000000001,-1.25,0.0
0.823,1.25,10.1175,0.0,8.55625,0.0,0.0
0.833,-1.25,10.1175,-5.0,9.1475,0.0,0.0
0.843,0.0,10.11625,-1.25,9.135,0.0,0.0
0.854,1.25,10.11625,2.5,8.85,0.0,0.0
0.864,1.25,10.11625,0.0,8.61375,1.25,0.0
0.874,0.0,10.11625,5.0,9.1425,1.25,0.0
0.884,2.5,10.11875,-1.25,9.043750000000001,1.25,0.0
0.895,0.0,10.11625,-5.0,8.83125,1.25,0.0
0.905,1.25,10.11375,1.25,8.625,1.25,0.0
0.915,1.25,10.11375,-1.25,9.151250000000001,0.0,0.0
0.926,2.5,10.1175,-2.5,8.96875,0.0,0.0
0.936,0.0,10.120000000000001,1.25,8.75625,0.0,0.0
0.946,0.0,10.11875,-2.5,8.55625,0.0,0.0
0.956,2.5,10.11625,-1.25,9.15625,0.0,0.0
0.967,2.5,10.11625,0.0,8.94375,0.0,0.0
0.977,1.25,10.115,0.0,8.6725,0.0,0.0
0.987,1.25,10.115,-1.25,9.1475,0.0,0.0
0.998,-1.25,10.11875,-1.25,9.14,0.0,0.0
1.008,0.0,10.115,-1.25,8.981250000000001,0.0,0.0
1.018,0.0,10.115,0.0,8.6675,1.25,0.0
1.028,0.0,10.12625,2.5,9.16375,1.25,0.0
1.039,0.0,10.125,-2.5,9.14875,1.25,0.0
1.049,1.25,10.11625,1.25,8.950000000000001,1.25,0.0
1.060,1.25,10.1175,0.0,8.69375,1.25,0.0
1.070,1.25,10.1225,-2.5,9.10875,-1.25,0.0
1.080,0.0,10.1175,0.0,8.92375,-1.25,0.0
1.090,1.25,10.11625,1.25,8.715,-1.25,0.0
1.101,0.0,10.1225,-121.25,9.18625,-1.25,0.0
1.111,-1.25,10.120000000000001,-121.25,9.18625,-1.25,0.0
1.121,0.0,10.1175,-1.25,8.9625,0.0,0.0
1.132,1.25,10.11375,-1.25,8.700000000000001,0.0,0.0
1.142,1.25,10.12375,-1.25,9.15375,0.0,0.0
1.152,2.5,10.1175,-1.25,9.1475,0.0,0.0
1.163,0.0,10.1225,-1.25,9.1475,0.0,0.0
1.173,0.0,10.11375,3.75,8.71125,0.0,0.0
1.183,0.0,10.120000000000001,1.25,9.15,0.0,0.0
1.194,0.0,10.11875,-1.25,9.0675,0.0,0.0
1.204,1.25,10.120000000000001,-1.25,9.0675,0.0,0.0
1.214,0.0,10.12375,-1.25,8.807500000000001,0.0,0.0
1.224,1.25,10.11375,-2.5,9.14625,0.0,0.0
1.235,1.25,10.11875,0.0,9.05625,0.0,0.0
1.245,1.25,10.1225,-1.25,8.78625,0.0,0.0
1.255,2.5,10.1175,1.25,8.57875,0.0,0.0
1.266,1.25,10.115,1.25,8.57875,1.25,0.0
1.276,0.0,10.12125,-1.25,9.16125,1.25,0.0
1.286,0.0,10.120000000000001,0.0,8.8275,1.25,0.0
1.297,1.25,10.12375,1.25,8.57,1.25,0.0
1.307,0.0,10.1075,-2.5,9.14875,1.25,0.0
1.317,0.0,10.11375,-2.5,9.14875,0.0,0.0
1.327,1.25,10.1175,1.25,8.852500000000001,0.0,0.0
1.338,0.0,10.12375,-2.5,9.145,0.0,0.0
1.348,0.0,10.11125,-2.5,9.155,0.0,0.0
1.358,0.0,10.11625,0.0,8.9375,0.0,0.0
1.369,1.25,10.1175,0.0,8.9375,-1.25,0.0
1.379,1.25,10.1225,0.0,9.17625,-1.25,0.0
1.389,0.0,10.120000000000001,-5.0,9.133750000000001,-1.25,0.0
1.399,0.0,10.1225,3.75,8.915000000000001,-1.25,0.0
1.410,-1.25,10.1175,0.0,8.705,-1.25,0.0
1.420,0.0,10.115,0.0,8.705,0.0,0.0
1.430,1.25,10.11625,-1.25,9.11375,0.0,0.0
