elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,11.24,37.50,0.00,0.00,1.00
0.541,0.00,9.83,860.00,0.00,-1.25,0.98
1.091,1.25,10.10,518.75,0.00,1.25,0.96
1.855,1.25,9.62,527.50,0.00,0.00,0.95
2.456,1.25,9.51,133.75,0.00,-1.25,1.32
3.047,0.00,10.00,48.75,0.00,1.25,1.35
3.761,4177.50,9.48,436.25,0.08,-1.25,1.3244.391,0.00,9.80,878.75,0.00,-1.25,1.3445.033,4176.25,10.15,481.25,0.00,0.00,1.38
5.687,4221.25,9.18,322.50,0.00,1.25,1.40
6.256,3816.25,9.23,-18.75,0.00,-1.25,1.38
6.855,4155.00,10.23,498.75,0.00,-1.25,1.317.7.439,4177.50,9.19,478.75,0.00,-1.25,1.408.8.084,4166.25,9.18,418.75,0.00,-1.25,1.8.718.702,4160.00,9.63,466.25,1.05,0.00,1.399.9.385,1.25,9.98,153.75,0.00,-1.25,1.371010.040,4132.50,9.36,287.50,0.00,-1.25,1.310.10.706,3882.50,10.18,505.00,0.00,1.25,1.11.211.314,3965.00,10.04,61.25,0.00,0.00,111.8511.920,4152.50,9.20,422.50,0.00,0.00,1.12.412.499,4085.00,9.17,477.50,0.00,1.25,1.13.013.107,4148.75,9.19,357.50,0.00,0.00,1.13.713.747,3972.50,10.18,451.25,0.00,0.00,1.14.314.332,0.00,10.06,685.00,0.00,0.00,115.185,4142.50,9.99,692.50,1.79,0.00,1.33
15.984,4146.25,9.98,372.50,0.00,-1.25,1.32
16.636,4228.75,9.17,-22.50,0.00,-1.25,1.36
17.386,3828.75,10.10,318.75,0.00,0.00,1.38
18.078,3845.00,9.27,55.00,0.00,0.00,1.36
18.767,3577.50,9.18,453.75,0.00,-1.25,1.37
19.367,1.25,10.23,-37.50,0.00,-1.25,1.34
19.948,4110.00,9.19,480.00,0.00,1.25,1.32
20.573,3643.75,9.25,100.00,0.54,-1.25,1.37
21.257,3820.00,9.17,0.00,0.00,0.00,1.32
22.032,3810.00,9.20,347.50,0.00,-1.25,1.32
22.878,4125.00,9.18,-21.25,1.01,-1.25,1.37
23.694,4113.75,9.27,438.75,0.00,0.00,1.38
24.622,1.25,9.41,698.75,0.00,0.00,1.33
25.239,3746.25,9.20,-43.75,0.00,0.00,1.31
25.858,4201.25,9.27,462.50,1.06,0.00,1.33
26.695,4140.00,10.02,508.75,0.00,-2.50,1.34
27.485,4055.00,10.18,397.50,0.66,1.25,1.31
28.248,3858.75,9.79,478.75,0.00,0.00,1.31
29.045,3485.00,10.18,388.75,0.00,-1.25,1.31
29.778,3.75,9.72,456.25,0.00,0.00,1.38
30.433,3233.75,10.18,226.25,0.53,0.00,1.31
31.094,-140.00,11.56,620.00,0.00,1.25,1.39
31.732,3585.00,9.96,360.00,0.58,-1.25,1.34
32.326,3006.25,9.24,482.50,0.02,0.00,1.34
32.957,4086.25,9.18,478.75,0.00,1.25,1.37
33.584,4098.75,9.18,257.50,0.00,-1.25,1.36
34.178,3576.25,10.18,371.25,0.00,0.00,1.39
34.759,-5.00,10.10,620.00,0.00,-1.25,1.33
35.677,4086.25,9.19,165.00,1.46,-1.25,1.33
36.319,3950.00,9.82,425.00,0.00,1.25,1.33
36.933,3803.75,10.41,490.00,1.12,-1.25,1.33
37.579,3692.50,9.21,452.50,0.57,-1.25,1.32
38.186,4060.00,10.17,108.75,0.00,-1.25,1.33
38.834,2.50,10.04,726.25,0.00,1.25,1.31
39.483,0.00,11.06,695.00,0.00,1.25,1.31
40.170,-1.25,10.21,37.50,0.00,-1.25,1.39
40.798,0.00,10.08,887.50,0.00,0.00,1.38
41.482,60.00,9.44,511.25,0.00,0.00,1.35
42.154,2.50,10.01,713.75,0.00,0.00,1.31
42.739,1.25,10.07,292.50,0.00,0.00,1.34
43.325,-7.50,11.42,46.25,0.00,0.00,1.33
44.004,1.25,9.71,870.00,0.74,0.00,1.36
44.601,0.00,10.91,895.00,0.00,0.00,1.36
45.347,15.00,10.07,883.75,0.00,-1.25,1.32445.957,-1.25,10.96,532.50,0.00,0.00,1.32
46.579,53.75,9.71,553.75,0.00,-2.50,1.39
47.181,-1.25,10.89,698.75,0.00,0.00,1.47.147.761,-1.25,9.79,541.25,0.00,0.00,1.33
48.393,0.00,10.22,751.25,0.00,-1.25,1.38
48.998,1.25,9.66,720.00,0.00,0.00,1.37
49.625,2.50,10.06,680.00,0.00,1.25,1.35
50.245,15.00,9.88,705.00,0.00,0.00,1.32
50.838,1.25,9.48,500.00,0.00,0.00,1.32
51.413,-6.25,10.27,886.25,0.00,0.00,1.31
51.992,0.00,10.01,878.75,0.00,0.00,1.31
52.553,-1.25,9.66,703.75,0.00,0.00,1.34
53.146,2.50,10.20,498.75,0.00,0.00,1.34
53.706,1.25,10.09,478.75,0.00,0.00,1.37
54.259,2.50,9.52,511.25,0.00,0.00,1.32
54.810,1.25,9.84,627.50,0.24,0.00,1.36
55.361,2.50,9.97,885.00,0.00,-1.25,1.36
55.914,52.50,10.07,802.50,0.00,-1.25,1.31
56.453,0.00,9.67,531.25,0.00,0.00,1.36
56.995,0.00,10.50,725.00,0.00,-1.25,1.36
57.535,1.25,9.53,686.25,0.00,-1.25,1.36
58.075,1.25,9.94,871.25,0.00,-1.25,1.36
58.615,0.00,10.07,686.25,0.00,-1.25,1.36
59.156,1.25,9.72,872.50,0.00,-2.50,1.36
59.696,0.00,10.59,-53.75,0.00,1.25,1.36
60.235,1.25,9.64,606.25,0.00,-1.25,1.36
60.775,1.25,10.09,877.50,0.00,-1.25,1.36
61.314,0.00,9.46,117.50,0.14,0.00,1.31
61.853,3.75,10.22,753.75,0.00,0.00,1.31
62.394,1.25,10.06,495.00,0.00,0.00,1.37
62.940,2.50,9.62,343.75,2.55,1.25,1.37
63.480,0.00,10.08,685.00,0.00,1.25,1.38
64.018,0.00,9.64,56.25,0.90,0.00,1.34
64.564,0.00,10.11,733.75,0.00,1.25,1.37
65.099,2.50,10.10,-11.25,0.15,-1.25,1.38
65.637,107.50,9.92,883.75,0.00,-2.50,1.31
66.170,0.00,9.74,630.00,2.19,0.00,1.34
66.704,0.00,9.99,880.00,0.00,0.00,1.37
67.238,2.50,9.47,691.25,0.00,0.00,1.32
67.770,11.25,10.22,38.75,0.00,-1.25,1.37
68.300,1.25,9.63,480.00,0.01,0.00,1.34
68.834,16.25,10.13,642.50,0.00,0.00,1.32
69.370,0.00,9.76,793.75,0.00,-1.25,1.34
69.907,1.25,10.07,885.00,0.00,-1.25,1.36
70.441,1.25,9.63,-88.75,2.11,0.00,1.21
70.992,0.00,9.56,385.00,1.76,0.00,1.06
71.536,-12.50,10.06,515.00,0.14,-1.25,1.02
72.056,0.00,9.99,463.75,0.00,0.00,1.00
72.575,-1.25,9.78,878.75,0.00,0.00,0.98
73.093,2.50,9.47,837.50,0.85,-1.25,0.96
73.612,1.25,10.11,-68.75,0.00,0.00,0.95
74.131,1.25,10.32,686.25,0.00,-1.25,0.94
74.650,1.25,10.14,875.00,0.00,0.00,0.93
75.168,1.25,9.61,736.25,0.00,0.00,0.93
75.687,1.25,9.78,71.25,0.00,-1.25,0.92
76.206,-1.25,10.16,687.50,0.00,0.00,0.91
76.725,0.00,9.98,743.75,0.00,0.00,0.90
77.247,0.00,9.75,865.00,0.00,0.00,0.90
77.765,0.00,9.66,862.50,0.57,1.25,0.89
78.284,-637.50,10.07,510.00,0.00,0.00,0.89
78.803,0.00,10.16,685.00,0.00,0.00,0.88
79.322,1.25,9.93,877.50,0.00,-1.25,0.87
79.841,1.25,9.61,733.75,0.00,0.00,0.87
80.360,0.00,10.12,27.50,0.00,1.25,0.86
80.878,0.00,10.18,578.75,0.00,0.00,0.86
81.400,-1.25,9.90,743.75,0.00,0.00,0.85
81.920,0.00,9.65,878.75,0.00,-1.25,0.85
82.438,1.25,10.09,683.75,1.30,0.00,0.84
82.957,5.00,10.07,10.00,0.00,0.00,0.84
83.477,0.00,10.02,872.50,0.00,1.25,0.83
83.996,0.00,9.65,875.00,0.00,0.00,0.83
84.517,0.00,9.77,218.75,0.00,-1.25,0.82
85.036,1.25,10.21,33.75,0.00,-1.25,0.82
85.565,0.00,9.68,688.75,0.00,-1.25,0.81
86.085,1.25,9.47,333.75,0.00,0.00,0.81
86.603,1.25,11.66,556.25,0.00,0.00,0.81
87.122,-5.00,10.06,776.25,0.00,-1.25,0.80
87.640,0.00,9.77,448.75,0.00,0.00,0.80
88.159,0.00,9.65,867.50,0.00,-1.25,0.79
88.678,8.75,10.06,492.50,0.00,0.00,0.79
89.197,0.00,10.06,712.50,0.00,-1.25,0.79
89.717,1.25,9.67,585.00,0.00,0.00,0.78
90.241,1.25,9.65,707.50,0.00,0.00,0.78
90.760,-302.50,10.05,558.75,2.56,-1.25,0.77
91.281,-1.25,9.97,366.25,0.00,0.00,0.77
91.800,1.25,9.71,881.25,0.00,0.00,0.77
92.319,2.50,10.10,666.25,1.24,1.25,0.76
92.838,0.00,10.08,47.50,0.00,-1.25,0.76
93.357,1.25,9.86,876.25,0.00,-2.50,0.75
93.880,1.25,9.68,878.75,0.68,-1.25,0.75
94.405,1.25,10.16,125.00,0.00,0.00,0.75
94.924,0.00,10.08,880.00,0.00,0.00,0.74
95.443,0.00,9.65,772.50,0.00,-1.25,0.74
95.967,1.25,10.05,546.25,2.33,0.00,0.74
96.486,1.25,9.93,672.50,0.00,0.00,0.73
97.018,0.00,10.06,132.50,0.00,-1.25,0.73
97.570,1.25,10.16,508.75,0.00,0.00,0.72
73
97.543,1.25,9.81,623.75,0.00,0.00,0.72
