Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.015,1.25,10.1175,-3.75,9.13625,,
0.034,1.25,10.1175,-3.75,9.13625,-1.25,0.00125
0.049,-1.25,10.12125,-1.25,9.145,-1.25,0.00125
0.061,0.0,10.115,2.5,8.838750000000001,-1.25,0.00125
0.071,0.0,10.11625,-1.25,7.90125,-1.25,0.0
0.081,0.0,10.11875,1873.75,8.47875,-1.25,0.0
0.091,0.0,10.1225,3502.5,8.42875,-1.25,0.0
0.102,0.0,10.115,3565.0,8.375,-1.25,0.0
0.112,0.0,10.115,3565.0,8.375,-1.25,0.0
0.123,1.25,10.1175,3560.0,8.38625,-1.25,0.0025
0.133,1.25,10.1175,3601.25,8.375,-1.25,0.0025
0.143,1.25,10.1225,3296.25,8.36,-1.25,0.0025
0.154,-1.25,10.1175,3622.5,8.35625,-1.25,0.0025
0.164,0.0,10.1175,3605.0,8.35875,-1.25,0.0025
0.174,-1.25,10.11625,1.25,9.1875,0.0,0.0
0.185,0.0,10.1225,0.0,9.17625,0.0,0.0
0.195,1.25,10.11375,0.0,9.17625,0.0,0.0
0.205,1.25,10.1175,-2.5,8.99375,0.0,0.0
0.216,1.25,10.120000000000001,-2.5,9.1925,0.0,0.0
0.226,0.0,10.11875,0.0,9.09375,-1.25,0.00375
0.236,0.0,10.11625,-2.5,8.965,-1.25,0.00375
0.247,2.5,10.125,-1.25,8.8425,-1.25,0.00375
0.257,1.25,10.11875,-12.5,9.17875,-1.25,0.00375
0.268,0.0,10.120000000000001,0.0,8.95375,-1.25,0.0
0.278,1.25,10.115,0.0,8.865,-1.25,0.0
0.289,0.0,10.12375,2.5,9.17625,-1.25,0.0
0.299,1.25,10.11875,-1.25,9.0325,-1.25,0.0
0.310,2.5,10.1175,0.0,8.91125,-1.25,0.0
0.320,1.25,10.11875,0.0,9.1775,-1.25,0.00125
0.330,1.25,10.12125,0.0,9.08125,-1.25,0.00125
0.340,0.0,10.11625,-2.5,8.925,-1.25,0.00125
0.351,0.0,10.12375,-7.5,9.231250000000001,-1.25,0.00125
0.361,1.25,10.120000000000001,-1.25,9.1075,-1.25,0.00125
0.371,1.25,10.12375,-1.25,8.918750000000001,1.25,0.00375
0.382,2.5,10.125,-1.25,9.215,1.25,0.00375
0.392,1.25,10.11375,-1.25,9.13125,1.25,0.00375
0.402,1.25,10.120000000000001,-1.25,9.0075,1.25,0.00375
0.413,0.0,10.11375,0.0,8.85125,1.25,0.00375
0.423,1.25,10.1175,-3.75,9.11875,-2.5,0.00125
0.433,1.25,10.115,0.0,9.025,-2.5,0.00125
0.443,0.0,10.1225,0.0,8.8975,-2.5,0.00125
0.454,1.25,10.12125,-1.25,9.17375,-2.5,0.00125
0.464,0.0,10.125,0.0,9.08,0.0,0.0025
0.474,1.25,10.11625,-2.5,8.89,0.0,0.0025
0.485,-1.25,10.120000000000001,0.0,9.1775,0.0,0.0025
0.495,1.25,10.12125,-1.25,9.0975,0.0,0.0025
0.505,1.25,10.12125,0.0,8.93875,0.0,0.0025
0.515,1.25,10.11625,0.0,9.1925,-2.5,0.0025
0.526,1.25,10.1175,-8.75,9.11875,-2.5,0.0025
0.536,1.25,10.120000000000001,2.5,8.9925,-2.5,0.0025
0.546,1.25,10.1225,0.0,8.8475,-2.5,0.0025
0.556,0.0,10.11625,53.75,9.17875,-2.5,0.0025
0.567,1.25,10.120000000000001,-2.5,9.01875,-2.5,0.0025
0.577,0.0,10.120000000000001,-1.25,8.83375,-1.25,0.00375
0.587,0.0,10.115,0.0,9.0825,-1.25,0.00375
0.598,1.25,10.1225,0.0,8.950000000000001,-1.25,0.00375
0.608,0.0,10.12125,0.0,8.950000000000001,-1.25,0.00375
0.618,0.0,10.11875,1.25,9.18125,-2.5,0.0025
0.629,2.5,10.115,0.0,8.8675,-2.5,0.0025
0.639,0.0,10.11625,-1.25,8.70875,-2.5,0.0025
0.649,0.0,10.120000000000001,0.0,9.1725,-2.5,0.0025
0.659,1.25,10.11875,1.25,9.06375,-2.5,0.0025
0.670,0.0,10.115,-2.5,8.84375,-1.25,0.0
0.680,0.0,10.12125,-2.5,8.5775,-1.25,0.0
0.690,0.0,10.11875,-1.25,9.16625,-1.25,0.0
0.700,0.0,10.1175,-2.5,9.00125,-1.25,0.0
0.711,0.0,10.1175,-2.5,9.00125,-1.25,0.0
0.721,1.25,10.120000000000001,-1.25,8.731250000000001,0.0,0.0
0.731,1.25,10.12625,-1.25,9.16375,0.0,0.0
0.742,1.25,10.120000000000001,187.5,5.67,0.0,0.0
0.752,1.25,10.11625,1063.75,0.0,0.0,0.0
0.762,1.25,10.1225,31.25,8.805,0.0,0.0
0.772,0.0,10.1225,3135.0,8.42375,1.25,0.0025
0.783,0.0,10.11875,3533.75,8.39,1.25,0.0025
0.793,0.0,10.11875,3486.25,8.3725,1.25,0.0025
0.803,0.0,10.125,3486.25,8.3725,1.25,0.0025
0.814,0.0,10.11125,3552.5,8.3875,1.25,0.0025
0.824,2.5,10.12375,3570.0,8.3625,-1.25,0.00125
0.834,0.0,10.1325,3613.75,8.375,-1.25,0.00125
0.845,1.25,10.12125,3611.25,8.37375,-1.25,0.00125
0.855,0.0,10.1175,0.0,9.19,-1.25,0.00125
0.865,1.25,10.11875,0.0,9.19,-2.5,0.0
0.876,1.25,10.1175,1.25,9.175,-2.5,0.0
0.886,1.25,10.120000000000001,-1.25,9.05625,-2.5,0.0
0.896,0.0,10.1225,-1.25,8.905,-2.5,0.0
0.907,0.0,10.115,-2.5,9.17625,-2.5,0.0
0.917,1.25,10.115,-1.25,9.03,0.0,0.00375
0.927,0.0,10.1225,0.0,8.8725,0.0,0.00375
0.937,1.25,10.11125,-3.75,9.195,0.0,0.00375
0.948,0.0,10.12125,-1.25,9.1075,0.0,0.00375
0.958,0.0,10.11875,-1.25,8.9575,0.0,0.00375
0.968,0.0,10.1175,-1.25,9.20375,1.25,0.0
0.979,-1.25,10.11875,-2.5,9.00625,1.25,0.0
0.989,0.0,10.1175,-1.25,8.85125,1.25,0.0
0.999,1.25,10.12125,-1.25,9.17125,1.25,0.0
1.009,1.25,10.1175,0.0,9.0275,1.25,0.0
1.020,0.0,10.1175,0.0,9.0275,-1.25,0.0025
1.030,1.25,10.11625,-1.25,9.1775,-1.25,0.0025
1.040,1.25,10.120000000000001,0.0,9.05,-1.25,0.0025
1.050,1.25,10.120000000000001,0.0,8.925,-1.25,0.0025
1.061,1.25,10.115,0.0,8.925,-1.25,0.0025
1.071,0.0,10.1175,0.0,9.1725,-1.25,0.00375
1.081,1.25,10.1225,-1.25,9.040000000000001,-1.25,0.00375
1.092,0.0,10.1225,1.25,8.86,-1.25,0.00375
1.102,0.0,10.11875,-3.75,9.17,-1.25,0.00375
1.112,0.0,10.11875,1.25,8.96875,-1.25,0.00375
1.122,2.5,10.120000000000001,2.5,8.8775,-1.25,0.0
1.133,1.25,10.12125,-2.5,9.14,-1.25,0.0
1.143,0.0,10.1225,0.0,9.05875,-1.25,0.0
1.153,1.25,10.1125,-1.25,8.9025,-1.25,0.0
1.163,1.25,10.1125,0.0,9.14,-1.25,0.0
1.174,1.25,10.12125,-1.25,9.0475,0.0,0.00375
1.184,1.25,10.115,-2.5,8.9025,0.0,0.00375
1.194,0.0,10.12375,3.75,9.18,0.0,0.00375
1.204,0.0,10.11875,0.0,9.0825,0.0,0.00375
1.215,0.0,10.11875,0.0,9.0825,0.0,0.00375
1.225,2.5,10.120000000000001,-1.25,9.2075,1.25,0.0025
1.235,1.25,10.1125,2.5,9.1425,1.25,0.0025
1.246,-1.25,10.11875,-2.5,9.0175,1.25,0.0025
1.256,0.0,10.115,1.25,8.8625,1.25,0.0025
1.266,0.0,10.115,1.25,8.8625,-1.25,0.00375
1.276,-1.25,10.11875,-1.25,9.01,-1.25,0.00375
1.287,-1.25,10.12125,1.25,8.88625,-1.25,0.00375
1.297,1.25,10.1175,0.0,9.16125,-1.25,0.00375
1.307,1.25,10.1175,-1.25,9.040000000000001,-1.25,0.00375
1.317,0.0,10.120000000000001,-1.25,9.040000000000001,-1.25,0.005
1.328,0.0,10.1275,0.0,8.7375,-1.25,0.005
1.338,0.0,10.115,-1.25,9.14625,-1.25,0.005
1.348,1.25,10.1175,-3.75,8.89,-1.25,0.005
1.358,-1.25,10.120000000000001,0.0,8.68,-1.25,0.005
1.369,-1.25,10.120000000000001,0.0,8.68,-1.25,0.0
1.379,0.0,10.12375,5.0,9.16125,-1.25,0.0
1.389,0.0,10.1225,0.0,8.88625,-1.25,0.0
1.399,0.0,10.1225,0.0,8.6175,-1.25,0.0
1.410,1.25,10.11625,0.0,9.165000000000001,-1.25,0.0
1.420,-1.25,10.125,0.0,9.165000000000001,-1.25,0.005
1.430,1.25,10.1225,-1.25,8.9925,-1.25,0.005
1.441,0.0,10.120000000000001,1006.25,0.0,-1.25,0.005
1.451,1.25,10.12125,2118.75,8.477500000000001,-1.25,0.005
1.461,2.5,10.11125,2118.75,8.477500000000001,-1.25,0.005
1.472,1.25,10.11875,2938.75,8.3825,0.0,0.0
1.482,1.25,10.13125,3470.0,8.365,0.0,0.0
1.492,1.25,10.13125,3562.5,8.405,0.0,0.0
1.503,1.25,10.11375,3581.25,8.36375,0.0,0.0
1.513,0.0,10.11875,3590.0,8.3575,0.0,0.0
1.523,2.5,10.1225,2.5,9.17625,0.0,0.00375
1.534,1.25,10.1225,0.0,9.185,0.0,0.00375
1.544,0.0,10.11875,0.0,9.16375,0.0,0.00375
1.555,0.0,10.1175,-1.25,9.00625,0.0,0.00375
1.565,0.0,10.1175,0.0,8.85125,0.0,0.00375
1.575,1.25,10.11625,0.0,9.105,-1.25,0.005
1.586,0.0,10.12125,-2.5,8.981250000000001,-1.25,0.005
1.596,0.0,10.125,-160.0,9.17625,-1.25,0.005
1.606,0.0,10.1125,-160.0,9.17625,-1.25,0.005
1.617,1.25,10.11625,1.25,9.03,2.5,0.00125
1.627,1.25,10.1175,-2.5,8.905,2.5,0.00125
1.637,1.25,10.12375,0.0,9.165000000000001,2.5,0.00125
1.647,1.25,10.120000000000001,0.0,9.11375,2.5,0.00125
1.658,2.5,10.120000000000001,-5.0,8.95375,2.5,0.00125
1.668,1.25,10.11625,-3.75,9.213750000000001,0.0,0.00125
1.678,0.0,10.1225,0.0,9.07375,0.0,0.00125
1.688,1.25,10.115,0.0,8.985,0.0,0.00125
1.699,1.25,10.12125,0.0,8.85875,0.0,0.00125
1.709,2.5,10.120000000000001,50.0,9.15625,0.0,0.00125
1.719,1.25,10.11625,-1.25,8.99875,-1.25,0.0025
1.730,0.0,10.12125,-1.25,8.85,-1.25,0.0025
1.740,1.25,10.11125,-1.25,9.05625,-1.25,0.0025
1.751,0.0,10.120000000000001,-1.25,8.925,-1.25,0.0025
1.761,1.25,10.1125,-1.25,8.925,-1.25,0.0025
1.771,0.0,10.11375,3.75,9.18125,0.0,0.0025
1.781,0.0,10.12125,-1.25,9.01,0.0,0.0025
1.792,1.25,10.115,0.0,9.2025,0.0,0.0025
1.802,1.25,10.12375,-3.75,9.1325,0.0,0.0025
1.812,0.0,10.11625,-3.75,9.1325,0.0,0.0025
1.822,1.25,10.12375,-1.25,8.97,0.0,0.00125
1.833,1.25,10.11125,0.0,9.16125,0.0,0.00125
1.843,0.0,10.12375,1.25,9.03375,0.0,0.00125
1.853,0.0,10.120000000000001,1.25,9.03375,0.0,0.00125
1.864,1.25,10.11875,-1.25,9.2075,0.0,0.00125
1.874,1.25,10.120000000000001,-1.25,9.065,-2.5,0.0
1.884,0.0,10.12125,-1.25,8.935,-2.5,0.0
1.894,0.0,10.11875,0.0,9.11875,-2.5,0.0
