Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.017,1.25,9.97625,-1.25,10.64625,,
0.034,1.25,9.97625,-1.25,10.64625,,
0.047,1.25,9.97625,-2.5,10.356250000000001,-1.25,0.0025
0.058,3.75,9.9825,10.0,10.11625,1.25,0.00375
0.068,0.0,9.9725,2.5,10.6675,1.25,0.00375
0.079,2.5,9.96,2997.5,9.883750000000001,1.25,0.00375
0.089,3.75,9.9825,3602.5,9.8375,1.25,0.00375
0.099,5.0,9.975,3538.75,9.64375,1.25,0.00375
0.109,1.25,9.9725,3165.0,9.72625,-1.25,0.0025
0.120,1.25,9.97125,3171.25,9.8625,-1.25,0.0025
0.130,2.5,9.97625,3620.0,8.963750000000001,-1.25,0.0025
0.140,0.0,9.97625,3668.75,9.8275,-1.25,0.0025
0.151,-1.25,9.9675,3667.5,9.805,-1.25,0.0025
0.161,1.25,9.97,3661.25,9.805,0.0,0.0025
0.171,-1.25,9.95375,3825.0,9.805,0.0,0.0025
0.182,2.5,9.9675,3826.25,9.79125,0.0,0.0025
0.192,0.0,9.975,3750.0,9.856250000000001,0.0,0.0025
0.202,0.0,9.975,3728.75,9.80125,0.0,0.0025
0.212,0.0,9.9725,3766.25,9.80625,0.0,0.005
0.223,1.25,9.97625,3838.75,9.795,0.0,0.005
0.233,3.75,9.97625,3838.75,9.795,0.0,0.005
0.244,2.5,9.97625,3707.5,9.00375,0.0,0.005
0.254,1.25,9.981250000000001,3473.75,9.8025,0.0,0.005
0.264,-1.25,9.97125,3796.25,9.81625,1.25,0.00125
0.275,0.0,9.975,3821.25,9.85125,1.25,0.00125
0.285,0.0,9.97375,3772.5,9.7925,1.25,0.00125
0.295,1.25,9.97875,3750.0,9.785,1.25,0.00125
0.306,1.25,9.97875,3750.0,9.785,1.25,0.00125
0.316,0.0,9.9725,3812.5,9.838750000000001,1.25,0.0
0.326,1.25,9.9675,3793.75,9.807500000000001,1.25,0.0
0.337,2.5,9.9675,3391.25,9.61625,1.25,0.0
0.347,1.25,9.97375,3442.5,9.81,1.25,0.0
0.357,1.25,9.97375,3807.5,9.7825,1.25,0.0
0.367,0.0,9.98875,3807.5,9.7825,0.0,0.0
0.378,-1.25,9.97125,3711.25,9.7925,0.0,0.0
0.388,1.25,9.96875,3727.5,9.7875,0.0,0.0
0.398,0.0,9.955,3816.25,9.8,0.0,0.0
0.408,1.25,9.975,3810.0,9.7425,0.0,0.0
0.419,2.5,9.963750000000001,3810.0,9.7425,0.0,0.0
