elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,9.88,568.75,0.00,31.25,4.61
0.069,0.00,9.66,565.00,0.00,217.50,5.21
0.114,1.25,9.74,848.75,0.00,31.25,5.21
0.162,1.25,9.67,626.25,0.00,32.50,5.21
0.200,0.00,9.88,410.00,1.72,32.50,5.21
0.241,0.00,9.96,895.00,0.00,26.25,5.21
0.290,1.25,9.96,832.50,0.00,25.00,5.21
0.331,11.25,10.22,708.75,0.00,158.75,5.21
0.371,-1.25,10.77,902.50,0.00,1027.50,5.21
0.410,2.50,10.25,26.25,0.13,27.50,5.20
0.448,-1.25,9.62,325.00,0.00,31.25,5.23
0.486,0.00,9.82,886.25,0.21,31.25,4.92
0.524,0.00,10.03,837.50,0.00,31.25,5.21
0.562,0.00,10.33,905.00,0.00,31.25,5.21
0.602,1.25,10.25,670.00,0.00,31.25,5.21
0.642,-1.25,10.25,580.00,0.10,30.00,5.21
0.680,-1.25,9.62,612.50,0.00,31.25,5.21
0.718,0.00,9.83,893.75,0.11,30.00,5.21
0.756,2.50,10.12,832.50,0.00,31.25,5.21
0.795,1.25,10.37,903.75,0.00,32.50,5.21
0.833,1.25,10.70,233.75,0.00,31.25,5.21
0.871,1.25,10.86,611.25,0.00,26.25,5.21
0.909,1.25,9.73,298.75,0.14,31.25,5.21
0.947,1.25,9.96,906.25,0.00,33.75,5.21
0.985,0.00,10.16,632.50,0.00,31.25,5.21
1.023,10.00,10.75,530.00,0.00,31.25,5.21
1.061,2.50,10.35,403.75,0.42,31.25,5.21
1.099,1.25,9.72,35.00,0.84,31.25,5.21
1.146,0.00,9.66,13.75,0.00,32.50,5.21
1.192,-1.25,9.63,666.25,2.13,30.00,5.21
1.233,1.25,9.93,810.00,0.00,31.25,5.21
1.272,1.25,10.00,801.25,0.00,28.75,5.21
1.314,-1.25,10.15,466.25,0.00,1241.25,4.86
1.360,1.25,10.10,836.25,0.00,622.50,5.13
1.404,10.00,10.17,831.25,0.00,32.50,4.79
1.445,0.00,10.35,907.50,0.00,32.50,4.67
1.486,1.25,10.25,683.75,0.00,32.50,4.67
1.526,1.25,10.32,667.50,0.00,25.00,5.21
1.570,0.00,9.60,630.00,0.00,25.00,5.21
1.611,2.50,9.68,656.25,0.00,102.50,5.21
1.653,-1.25,9.82,887.50,0.00,28.75,5.21
1.694,1.25,9.96,891.25,0.00,30.00,5.21
1.735,1.25,10.08,897.50,0.00,31.25,5.21
1.776,1.25,10.24,437.50,0.00,31.25,5.21
1.818,0.00,10.25,430.00,0.00,31.25,5.21
1.860,2.50,10.25,631.25,0.00,32.50,5.21
1.904,3.75,10.77,478.75,0.00,31.25,5.21
1.952,0.00,10.46,683.75,0.90,28.75,5.21
1.991,0.00,10.31,596.25,0.00,30.00,5.21
2.029,0.00,9.76,895.00,0.00,31.25,5.21
2.066,2.50,10.08,477.50,0.13,30.00,5.21
2.113,-1.25,9.98,767.50,0.00,31.25,5.21
2.155,7.50,10.17,890.00,0.00,31.25,5.21
2.192,0.00,10.78,511.25,0.00,31.25,5.21
2.230,0.00,11.05,327.50,0.00,26.25,5.21
2.269,0.00,9.59,668.75,0.54,31.25,5.21
2.308,0.00,9.90,827.50,0.00,32.50,4.88
2.345,1.25,10.02,898.75,0.00,680.00,5.03
2.386,5.00,10.17,900.00,0.00,30.00,5.15
2.422,-5.00,11.08,573.75,0.00,33.75,5.21
2.460,-1.25,10.27,323.75,0.09,32.50,5.21
2.499,-1.25,9.66,-33.75,0.37,30.00,5.21
2.542,0.00,9.76,440.00,1.14,31.25,5.20
