Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.019,0.0,9.91125,,,,
0.037,0.0,9.91125,3788.75,9.7725,0.0,0.00375
0.047,3.75,9.905,3788.75,9.7725,0.0,0.00375
0.057,1.25,9.9125,3745.0,10.27125,0.0,0.00375
0.068,0.0,9.90625,3598.75,9.370000000000001,0.0,0.0
0.078,0.0,9.9175,3570.0,9.77125,0.0,0.0
0.089,-1.25,9.92125,3762.5,9.79125,0.0,0.0
0.099,0.0,9.90625,3778.75,9.78,0.0,0.0
0.109,0.0,9.90625,3703.75,9.77875,0.0,0.0
0.119,-1.25,9.9075,3761.25,9.7475,0.0,0.00125
0.130,3.75,9.91375,3762.5,9.776250000000001,0.0,0.00125
0.140,3.75,9.9025,3780.0,10.7525,0.0,0.00125
0.150,1.25,9.9125,3752.5,9.790000000000001,0.0,0.00125
0.161,1.25,9.9125,3751.25,9.78,0.0,0.00125
0.171,0.0,9.901250000000001,3782.5,10.0925,0.0,0.0025
0.181,1971.25,9.20875,3748.75,8.81125,0.0,0.0025
0.191,3071.25,9.11625,3786.25,9.0175,0.0,0.0025
0.202,3290.0,9.168750000000001,2943.75,9.77875,0.0,0.0025
0.213,3290.0,9.168750000000001,2628.75,9.7875,0.0,0.0
0.223,3232.5,9.102500000000001,3752.5,9.58125,0.0,0.0
0.233,3093.75,9.10375,3718.75,10.12625,0.0,0.0
0.244,3362.5,9.09,3810.0,7.1675,0.0,0.0
0.254,3522.5,9.0925,3455.0,9.7975,0.0,0.0
0.264,3337.5,9.085,3121.25,9.78125,0.0,0.0
0.274,3438.75,9.0875,3773.75,9.6125,0.0,0.0
0.285,3407.5,9.0825,3776.25,9.7775,0.0,0.0
0.295,3526.25,9.08,3715.0,9.8625,0.0,0.0
0.306,3511.25,9.08625,2977.5,9.78375,0.0,0.0
0.316,3395.0,9.09375,3790.0,9.495000000000001,-1.25,0.0
0.326,3531.25,9.0775,3742.5,9.025,-1.25,0.0
0.336,3532.5,9.08125,3683.75,8.89625,-1.25,0.0
0.347,3531.25,9.08375,3356.25,9.79125,-1.25,0.0
0.357,3527.5,9.07375,3290.0,9.776250000000001,-1.25,0.0
0.367,3332.5,9.0825,3737.5,9.66,0.0,0.00375
0.377,3282.5,9.08125,3796.25,9.78875,0.0,0.00375
0.387,3545.0,9.08,3506.25,8.82,0.0,0.00375
0.398,3532.5,9.0825,3095.0,9.78125,0.0,0.00375
0.408,3533.75,9.08625,3095.0,9.78125,0.0,0.00375
0.418,3345.0,9.08375,3747.5,7.78125,0.0,0.00375
0.429,3513.75,9.065,3721.25,9.78,0.0,0.00375
0.439,3525.0,9.07875,2735.0,9.78125,0.0,0.00375
0.449,3537.5,9.0825,2477.5,9.776250000000001,0.0,0.00375
0.460,3521.25,9.0825,2477.5,9.776250000000001,0.0,0.00375
0.470,3541.25,9.08,3780.0,9.78125,-1.25,0.00125
0.480,3533.75,9.05875,3772.5,8.20375,-1.25,0.00125
0.491,3530.0,9.04875,3256.25,9.78125,-1.25,0.00125
0.501,3528.75,9.0825,-1.25,10.62875,-1.25,0.00125
0.511,3531.25,9.07625,-1.25,10.62875,-1.25,0.00125
0.521,3542.5,9.08125,-1.25,10.63125,1.25,0.00375
0.532,3527.5,9.08375,-8.75,9.63,1.25,0.00375
0.542,3512.5,9.07875,-155.0,10.62375,1.25,0.00375
0.552,3537.5,9.06875,0.0,10.43625,1.25,0.00375
0.563,3516.25,9.071250000000001,0.0,10.43625,-1.25,0.0025
0.573,3543.75,9.0725,-5.0,10.78875,-1.25,0.0025
0.583,3540.0,9.10375,3.75,10.44125,-1.25,0.0025
0.593,3536.25,9.07875,7.5,10.62875,-1.25,0.0025
0.604,3536.25,9.07875,1.25,10.4875,-1.25,0.0025
