Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.020,0.0,10.071250000000001,3.75,10.84375,,
0.032,0.0,10.071250000000001,3.75,10.84375,0.0,0.0
0.050,2.5,10.071250000000001,3.75,10.84375,0.0,0.0
0.060,0.0,10.071250000000001,-10.0,10.845,1.25,0.005
0.071,0.0,10.05875,7.5,10.321250000000001,1.25,0.005
0.081,1.25,10.071250000000001,3786.25,9.9725,1.25,0.005
0.091,3.75,10.071250000000001,3891.25,9.98,1.25,0.005
0.101,-1.25,10.075000000000001,3733.75,9.98875,1.25,0.005
0.112,-1.25,10.075000000000001,3733.75,9.98875,1.25,0.005
0.122,0.0,10.06625,3817.5,9.9625,-1.25,0.00125
0.133,0.0,10.07,3991.25,10.2025,-1.25,0.00125
0.143,-1.25,10.07,3972.5,9.72875,-1.25,0.00125
0.153,1.25,10.09375,3612.5,9.90875,-1.25,0.00125
0.163,1.25,10.09375,3612.5,9.90875,-1.25,0.00375
0.174,1.25,10.07625,4107.5,9.9125,-1.25,0.00375
0.184,-1.25,10.07625,4016.25,9.9125,-1.25,0.00375
0.194,-1.25,10.07625,4127.5,10.05125,-1.25,0.00375
0.205,3.75,10.0675,4116.25,9.91125,-1.25,0.00375
0.215,1.25,10.075000000000001,3621.25,9.90625,-1.25,0.00375
0.225,1275.0,9.29875,4152.5,9.92375,1.25,0.0
0.236,3281.25,9.33375,4167.5,9.82375,1.25,0.0
0.246,3486.25,9.185,4137.5,9.80125,1.25,0.0
0.256,3985.0,9.12375,4122.5,9.91125,1.25,0.0
0.267,3985.0,9.12375,2972.5,9.89125,1.25,0.00375
0.277,4005.0,9.12625,4148.75,9.93125,1.25,0.00375
0.287,4065.0,9.11625,4151.25,9.875,1.25,0.00375
0.298,4076.25,9.105,3370.0,9.43,1.25,0.00375
0.308,4078.75,9.10375,3370.0,9.43,1.25,0.00375
0.318,4078.75,9.10375,4161.25,9.1225,1.25,0.0
0.329,4075.0,9.1125,2916.25,9.89125,1.25,0.0
0.339,4067.5,9.115,2756.25,10.86625,1.25,0.0
0.349,4078.75,9.11375,-160.0,10.845,1.25,0.0
0.359,4078.75,9.11375,-2.5,10.84,1.25,0.0
0.370,4022.5,9.10125,0.0,10.84125,-1.25,0.00125
0.380,4075.0,9.10375,-3.75,10.8125,-1.25,0.00125
0.390,4072.5,9.12125,-13.75,10.74875,-1.25,0.00125
0.401,4080.0,9.12125,3.75,10.48,-1.25,0.00125
0.411,4080.0,9.12125,-1.25,10.2675,-1.25,0.00125
0.421,4077.5,9.1075,0.0,10.85,-1.25,0.00375
0.432,4061.25,9.12625,-16.25,10.74875,-1.25,0.00375
0.442,4062.5,9.11125,-15.0,10.53625,-1.25,0.00375
0.452,4072.5,9.11625,-1.25,10.28875,-1.25,0.00375
0.462,4056.25,9.12375,-1.25,10.28875,-1.25,0.00375
0.473,4065.0,9.106250000000001,-18.75,10.845,-1.25,0.00875
0.483,4071.25,9.10375,6.25,10.838750000000001,-1.25,0.00875
0.493,4065.0,9.10875,2.5,10.6075,-1.25,0.00875
0.504,4071.25,9.115,1.25,10.356250000000001,-1.25,0.00875
0.514,4061.25,9.11625,1.25,10.356250000000001,0.0,0.0025
0.525,4073.75,9.115,-23.75,10.84125,0.0,0.0025
0.535,4075.0,9.106250000000001,0.0,10.8475,0.0,0.0025
0.545,4027.5,9.105,-1.25,10.66625,0.0,0.0025
0.556,4076.25,9.11875,-1.25,10.42875,0.0,0.0025
0.567,4071.25,9.1,-1.25,10.90625,0.0,0.00375
0.577,4072.5,9.125,-5.0,10.82625,0.0,0.00375
0.587,4063.75,9.11125,-8.75,10.82375,0.0,0.00375
0.598,4041.25,9.102500000000001,2.5,10.8025,0.0,0.00375
0.608,4027.5,9.11125,0.0,10.22625,0.0,0.00375
0.619,4078.75,9.11375,-8.75,10.28875,0.0,0.0025
0.629,4052.5,9.1225,5.0,10.87625,0.0,0.0025
0.640,4067.5,9.11375,1.25,10.8425,0.0,0.0025
0.650,4076.25,9.1125,0.0,10.83375,0.0,0.0025
0.660,4076.25,9.1125,-7.5,10.7025,0.0,0.0025
0.672,4055.0,9.10875,-3.75,10.345,0.0,0.0025
0.682,4022.5,9.115,-7.5,10.845,0.0,0.0025
0.692,4077.5,9.106250000000001,-1.25,10.85375,0.0,0.0025
0.702,4068.75,9.11,-2.5,10.855,0.0,0.0025
0.713,4083.75,9.1075,-3.75,10.54875,0.0,0.0025
0.723,4073.75,9.11625,2.5,10.3625,0.0,0.0025
0.733,3930.0,9.11375,-1.25,10.86,0.0,0.0025
0.744,4000.0,9.1125,-8.75,10.84625,0.0,0.0025
0.754,4060.0,9.11375,-3.75,10.8025,0.0,0.0025
0.764,4042.5,9.11625,-23.75,10.73875,-1.25,0.00375
0.775,4080.0,9.106250000000001,7.5,10.48375,-1.25,0.00375
0.785,4035.0,9.1125,0.0,10.213750000000001,-1.25,0.00375
0.796,4086.25,9.105,0.0,10.86375,-1.25,0.00375
0.806,4061.25,9.12125,-6.25,10.8825,-1.25,0.00375
0.816,4066.25,9.137500000000001,0.0,10.5025,0.0,0.00375
0.827,4073.75,9.11375,-2.5,10.290000000000001,0.0,0.00375
0.837,4066.25,9.1125,-2.5,10.8175,0.0,0.00375
0.847,4076.25,9.105,1.25,10.82875,0.0,0.00375
0.857,4075.0,9.106250000000001,-153.75,10.8375,0.0,0.00375
0.867,4073.75,9.1175,0.0,10.55875,0.0,0.0025
0.878,4048.75,9.11,-2.5,10.3425,0.0,0.0025
0.888,4018.75,9.11,7.5,10.790000000000001,0.0,0.0025
0.898,4070.0,9.09375,8.75,10.8175,0.0,0.0025
0.909,4066.25,9.13,-12.5,10.838750000000001,0.0,0.0025
0.919,4072.5,9.11375,0.0,10.67875,-1.25,0.00125
0.929,4076.25,9.10875,-1.25,10.38625,-1.25,0.00125
0.939,4070.0,9.10875,6.25,10.84375,-1.25,0.00125
0.950,4073.75,9.11375,6.25,10.84375,-1.25,0.00125
0.960,4075.0,9.10125,0.0,10.855,-1.25,0.00125
0.970,4068.75,9.115,-2.5,10.835,0.0,0.005
0.981,4067.5,9.13,-21.25,10.4175,0.0,0.005
0.991,4067.5,9.1075,-3.75,10.85125,0.0,0.005
1.001,4072.5,9.12875,-1.25,10.84625,0.0,0.005
1.011,4061.25,9.1225,-1.25,10.835,1.25,0.005
1.022,4013.75,9.11,0.0,10.821250000000001,1.25,0.005
1.032,4075.0,9.11125,1.25,10.51625,1.25,0.005
1.042,4082.5,9.10875,33.75,10.3175,1.25,0.005
1.052,4075.0,9.11125,3.75,10.8325,1.25,0.005
1.063,4063.75,9.1,1.25,10.90625,1.25,0.005
1.073,4046.25,9.102500000000001,-161.25,10.7425,0.0,0.0
1.083,4067.5,9.11875,-1.25,10.53625,0.0,0.0
1.094,4076.25,9.09875,0.0,10.32375,0.0,0.0
1.104,4050.0,9.11625,1.25,10.8475,0.0,0.0
1.114,3921.25,9.11125,1.25,10.8475,0.0,0.0
1.124,4068.75,9.1125,7.5,10.887500000000001,0.0,0.0
1.135,4075.0,9.1075,-5.0,10.62625,0.0,0.0
1.145,4087.5,9.09875,-6.25,10.37875,0.0,0.0
1.155,4077.5,9.106250000000001,0.0,10.883750000000001,0.0,0.0
1.166,4037.5,9.1125,0.0,10.883750000000001,1.25,0.005
1.176,4080.0,9.10375,12.5,10.838750000000001,1.25,0.005
1.187,4067.5,9.11,5.0,10.71125,1.25,0.005
1.197,4063.75,9.11125,-1.25,10.432500000000001,1.25,0.005
1.207,4073.75,9.11125,1.25,10.2125,1.25,0.005
1.218,4051.25,9.11,2.5,10.82375,0.0,0.0
1.228,4052.5,9.11375,-2.5,10.8475,0.0,0.0
1.238,4076.25,9.11125,-2.5,10.793750000000001,0.0,0.0
1.248,4061.25,9.10875,1.25,10.557500000000001,0.0,0.0
1.259,4061.25,9.10875,-1.25,10.29875,0.0,0.0
1.269,3945.0,9.11125,-5.0,10.8625,-1.25,0.0
1.279,4071.25,9.1175,-1.25,10.84875,-1.25,0.0
1.289,4073.75,9.106250000000001,-3.75,10.835,-1.25,0.0
1.300,4065.0,9.11125,-2.5,10.5725,-1.25,0.0
1.310,4065.0,9.11125,-6.25,10.32625,-1.25,0.0
1.321,4075.0,9.106250000000001,58.75,10.855,0.0,0.0
1.331,4051.25,9.1125,-3.75,10.84625,0.0,0.0
1.341,4030.0,9.102500000000001,0.0,10.8775,0.0,0.0
1.352,4026.25,9.11375,0.0,10.668750000000001,0.0,0.0
1.362,4026.25,9.11375,-3.75,10.3975,0.0,0.0
1.372,4065.0,9.10375,-1.25,10.87125,-1.25,0.0
1.382,4076.25,9.1125,2.5,10.84375,-1.25,0.0
1.393,4011.25,9.10875,-1.25,10.865,-1.25,0.0
1.403,4075.0,9.11,-1.25,10.7225,-1.25,0.0
1.413,4075.0,9.11,-2.5,10.50625,-1.25,0.0
1.423,4060.0,9.10875,0.0,10.81,0.0,0.0
1.434,4055.0,9.105,-1.25,10.8475,0.0,0.0
1.444,4031.25,9.10875,-2.5,10.815,0.0,0.0
1.454,4070.0,9.106250000000001,0.0,10.7525,0.0,0.0
1.464,4070.0,9.106250000000001,-2.5,10.543750000000001,0.0,0.0
1.475,4077.5,9.1125,-1.25,10.905,0.0,0.0
1.485,3913.75,9.102500000000001,0.0,10.8425,0.0,0.0
1.495,3871.25,9.10875,-2.5,10.865,0.0,0.0
1.505,4057.5,9.10125,6.25,10.86875,0.0,0.0
1.516,4057.5,9.10125,31.25,10.56875,0.0,0.0
1.526,3991.25,9.11625,0.0,10.29125,0.0,0.0
1.536,4002.5,9.1125,-1.25,10.82875,0.0,0.0
1.546,4075.0,9.11875,53.75,10.93375,0.0,0.0
1.556,4065.0,9.10375,-3.75,10.81625,0.0,0.0
1.567,4055.0,9.11125,7.5,10.6675,1.25,0.0
1.577,4062.5,9.10875,0.0,10.34875,1.25,0.0
1.587,4020.0,9.11125,-3.75,10.89,1.25,0.0
1.598,4071.25,9.13,-6.25,10.80875,1.25,0.0
1.608,4060.0,9.106250000000001,-15.0,10.7775,1.25,0.0
1.618,4077.5,9.11125,-15.0,10.7775,0.0,0.00125
1.628,4037.5,9.10875,-7.5,10.595,0.0,0.00125
1.639,4062.5,9.1075,26.25,10.89125,0.0,0.00125
1.649,4073.75,9.12125,-13.75,10.83125,0.0,0.00125
1.659,4070.0,9.1175,-13.75,10.83125,0.0,0.00125
1.670,4020.0,9.10375,-1.25,10.762500000000001,0.0,0.0
1.680,4072.5,9.10875,-1.25,10.276250000000001,0.0,0.0
1.690,4066.25,9.1125,-5.0,10.85,0.0,0.0
1.700,4076.25,9.11125,17.5,10.83625,0.0,0.0
1.711,4073.75,9.10875,3.75,10.8475,0.0,0.0
1.721,4072.5,9.10375,3.75,10.8475,0.0,0.0
1.731,4065.0,9.102500000000001,-1.25,10.387500000000001,0.0,0.0
1.741,4060.0,9.11375,17.5,10.835,0.0,0.0
1.752,4070.0,9.10375,2.5,10.84625,0.0,0.0
1.762,4071.25,9.1175,-2.5,10.83,0.0,0.0
