elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,9.68,701.25,0.00,0.00,1.39
0.077,5.00,10.07,676.25,0.00,0.00,1.33
0.124,-6.25,9.84,877.50,0.00,0.00,1.38
0.191,2.50,9.88,676.25,0.00,0.00,1.38
0.240,0.00,9.44,2.50,0.00,0.00,1.32
0.333,1.25,9.61,743.75,0.00,0.00,1.37
0.426,0.00,10.29,767.50,0.00,0.00,1.38
0.633,0.00,10.05,735.00,0.00,0.00,1.39
0.754,0.00,9.72,-12.50,0.00,1.25,1.34
0.860,1.25,10.63,293.75,0.00,1.25,1.34
0.953,1.25,10.06,553.75,0.00,1.25,1.36
1.028,0.00,9.86,723.75,0.00,-1.25,1.34
1.095,1.25,11.47,853.75,0.00,0.00,1.39
1.171,1.25,9.53,520.00,0.00,1.25,1.37
1.220,2.50,9.46,420.00,0.00,-1.25,1.34
1.269,1.25,9.50,786.25,0.00,0.00,1.31
1.306,0.00,9.92,690.00,0.00,0.00,1.31
1.347,1.25,9.77,875.00,0.00,0.00,1.37
1.394,0.00,9.86,873.75,0.00,0.00,1.40
1.430,0.00,10.05,686.25,0.00,0.00,1.38
1.472,-2.50,11.61,328.75,0.00,0.00,1.35
1.516,1.25,10.06,163.75,0.00,-1.25,1.34
1.557,1.25,11.08,327.50,0.00,1.25,1.37
1.594,1.25,9.49,656.25,0.00,0.00,1.35
1.635,1.25,9.59,882.50,0.00,0.00,1.36
1.675,0.00,9.79,558.75,0.00,-1.25,1.39
1.711,-150.00,10.04,862.50,0.00,-2.50,1.38
1.751,2.50,10.08,892.50,0.00,0.00,1.40
1.790,0.00,10.06,52.50,0.00,1.25,1.39
1.829,1.25,10.92,527.50,0.00,-1.25,1.37
1.873,0.00,9.55,405.00,0.00,0.00,1.40
1.908,1.25,9.70,865.00,0.00,-1.25,1.32
1.946,7.50,9.99,870.00,0.00,-1.25,1.33
1.981,2.50,11.77,617.50,0.00,0.00,1.34
2.018,0.00,10.09,441.25,0.27,1.25,1.36
2.055,0.00,9.61,881.25,0.00,0.00,1.37
2.094,0.00,9.70,712.50,0.20,0.00,1.35
2.136,0.00,9.85,567.50,0.00,0.00,1.35
2.176,0.00,9.97,877.50,0.00,-1.25,1.35
2.216,1.25,10.29,390.00,0.00,0.00,1.36
2.254,0.00,10.19,688.75,0.91,1.25,1.40
2.288,1.25,9.55,508.75,0.00,-1.25,1.40
2.329,0.00,9.71,862.50,0.00,0.00,1.36
2.367,0.00,9.82,526.25,0.00,0.00,1.31
2.406,0.00,11.61,743.75,0.00,0.00,1.32
2.443,-1.25,10.08,705.00,0.00,0.00,1.31
2.483,1.25,10.06,390.00,0.03,1.25,1.33
2.520,0.00,9.55,732.50,0.21,0.00,1.35
2.557,1.25,9.76,741.25,0.00,-1.25,1.37
2.593,0.00,10.03,876.25,0.00,0.00,1.37
2.633,1.25,10.05,631.25,0.00,0.00,1.37
2.673,1.25,11.66,327.50,0.00,-1.25,1.38
2.712,0.00,10.37,626.25,0.00,0.00,1.37
2.748,1.25,9.85,705.00,0.00,1.25,1.40
2.788,1.25,9.84,881.25,0.00,0.00,1.32
2.825,0.00,9.76,888.75,0.00,0.00,1.34
2.878,1.25,9.84,871.25,0.00,-1.25,1.35
2.917,1.25,10.06,891.25,0.00,0.00,1.34
