Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.013,1.25,10.11375,,,,
0.027,1.25,10.11375,0.0,9.137500000000001,,
0.039,1.25,10.11375,0.0,8.74875,0.0,0.0
0.049,1.25,10.11625,0.0,8.74875,0.0,0.0
0.060,-1.25,10.11625,-2.5,9.1525,0.0,0.005
0.070,0.0,10.1175,-1.25,8.9625,0.0,0.005
0.080,1.25,10.120000000000001,1.25,8.696250000000001,0.0,0.005
0.090,1.25,10.120000000000001,0.0,9.1425,0.0,0.005
0.101,0.0,10.115,-2.5,9.14625,0.0,0.005
0.111,0.0,10.115,-2.5,9.14625,0.0,0.005
0.121,0.0,10.1175,1.25,8.58375,0.0,0.00125
0.131,0.0,10.1175,-1.25,9.1525,0.0,0.00125
0.142,0.0,10.115,-2.5,9.1425,0.0,0.00125
0.152,0.0,10.11375,-1.25,8.94375,0.0,0.00125
0.162,0.0,10.11375,5.0,8.5725,0.0,0.00125
0.173,0.0,10.1125,0.0,9.14,0.0,0.0
0.183,0.0,10.11375,-1.25,9.11125,0.0,0.0
0.193,1.25,10.115,0.0,8.8825,0.0,0.0
0.203,0.0,10.1225,0.0,8.668750000000001,0.0,0.0
0.214,0.0,10.1225,-1.25,9.1575,0.0,0.00375
0.224,0.0,10.11875,2.5,9.045,0.0,0.00375
0.234,1.25,10.11875,-1.25,8.88,0.0,0.00375
0.245,0.0,10.11625,0.0,8.61,0.0,0.00375
0.255,-1.25,10.11375,-1.25,9.1425,0.0,0.00375
0.265,-1.25,10.11375,1.25,8.9925,-1.25,0.00125
0.275,1.25,10.1225,-1.25,8.776250000000001,-1.25,0.00125
0.286,2.5,10.120000000000001,-1.25,8.6625,-1.25,0.00125
0.296,1.25,10.1175,-3.75,9.14625,-1.25,0.00125
0.306,0.0,10.11,-1.25,9.0975,-1.25,0.00125
0.316,0.0,10.11,0.0,8.7125,1.25,0.0025
0.327,1.25,10.125,0.0,9.1675,1.25,0.0025
0.337,2.5,10.11375,-3.75,9.14625,1.25,0.0025
0.347,1.25,10.11375,1.25,9.09,1.25,0.0025
0.357,1.25,10.11375,0.0,8.8125,1.25,0.0025
0.368,0.0,10.120000000000001,0.0,9.16375,0.0,0.0
0.378,0.0,10.120000000000001,0.0,9.14125,0.0,0.0
0.388,1.25,10.120000000000001,-2.5,9.035,0.0,0.0
0.398,1.25,10.11875,-1.25,8.81125,0.0,0.0
0.409,1.25,10.11875,-1.25,8.54625,0.0,0.0
0.419,0.0,10.115,-1.25,9.145,0.0,0.0025
0.429,0.0,10.125,-1.25,8.96,0.0,0.0025
0.440,-1.25,10.11625,-1.25,8.745000000000001,0.0,0.0025
0.450,0.0,10.11125,-2.5,8.53125,0.0,0.0025
0.460,1.25,10.1175,-1.25,9.12375,0.0,0.0025
0.471,1.25,10.1175,-3.75,8.97,0.0,0.0025
0.481,0.0,10.11375,-5.0,8.74875,0.0,0.0025
0.491,1.25,10.115,0.0,8.5325,0.0,0.0025
0.502,1.25,10.120000000000001,-1.25,9.1475,0.0,0.0025
0.512,0.0,10.11625,0.0,9.02125,1.25,0.00375
0.522,0.0,10.1225,0.0,8.7475,1.25,0.00375
0.533,0.0,10.11875,-1.25,8.53125,1.25,0.00375
0.543,-1.25,10.11625,0.0,9.20125,1.25,0.00375
0.553,1.25,10.120000000000001,-1.25,9.015,1.25,0.00375
0.563,1.25,10.120000000000001,-1.25,8.73875,1.25,0.00375
0.574,1.25,10.11375,-1.25,9.14,-1.25,0.0
0.584,0.0,10.1225,-1.25,9.06875,-1.25,0.0
