elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,10.50,861.25,0.00,1850.00,5.21
0.059,1.25,10.97,658.75,0.00,32.50,5.20
0.090,0.00,9.54,245.00,0.00,27.50,5.20
0.118,1.25,10.18,782.50,0.00,2438.75,5.23
0.151,3.75,10.81,905.00,0.00,32.50,5.21
0.182,0.00,9.62,805.00,0.19,27.50,5.21
0.203,1.25,10.72,661.25,0.00,1266.25,5.19
0.230,-1.25,9.82,833.75,0.00,31.25,5.21
0.260,0.00,10.06,888.75,0.00,30.00,5.21
0.284,0.00,9.53,61.25,0.00,1292.50,4.54
0.308,1.25,10.05,890.00,0.00,2903.75,4.24
0.332,1.25,10.29,143.75,0.00,32.50,5.21
0.362,1.25,9.82,581.25,0.00,32.50,5.21
0.392,2.50,10.20,73.75,0.00,30.00,5.21
0.414,0.00,9.80,796.25,0.00,31.25,5.21
0.434,1.25,10.29,-12.50,0.00,28.75,5.21
0.454,1.25,10.07,896.25,0.00,31.25,5.21
0.474,1.25,9.72,162.50,1.05,32.50,5.21
0.493,0.00,10.73,355.00,0.00,32.50,5.21
0.513,0.00,9.68,876.25,0.00,30.00,5.21
0.533,5.00,10.27,323.75,0.00,31.25,5.21
0.554,1.25,9.92,895.00,0.00,31.25,5.21
0.574,6.25,10.20,62.50,0.00,31.25,5.21
0.593,0.00,10.09,896.25,0.00,31.25,5.21
0.615,0.00,9.53,435.00,0.00,31.25,5.21
0.639,20.00,10.09,835.00,0.00,31.25,5.21
0.660,0.00,9.61,608.75,0.00,31.25,5.21
0.680,0.00,10.78,518.75,0.00,31.25,5.21
0.701,2.50,9.78,593.75,0.00,30.00,5.21
0.721,1.25,11.06,680.00,0.00,31.25,5.21
0.740,1.25,9.97,791.25,0.00,31.25,5.21
0.760,1.25,10.30,248.75,0.00,31.25,5.21
0.779,0.00,11.02,857.50,0.00,31.25,5.21
0.799,1.25,9.71,818.75,0.00,32.50,5.21
0.818,0.00,10.29,202.50,0.00,31.25,5.21
0.838,-1.25,10.06,857.50,0.00,31.25,5.21
0.857,1.25,10.21,166.25,0.26,30.00,5.21
0.879,2.50,10.11,887.50,0.00,32.50,5.21
0.898,1.25,9.60,862.50,0.99,31.25,5.21
0.918,1.25,10.30,146.25,0.00,31.25,5.21
0.937,1.25,9.95,888.75,0.00,28.75,5.21
0.957,10.00,10.38,80.00,1.75,31.25,5.21
