elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,13.75,12.10,546.25,0.69,31.25,5.02
0.071,1.25,12.27,741.25,0.00,27.50,5.20
0.113,-2.50,12.10,255.00,0.00,30.00,5.21
0.164,11.25,12.14,517.50,0.00,30.00,5.21
0.203,1.25,12.02,696.25,0.00,32.50,5.21
0.242,2.50,12.01,-35.00,3.65,31.25,5.21
0.283,1.25,12.03,43.75,0.00,30.00,5.21
0.322,2.50,12.62,750.00,0.00,31.25,5.21
0.360,0.00,12.01,-33.75,3.46,32.50,5.21
0.399,1.25,12.09,458.75,0.00,30.00,5.21
0.438,-31.25,12.10,712.50,0.00,33.75,5.21
0.475,0.00,12.93,15.00,0.04,31.25,5.21
0.516,-1.25,12.58,50.00,0.00,31.25,5.21
0.555,0.00,12.61,748.75,0.00,28.75,5.21
0.594,1.25,12.01,25.00,0.13,27.50,5.21
0.632,1.25,12.09,450.00,0.00,31.25,5.21
0.670,1.25,12.02,721.25,0.00,31.25,5.21
0.707,0.00,12.88,611.25,0.00,31.25,5.21
0.745,1.25,12.16,503.75,0.00,31.25,5.21
0.787,1.25,12.01,693.75,0.07,31.25,5.21
0.825,1.25,12.02,618.75,0.12,32.50,5.21
0.863,17.50,12.02,732.50,2.49,30.00,5.21
0.900,0.00,13.77,42.50,0.00,28.75,5.21
0.938,5.00,12.03,693.75,0.00,31.25,5.21
0.975,0.00,14.04,613.75,0.17,32.50,5.21
1.015,0.00,13.15,61.25,0.23,31.25,5.21
1.061,1.25,12.01,707.50,0.00,31.25,5.21
1.103,-6.25,12.62,731.25,0.00,32.50,5.21
1.146,1.25,12.24,676.25,0.00,31.25,5.21
1.187,0.00,12.24,741.25,0.00,32.50,5.21
1.226,-1.25,12.10,-12.50,2.29,32.50,5.21
1.266,3.75,12.01,160.00,1.41,32.50,5.21
1.311,0.00,12.02,701.25,0.00,30.00,5.21
1.353,-1.25,12.14,723.75,0.00,25.00,5.21
1.394,0.00,12.01,566.25,0.00,25.00,5.21
1.435,2.50,12.01,696.25,3.90,32.50,5.21
1.476,1.25,12.01,527.50,0.14,32.50,5.21
1.514,3.75,12.09,746.25,0.00,26.25,5.21
1.553,-1.25,12.10,580.00,0.00,26.25,5.21
1.594,1.25,13.29,517.50,0.14,31.25,5.21
1.630,-28.75,12.13,708.75,0.00,31.25,5.21
1.668,1.25,12.05,-41.25,0.00,33.75,5.21
1.706,-3.75,12.75,502.50,0.00,31.25,5.21
1.749,1.25,12.02,45.00,0.00,30.00,5.21
1.790,-2.50,12.86,612.50,0.17,31.25,5.21
1.833,0.00,12.31,-21.25,0.45,27.50,5.21
1.872,-25.00,12.83,620.00,0.00,27.50,5.21
1.912,-1.25,12.02,740.00,1.24,31.25,5.22
1.950,0.00,12.02,31.25,0.00,31.25,4.87
1.989,2.50,12.55,646.25,0.00,32.50,5.21
2.027,1.25,12.02,202.50,0.20,31.25,5.21
2.065,-1.25,12.44,207.50,0.00,32.50,5.21
2.105,6.25,12.45,628.75,0.00,31.25,5.21
2.143,-1.25,12.02,632.50,0.21,30.00,5.21
2.180,-3.75,12.10,706.25,0.00,28.75,5.21
2.218,1.25,12.03,-28.75,0.00,358.75,5.21
2.256,-8.75,12.63,585.00,0.00,1307.50,5.21
2.295,0.00,12.13,436.25,0.00,30.00,5.22
2.332,0.00,12.01,-3.75,3.23,327.50,5.21
2.373,1.25,12.61,123.75,0.00,32.50,5.21
2.421,0.00,12.02,716.25,0.00,31.25,5.21
2.459,1.25,12.01,55.00,0.21,32.50,5.21
2.499,2.50,14.09,75.00,0.00,31.25,5.21
2.540,2.50,12.97,-73.75,0.10,31.25,5.21
2.582,-1.25,12.03,715.00,0.00,31.25,5.11
2.629,-6.25,12.10,657.50,0.00,31.25,4.74
2.668,0.00,12.02,315.00,0.00,32.50,5.21
2.706,1.25,12.99,583.75,0.00,31.25,5.21
2.744,1.25,12.01,711.25,2.85,31.25,5.21
2.782,1.25,12.77,595.00,0.00,31.25,5.21
2.820,1.25,12.01,546.25,0.00,31.25,5.21
2.858,-1.25,12.02,-33.75,0.02,276.25,5.21
2.896,-6.25,12.09,711.25,0.00,533.75,5.21
2.934,1.25,12.02,45.00,0.00,25.00,5.20
2.972,0.00,12.65,616.25,0.00,31.25,5.23
3.011,1.25,12.16,735.00,3.81,31.25,5.21
3.050,0.00,13.18,131.25,0.00,30.00,4.83
3.089,5.00,13.26,613.75,0.00,31.25,5.01
3.128,0.00,12.01,715.00,3.34,31.25,5.13
3.167,0.00,12.02,78.75,0.00,31.25,5.21
3.205,5.00,12.62,717.50,0.00,32.50,5.21
3.243,1.25,12.02,-1.25,0.18,31.25,5.21
3.278,0.00,12.10,701.25,1.80,30.00,5.21
3.316,1.25,14.09,217.50,0.00,26.25,5.21
3.354,-20.00,12.21,698.75,0.00,28.75,5.20
3.393,1.25,12.01,68.75,0.24,30.00,5.21
3.431,7.50,12.55,207.50,0.00,33.75,4.91
3.469,1.25,12.02,716.25,1.78,31.25,5.21
3.504,1.25,12.67,708.75,3.71,32.50,5.21
3.542,0.00,12.02,370.00,0.18,30.00,5.21
3.581,3.75,14.09,75.00,0.00,31.25,5.21
3.622,-2.50,13.00,603.75,0.00,31.25,5.21
3.661,1.25,12.01,361.25,0.00,30.00,5.21
3.699,1.25,12.74,63.75,0.00,31.25,5.21
3.737,1.25,12.02,726.25,0.00,32.50,5.21
3.775,0.00,12.02,510.00,0.00,33.75,5.21
3.813,-2.50,12.10,730.00,0.00,30.00,5.20
3.851,1.25,12.01,-21.25,3.52,30.00,5.21
3.890,-1.25,14.20,507.50,0.00,30.00,4.97
3.928,1.25,12.16,581.25,0.00,28.75,5.21
3.966,0.00,12.66,57.50,0.00,31.25,5.21
4.004,5.00,12.46,722.50,2.85,31.25,5.21
4.042,0.00,12.02,328.75,0.00,32.50,5.21
4.080,23.75,12.09,710.00,0.00,31.25,5.21
4.119,2.50,12.03,740.00,0.00,31.25,5.21
4.160,0.00,12.02,602.50,0.53,31.25,5.21
4.198,1.25,12.21,60.00,0.00,32.50,5.21
4.237,0.00,12.30,720.00,0.00,30.00,5.21
4.276,1.25,12.10,328.75,0.56,27.50,5.21
4.314,8.75,12.11,733.75,0.00,31.25,5.21
4.352,2.50,12.03,10.00,0.00,31.25,5.21
4.390,-1.25,13.71,550.00,0.00,30.00,5.21
4.428,2.50,12.11,717.50,0.00,30.00,5.21
4.466,1.25,12.02,82.50,0.00,30.00,5.21
4.505,1.25,13.14,552.50,0.00,31.25,5.21
4.543,1.25,12.01,681.25,1.31,30.00,5.21
4.582,-1.25,12.66,77.50,0.00,31.25,5.21
4.618,0.00,12.02,748.75,0.00,31.25,5.21
4.661,-7.50,12.06,712.50,0.00,30.00,5.21
4.699,1.25,14.00,76.25,0.00,30.00,5.21
4.737,6.25,12.06,716.25,0.73,31.25,5.21
4.775,1.25,13.92,118.75,0.00,25.00,5.21
4.812,2.50,12.14,672.50,0.00,31.25,5.21
4.851,2.50,12.24,262.50,0.83,32.50,5.21
4.890,0.00,12.01,105.00,0.00,30.00,5.21
4.929,0.00,12.11,667.50,0.00,32.50,5.21
4.967,0.00,12.02,290.00,0.00,30.00,5.21
5.005,0.00,12.54,723.75,0.00,31.25,5.21
5.043,2.50,12.01,-22.50,2.90,31.25,5.21
5.081,0.00,12.44,613.75,0.00,28.75,5.21
5.119,1.25,12.02,495.00,0.00,31.25,5.21
5.159,1.25,12.01,735.00,3.14,31.25,5.21
5.198,1.25,13.13,71.25,0.00,31.25,5.21
5.237,0.00,12.58,727.50,0.00,30.00,5.21
5.273,-6.25,13.78,618.75,0.00,31.25,5.21
5.310,0.00,12.01,-17.50,3.59,31.25,5.21
5.347,-1.25,12.09,465.00,0.00,32.50,5.21
5.385,3.75,12.02,727.50,0.05,28.75,5.21
5.423,-1.25,13.21,620.00,0.06,31.25,5.21
5.463,20.00,12.49,517.50,0.00,32.50,5.21
5.503,1.25,12.02,695.00,0.00,31.25,5.21
5.539,7.50,13.29,625.00,0.00,28.75,5.21
5.578,2.50,12.08,735.00,2.31,412.50,5.21
5.614,5.00,12.09,275.00,0.00,30.00,5.20
5.652,-12.50,12.06,707.50,1.41,32.50,5.25
5.690,0.00,13.62,628.75,0.19,31.25,4.96
5.729,-11.25,12.14,733.75,0.00,30.00,5.21
5.765,1.25,12.11,17.50,0.00,31.25,5.21
5.804,12.50,12.51,611.25,0.00,31.25,5.21
5.842,1.25,12.02,335.00,0.13,31.25,5.21
5.880,16.25,12.09,726.25,0.00,31.25,5.21
5.917,1.25,12.02,720.00,3.55,32.50,5.21
5.957,2.50,14.11,553.75,0.00,31.25,5.21
5.995,-6.25,12.15,745.00,0.00,25.00,5.21
6.032,0.00,13.00,80.00,0.00,32.50,5.24
6.070,1.25,12.36,725.00,0.00,31.25,5.22
6.111,11.25,12.10,7.50,0.00,6.25,5.21
6.157,0.00,12.02,107.50,1.87,30.00,5.21
6.202,1.25,12.15,722.50,0.30,30.00,5.21
6.240,0.00,13.37,621.25,0.05,30.00,5.21
6.280,3.75,12.89,483.75,0.00,30.00,5.21
6.324,1.25,12.02,-28.75,3.39,32.50,5.21
6.368,0.00,12.12,725.00,0.00,31.25,5.21
6.409,1.25,12.01,702.50,0.00,26.25,5.21
6.453,1.25,12.55,513.75,0.00,28.75,5.21
6.494,3.75,12.09,703.75,1.04,28.75,5.21
6.533,2.50,12.02,-16.25,0.00,31.25,5.21
6.570,-2.50,13.12,561.25,0.00,32.50,5.21
6.609,1.25,12.01,677.50,1.01,31.25,5.21
6.647,1.25,12.53,688.75,0.00,31.25,5.21
6.685,0.00,12.02,745.00,1.76,31.25,5.21
6.726,0.00,12.01,702.50,0.97,31.25,5.21
6.766,1.25,12.02,-48.75,0.00,30.00,5.21
6.805,-1.25,12.84,530.00,0.00,33.75,5.21
6.842,1.25,12.01,193.75,0.00,32.50,5.21
6.878,5.00,12.17,701.25,0.00,28.75,5.21
6.916,1.25,12.68,121.25,0.00,1277.50,5.21
6.955,-6.25,12.97,575.00,0.00,30.00,5.22
6.990,1.25,12.01,45.00,0.00,31.25,5.21
7.027,0.00,12.02,697.50,3.65,32.50,5.21
7.065,0.00,13.45,118.75,0.00,31.25,5.21
7.103,1.25,12.03,737.50,0.00,31.25,5.21
7.141,0.00,13.99,83.75,0.07,31.25,5.21
7.179,0.00,12.24,51.25,0.00,31.25,5.21
7.220,0.00,12.27,706.25,0.00,33.75,5.21
7.258,0.00,12.11,-77.50,0.04,31.25,5.21
7.296,12.50,12.11,542.50,0.00,25.00,5.21
7.334,1.25,12.02,643.75,0.00,26.25,5.21
7.373,0.00,12.01,22.50,0.06,30.00,5.21
7.412,16.25,12.08,546.25,0.00,26.25,5.21
7.452,1.25,12.15,650.00,0.00,31.25,5.21
7.491,0.00,12.01,731.25,0.00,27.50,5.21
7.534,1.25,12.02,717.50,0.00,31.25,5.21
7.577,3.75,12.10,668.75,0.00,31.25,5.21
7.619,-3.75,12.04,562.50,0.00,32.50,5.21
7.659,1.25,12.01,690.00,1.31,31.25,5.21
7.698,-1.25,12.07,33.75,0.00,31.25,5.21
7.739,0.00,12.66,546.25,0.00,32.50,5.21
7.778,-3.75,12.09,702.50,0.00,33.75,5.21
7.816,0.00,12.02,48.75,0.00,25.00,5.21
7.853,-3.75,12.03,712.50,0.77,32.50,5.21
7.890,0.00,14.01,592.50,0.00,32.50,5.21
7.926,0.00,12.01,707.50,2.92,30.00,5.21
7.967,0.00,12.01,280.00,0.00,31.25,5.21
8.004,-5.00,13.13,588.75,0.00,30.00,5.21
8.043,0.00,12.02,720.00,2.97,30.00,5.21
8.082,0.00,12.02,61.25,0.00,31.25,5.21
8.121,8.75,12.56,590.00,0.00,30.00,5.21
8.159,1.25,12.01,715.00,2.85,28.75,5.21
8.198,0.00,13.88,271.25,0.00,32.50,5.21
8.237,0.00,12.13,593.75,0.00,33.75,5.21
8.278,1.25,12.10,731.25,0.00,13.75,5.21
8.316,1.25,12.03,77.50,0.00,28.75,5.21
8.353,0.00,12.59,731.25,0.00,31.25,5.20
8.391,1.25,12.02,22.50,0.00,31.25,4.93
8.429,2.50,12.07,592.50,0.00,28.75,4.82
8.469,3.75,12.12,720.00,0.00,31.25,5.21
8.507,2.50,13.17,625.00,0.00,32.50,5.21
8.544,-8.75,12.12,712.50,0.00,30.00,5.21
8.583,0.00,12.02,528.75,0.00,32.50,5.21
8.623,0.00,12.02,-71.25,0.00,28.75,5.21
8.662,-6.25,13.92,52.50,0.00,30.00,5.21
8.703,6.25,13.00,747.50,0.00,30.00,5.21
8.740,0.00,14.06,626.25,0.00,32.50,5.21
8.776,1.25,12.14,726.25,3.85,31.25,5.21
8.815,2.50,12.46,95.00,0.00,30.00,5.21
8.852,2.50,12.49,685.00,0.00,30.00,5.21
8.888,0.00,12.96,626.25,0.00,31.25,5.21
8.927,-2.50,12.02,736.25,2.66,32.50,5.21
8.966,1.25,12.02,30.00,0.00,31.25,5.21
9.004,3.75,12.58,706.25,0.00,31.25,5.21
9.039,1.25,14.02,627.50,0.00,28.75,5.21
9.077,6.25,12.15,717.50,0.00,1247.50,5.21
9.116,0.00,12.01,76.25,0.00,31.25,5.21
9.155,0.00,13.22,613.75,0.00,281.25,5.21
9.193,2.50,12.10,706.25,0.00,753.75,5.21
9.236,1.25,12.58,695.00,0.00,1175.00,5.21
9.275,1.25,12.02,117.50,0.16,25.00,5.20
