elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,9.80,753.75,0.69,880.00,5.21
0.069,2.50,9.61,497.50,0.12,32.50,5.21
0.116,1.25,9.55,850.00,0.00,31.25,5.21
0.163,0.00,9.77,563.75,0.00,360.00,5.21
0.204,0.00,9.81,820.00,0.00,1711.25,4.80
0.249,0.00,9.69,653.75,0.00,31.25,5.21
0.300,0.00,9.60,323.75,0.00,32.50,5.21
0.349,0.00,9.59,752.50,0.00,2336.25,4.90
0.392,0.00,9.48,792.50,0.00,32.50,5.21
0.502,3.75,11.30,790.00,0.00,32.50,5.21
0.555,0.00,10.10,687.50,0.00,3330.00,5.07
0.614,0.00,9.83,641.25,0.21,1187.50,5.21
0.672,0.00,9.55,337.50,0.00,2748.75,5.22
0.730,0.00,10.17,377.50,0.00,31.25,4.68
0.787,1.25,10.40,788.75,0.00,31.25,4.57
0.845,0.00,9.89,803.75,0.93,31.25,4.24
0.903,1.25,9.56,503.75,0.00,30.00,4.67
0.966,7.50,10.11,811.25,0.00,25.00,4.67
1.026,1.25,9.99,897.50,0.00,32.50,4.21
1.082,2.50,9.86,881.25,0.00,32.50,4.22
1.143,1.25,10.13,301.25,0.02,32.50,4.23
1.203,2.50,10.75,635.00,0.00,30.00,4.21
1.261,0.00,9.94,622.50,0.00,31.25,4.22
1.323,0.00,9.45,-13.75,0.00,3911.25,4.86
1.392,3122.50,9.27,82.50,0.81,1655.00,5.21
1.458,4213.75,10.18,412.50,0.00,28.75,3.89
1.523,3472.50,9.72,420.00,0.00,1661.25,4.51
1.579,4220.00,9.81,-182.50,1.16,1647.50,4.04
1.639,1.25,11.30,610.00,0.00,3223.75,5.09
1.698,1.25,10.70,635.00,0.00,2873.75,5.21
1.757,6.25,10.11,886.25,0.00,2893.75,5.22
1.815,0.00,9.67,876.25,0.00,2905.00,5.22
1.873,1.25,9.65,660.00,0.00,2863.75,5.21
1.937,0.00,10.08,835.00,0.00,32.50,4.26
2.006,1.25,9.56,622.50,0.00,32.50,4.26
2.064,0.00,10.33,141.25,0.88,1415.00,4.67
2.119,1.25,11.74,801.25,0.33,1031.25,4.22
2.182,3287.50,9.38,465.00,0.00,28.75,4.19
2.245,4232.50,9.35,48.75,0.00,30.00,4.66
2.302,4241.25,9.25,95.00,1.18,463.75,4.76
2.359,4233.75,9.22,442.50,0.00,1660.00,5.21
2.414,3480.00,10.36,121.25,0.00,1685.00,5.21
2.472,3493.75,9.58,448.75,1.19,1653.75,5.21
2.538,3493.75,10.12,593.75,0.00,707.50,4.53
2.605,0.00,9.92,853.75,0.00,93.75,4.67
2.667,1.25,10.02,877.50,0.00,31.25,4.26
2.725,0.00,9.49,618.75,0.00,32.50,4.26
2.784,0.00,10.12,615.00,0.00,31.25,4.38
2.843,3877.50,9.20,168.75,0.85,665.00,4.69
2.902,4303.75,9.23,130.00,0.00,1573.75,4.26
2.959,4333.75,9.19,116.25,0.02,1570.00,4.64
3.019,4332.50,9.23,101.25,0.70,1590.00,5.21
3.077,4333.75,9.23,140.00,0.00,1611.25,5.22
3.134,4327.50,9.18,453.75,0.00,2083.75,4.79
3.189,3862.50,10.48,-128.75,0.00,31.25,4.70
3.245,3710.00,9.71,457.50,0.00,30.00,4.70
3.306,3945.00,10.29,466.25,0.00,36.25,4.69
3.363,4263.75,9.34,338.75,0.43,1297.50,5.21
3.418,4326.25,9.21,312.50,0.43,1588.75,5.21
3.475,3631.25,9.18,505.00,0.00,1601.25,5.22
3.533,4322.50,9.17,295.00,0.00,1605.00,5.10
3.592,4327.50,9.16,486.25,0.00,1582.50,4.77
3.649,4215.00,9.17,475.00,0.00,25.00,4.70
3.706,4240.00,10.27,476.25,0.00,31.25,4.69
3.763,4273.75,10.50,440.00,0.00,1217.50,4.57
3.821,4323.75,9.72,546.25,0.00,32.50,4.28
3.884,3912.50,9.47,312.50,0.99,28.75,4.69
3.943,4213.75,9.16,486.25,0.00,1337.50,5.20
3.998,3532.50,9.18,267.50,0.00,1481.25,4.94
4.059,4226.25,9.19,271.25,0.00,1577.50,5.21
4.116,4218.75,9.18,471.25,0.00,1591.25,5.22
4.173,3175.00,9.19,477.50,0.00,1597.50,4.73
4.231,3193.75,9.58,430.00,0.00,1995.00,4.75
4.289,3882.50,10.17,445.00,0.00,1070.00,4.70
4.347,4147.50,10.38,440.00,0.00,480.00,4.69
4.402,4232.50,9.23,455.00,0.00,1571.25,5.21
4.457,3918.75,9.18,456.25,0.00,1575.00,5.21
4.515,3242.50,9.18,462.50,0.00,1592.50,5.22
4.573,3326.25,9.31,461.25,0.00,1583.75,5.22
4.633,4191.25,9.18,452.50,0.00,1570.00,4.73
4.691,3806.25,9.18,458.75,0.00,1923.75,4.70
4.748,3707.50,9.18,462.50,0.00,28.75,4.70
4.806,3567.50,9.57,176.25,0.00,30.00,4.70
4.863,3720.00,10.22,465.00,0.00,857.50,4.71
4.924,3496.25,9.18,466.25,0.00,31.25,4.35
4.982,4226.25,9.15,468.75,0.00,31.25,4.67
5.041,4220.00,9.16,411.25,0.62,25.00,4.68
5.100,4221.25,9.23,378.75,0.48,30.00,5.04
5.159,4225.00,9.17,472.50,0.00,1642.50,5.21
5.215,4231.25,9.17,458.75,0.00,1668.75,5.21
5.272,3658.75,10.09,400.00,0.00,1350.00,5.24
5.329,3956.25,10.29,407.50,0.00,60.00,4.68
5.387,4186.25,10.47,55.00,1.04,28.75,4.66
5.442,4223.75,9.18,457.50,1.14,28.75,4.66
5.500,4216.25,9.20,382.50,1.02,625.00,4.86
5.559,4226.25,9.35,98.75,0.00,26.25,4.70
5.620,4162.50,10.40,-3.75,0.00,1041.25,4.47
5.680,3561.25,9.93,415.00,0.00,748.75,4.35
5.739,3963.75,10.61,433.75,0.00,1656.25,5.21
5.796,3201.25,9.17,466.25,0.00,1632.50,5.21
5.855,3570.00,9.45,12.50,0.00,2783.75,5.21
5.911,3850.00,11.65,631.25,0.00,2787.50,4.76
5.971,1.25,9.58,637.50,0.00,2666.25,4.67
6.028,1.25,10.88,657.50,0.00,4002.50,4.73
6.089,0.00,9.92,795.00,0.00,2891.25,5.22
6.152,1.25,9.59,688.75,0.00,2850.00,5.21
6.217,0.00,11.19,895.00,0.00,30.00,4.26
6.284,2.50,9.82,628.75,0.00,26.25,4.28
6.346,0.00,9.43,662.50,1.33,3498.75,4.73
6.409,-5.00,11.48,443.75,0.00,3080.00,5.05
6.475,4108.75,9.19,191.25,0.62,2040.00,5.21
6.534,4205.00,9.18,507.50,0.00,2915.00,5.22
6.591,4056.25,9.19,463.75,0.00,2890.00,5.22
6.650,4206.25,9.21,410.00,0.00,28.75,4.67
6.706,3545.00,9.21,432.50,0.00,30.00,4.24
6.762,3657.50,10.14,95.00,0.00,30.00,4.22
6.822,3553.75,10.03,47.50,1.43,476.25,4.22
6.884,2.50,10.79,18.75,0.00,30.00,4.24
