elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,-1.25,11.74,528.75,0.00,32.50,5.21
0.067,0.00,10.17,782.50,0.00,31.25,5.21
0.117,0.00,10.17,896.25,0.00,30.00,5.21
0.168,1.25,10.02,892.50,0.00,30.00,5.20
0.206,0.00,10.10,321.25,0.00,32.50,5.21
0.266,1.25,10.08,882.50,0.99,30.00,5.21
0.393,0.00,10.08,886.25,0.00,31.25,5.21
0.441,2.50,10.15,56.25,0.00,30.00,5.21
0.479,1.25,10.71,466.25,0.00,32.50,5.21
0.519,0.00,9.45,678.75,0.73,32.50,5.21
0.556,1.25,9.78,831.25,0.00,30.00,5.21
0.595,2.50,9.83,881.25,0.00,32.50,5.21
0.633,-1.25,11.60,758.75,0.00,30.00,5.21
0.671,1.25,10.30,90.00,0.00,30.00,5.21
0.714,0.00,10.10,421.25,0.00,31.25,5.21
0.755,0.00,11.27,156.25,0.00,31.25,5.21
0.795,1.25,9.54,563.75,0.00,31.25,5.21
0.834,0.00,9.74,778.75,0.00,31.25,5.21
0.872,0.00,9.97,812.50,0.00,30.00,5.21
0.911,-2.50,10.16,898.75,0.00,28.75,5.21
0.952,0.00,10.19,668.75,0.00,30.00,5.21
0.991,0.00,10.11,-6.25,0.00,26.25,5.21
1.030,0.00,9.60,571.25,0.00,26.25,5.21
1.070,2.50,9.68,890.00,0.31,31.25,5.21
1.110,0.00,9.79,837.50,0.00,32.50,5.21
1.156,0.00,9.83,756.25,0.00,31.25,5.21
1.196,10.00,10.10,823.75,0.00,32.50,5.21
1.238,3.75,10.15,747.50,0.00,28.75,5.21
1.288,-18.75,10.48,830.00,0.00,33.75,5.21
1.335,-1.25,10.02,901.25,0.00,31.25,5.21
1.377,1.25,10.10,815.00,0.00,31.25,5.21
1.419,7.50,10.19,646.25,0.00,31.25,5.21
1.461,73.75,10.16,645.00,0.60,32.50,5.21
1.498,0.00,9.50,686.25,0.00,30.00,5.21
1.536,2.50,9.74,893.75,0.00,28.75,5.21
1.575,1.25,9.96,708.75,0.00,32.50,5.21
1.613,-1.25,11.37,825.00,0.00,32.50,5.21
1.652,0.00,10.17,278.75,0.11,28.75,5.21
1.689,1.25,9.57,-26.25,0.00,32.50,5.21
1.730,0.00,9.61,862.50,0.00,28.75,5.21
