elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,-1.25,11.07,677.50,0.00,32.50,5.21
0.060,0.00,10.29,647.50,1.71,31.25,5.21
0.092,1.25,9.79,885.00,0.00,28.75,5.21
0.122,-13.75,10.23,792.50,0.00,31.25,5.21
0.147,0.00,11.52,471.25,0.00,28.75,5.21
0.178,1.25,10.03,905.00,0.00,31.25,5.21
0.198,1.25,10.28,6.25,0.00,32.50,5.21
0.221,1.25,10.24,898.75,0.00,32.50,5.21
0.242,1.25,9.57,392.50,0.00,30.00,5.21
0.264,8.75,10.20,841.25,0.00,31.25,5.21
0.284,1.25,9.73,647.50,0.00,31.25,5.21
0.303,-1.25,10.96,413.75,0.00,32.50,5.21
0.323,-1.25,9.90,855.00,0.00,30.00,5.21
0.342,1.25,10.92,661.25,0.00,31.25,5.21
0.365,-1.25,10.02,798.75,0.00,32.50,5.21
0.385,-1.25,10.34,203.75,0.00,32.50,5.21
0.405,1.25,11.60,856.25,0.00,31.25,5.21
0.425,1.25,9.70,743.75,0.00,32.50,5.21
0.444,0.00,10.77,212.50,0.00,31.25,5.21
0.464,1.25,10.05,860.00,0.00,31.25,5.21
0.483,12.50,10.23,52.50,0.00,32.50,5.21
0.503,1.25,10.11,557.50,0.00,32.50,5.21
0.522,1.25,9.61,750.00,1.36,32.50,5.21
0.542,-1.25,10.34,201.25,0.00,32.50,5.21
0.561,1.25,9.83,896.25,0.00,32.50,5.21
0.581,1.25,10.86,642.50,1.62,31.25,5.21
0.601,2.50,9.99,721.25,0.00,31.25,5.21
0.622,1.25,10.24,495.00,1.14,32.50,5.21
0.644,1.25,10.04,900.00,0.00,32.50,5.21
0.668,0.00,10.68,-8.75,0.00,31.25,5.21
0.688,-1.25,10.12,897.50,0.00,32.50,5.21
0.708,2.50,9.63,781.25,0.00,32.50,5.21
0.729,3.75,11.45,670.00,0.00,31.25,5.21
0.748,2.50,9.79,820.00,0.00,31.25,5.21
0.768,0.00,10.67,466.25,0.00,32.50,5.21
0.788,1.25,9.95,852.50,0.00,32.50,5.21
0.831,1.25,9.64,303.75,0.00,31.25,5.21
0.880,0.00,10.11,782.50,0.00,32.50,5.21
0.941,0.00,9.66,532.50,0.00,31.25,5.21
0.963,2.50,10.23,661.25,0.00,31.25,5.21
0.984,1.25,9.78,545.00,0.00,30.00,5.21
1.004,1.25,11.57,680.00,0.00,31.25,5.21
1.025,-1.25,9.94,822.50,0.00,32.50,5.21
1.044,-1.25,10.29,660.00,0.00,30.00,5.21
1.064,2.50,10.11,816.25,0.00,28.75,5.21
1.083,0.00,9.60,377.50,0.00,31.25,5.21
1.106,6.25,10.20,835.00,0.00,31.25,5.21
1.128,1.25,9.72,861.25,1.32,31.25,5.21
1.149,1.25,10.25,47.50,0.00,33.75,5.21
1.170,1.25,9.94,890.00,0.00,30.00,5.21
1.189,-1.25,10.24,591.25,0.58,32.50,5.21
1.209,1.25,9.96,907.50,0.00,32.50,5.21
1.231,10.00,10.24,538.75,0.99,30.00,5.21
1.251,0.00,10.15,306.25,0.00,30.00,5.21
1.271,0.00,9.59,741.25,0.00,31.25,5.21
1.295,0.00,10.15,791.25,0.00,31.25,5.21
1.318,1.25,9.62,513.75,0.00,30.00,5.21
1.339,-5.00,10.27,843.75,0.00,32.50,5.21
1.364,1.25,9.65,5.00,0.00,30.00,5.21
1.391,2.50,10.17,843.75,0.00,32.50,5.21
1.412,1.25,9.76,638.75,0.32,25.00,5.21
1.432,13.75,10.24,81.25,0.00,25.00,5.21
