elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,10.16,803.75,0.00,30.00,5.21
0.054,-2.50,10.26,900.00,0.00,32.50,5.15
0.083,-1.25,10.22,542.50,0.27,32.50,5.21
0.119,0.00,9.75,850.00,0.00,30.00,5.21
0.155,1.25,10.11,365.00,0.00,32.50,5.21
0.178,1.25,9.55,42.50,0.00,32.50,5.21
0.199,0.00,10.66,725.00,0.00,32.50,5.21
0.219,0.00,9.78,848.75,0.00,31.25,5.21
0.240,0.00,10.28,-36.25,0.00,30.00,5.21
0.260,1.25,9.85,896.25,0.00,30.00,5.21
0.280,1.25,10.26,76.25,0.00,28.75,5.21
0.301,1.25,10.17,871.25,0.00,31.25,4.89
0.322,0.00,10.36,167.50,0.00,30.00,5.21
0.342,-1.25,10.31,903.75,0.00,30.00,4.81
0.363,2.50,9.65,842.50,0.00,31.25,5.21
0.384,0.00,11.27,685.00,0.00,820.00,5.21
0.405,1.25,9.79,771.25,0.00,30.00,5.21
0.427,-1.25,10.29,571.25,1.15,31.25,5.21
0.448,0.00,9.92,478.75,0.00,30.00,5.21
0.468,0.00,10.23,687.50,0.00,32.50,5.20
0.489,1.25,10.03,797.50,0.00,31.25,5.21
0.509,1.25,10.76,598.75,0.00,31.25,5.21
0.530,12.50,10.22,546.25,0.00,32.50,5.21
0.551,1.25,9.83,881.25,0.00,31.25,5.21
0.571,1.25,10.22,596.25,0.00,30.00,5.21
0.593,1.25,9.81,865.00,0.00,31.25,5.21
0.615,-1.25,10.73,668.75,0.00,32.50,5.21
0.638,0.00,9.84,766.25,0.00,32.50,5.21
0.661,1.25,11.05,561.25,1.50,31.25,4.88
0.683,1.25,9.93,890.00,0.00,26.25,5.21
0.705,6.25,10.23,108.75,0.00,342.50,5.21
0.725,0.00,10.06,896.25,0.00,31.25,5.21
0.746,0.00,10.29,97.50,0.00,30.00,5.21
0.767,0.00,10.19,892.50,0.00,31.25,5.21
0.789,-1.25,9.61,456.25,0.00,30.00,5.21
0.809,0.00,11.22,690.00,0.00,31.25,5.21
0.829,0.00,9.79,838.75,0.00,31.25,5.21
0.850,-1.25,10.67,673.75,0.00,31.25,5.21
0.870,1.25,9.90,795.00,0.00,30.00,5.21
0.892,0.00,11.76,573.75,0.00,30.00,5.21
0.915,1.25,9.98,891.25,0.00,31.25,5.21
0.939,1.25,10.31,218.75,0.00,32.50,5.18
0.963,2.50,9.96,695.00,0.00,32.50,5.21
0.986,2.50,10.23,475.00,0.00,30.00,5.21
1.008,0.00,10.04,901.25,0.00,28.75,5.21
1.033,0.00,11.39,692.50,0.00,32.50,5.21
1.054,1.25,10.06,825.00,0.00,31.25,5.21
1.074,1.25,10.80,680.00,0.00,32.50,5.21
1.096,6.25,10.22,836.25,0.00,32.50,5.21
1.117,0.00,9.79,878.75,0.00,32.50,5.21
1.145,1.25,10.16,785.00,0.00,1243.75,5.20
1.166,0.00,9.62,708.75,0.00,31.25,5.21
1.187,-1.25,10.22,816.25,0.00,762.50,5.21
1.208,2.50,9.75,892.50,0.00,31.25,5.21
1.228,2.50,10.23,342.50,0.39,31.25,5.21
1.249,1.25,9.93,535.00,0.00,30.00,5.21
1.270,0.00,10.24,612.50,0.75,31.25,5.21
1.290,1.25,10.03,898.75,0.00,30.00,5.21
1.311,0.00,9.80,316.25,1.15,31.25,5.21
1.332,0.00,10.24,345.00,0.00,31.25,5.21
