Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.004,,,,,,
0.020,1.25,10.105,-1.25,8.87625,-1.25,0.0
0.038,1.25,10.105,-1.25,8.87625,-1.25,0.0
0.048,1.25,10.11125,0.0,9.12625,-1.25,0.0
0.059,0.0,10.1075,0.0,8.71625,-1.25,0.0025
0.069,0.0,10.10375,1331.25,8.606250000000001,-1.25,0.0025
0.079,2.5,10.10875,3216.25,8.5925,-1.25,0.0025
0.090,1.25,10.10125,3321.25,8.385,-1.25,0.0025
0.100,0.0,10.106250000000001,3186.25,8.36,-1.25,0.0025
0.110,0.0,10.106250000000001,3186.25,8.36,-1.25,0.0025
0.121,0.0,10.10875,3505.0,8.36,0.0,0.0
0.131,0.0,10.09875,3535.0,8.39125,0.0,0.0
0.141,1.25,10.10375,3532.5,8.3425,0.0,0.0
0.151,1.25,10.11,3548.75,8.15375,0.0,0.0
0.162,1.25,10.11125,-3.75,9.14375,0.0,0.00625
0.172,0.0,10.10125,1.25,9.13875,0.0,0.00625
0.182,1.25,10.105,0.0,9.12375,0.0,0.00625
0.193,0.0,10.1075,1.25,8.981250000000001,0.0,0.00625
0.203,0.0,10.1125,-1.25,8.72125,0.0,0.00625
0.213,1.25,10.1075,-1.25,9.1775,1.25,0.0025
0.224,2.5,10.105,0.0,9.1225,1.25,0.0025
0.234,0.0,10.105,-1.25,8.96625,1.25,0.0025
0.244,2.5,10.1075,-1.25,8.74375,1.25,0.0025
0.255,-1.25,10.11125,-2.5,9.13875,1.25,0.0025
0.265,-1.25,10.106250000000001,-2.5,9.13875,-1.25,0.0
0.275,2.5,10.106250000000001,0.0,8.76375,-1.25,0.0
0.285,1.25,10.1075,0.0,9.185,-1.25,0.0
0.296,0.0,10.10875,-1.25,9.133750000000001,-1.25,0.0
0.306,0.0,10.10875,-1.25,9.133750000000001,-1.25,0.0
0.316,0.0,10.10375,-1.25,8.915000000000001,-1.25,0.0
0.327,1.25,10.1,-1.25,8.6475,-1.25,0.0
0.337,1.25,10.102500000000001,1.25,9.1275,-1.25,0.0
0.347,2.5,10.1075,0.0,8.97,-1.25,0.0
0.357,-1.25,10.10875,-3.75,8.69875,-1.25,0.0
0.368,1.25,10.1125,-3.75,8.69875,-1.25,0.0
0.378,0.0,10.11,1.25,9.1225,-1.25,0.0
0.388,0.0,10.10375,0.0,8.985,-1.25,0.0
0.399,-1.25,10.11,0.0,8.71625,-1.25,0.0
0.409,-1.25,10.11,0.0,9.14875,-1.25,0.0
0.419,1.25,10.105,0.0,9.14875,0.0,0.0
0.429,0.0,10.10375,0.0,8.93625,0.0,0.0
0.440,1.25,10.10375,1.25,8.72,0.0,0.0
0.450,0.0,10.106250000000001,0.0,9.165000000000001,0.0,0.0
0.460,0.0,10.106250000000001,0.0,9.165000000000001,0.0,0.0
0.470,0.0,10.105,0.0,9.12375,-1.25,0.0
0.481,2.5,10.1075,1.25,8.87625,-1.25,0.0
0.491,1.25,10.1075,3.75,8.6075,-1.25,0.0
