elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,4248.75,9.45,492.50,0.00,32.50,5.21
0.068,4202.50,10.02,152.50,0.20,31.25,5.22
0.114,3630.00,10.59,275.00,0.00,6.25,5.21
0.165,3681.25,9.98,466.25,0.00,32.50,5.21
0.207,3460.00,10.26,458.75,0.00,31.25,5.21
0.246,4272.50,9.25,-240.00,0.76,30.00,5.21
0.284,4292.50,10.50,386.25,0.00,31.25,5.20
0.322,4147.50,9.25,451.25,0.65,32.50,5.21
0.360,4293.75,10.58,46.25,0.00,30.00,5.21
0.398,4136.25,9.73,467.50,0.00,1261.25,5.21
0.437,4283.75,9.26,21.25,0.00,32.50,5.21
0.473,3800.00,9.29,446.25,0.00,30.00,4.61
0.511,4293.75,10.10,28.75,0.66,31.25,4.92
0.548,3677.50,9.38,468.75,0.12,30.00,5.21
0.588,4301.25,9.26,142.50,0.50,28.75,5.21
0.626,4286.25,9.26,-62.50,0.65,32.50,5.21
0.669,4291.25,9.26,78.75,0.80,28.75,5.06
0.709,4292.50,10.53,37.50,0.00,31.25,4.98
0.748,3583.75,9.38,458.75,0.86,31.25,5.21
0.786,4291.25,9.95,23.75,0.00,28.75,5.21
0.824,3381.25,9.29,448.75,0.00,30.00,5.21
0.862,4288.75,9.43,58.75,0.37,27.50,5.21
0.900,3517.50,9.36,465.00,0.00,27.50,5.21
0.937,4288.75,9.27,-33.75,0.60,143.75,5.21
0.975,3858.75,10.42,442.50,0.00,32.50,5.21
1.014,3997.50,9.32,467.50,0.39,31.25,4.78
1.051,4286.25,10.58,370.00,0.00,31.25,5.06
1.089,4290.00,9.30,456.25,0.57,31.25,5.21
1.127,4280.00,9.90,61.25,1.07,32.50,5.21
1.167,4292.50,10.29,351.25,0.00,32.50,5.21
1.206,3482.50,9.39,457.50,0.00,30.00,5.21
1.244,4280.00,9.26,-1.25,0.96,30.00,5.21
1.283,3702.50,9.61,398.75,0.00,31.25,5.21
1.322,4280.00,9.27,455.00,0.62,32.50,5.21
1.358,4006.25,10.09,421.25,0.00,846.25,5.21
1.396,4261.25,9.26,372.50,0.00,1262.50,5.20
1.435,4288.75,9.81,246.25,0.00,25.00,5.20
