elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,2.50,10.07,547.50,0.00,0.00,1.33
0.064,2.50,9.94,871.25,0.00,1.25,1.32
0.126,0.00,9.55,382.50,0.00,-1.25,1.34
0.182,1.25,10.20,31.25,0.00,1.25,1.36
0.237,0.00,10.05,726.25,0.00,0.00,1.38
0.294,-1.25,10.69,887.50,0.00,0.00,1.39
0.353,2.50,9.62,-98.75,1.22,0.00,1.37
0.415,-1.25,10.15,42.50,0.00,0.00,1.40
0.472,2.50,10.06,816.25,0.00,-1.25,1.31
0.527,6.25,9.92,891.25,0.00,0.00,1.34
0.583,1.25,9.86,376.25,0.00,0.00,1.35
0.640,1.25,9.52,697.50,0.00,1.25,1.32
0.707,0.00,11.84,893.75,0.00,0.00,1.35
0.779,0.00,8.89,481.25,0.00,-1.25,1.31
0.851,4052.50,9.24,445.00,0.00,0.00,1.32
0.948,3601.25,9.22,366.25,0.56,0.00,1.36
1.021,4075.00,10.21,462.50,0.00,0.00,1.33
1.105,1.25,11.29,515.00,0.00,-1.25,1.33
1.164,0.00,9.91,866.25,0.00,0.00,1.32
1.225,1.25,9.50,676.25,0.00,-1.25,1.34
1.282,1.25,10.36,36.25,0.00,0.00,1.35
1.339,1.25,9.91,770.00,0.00,0.00,1.37
1.416,0.00,10.86,698.75,0.00,0.00,1.36
1.481,1.25,10.01,870.00,0.00,0.00,1.33
1.546,-1.25,9.60,688.75,0.00,0.00,1.33
1.604,1213.75,9.59,20.00,0.12,-1.25,1.39
1.673,4042.50,10.27,116.25,0.00,0.00,1.38
1.734,4071.25,9.20,-3.75,1.19,0.00,1.36
1.798,4041.25,10.18,472.50,0.73,-1.25,1.39
1.880,4077.50,10.23,173.75,1.23,0.00,1.36
1.977,3782.50,10.20,481.25,1.12,0.00,1.36
2.058,-1.25,10.16,555.00,0.17,0.00,1.31
2.177,1.25,10.04,680.00,0.00,1.25,1.32
2.309,1312.50,9.63,480.00,0.00,0.00,1.31
2.368,2823.75,10.03,472.50,0.00,-1.25,1.32
2.426,4048.75,10.27,497.50,0.00,0.00,1.38
2.494,3950.00,10.04,3.75,0.00,0.00,1.22
2.573,4180.00,9.23,626.25,0.63,1.25,1.16
2.649,1.25,9.98,721.25,0.03,-1.25,1.13
