Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.004,,,,,,
0.015,2.5,9.98375,-1.25,10.09,,
0.032,2.5,9.98375,-1.25,10.09,-1.25,0.0025
0.049,2.5,9.977500000000001,-2.5,10.64375,-1.25,0.0025
0.060,0.0,9.9825,0.0,10.1525,-1.25,0.0025
0.070,1.25,9.98,781.25,10.06375,0.0,0.00125
0.080,1.25,9.9925,3507.5,9.7525,0.0,0.00125
0.090,1.25,9.9875,3526.25,9.83625,0.0,0.00125
0.101,1.25,9.9825,3473.75,9.84375,0.0,0.00125
0.111,1.25,9.96875,3473.75,9.84375,0.0,0.00125
0.121,1.25,9.96875,3465.0,9.84,-1.25,0.00375
0.131,0.0,9.97875,3570.0,9.8175,-1.25,0.00375
0.142,1.25,9.97375,3237.5,9.8175,-1.25,0.00375
0.152,0.0,9.98625,3685.0,9.815,-1.25,0.00375
0.162,0.0,9.965,3685.0,9.815,-1.25,0.0025
0.173,1.25,9.97625,3761.25,9.79625,-1.25,0.0025
0.183,-1.25,9.97625,3796.25,9.795,-1.25,0.0025
0.193,1.25,9.98875,3743.75,9.78375,-1.25,0.0025
0.203,1.25,9.981250000000001,3771.25,9.81,-1.25,0.0025
0.214,1.25,9.98375,3771.25,9.81,-1.25,0.0025
0.224,2.5,9.97625,3595.0,9.7825,-1.25,0.00375
0.234,1.25,9.9825,3797.5,9.77375,-1.25,0.00375
0.244,1.25,9.97125,3783.75,9.80625,-1.25,0.00375
0.255,-2.5,9.977500000000001,3796.25,9.8275,-1.25,0.00375
0.265,0.0,9.97875,3796.25,9.8275,0.0,0.00375
0.275,1.25,9.97875,3701.25,9.790000000000001,0.0,0.00375
0.286,3.75,9.98,3791.25,9.77375,0.0,0.00375
0.296,2.5,9.98,3772.5,9.80625,0.0,0.00375
0.306,0.0,9.981250000000001,3755.0,9.3975,0.0,0.00375
0.316,2.5,9.9675,3755.0,9.3975,1.25,0.0
0.326,2.5,9.981250000000001,3318.75,9.79125,1.25,0.0
0.337,2.5,9.981250000000001,3801.25,9.795,1.25,0.0
0.347,2.5,9.98625,3803.75,9.79875,1.25,0.0
0.357,-1.25,9.98375,3747.5,10.3925,1.25,0.0
0.368,1.25,9.98,3835.0,9.762500000000001,0.0,0.0025
0.378,1.25,9.98625,3790.0,9.775,0.0,0.0025
0.388,0.0,9.977500000000001,3822.5,9.7675,0.0,0.0025
0.398,-2.5,9.981250000000001,3810.0,9.4625,0.0,0.0025
0.409,0.0,9.97875,3573.75,9.775,0.0,0.0025
0.419,2.5,9.97875,3828.75,9.8025,-1.25,0.00125
0.430,2.5,9.98,3797.5,9.78125,-1.25,0.00125
0.440,0.0,9.98375,3780.0,9.765,-1.25,0.00125
0.450,2.5,9.98375,3805.0,10.09375,-1.25,0.00125
0.460,2.5,9.98375,3675.0,9.78875,-1.25,0.00125
0.471,1.25,9.98375,3675.0,9.78875,0.0,0.0
0.481,-1.25,9.605,3786.25,9.96125,0.0,0.0
0.491,3037.5,9.168750000000001,3057.5,8.758750000000001,0.0,0.0
0.502,3693.75,9.11625,3432.5,9.795,0.0,0.0
0.512,3387.5,9.25625,3792.5,10.26375,0.0,0.0
0.522,3327.5,9.0975,3818.75,10.0175,0.0,0.0
0.532,3482.5,9.12125,3768.75,9.39625,0.0,0.0
0.543,3836.25,9.0875,3113.75,9.95625,0.0,0.0
0.553,3895.0,9.0475,3122.5,9.775,0.0,0.0
0.563,3793.75,9.0625,3802.5,10.071250000000001,1.25,0.00375
0.574,3760.0,9.07875,3753.75,10.35125,1.25,0.00375
0.584,3886.25,9.06125,3636.25,9.69375,1.25,0.00375
0.594,3878.75,9.08375,1146.25,10.325000000000001,1.25,0.00375
0.605,3878.75,9.08375,-10.0,10.63875,1.25,0.00375
0.615,3867.5,9.071250000000001,-3.75,10.54875,0.0,0.0
0.625,3908.75,9.07625,-3.75,10.71875,0.0,0.0
0.635,3898.75,9.06875,0.0,10.5725,0.0,0.0
