Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.019,2.5,10.14,-1.25,9.05,-1.25,0.0025
0.035,2.5,10.14,-1.25,9.05,-1.25,0.0025
0.048,1.25,10.13625,-5.0,8.56625,-1.25,0.0025
0.059,0.0,10.13875,-1.25,9.02,-1.25,0.0
0.069,1.25,10.145,-1.25,8.7475,-1.25,0.0
0.079,0.0,10.14,1.25,8.49375,-1.25,0.0
0.090,0.0,10.14125,-2.5,9.045,-1.25,0.0
0.100,1.25,10.13875,1.25,8.91625,-1.25,0.0
0.110,1.25,10.13875,-5.0,8.71,0.0,0.0
0.121,0.0,10.137500000000001,-2.5,8.45,0.0,0.0
0.131,1.25,10.1325,47.5,9.045,0.0,0.0
0.141,0.0,10.135,-1.25,8.895,0.0,0.0
0.151,0.0,10.13625,-2.5,8.685,0.0,0.0
0.162,1.25,10.14,-1.25,9.05375,0.0,0.0
0.172,0.0,10.135,-1.25,9.043750000000001,-1.25,0.0025
0.182,1.25,10.145,1.25,8.8625,-1.25,0.0025
0.192,2.5,10.14125,-1.25,8.65375,-1.25,0.0025
0.203,1.25,10.1325,1.25,9.06875,-1.25,0.0025
0.213,0.0,10.133750000000001,1.25,9.06875,0.0,0.0
0.223,1.25,10.1425,0.0,8.72125,0.0,0.0
0.234,1.25,10.14375,0.0,8.56375,0.0,0.0
0.244,0.0,10.1425,0.0,9.05,0.0,0.0
0.254,0.0,10.14,-2.5,9.0225,0.0,0.0
0.265,0.0,10.137500000000001,-6.25,8.700000000000001,-1.25,0.0
0.275,0.0,10.135,0.0,8.5375,-1.25,0.0
0.285,0.0,10.14,1.25,9.05625,-1.25,0.0
0.295,0.0,10.133750000000001,1.25,9.00125,-1.25,0.0
0.306,1.25,10.137500000000001,0.0,8.78,-1.25,0.0
0.316,0.0,10.14,-2.5,9.09125,0.0,0.00125
0.326,1.25,10.13625,2.5,9.0775,0.0,0.00125
0.337,0.0,10.14,1.25,8.9575,0.0,0.00125
0.347,0.0,10.13625,0.0,8.7425,0.0,0.00125
0.357,0.0,10.13625,0.0,8.49125,0.0,0.00125
0.367,1.25,10.14125,-5.0,9.05125,0.0,0.0
0.378,1.25,10.135,0.0,8.93875,0.0,0.0
0.388,1.25,10.14,-1.25,8.72375,0.0,0.0
0.398,1.25,10.14125,0.0,8.4675,0.0,0.0
0.408,1.25,10.14125,-1.25,9.0475,0.0,0.0
0.419,1.25,10.13875,2.5,8.74875,0.0,0.0025
0.429,1.25,10.14,-1.25,8.5975,0.0,0.0025
0.439,0.0,10.133750000000001,-1.25,9.043750000000001,0.0,0.0025
0.450,-1.25,10.14,0.0,9.071250000000001,0.0,0.0025
0.460,1.25,10.14,-1.25,8.88625,0.0,0.0025
0.470,1.25,10.14,3.75,8.5075,-1.25,0.0
0.480,1.25,10.13875,-1.25,9.0675,-1.25,0.0
0.491,2.5,10.13625,0.0,9.0475,-1.25,0.0
0.501,0.0,10.133750000000001,-3.75,8.87875,-1.25,0.0
0.511,0.0,10.137500000000001,-1.25,8.60375,-1.25,0.0
0.522,1.25,10.13625,-2.5,9.05125,0.0,0.0
0.532,0.0,10.1425,-2.5,9.02125,0.0,0.0
0.542,1.25,10.13875,-1.25,8.84875,0.0,0.0
0.552,0.0,10.13875,-2.5,8.58625,0.0,0.0
0.563,0.0,10.13875,0.0,9.05125,0.0,0.0
0.573,1.25,10.13625,1.25,8.901250000000001,0.0,0.005
0.583,1.25,10.13875,1.25,8.901250000000001,0.0,0.005
0.593,1.25,10.14,0.0,9.07375,0.0,0.005
