Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.014,-1.25,10.0425,-1.25,0.02625,,0.0025
0.025,1.25,10.043750000000001,-2.5,0.025,,0.0025
0.035,3067.5,9.14125,-1.25,0.17125,,0.0025
0.046,3893.75,9.09125,1.25,0.0775,,0.0025
0.056,3500.0,9.26125,-1.25,0.04875,,0.0025
0.067,2768.75,9.15625,,0.26625,,0.00375
0.077,3932.5,9.05875,,0.05375,,0.00375
0.087,4032.5,9.03375,3.75,0.035,,0.00375
0.098,4078.75,9.02125,,0.06,,0.00375
0.108,4076.25,9.035,,0.05,,0.00375
0.119,4067.5,9.0325,-2.5,0.12625,-1.25,
0.129,4081.25,9.01375,,0.02125,-1.25,
0.139,4073.75,9.02875,-1.25,0.065,-1.25,
0.149,4088.75,9.03625,-1.25,0.18375,-1.25,
0.160,4091.25,9.03,-2.5,0.13625,-1.25,
0.170,4090.0,9.03,1.25,0.0525,-1.25,
0.180,4091.25,9.043750000000001,1.25,0.03625,-1.25,
0.191,4083.75,9.0325,,0.051250000000000004,-1.25,
0.201,4083.75,9.04875,,0.0375,-1.25,
0.211,4076.25,9.0375,1.25,0.1,-1.25,
0.221,4072.5,9.03,-1.25,0.115,,0.00125
0.232,4085.0,9.04125,,0.0775,,0.00125
0.242,4085.0,9.0375,,0.095,,0.00125
0.252,4087.5,9.03625,1.25,0.335,,0.00125
0.262,4096.25,9.03,,0.03125,,0.00125
0.273,4086.25,9.0375,-1.25,0.058750000000000004,-2.5,
0.283,4075.0,9.03375,,0.075,-2.5,
0.293,4088.75,9.03,,0.08750000000000001,-2.5,
0.303,4085.0,9.035,2.5,0.28125,-2.5,
0.314,4088.75,9.02875,-2.5,0.0625,-2.5,
0.324,4081.25,9.0375,-1.25,0.09125,,
0.334,4088.75,9.04625,-1.25,0.335,,
0.344,4076.25,9.040000000000001,1.25,0.11750000000000001,,
0.355,4103.75,9.0525,1.25,0.11750000000000001,,
0.365,1.25,10.04625,-1.25,0.1375,-1.25,0.00125
0.375,1.25,10.04625,-1.25,0.1375,-1.25,0.00125
0.386,,10.04875,,0.10125,-1.25,0.00125
0.396,1.25,10.045,1.25,0.06125,-1.25,0.00125
0.406,,10.045,-1.25,0.13375,-1.25,0.00125
0.416,,10.04875,-2.5,0.135,2.5,
0.426,1.25,10.043750000000001,,0.0425,2.5,
0.437,,10.04625,,0.14625,2.5,
0.447,,10.04625,1.25,0.00875,2.5,
0.457,1.25,10.043750000000001,-1.25,0.1275,2.5,
0.467,-1.25,10.043750000000001,1.25,0.13,1.25,
0.478,,10.04875,,0.0075,1.25,
0.488,,10.04875,-1.25,0.1375,1.25,
0.498,,10.0425,-2.5,0.01125,1.25,
0.508,1.25,10.0425,,0.07875,1.25,
0.518,1.25,10.04625,,0.14250000000000002,,
0.529,,10.0475,-2.5,0.015,,
0.539,,10.0475,,0.1525,,
0.549,1.25,10.0425,,0.0175,,
0.559,1.25,10.0425,-1.25,0.05,,
0.570,1.25,10.045,,0.15,,
0.580,1.25,10.0425,,0.01625,,
0.590,-1.25,10.04125,,0.12,,
0.601,,10.04625,1.25,0.01375,,
0.611,,10.043750000000001,1.25,0.09,,
0.621,1.25,10.040000000000001,,0.1625,,
0.631,2.5,10.04625,1.25,0.025,,
0.641,,10.043750000000001,,0.03625,,
0.652,,10.043750000000001,,0.17500000000000002,,
0.662,,10.04625,,0.0475,-1.25,
0.672,,10.045,1.25,0.2025,-1.25,
0.683,-1.25,10.043750000000001,-1.25,0.02125,-1.25,
0.693,1.25,10.043750000000001,-1.25,0.0275,-1.25,
0.703,,10.043750000000001,-1.25,0.16625,-1.25,
0.713,1.25,10.043750000000001,1.25,0.09375,1.25,
0.724,,10.0425,-1.25,0.025,1.25,
0.734,1.25,10.045,,0.12375,1.25,
0.744,1.25,10.045,-1.25,0.09,1.25,
0.754,2.5,10.0425,-1.25,0.135,1.25,
0.765,,10.0425,,0.01625,-1.25,
0.775,,10.045,-1.25,0.02375,-1.25,
0.785,1.25,10.045,,0.051250000000000004,-1.25,
0.795,1.25,10.04125,-2.5,0.05625,-1.25,
0.805,1.25,10.04625,-1.25,0.1975,-1.25,
0.816,,10.045,-2.5,0.02375,-1.25,
0.826,1.25,10.043750000000001,,0.0825,1.25,
0.836,-1.25,10.040000000000001,,0.195,1.25,
0.847,,10.0525,-1.25,0.11750000000000001,1.25,
0.857,,10.043750000000001,,0.21,1.25,
0.867,,10.043750000000001,,0.02125,1.25,
0.877,,10.045,,0.125,1.25,
0.887,,10.045,-1.25,0.20750000000000002,1.25,
0.898,,10.043750000000001,-2.5,0.03125,1.25,
0.908,1.25,10.043750000000001,1.25,0.20500000000000002,1.25,
0.918,1.25,10.043750000000001,,0.1925,,
0.928,,10.0475,,0.01125,,
0.939,1.25,10.045,,0.11375,,
0.949,1.25,10.045,,0.21625,,
0.959,,10.05375,-1.25,0.0225,-2.5,0.00125
0.969,1.25,10.04625,,0.0825,-2.5,0.00125
0.979,-1.25,10.04625,,0.0825,-2.5,0.00125
0.990,1.25,10.04875,-1.25,0.22125,-2.5,0.00125
1.000,,10.045,-1.25,0.01,-2.5,0.00125
