elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,10.24,115.00,0.00,30.00,5.21
0.054,0.00,10.23,496.25,1.03,30.00,5.21
0.083,0.00,9.89,781.25,0.00,28.75,5.05
0.121,1.25,11.18,901.25,0.00,25.00,5.21
0.159,0.00,10.23,581.25,0.00,30.00,5.21
0.181,0.00,9.93,900.00,0.00,30.00,5.21
0.202,2.50,10.23,558.75,1.07,31.25,5.21
0.222,0.00,10.06,902.50,0.00,32.50,5.21
0.243,-1.25,9.83,612.50,0.00,32.50,5.21
0.263,1.25,10.30,708.75,0.00,32.50,5.21
0.283,1.25,9.82,813.75,0.05,31.25,5.21
0.304,-3.75,10.24,6.25,0.00,33.75,5.21
0.325,0.00,9.87,886.25,0.00,31.25,5.21
0.347,0.00,10.29,235.00,0.00,30.00,5.21
0.368,-1.25,9.96,831.25,0.00,31.25,5.21
0.391,-1.25,11.44,682.50,0.00,33.75,5.21
0.411,0.00,10.04,777.50,0.00,31.25,5.21
0.433,1.25,10.29,581.25,1.32,28.75,5.21
0.454,0.00,10.19,407.50,0.00,32.50,5.21
0.475,2.50,9.79,886.25,0.00,31.25,5.21
0.496,0.00,10.32,558.75,0.00,32.50,5.21
0.516,0.00,9.93,895.00,0.00,31.25,5.21
0.537,2.50,10.23,68.75,0.00,31.25,5.21
0.558,1.25,10.04,890.00,0.00,31.25,5.21
0.578,2.50,10.24,591.25,0.00,31.25,5.21
0.601,1.25,10.04,875.00,0.00,31.25,5.21
0.623,3.75,11.01,680.00,0.00,31.25,5.21
0.645,2.50,10.04,886.25,0.00,31.25,5.21
0.668,1.25,10.28,546.25,0.00,31.25,5.21
0.690,2.50,10.42,896.25,0.00,31.25,5.21
0.712,1.25,9.62,807.50,0.00,31.25,5.21
0.732,0.00,10.54,666.25,0.00,31.25,5.21
0.753,0.00,9.79,846.25,0.00,31.25,5.21
0.774,1.25,11.87,661.25,0.60,30.00,5.21
0.795,1.25,9.86,757.50,0.00,30.00,5.21
0.816,1.25,11.52,672.50,0.00,30.00,5.21
0.836,0.00,10.03,843.75,0.00,32.50,5.21
0.856,0.00,11.91,685.00,0.00,26.25,5.21
0.880,1.25,10.12,815.00,0.00,25.00,5.21
0.900,1.25,9.71,537.50,0.05,23.75,5.21
0.920,-2.50,10.23,902.50,0.00,32.50,5.21
0.943,0.00,9.73,802.50,0.00,31.25,5.21
0.963,0.00,10.30,272.50,0.00,31.25,5.21
0.985,-1.25,9.84,842.50,0.00,32.50,5.21
1.006,0.00,10.26,671.25,0.00,32.50,5.21
1.026,1.25,9.98,817.50,0.00,32.50,5.21
1.047,1.25,10.36,33.75,0.00,31.25,5.21
1.067,0.00,10.31,905.00,0.00,31.25,5.21
1.088,1.25,9.65,751.25,0.00,31.25,5.21
1.108,0.00,10.93,685.00,0.00,31.25,5.21
1.134,0.00,9.83,811.25,1.56,32.50,5.21
1.155,0.00,10.47,738.75,0.00,31.25,5.21
1.178,1.25,9.74,807.50,0.00,28.75,5.21
1.199,1.25,11.86,666.25,0.03,25.00,5.21
1.219,1.25,9.85,365.00,0.00,30.00,5.21
1.244,2.50,10.23,578.75,0.00,31.25,5.21
