elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,9.92,868.75,0.00,1.25,1.35
0.060,2.50,9.58,706.25,0.00,0.00,1.33
0.126,2.50,10.46,760.00,0.00,0.00,1.33
0.185,3.75,9.92,736.25,0.00,1.25,1.34
0.243,1.25,9.66,365.00,0.00,0.00,1.35
0.301,1.25,10.21,21.25,0.00,0.00,1.36
0.358,0.00,10.06,767.50,0.00,0.00,1.39
0.414,0.00,9.96,745.00,0.00,-1.25,1.38
0.472,1.25,9.70,682.50,0.00,0.00,1.35
0.539,0.00,10.08,553.75,0.00,-1.25,1.36
0.597,7.50,10.05,893.75,0.00,0.00,1.38
0.652,2.50,9.84,685.00,0.00,0.00,1.31
0.710,0.00,9.71,462.50,0.00,-1.25,1.33
0.770,0.00,9.57,30.00,0.00,0.00,1.39
0.833,3981.25,9.32,27.50,0.00,-1.25,1.39
0.895,3476.25,9.51,467.50,0.00,0.00,1.33
0.952,4092.50,10.11,450.00,0.88,1.25,1.38
1.013,4087.50,9.22,333.75,0.64,-1.25,1.36
1.079,-48.75,10.06,802.50,0.00,1.25,1.36
1.138,15.00,9.93,867.50,0.00,-1.25,1.39
1.194,1.25,9.81,877.50,0.00,-1.25,1.40
1.253,0.00,9.83,522.50,0.00,0.00,1.36
1.317,-6.25,11.38,868.75,0.00,0.00,1.33
1.384,2.50,9.69,702.50,0.00,1.25,1.32
1.447,0.00,10.06,713.75,0.00,0.00,1.31
1.508,101.25,9.79,875.00,0.00,-1.25,1.37
1.578,442.50,0.00,476.25,0.00,0.00,1.40
1.634,3883.75,10.19,33.75,0.53,1.25,1.39
1.693,4056.25,9.53,265.00,0.76,0.00,1.31
1.749,4086.25,9.22,43.75,0.52,-1.25,1.31
1.808,4093.75,9.27,217.50,0.64,-1.25,1.33
1.864,4092.50,9.21,486.25,0.00,0.00,1.33
1.924,4096.25,9.35,221.25,0.64,0.00,1.32
1.985,66.25,9.91,802.50,0.58,0.00,1.39
2.053,2.50,10.58,557.50,0.00,-1.25,1.32
2.107,2.50,9.75,718.75,0.00,-1.25,1.32
2.165,2.50,10.04,777.50,0.00,-1.25,1.34
2.221,1.25,9.79,36.25,0.00,0.00,1.33
2.305,3616.25,9.23,167.50,0.00,-1.25,1.33
2.363,4198.75,9.39,53.75,0.00,-1.25,1.31
2.428,3773.75,9.23,497.50,0.00,0.00,1.32
2.487,4181.25,9.74,470.00,0.00,-1.25,1.32
2.545,3971.25,10.22,117.50,0.00,-1.25,1.34
2.602,4171.25,9.23,-168.75,0.00,0.00,1.36
2.659,4170.00,10.10,61.25,0.00,-1.25,1.37
2.718,4205.00,9.95,136.25,0.00,-1.25,1.38
2.776,4211.25,9.33,181.25,0.46,0.00,1.39
2.831,4200.00,9.23,120.00,0.00,-1.25,1.38
2.895,3771.25,9.88,37.50,0.00,0.00,1.35
2.953,4201.25,9.61,130.00,0.40,-1.25,1.32
3.007,4203.75,9.16,465.00,0.00,0.00,1.33
3.064,4158.75,9.17,486.25,0.01,0.00,1.34
3.123,3867.50,9.73,50.00,0.57,0.00,1.34
3.184,4076.25,10.12,147.50,0.00,0.00,1.32
3.247,4200.00,9.33,470.00,0.00,-1.25,1.33
3.325,3531.25,9.39,-31.25,0.00,0.00,1.40
3.392,3730.00,9.21,462.50,0.00,0.00,1.38
3.455,4096.25,9.43,15.00,0.00,-1.25,1.35
3.521,4098.75,9.35,470.00,0.00,-1.25,1.36
3.602,4075.00,10.17,461.25,0.00,0.00,1.39
3.694,4078.75,9.20,490.00,0.00,0.00,1.37
3.756,4096.25,9.18,470.00,0.00,0.00,1.35
3.819,3891.25,9.47,475.00,0.00,0.00,1.35
3.881,3850.00,9.19,477.50,0.00,0.00,1.37
3.937,3702.50,9.18,477.50,0.00,0.00,1.37
3.998,4093.75,9.18,473.75,0.00,0.00,1.36
4.058,4040.00,9.25,208.75,0.58,-1.25,1.39
4.115,4093.75,9.19,475.00,0.00,-2.50,1.40
4.172,3507.50,9.18,455.00,0.00,0.00,1.31
4.229,3717.50,9.18,470.00,0.57,0.00,1.40
4.293,4061.25,10.21,-32.50,0.00,0.00,1.38
4.355,4091.25,9.25,-145.00,0.49,0.00,1.37
4.416,4091.25,9.17,451.25,0.72,0.00,1.40
4.473,4092.50,9.17,383.75,0.66,1.25,1.39
4.532,4097.50,9.23,-82.50,0.67,0.00,1.31
4.589,4095.00,9.23,383.75,0.62,-1.25,1.32
4.648,4091.25,9.18,455.00,0.67,1.25,1.31
4.710,4097.50,9.19,485.00,0.98,-1.25,1.36
4.779,4097.50,9.18,-83.75,0.00,-1.25,1.32
4.848,4090.00,10.08,93.75,0.00,0.00,1.31
4.909,4092.50,9.24,117.50,0.66,-1.25,1.32
4.967,4082.50,10.17,180.00,0.58,0.00,1.32
5.025,4096.25,10.14,141.25,0.00,0.00,1.33
5.084,4095.00,9.18,466.25,1.02,-1.25,1.32
5.147,4091.25,9.18,448.75,1.20,1.25,1.32
5.209,4048.75,9.25,45.00,0.00,-1.25,1.32
5.267,4091.25,9.18,470.00,0.00,0.00,1.31
5.330,3670.00,9.19,468.75,1.23,0.00,1.37
5.397,0.00,9.83,771.25,1.17,-1.25,1.38
5.456,2.50,9.53,486.25,2.46,0.00,1.38
5.517,0.00,10.13,121.25,0.00,0.00,1.37
5.577,2.50,10.77,388.75,0.00,0.00,1.37
5.639,0.00,9.66,703.75,0.00,0.00,1.33
5.704,1.25,10.04,461.25,0.00,-1.25,1.34
5.763,0.00,10.02,748.75,0.00,-1.25,1.32
5.826,0.00,9.79,687.50,0.00,0.00,1.31
5.889,3728.75,9.39,477.50,0.69,-1.25,1.32
5.949,4076.25,9.20,427.50,0.49,0.00,1.32
6.006,4056.25,9.19,285.00,0.00,0.00,1.33
6.066,4050.00,9.24,-7.50,0.64,0.00,1.33
6.125,4083.75,9.25,378.75,0.00,0.00,1.35
6.180,3838.75,9.20,493.75,0.00,-2.50,1.37
6.237,3506.25,9.18,367.50,0.00,1.25,1.32
6.308,1.25,9.53,40.00,0.00,0.00,1.40
6.373,-1.25,10.02,685.00,0.00,-1.25,1.32
6.428,0.00,11.42,342.50,0.00,0.00,1.34
6.484,1.25,9.97,766.25,0.00,0.00,1.32
6.546,1878.75,0.90,-11.25,0.87,1.25,1.32
6.608,3026.25,10.20,298.75,0.00,0.00,1.32
6.668,4198.75,10.13,-50.00,0.15,0.00,1.33
6.725,3967.50,10.18,262.50,0.23,0.00,1.34
6.784,4197.50,10.07,243.75,0.00,0.00,1.31
6.848,4190.00,9.17,500.00,0.80,-1.25,1.32
6.906,4206.25,9.24,321.25,0.87,0.00,1.33
6.965,4201.25,9.16,476.25,0.00,0.00,1.34
7.022,3957.50,9.22,478.75,0.00,0.00,1.34
7.081,4152.50,9.17,500.00,0.00,-1.25,1.38
7.137,3811.25,10.09,80.00,0.00,0.00,1.38
7.194,4162.50,10.12,256.25,0.00,1.25,1.34
7.252,4198.75,9.99,52.50,0.11,1.25,1.31
7.313,4202.50,9.19,466.25,0.90,-1.25,1.40
7.372,4195.00,9.15,327.50,0.00,-1.25,1.34
7.430,3528.75,9.23,502.50,0.00,-2.50,1.32
7.487,3886.25,9.81,472.50,0.00,0.00,1.33
7.545,3978.75,10.09,635.00,0.00,-1.25,1.38
7.614,3608.75,9.40,367.50,0.00,-1.25,1.39
7.672,4068.75,9.18,45.00,0.70,-1.25,1.40
7.733,4085.00,9.24,343.75,0.00,-1.25,1.32
7.789,4078.75,9.26,298.75,0.56,0.00,1.39
7.852,4078.75,9.74,15.00,0.00,-1.25,1.32
7.909,4078.75,9.24,7.50,0.64,-1.25,1.33
7.966,4077.50,9.23,357.50,0.64,0.00,1.34
8.023,4076.25,9.18,478.75,0.00,-1.25,1.34
8.084,3927.50,9.48,360.00,0.67,-2.50,1.37
8.137,3546.25,9.68,437.50,0.00,-1.25,1.39
8.193,3776.25,9.68,62.50,0.00,-1.25,1.40
8.252,3263.75,9.63,17.50,0.00,0.00,1.36
8.320,4087.50,9.19,136.25,0.00,0.00,1.32
8.388,3703.75,9.18,341.25,0.00,-1.25,1.40
8.452,4082.50,9.17,357.50,0.69,-1.25,1.35
8.520,4075.00,9.18,477.50,0.68,0.00,1.33
8.586,4085.00,9.19,447.50,0.00,0.00,1.37
8.659,4090.00,9.78,66.25,0.00,-1.25,1.31
8.729,3526.25,9.19,462.50,0.00,-1.25,1.33
8.787,3728.75,9.41,457.50,0.00,0.00,1.32
8.846,3720.00,9.17,362.50,1.02,0.00,1.38
8.915,4083.75,9.21,443.75,0.00,0.00,1.31
8.969,3918.75,9.45,101.25,0.65,0.00,1.33
9.025,4072.50,9.24,105.00,0.00,0.00,1.35
9.081,4083.75,9.18,471.25,0.00,-2.50,1.37
9.137,3661.25,9.17,465.00,0.00,0.00,1.38
9.196,4077.50,9.18,452.50,0.00,0.00,1.38
9.255,3938.75,9.17,467.50,0.00,0.00,1.40
9.312,4075.00,10.00,46.25,0.00,0.00,1.37
9.379,4080.00,9.91,342.50,0.00,0.00,1.33
9.445,3700.00,9.18,447.50,0.00,1.25,1.33
9.506,4083.75,10.17,480.00,0.00,0.00,1.32
9.569,4081.25,9.17,473.75,0.00,0.00,1.32
9.628,3853.75,9.17,257.50,0.59,0.00,1.40
9.695,-1.25,9.92,695.00,0.00,0.00,1.34
9.762,0.00,9.75,600.00,0.00,0.00,1.39
9.834,13.75,10.75,876.25,0.00,-1.25,1.37
9.899,0.00,9.64,472.50,0.00,1.25,1.31
9.970,1.25,10.03,697.50,0.00,0.00,1.35
10.040,0.00,9.68,862.50,0.00,-1.25,1.37
10.098,0.00,9.45,692.50,0.00,0.00,1.39
10.158,0.00,10.44,192.50,0.00,0.00,1.34
10.221,3265.00,9.21,467.50,0.00,-1.25,1.36
10.278,3601.25,9.19,472.50,0.00,1.25,1.36
10.339,4066.25,9.26,427.50,0.00,0.00,1.38
10.394,3486.25,9.68,37.50,1.15,0.00,1.33
10.466,3798.75,9.24,300.00,0.00,0.00,1.38
10.554,4052.50,10.19,507.50,0.00,0.00,1.36
10.658,0.00,9.61,515.00,0.00,1.25,1.32
10.797,0.00,10.04,678.75,0.00,0.00,1.32
10.972,3658.75,9.51,447.50,0.00,-1.25,1.39
11.092,3578.75,10.09,335.00,0.00,0.00,1.34
11.183,4172.50,9.24,461.25,0.00,0.00,1.37
11.278,4185.00,9.67,480.00,0.00,0.00,1.38
11.354,4181.25,9.22,353.75,0.00,1.25,1.40
11.477,4191.25,9.15,472.50,1.13,-1.25,1.33
11.592,4185.00,9.19,468.75,0.00,0.00,1.34
11.726,3676.25,9.15,175.00,0.00,0.00,1.32
11.932,3356.25,11.21,46.25,0.00,-1.25,1.38
12.056,3942.50,9.20,47.50,0.00,0.00,1.35
12.142,4072.50,9.38,351.25,0.00,-1.25,1.32
12.230,3755.00,10.08,331.25,0.00,0.00,1.38
12.337,4048.75,10.23,477.50,0.00,-1.25,1.34
12.404,4072.50,9.19,38.75,1.08,0.00,1.31
12.490,4046.25,9.18,452.50,0.00,-2.50,1.34
12.607,4072.50,9.21,7.50,0.60,0.00,1.32
12.728,4066.25,9.18,453.75,0.35,0.00,1.40
12.838,3583.75,9.17,446.25,0.32,0.00,1.32
12.948,3825.00,9.98,250.00,0.00,-1.25,1.34
13.046,3660.00,10.20,473.75,0.91,-1.25,1.36
13.186,4070.00,9.17,37.50,0.58,0.00,1.36
13.341,4065.00,9.39,11.25,0.00,-1.25,1.35
13.523,3782.50,9.19,102.50,0.63,-2.50,1.36
13.698,4062.50,9.27,471.25,0.05,0.00,1.40
13.836,4072.50,9.17,478.75,0.63,0.00,1.40
14.013,4065.00,9.17,490.00,0.12,0.00,1.36
14.141,1.25,9.73,807.50,0.60,-1.25,1.34
14.256,1.25,9.75,536.25,0.00,-1.25,1.39
14.375,1.25,10.13,672.50,0.00,0.00,1.36
14.480,1.25,10.80,520.00,0.00,0.00,1.32
14.588,0.00,10.02,700.00,0.00,-1.25,1.34
14.663,1.25,9.37,586.25,0.00,-2.50,1.41
14.736,3887.50,9.33,-30.00,0.00,-1.25,1.32
14.808,4055.00,9.19,365.00,0.75,0.00,1.34
14.884,3972.50,9.38,58.75,0.00,0.00,1.34
14.942,4005.00,9.25,473.75,0.00,-1.25,1.31
15.050,3798.75,9.92,491.25,0.00,-1.25,1.38
15.177,-1.25,9.95,692.50,0.00,-1.25,1.36
15.284,0.00,9.55,48.75,0.00,0.00,1.33
15.386,2.50,9.40,206.25,0.00,0.00,1.35
15.482,3638.75,9.61,441.25,1.07,0.00,1.35
15.582,4202.50,10.19,455.00,0.30,-1.25,1.33
15.669,3987.50,9.20,18.75,0.00,-1.25,1.34
15.763,4200.00,9.20,471.25,0.00,-2.50,1.32
15.875,4210.00,9.42,30.00,0.82,-1.25,1.40
16.054,4211.25,10.16,482.50,0.00,0.00,1.39
16.303,4206.25,9.15,471.25,0.74,0.00,1.35
16.631,4053.75,9.27,101.25,0.00,-1.25,1.37
16.902,4065.00,9.33,475.00,0.00,0.00,1.32
17.029,3645.00,9.19,101.25,0.61,0.00,1.33
17.126,4068.75,9.63,365.00,1.30,-1.25,1.32
17.291,3515.00,9.47,471.25,0.00,0.00,1.35
17.410,4066.25,9.81,12.50,0.00,0.00,1.33
17.530,3507.50,9.50,362.50,0.53,1.25,1.36
17.639,4067.50,9.18,200.00,0.52,0.00,1.31
17.776,4063.75,10.14,482.50,0.00,1.25,1.38
17.856,3777.50,9.18,288.75,0.00,1.25,1.37
17.917,4057.50,9.63,97.50,0.00,-1.25,1.38
17.976,3991.25,9.60,465.00,0.00,0.00,1.39
18.055,4065.00,9.22,13.75,0.16,0.00,1.37
18.115,3871.25,9.43,253.75,0.17,-1.25,1.37
18.176,4042.50,9.25,-152.50,0.25,0.00,1.39
18.234,4057.50,9.17,56.25,0.00,1.25,1.34
18.304,4028.75,9.17,482.50,0.00,-1.25,1.34
18.362,3791.25,9.18,330.00,0.00,-1.25,1.32
18.427,3800.00,10.17,450.00,0.00,0.00,1.36
18.501,3782.50,10.19,10.00,0.00,0.00,1.35
18.580,4065.00,10.14,481.25,0.00,0.00,1.40
18.653,0.00,10.01,518.75,0.00,-2.50,1.38
18.715,0.00,10.16,535.00,0.00,0.00,1.38
18.775,2.50,9.95,735.00,0.00,-1.25,1.31
18.830,1.25,9.70,876.25,0.00,-1.25,1.33
18.887,1.25,9.44,503.75,2.40,0.00,1.36
18.950,-1.25,10.02,841.25,0.00,-1.25,1.36
19.018,7.50,9.84,411.25,0.00,0.00,1.38
19.075,1.25,9.56,3.75,0.00,0.00,1.39
19.134,0.00,10.04,391.25,1.11,0.00,1.36
19.199,3896.25,9.25,128.75,1.36,1.25,1.35
19.259,4022.50,10.25,25.00,0.00,-1.25,1.36
19.319,3763.75,10.10,302.50,0.00,-1.25,1.37
19.377,3752.50,10.24,345.00,0.00,0.00,1.38
19.435,3812.50,10.18,313.75,0.00,-2.50,1.37
19.512,4023.75,10.18,13.75,0.00,0.00,1.38
19.575,0.00,11.77,183.75,0.00,-1.25,1.40
19.634,20.00,10.46,878.75,0.00,0.00,1.35
19.701,0.00,10.90,-288.75,0.00,0.00,1.40
19.772,0.00,11.76,730.00,0.00,-1.25,1.36
19.851,223.75,8.63,275.00,0.00,0.00,1.37
19.916,3886.25,9.26,128.75,0.00,1.25,1.36
19.976,4175.00,9.42,491.25,0.36,-1.25,1.35
20.040,4225.00,9.14,420.00,0.00,-1.25,1.39
20.095,3941.25,9.15,487.50,0.00,-1.25,1.38
20.156,4197.50,9.33,25.00,0.25,0.00,1.37
20.215,4222.50,9.15,457.50,0.30,0.00,1.39
20.276,4183.75,9.77,135.00,0.00,-1.25,1.38
20.334,4215.00,9.63,88.75,0.00,-1.25,1.38
20.395,4223.75,9.14,443.75,0.00,0.00,1.39
20.454,4218.75,9.47,480.00,0.00,0.00,1.40
20.513,4046.25,10.03,495.00,0.00,1.25,1.36
20.571,4216.25,9.70,37.50,0.00,0.00,1.38
20.635,4081.25,10.03,377.50,0.00,1.25,1.40
20.694,4161.25,10.13,402.50,0.00,0.00,1.39
20.753,4111.25,9.14,472.50,0.00,0.00,1.39
20.811,4030.00,10.05,402.50,0.00,-1.25,1.36
20.876,10.00,9.84,458.75,0.00,0.00,1.36
20.939,3941.25,9.36,35.00,0.00,-1.25,1.34
21.003,4051.25,9.18,395.00,0.00,0.00,1.34
21.062,3543.75,9.93,485.00,0.00,0.00,1.33
21.124,4028.75,9.86,201.25,0.49,-1.25,1.34
21.184,4047.50,10.06,146.25,0.00,0.00,1.32
21.247,3551.25,9.18,481.25,0.00,0.00,1.33
21.304,4052.50,9.27,-15.00,0.00,0.00,1.31
21.369,4061.25,10.26,16.25,0.99,0.00,1.34
21.423,4056.25,9.22,291.25,0.90,-1.25,1.34
21.483,3978.75,9.29,6.25,0.00,-1.25,1.34
21.547,3507.50,10.25,456.25,0.00,0.00,1.33
21.604,3967.50,9.18,476.25,0.00,1.25,1.34
21.662,3672.50,10.21,451.25,0.00,1.25,1.37
21.717,4067.50,9.22,438.75,1.14,-1.25,1.40
21.773,4052.50,9.17,316.25,0.00,0.00,1.31
21.830,4045.00,9.83,10.00,0.00,0.00,1.39
21.894,4056.25,9.72,470.00,0.00,0.00,1.31
21.967,3757.50,10.15,17.50,0.00,-1.25,1.31
22.029,4047.50,9.17,480.00,0.00,0.00,1.37
22.096,4042.50,9.18,488.75,0.00,-2.50,1.39
22.153,4047.50,9.60,240.00,0.10,1.25,1.31
22.208,4048.75,9.68,-20.00,0.84,0.00,1.32
22.265,4058.75,9.17,476.25,0.00,0.00,1.34
22.321,3960.00,9.17,381.25,0.86,1.25,1.35
22.381,4046.25,9.18,420.00,0.00,-1.25,1.36
22.438,3618.75,9.18,461.25,0.00,1.25,1.38
22.495,3688.75,9.64,483.75,0.00,0.00,1.39
22.552,3761.25,10.19,473.75,0.00,-1.25,1.39
22.613,4058.75,9.18,471.25,0.00,0.00,1.32
22.670,4041.25,9.17,468.75,0.00,-1.25,1.31
22.728,3992.50,9.87,480.00,0.69,-1.25,1.32
22.788,4048.75,9.18,387.50,0.60,0.00,1.32
22.850,4047.50,9.17,432.50,0.58,0.00,1.33
22.905,4048.75,9.66,398.75,0.58,-2.50,1.33
22.966,1.25,10.12,21.25,0.00,-1.25,1.33
23.026,2.50,11.36,558.75,0.00,0.00,1.33
23.085,1.25,9.81,868.75,0.00,-1.25,1.33
23.146,1.25,9.47,701.25,0.00,0.00,1.33
23.203,0.00,10.02,446.25,0.00,0.00,1.35
23.281,1.25,9.42,438.75,0.00,0.00,1.40
23.354,0.00,9.88,812.50,0.63,0.00,1.37
23.438,1.25,10.66,378.75,0.00,-1.25,1.31
23.530,3392.50,10.12,25.00,0.00,-1.25,1.31
23.610,3543.75,9.24,397.50,0.00,0.00,1.34
23.682,4050.00,9.19,33.75,0.00,0.00,1.38
23.754,3657.50,9.75,478.75,0.00,0.00,1.36
23.811,3825.00,9.19,40.00,0.00,0.00,1.34
23.880,4042.50,10.13,383.75,0.00,1.25,1.34
23.941,1.25,9.91,883.75,1.92,0.00,1.32
24.007,1.25,10.04,741.25,0.00,0.00,1.34
24.062,1.25,9.72,866.25,0.00,0.00,1.33
24.124,0.00,9.72,685.00,0.00,-1.25,1.31
24.189,3836.25,9.48,441.25,0.07,0.00,1.32
24.247,4190.00,9.15,465.00,0.15,0.00,1.32
24.306,4186.25,9.34,103.75,0.05,0.00,1.38
24.372,4180.00,9.14,338.75,1.05,0.00,1.40
24.432,4193.75,9.20,440.00,1.31,0.00,1.31
24.492,4165.00,9.76,352.50,0.00,-1.25,1.38
24.551,4045.00,9.37,18.75,0.00,0.00,1.32
24.608,3772.50,10.14,503.75,0.00,0.00,1.34
24.671,4170.00,9.25,27.50,0.00,1.25,1.38
24.732,4187.50,9.15,453.75,0.00,-1.25,1.39
24.795,3851.25,9.15,-36.25,0.00,0.00,1.33
24.866,4188.75,9.96,202.50,0.93,0.00,1.39
24.933,4178.75,9.15,443.75,1.02,-1.25,1.32
24.987,4185.00,9.17,486.25,0.00,0.00,1.32
25.046,3862.50,9.82,502.50,0.00,0.00,1.34
25.103,3903.75,10.06,478.75,0.00,0.00,1.34
25.162,4200.00,9.54,687.50,0.00,0.00,1.36
25.240,3310.00,10.24,478.75,0.00,0.00,1.34
25.306,4041.25,9.23,-48.75,0.96,0.00,1.33
25.366,4031.25,9.18,423.75,0.96,0.00,1.33
25.424,4027.50,10.25,285.00,0.15,0.00,1.34
25.483,4031.25,9.20,-43.75,1.01,0.00,1.35
25.541,4021.25,9.49,273.75,0.18,1.25,1.34
25.602,3986.25,10.09,481.25,0.00,0.00,1.32
25.668,3820.00,9.34,296.25,0.00,-1.25,1.40
25.733,4032.50,9.24,317.50,0.52,-1.25,1.37
25.791,4036.25,9.26,298.75,0.72,1.25,1.31
25.849,4043.75,9.17,333.75,0.51,-1.25,1.32
25.907,4043.75,9.17,295.00,0.62,-1.25,1.32
25.967,3635.00,9.56,435.00,0.00,-1.25,1.40
26.031,4045.00,9.19,457.50,0.14,0.00,1.32
26.089,4048.75,9.18,440.00,0.00,0.00,1.32
26.147,4031.25,9.22,13.75,0.00,0.00,1.40
26.212,4040.00,9.18,250.00,0.00,-1.25,1.34
26.323,4037.50,10.01,28.75,0.00,0.00,1.32
26.410,3765.00,9.18,172.50,0.00,1.25,1.33
26.486,4053.75,10.29,457.50,0.02,0.00,1.32
26.568,4041.25,9.85,265.00,0.00,0.00,1.35
26.660,3937.50,9.24,135.00,0.00,-1.25,1.34
26.744,3955.00,10.26,452.50,0.66,0.00,1.34
26.823,4036.25,10.20,112.50,0.00,0.00,1.34
26.903,3435.00,9.21,18.75,1.11,0.00,1.37
26.978,4033.75,9.77,481.25,0.60,0.00,1.31
27.052,4037.50,9.84,405.00,0.51,1.25,1.34
27.126,3622.50,10.02,482.50,0.00,0.00,1.32
27.206,4037.50,10.17,258.75,0.00,0.00,1.35
27.280,3981.25,10.19,500.00,0.00,0.00,1.38
27.375,1.25,10.03,883.75,0.00,0.00,1.34
27.464,0.00,9.44,691.25,0.00,-1.25,1.36
27.563,1.25,9.87,858.75,0.00,-1.25,1.32
27.690,1.25,9.77,526.25,0.00,0.00,1.39
27.793,3480.00,9.37,441.25,0.00,-1.25,1.31
27.868,4007.50,9.19,428.75,0.00,-1.25,1.37
27.954,4031.25,9.37,468.75,0.52,0.00,1.31
28.032,4023.75,9.28,138.75,0.00,-1.25,1.35
28.113,4031.25,9.28,18.75,0.00,-1.25,1.32
28.209,3647.50,10.05,322.50,0.00,0.00,1.39
28.294,0.00,10.16,877.50,0.00,1.25,1.40
28.376,0.00,9.61,550.00,0.00,0.00,1.34
28.455,0.00,9.76,688.75,0.00,-1.25,1.34
28.583,3037.50,10.24,493.75,0.44,0.00,1.32
28.666,4081.25,9.16,342.50,0.00,1.25,1.34
28.745,3855.00,9.92,402.50,0.00,-1.25,1.35
28.833,4148.75,10.04,382.50,0.52,1.25,1.32
28.925,3818.75,9.16,486.25,0.00,-1.25,1.36
29.220,52.50,9.86,898.75,0.00,-1.25,1.37
29.591,3613.75,9.19,483.75,0.00,0.00,1.38
29.885,4016.25,11.60,741.25,0.73,0.00,1.33
30.179,3987.50,9.19,473.75,0.95,-1.25,1.35
30.364,4032.50,9.63,298.75,0.51,1.25,1.33
30.701,4012.50,9.29,111.25,1.04,0.00,1.32
30.866,4023.75,9.43,16.25,0.00,-1.25,1.33
30.984,3642.50,9.18,226.25,0.00,-1.25,1.34
31.161,1.25,9.56,-17.50,0.00,-1.25,1.36
31.276,1.25,10.04,627.50,0.00,0.00,1.37
31.373,0.00,9.56,-181.25,2.33,-1.25,1.33
31.443,2.50,10.02,721.25,0.00,-1.25,1.34
31.522,1.25,9.49,687.50,0.00,0.00,1.32
31.587,1.25,11.28,535.00,0.00,0.00,1.39
31.652,1.25,10.07,793.75,0.00,0.00,1.32
31.708,1.25,9.80,736.25,0.00,-1.25,1.39
31.771,1.25,9.51,106.25,0.00,0.00,1.32
31.826,0.00,11.23,18.75,0.00,-1.25,1.31
31.889,-2.50,10.03,875.00,0.00,0.00,1.31
31.947,-1.25,9.79,748.75,0.00,0.00,1.31
32.008,1.25,9.49,637.50,0.00,0.00,1.34
32.062,1.25,10.03,568.75,0.00,0.00,1.32
32.126,2.50,10.57,715.00,0.00,0.00,1.33
32.184,0.00,9.85,686.25,0.00,-2.50,1.32
32.247,1.25,9.49,696.25,0.00,-1.25,1.33
32.304,1.25,10.17,688.75,0.00,0.00,1.33
32.364,-155.00,10.04,737.50,0.00,1.25,1.33
32.424,1.25,9.78,721.25,0.83,0.00,1.33
32.483,0.00,9.50,33.75,0.00,-1.25,1.33
32.544,0.00,10.06,458.75,0.00,-1.25,1.34
32.602,-6.25,11.54,880.00,0.00,-1.25,1.33
32.665,0.00,9.69,743.75,1.34,1.25,1.33
32.724,0.00,9.46,715.00,0.00,1.25,1.35
32.780,0.00,11.70,522.50,0.00,0.00,1.37
32.836,2.50,10.16,598.75,0.00,0.00,1.36
32.897,2.50,9.87,885.00,0.00,-1.25,1.37
32.955,-1.25,9.78,753.75,0.00,-1.25,1.39
33.012,2.50,10.06,316.25,0.00,0.00,1.31
33.069,0.00,10.05,530.00,0.00,-1.25,1.34
33.132,-1.25,10.79,795.00,0.00,-1.25,1.32
33.188,1.25,9.94,751.25,0.00,0.00,1.38
33.255,1.25,11.04,697.50,0.00,0.00,1.36
33.340,0.00,9.47,531.25,0.00,0.00,1.31
33.409,0.00,10.12,743.75,0.00,-1.25,1.31
33.469,-1.25,9.71,690.00,0.00,0.00,1.34
33.543,-1.25,10.16,313.75,0.00,0.00,1.36
33.616,1.25,9.69,758.75,0.00,1.25,1.32
33.686,1.25,10.18,532.50,0.00,-1.25,1.34
33.741,3.75,10.04,877.50,0.00,-1.25,1.36
