elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,10.48,8.75,0.00,31.25,5.21
0.058,-2.50,10.54,595.00,0.00,30.00,5.21
0.089,-1.25,9.91,750.00,0.00,31.25,5.21
0.128,2.50,10.33,352.50,0.00,32.50,5.21
0.176,0.00,10.43,842.50,0.00,32.50,5.21
0.198,1.25,10.60,682.50,0.00,32.50,5.21
0.220,-7.50,10.40,548.75,0.00,31.25,5.21
0.241,1.25,9.97,672.50,0.00,30.00,5.21
0.263,1.25,10.48,522.50,0.00,32.50,5.21
0.284,0.00,9.96,872.50,0.00,31.25,5.21
0.306,0.00,11.21,720.00,0.00,32.50,5.21
0.328,0.00,10.03,766.25,0.00,30.00,5.21
0.349,1.25,10.96,693.75,0.00,32.50,5.21
0.371,1.25,10.19,430.00,0.00,31.25,5.21
0.393,0.00,10.49,558.75,0.00,26.25,5.21
0.415,1.25,10.29,671.25,0.00,31.25,5.21
0.437,0.00,10.49,112.50,0.00,31.25,5.21
0.460,-1.25,10.29,835.00,0.00,30.00,5.21
0.483,1.25,9.89,693.75,0.77,30.00,5.21
0.504,5.00,10.47,796.25,0.00,31.25,5.21
0.526,2.50,9.87,781.25,1.74,31.25,5.21
0.547,1.25,10.54,897.50,0.00,32.50,5.21
0.569,2.50,9.99,796.25,0.00,30.00,5.21
0.591,0.00,10.52,482.50,0.00,613.75,5.21
0.621,0.00,9.88,451.25,0.00,31.25,5.21
0.645,2.50,10.42,915.00,0.00,32.50,5.21
0.670,1.25,9.83,315.00,0.00,31.25,5.21
0.692,-1.25,10.72,902.50,0.00,28.75,5.21
0.714,2.50,9.94,907.50,0.00,28.75,5.21
0.736,-2.50,10.48,71.25,0.00,31.25,5.21
0.758,-1.25,10.08,912.50,0.00,31.25,5.21
0.779,6.25,10.51,-18.75,0.00,31.25,5.21
0.801,0.00,10.12,792.50,0.00,31.25,5.21
0.823,-1.25,11.67,697.50,1.05,31.25,5.21
0.850,0.00,10.27,785.00,0.00,28.75,5.21
0.872,0.00,10.56,26.25,0.00,26.25,5.21
0.893,1.25,10.37,823.75,0.00,23.75,5.21
0.915,1.25,10.52,477.50,0.00,32.50,5.21
0.936,0.00,10.33,796.25,0.00,31.25,5.21
0.957,1.25,9.84,602.50,0.00,31.25,5.21
0.978,3.75,10.48,685.00,0.00,31.25,5.21
1.000,1.25,9.90,778.75,1.35,31.25,5.21
1.024,1.25,11.13,713.75,0.00,32.50,5.21
1.047,1.25,10.04,635.00,2.09,31.25,5.21
1.078,6.25,10.32,912.50,0.00,31.25,5.21
1.108,-7.50,10.48,211.25,0.00,26.25,5.21
1.136,1.25,10.10,813.75,0.00,31.25,5.21
1.159,1.25,12.01,708.75,0.00,30.00,5.21
1.181,0.00,10.21,881.25,0.00,28.75,5.21
1.204,2.50,10.49,187.50,0.00,32.50,5.21
1.228,2.50,10.22,805.00,0.00,32.50,5.21
1.250,3.75,11.78,648.75,1.63,32.50,5.21
1.273,1.25,10.29,908.75,0.00,32.50,5.21
1.301,8.75,10.51,30.00,0.00,31.25,5.21
1.330,2.50,10.05,907.50,0.20,32.50,5.21
1.360,-25.00,10.37,905.00,0.00,30.00,5.21
1.396,7.50,10.51,690.00,0.00,30.00,5.21
