Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.004,,,,,,
0.015,1.25,9.8625,2221.25,5.91,,
0.031,1.25,9.8625,2221.25,5.91,,
0.050,1.25,9.8625,2226.25,5.89625,0.0,0.0025
0.061,0.0,9.8575,2221.25,5.875,-1.25,0.00375
0.071,0.0,9.8625,2247.5,5.8975,-1.25,0.00375
0.081,1.25,9.8575,2216.25,6.18625,-1.25,0.00375
0.092,1.25,9.85375,2185.0,5.89375,-1.25,0.00375
0.102,6.25,9.8625,2091.25,5.8950000000000005,-1.25,0.00375
0.112,0.0,9.8675,2226.25,5.845,-1.25,0.00375
0.123,1.25,9.865,2158.75,5.89375,-2.5,0.00375
0.133,0.0,9.85125,2198.75,5.89625,-2.5,0.00375
0.144,0.0,9.8625,2182.5,5.905,-2.5,0.00375
0.154,-1.25,9.86125,2225.0,5.89625,-2.5,0.00375
0.164,1.25,9.852500000000001,2220.0,6.095,0.0,0.0075
0.175,0.0,9.86625,2240.0,5.8925,0.0,0.0075
0.185,281.25,9.30875,2222.5,5.905,0.0,0.0075
0.195,3321.25,9.04875,2231.25,5.91,0.0,0.0075
0.206,3456.25,9.06875,2232.5,5.8675,0.0,0.0075
0.216,3158.75,9.1425,2232.5,5.89125,0.0,0.005
0.226,3418.75,9.008750000000001,2087.5,5.89875,0.0,0.005
0.237,3341.25,9.0325,2223.75,5.9,0.0,0.005
0.247,3567.5,9.02,2218.75,5.885,0.0,0.005
0.257,3572.5,8.99125,2192.5,5.61125,0.0,0.005
0.268,3586.25,9.012500000000001,1386.25,5.89875,-1.25,0.005
0.278,3346.25,9.008750000000001,1513.75,5.8825,-1.25,0.005
0.289,3482.5,9.01375,2218.75,5.9,-1.25,0.005
0.299,3602.5,9.01375,831.25,6.37625,-1.25,0.005
0.309,3602.5,9.01375,-7.5,6.405,-1.25,0.005
0.320,3593.75,9.0025,-11.25,6.390000000000001,0.0,0.00375
0.330,3588.75,9.01375,0.0,6.33625,0.0,0.00375
0.340,3603.75,9.008750000000001,0.0,6.17,0.0,0.00375
0.350,3598.75,9.01,-5.0,5.86625,0.0,0.00375
0.361,3598.75,9.01,157.5,5.2825,0.0,0.00375
0.371,3498.75,9.01625,-1.25,6.79,-1.25,0.005
0.381,3467.5,9.01625,-3.75,6.37,-1.25,0.005
0.392,3580.0,9.02,-3.75,6.37,-1.25,0.005
0.402,3586.25,9.01125,-6.25,6.33125,-1.25,0.005
0.412,3586.25,9.01125,-12.5,6.03875,-1.25,0.005
0.422,3498.75,9.02,-2.5,6.40625,-1.25,0.00375
0.433,3593.75,9.005,-8.75,6.76375,-1.25,0.00375
0.443,3603.75,9.01625,-1.25,5.7175,-1.25,0.00375
0.453,3612.5,9.01,0.0,6.205,-1.25,0.00375
0.463,3612.5,9.01,0.0,6.3950000000000005,0.0,0.005
0.474,3570.0,9.00375,-1.25,5.985,0.0,0.005
0.484,3608.75,8.99875,-10.0,5.93375,0.0,0.005
0.494,3615.0,9.01,-7.5,6.4,0.0,0.005
0.505,3586.25,9.00125,-1.25,6.06375,0.0,0.005
0.515,3460.0,9.0175,-1.25,6.06375,0.0,0.00375
0.525,3593.75,9.0175,-2.5,7.04875,0.0,0.00375
0.535,3606.25,9.01,-15.0,6.13625,0.0,0.00375
0.546,3591.25,9.015,8.75,5.89,0.0,0.00375
0.556,3596.25,9.015,8.75,5.89,0.0,0.00375
0.566,3596.25,9.015,-1.25,6.390000000000001,0.0,0.0025
0.576,3598.75,9.012500000000001,2.5,6.41,0.0,0.0025
0.587,3575.0,9.0175,10.0,6.39375,0.0,0.0025
0.597,3612.5,9.01,-21.25,6.3225,0.0,0.0025
0.607,3577.5,9.005,0.0,6.0725,0.0,0.0025
0.618,3603.75,9.015,0.0,6.0725,-1.25,0.00625
0.628,3600.0,8.98875,-161.25,6.32375,-1.25,0.00625
0.638,3592.5,9.0025,-1.25,6.1450000000000005,-1.25,0.00625
0.649,3615.0,9.01125,0.0,5.91875,-1.25,0.00625
0.659,3530.0,9.01875,53.75,6.75875,-1.25,0.00625
0.669,3605.0,9.01375,-1.25,5.8125,-1.25,0.00375
0.679,3606.25,9.01,128.75,5.96125,-1.25,0.00375
0.690,3603.75,9.008750000000001,-313.75,6.4225,-1.25,0.00375
0.700,3598.75,9.01,2.5,6.3725000000000005,-1.25,0.00375
0.710,3597.5,8.99625,0.0,6.171250000000001,-1.25,0.0
0.721,3603.75,9.01375,-1.25,5.9425,-1.25,0.0
0.731,3595.0,9.0175,-1.25,6.0225,-1.25,0.0
0.741,3595.0,9.0175,20.0,6.1537500000000005,-1.25,0.0
0.752,3606.25,9.00625,1.25,5.985,-1.25,0.0
0.762,3508.75,9.008750000000001,0.0,6.390000000000001,-1.25,0.0
0.773,3588.75,9.01,-150.0,6.202500000000001,0.0,0.00125
0.783,3606.25,8.99875,-28.75,6.02125,0.0,0.00125
0.793,3571.25,9.01125,0.0,6.4225,0.0,0.00125
0.803,3528.75,9.01125,1.25,6.3075,0.0,0.00125
0.814,3593.75,9.0,-3.75,6.075,0.0,0.00125
0.824,3520.0,9.01625,-2.5,6.43875,0.0,0.00375
0.834,3608.75,9.00375,-217.5,6.40125,0.0,0.00375
0.845,3587.5,9.01875,1.25,6.22,0.0,0.00375
0.855,3607.5,9.0075,-3.75,5.92125,0.0,0.00375
0.865,3596.25,9.00375,-7.5,6.40125,0.0,0.00375
0.875,3587.5,9.01,2.5,6.0975,1.25,0.0
0.886,3605.0,9.015,1.25,6.01375,1.25,0.0
0.896,3607.5,9.01125,2.5,6.39625,1.25,0.0
0.906,3577.5,9.01125,-12.5,6.25,1.25,0.0
0.917,3577.5,9.01125,-12.5,6.25,1.25,0.0
0.927,3610.0,9.01375,0.0,5.9275,0.0,0.0
0.937,3523.75,9.00375,-2.5,6.3375,0.0,0.0
0.948,1.25,9.8625,1.25,6.171250000000001,0.0,0.0
0.958,1.25,9.8675,851.25,2.50125,0.0,0.0
0.968,0.0,9.8675,417.5,6.1137500000000005,0.0,0.00375
0.979,2.5,9.86625,1781.25,5.93,0.0,0.00375
0.989,3.75,9.86375,2001.25,5.925,0.0,0.00375
0.999,3.75,9.86375,2012.5,5.97,0.0,0.00375
1.010,2.5,9.8575,1837.5,5.9925,0.0,0.00375
1.020,0.0,9.8575,1821.25,5.96375,-2.5,0.00125
1.030,0.0,9.856250000000001,2027.5,5.9425,-2.5,0.00125
1.041,0.0,9.86875,2073.75,5.92875,-2.5,0.00125
1.051,1.25,9.78375,2116.25,6.11125,-2.5,0.00125
1.061,1.25,9.78375,2066.25,5.8500000000000005,-2.5,0.00125
1.072,2828.75,9.06375,2007.5,5.94125,-2.5,0.0025
1.082,3286.25,9.11875,2012.5,6.0375000000000005,-2.5,0.0025
