elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,10.17,690.00,0.00,0.00,1.32
0.025,2.50,9.69,732.50,0.00,0.00,1.32
0.045,1.25,11.00,478.75,0.00,1.25,1.37
0.076,2.50,9.59,677.50,0.00,0.00,1.35
0.099,-7.50,10.07,595.00,0.51,0.00,1.35
0.118,2.50,9.71,586.25,0.00,-1.25,1.35
0.138,0.00,11.64,690.00,0.34,0.00,1.35
0.159,2.50,9.84,697.50,0.00,1.25,1.34
0.181,1.25,11.36,692.50,0.85,0.00,1.33
0.203,1.25,9.90,888.75,0.00,0.00,1.32
0.231,-1.25,10.09,687.50,0.00,1.25,1.40
0.254,0.00,9.80,875.00,0.00,0.00,1.38
0.275,1.25,10.08,38.75,2.18,1.25,1.38
0.294,0.00,9.93,503.75,0.00,0.00,1.38
0.315,2.50,9.66,643.75,0.00,0.00,1.37
0.335,3.75,10.08,736.25,0.00,-1.25,1.37
0.354,0.00,9.62,885.00,0.00,-1.25,1.37
0.374,1.25,10.08,412.50,0.31,0.00,1.37
0.394,1.25,9.76,492.50,0.00,1.25,1.38
0.414,0.00,11.77,675.00,0.00,-1.25,1.38
0.433,0.00,9.89,701.25,0.00,0.00,1.38
0.453,1.25,9.66,131.25,0.00,-1.25,1.38
0.473,1.25,10.08,837.50,0.00,1.25,1.36
0.496,0.00,10.22,601.25,0.00,1.25,1.39
0.532,1.25,9.76,872.50,0.00,0.00,1.39
0.553,0.00,10.14,243.75,0.00,0.00,1.38
0.572,1.25,9.98,893.75,0.00,0.00,1.35
0.599,7.50,10.20,693.75,0.34,0.00,1.32
0.625,2.50,9.75,743.75,0.00,0.00,1.32
0.644,0.00,10.54,-42.50,0.00,0.00,1.33
0.664,0.00,9.97,867.50,0.00,0.00,1.33
0.683,0.00,9.47,501.25,0.00,-1.25,1.33
0.706,1.25,10.00,841.25,0.00,-1.25,1.31
0.730,1.25,9.73,661.25,0.00,0.00,1.39
0.754,1.25,9.87,880.00,0.00,0.00,1.33
0.782,1902.50,9.43,300.00,0.32,-1.25,1.33
0.802,3916.25,9.38,148.75,0.00,0.00,1.33
0.823,3857.50,10.34,485.00,0.59,0.00,1.33
0.843,3813.75,9.21,-2.50,0.00,-1.25,1.32
0.865,3851.25,9.22,318.75,0.52,-1.25,1.32
0.885,4008.75,9.22,52.50,0.00,-1.25,1.32
