Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.025,1.25,0.00125,-1.25,0.00125,-2.5,0.0
0.045,1.25,0.00125,-1.25,0.00125,-2.5,0.0
0.055,1.25,0.0025,0.0,0.00375,-2.5,0.0
0.066,0.0,0.0,-1.25,0.0,0.0,0.00375
0.076,1.25,0.0,0.0,0.00125,0.0,0.00375
0.086,1.25,0.00125,0.0,0.0,0.0,0.00375
0.099,0.0,0.0025,-2.5,0.0,0.0,0.00375
0.109,1.25,0.0,-1.25,0.0,-1.25,0.0025
0.120,1.25,0.0025,-1.25,0.00125,-1.25,0.0025
0.130,0.0,0.00125,-1.25,0.00125,-1.25,0.0025
0.140,1.25,0.00125,-2.5,0.0,-1.25,0.0025
0.151,0.0,0.0,-1.25,0.00125,-1.25,0.0025
0.161,1.25,0.0,-1.25,0.00125,0.0,0.00125
0.171,1.25,0.0,-2.5,0.00125,0.0,0.00125
0.182,1.25,0.0,-1.25,0.00125,0.0,0.00125
0.192,1.25,0.0,0.0,0.0025,0.0,0.00125
0.202,0.0,0.0,0.0,0.0025,0.0,0.00125
0.212,0.0,0.0,-1.25,0.0,0.0,0.00125
0.223,1.25,0.0,0.0,0.00125,-2.5,0.00125
0.233,0.0,0.0,-1.25,0.00125,-2.5,0.00125
0.243,0.0,0.0025,-2.5,0.0,-2.5,0.00125
0.254,0.0,0.0,-2.5,0.0,-2.5,0.00125
0.264,1.25,0.0025,-1.25,0.00125,0.0,0.00125
0.274,0.0,0.0025,-1.25,0.0,0.0,0.00125
0.285,0.0,0.0,0.0,0.00125,0.0,0.00125
0.295,1.25,0.0,-1.25,0.0,0.0,0.00125
0.306,0.0,0.0,-1.25,0.0,0.0,0.00125
0.316,0.0,0.0,-1.25,0.0,-1.25,0.0
0.326,2.5,0.0025,0.0,0.0,-1.25,0.0
0.336,0.0,0.0,0.0,0.00125,-1.25,0.0
0.347,1.25,0.00125,-1.25,0.00125,-1.25,0.0
0.357,0.0,0.0,-1.25,0.00125,-1.25,0.0
0.367,1.25,0.00125,0.0,0.00125,1.25,0.00125
0.378,-1.25,0.0025,1.25,0.0,1.25,0.00125
0.388,0.0,0.0,0.0,0.00125,1.25,0.00125
0.398,0.0,0.0,1.25,0.0,1.25,0.00125
0.409,1.25,0.0,1.25,0.0,1.25,0.00125
0.419,0.0,0.0,-1.25,0.00125,-1.25,0.00125
0.429,0.0,0.00125,-1.25,0.00125,-1.25,0.00125
0.440,0.0,0.00125,1.25,0.0,-1.25,0.00125
0.452,1.25,0.0,0.0,0.00125,-1.25,0.00125
0.463,1.25,0.00125,-1.25,0.0,-1.25,0.00125
0.473,0.0,0.0,-1.25,0.0,0.0,0.0
0.484,1.25,0.00125,-1.25,0.00125,0.0,0.0
0.496,1.25,0.00125,-1.25,0.00125,0.0,0.0
0.506,0.0,0.00125,0.0,0.00125,0.0,0.0
0.520,0.0,0.00125,0.0,0.0,0.0,0.0
0.531,1.25,0.0,0.0,0.00125,1.25,0.0025
0.541,2.5,0.00125,-1.25,0.0,1.25,0.0025
0.552,0.0,0.00125,0.0,0.0,1.25,0.0025
0.563,1.25,0.00125,0.0,0.00125,1.25,0.0025
0.573,0.0,0.0,0.0,0.00125,0.0,0.0025
0.584,0.0,0.00125,-1.25,0.00375,0.0,0.0025
0.597,-1.25,0.0,-1.25,0.00125,0.0,0.0025
